target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,synthetic,game,,linear,4,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.06247907817852916,0.2964840407558758,0.21815736654334564,0.024087230767293688,-0.003341927541496481,-0.0013450843515063482,0,0,94,170,0.279842115398676,0.20144730479094491
itt_relative_efficiency,synthetic,game,,linear,6,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.0905672796616308,0.30037747290689,0.22055940085657635,-0.004000970715807961,0.0005515046095176945,0.0010569499617243683,0,0,94,170,0.2536803430593127,0.16626113041737509
itt_relative_efficiency,synthetic,game,,linear,10,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.09267902739387002,0.3006681540436116,0.22236424214998501,-0.006112718448047172,0.0008421857462392879,0.0028617912551330282,0,0,94,170,0.20489561979839788,0.11733216707104806
itt_relative_efficiency,synthetic,game,,linear,8,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.1320933040087704,0.30604285051374935,0.22529365015371067,-0.04552699506294755,0.006216882216377062,0.005791199258858681,0,0,94,170,0.22074020803735248,0.13432190762378496
itt_relative_efficiency,synthetic,game,,linear,12,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.14506619056939352,0.3077913591714465,0.2182614174735772,-0.05849988162357067,0.007965390874074219,-0.0012410334212747953,0,0,94,170,0.19004877342853138,0.10688169015427877
itt_relative_efficiency,synthetic,game,,linear,16,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.17111829747126883,0.31127304255889465,0.23941972663367064,-0.08455198852544599,0.01144707426152236,0.019917275738818657,0,0,94,170,0.16337478670226538,0.08360960942604051
itt_relative_efficiency,synthetic,game,,ridge,4,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.03708701001518744,0.2929197972184386,0.21304754760491487,0.0070117478696583024,-0.0009885476623779366,0.0001444657215255163,0,0,94,170,0.279842115398676,0.20144730479094491
itt_relative_efficiency,synthetic,game,,ridge,6,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.0691375997939987,0.29741161764296253,0.21641164326437318,-0.025038841909152953,0.0035032727621460147,0.003508561380983821,0,0,94,170,0.2536803430593127,0.16626113041737509
itt_relative_efficiency,synthetic,game,,ridge,10,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.07987939599419369,0.29890195459403684,0.2208297005662304,-0.03578063810934795,0.004993609713220326,0.007926618682841058,0,0,94,170,0.20489561979839788,0.11733216707104806
itt_relative_efficiency,synthetic,game,,ridge,12,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.09374640895079422,0.30081497177242067,0.21295653089109584,-0.049647651065948484,0.006906626891604151,5.344900770648531e-05,0,0,94,170,0.19004877342853138,0.10688169015427877
