n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,Task1Seek,check,ID,SeekFirst1,Predicted_MC,Old1,ValInstr,UncIntr,ValUnc,3w
5,15,6,0,-406,0,2,4,61104e3eda3cd984bc5edcfa,1,-406,1,0,0,-6090,0
7,13,4,0,-441,0,2,4,61104e3eda3cd984bc5edcfa,1,-408,1,0,0,-5733,0
8,48,0,1,-472,0,2,4,61104e3eda3cd984bc5edcfa,1,494,1,0,0,-22656,0
9,87,4,1,414,0,2,4,61104e3eda3cd984bc5edcfa,1,414,1,0,0,36018,0
11,75,1,0,-471,0,2,4,61104e3eda3cd984bc5edcfa,1,-471,1,0,0,-35325,0
12,37,4,0,-482,0,2,4,61104e3eda3cd984bc5edcfa,1,-482,1,0,0,-17834,0
13,37,5,0,-477,0,2,4,61104e3eda3cd984bc5edcfa,1,-477,1,0,0,-17649,0
14,95,0,1,-487,0,2,4,61104e3eda3cd984bc5edcfa,1,471,1,0,0,-46265,0
15,78,2,0,-405,0,2,4,61104e3eda3cd984bc5edcfa,1,-421,1,0,0,-31590,0
17,9,6,1,496,0,2,4,61104e3eda3cd984bc5edcfa,1,496,1,0,0,4464,0
18,30,5,0,-446,0,2,4,61104e3eda3cd984bc5edcfa,1,-446,1,0,0,-13380,0
19,82,0,1,-493,0,2,4,61104e3eda3cd984bc5edcfa,1,429,1,0,0,-40426,0
20,60,3,0,402,0,2,4,61104e3eda3cd984bc5edcfa,1,-466,1,0,0,24120,0
21,18,6,0,415,0,2,4,61104e3eda3cd984bc5edcfa,1,-447,1,0,0,7470,0
22,40,5,1,428,0,2,4,61104e3eda3cd984bc5edcfa,1,481,1,0,0,17120,0
24,77,3,1,-407,0,2,4,61104e3eda3cd984bc5edcfa,1,420,1,0,0,-31339,0
25,52,4,0,-483,0,2,4,61104e3eda3cd984bc5edcfa,1,-483,1,0,0,-25116,0
27,70,5,1,493,0,2,4,61104e3eda3cd984bc5edcfa,1,493,1,0,0,34510,0
28,66,1,1,-429,0,2,4,61104e3eda3cd984bc5edcfa,1,462,1,0,0,-28314,0
29,34,4,1,435,0,2,4,61104e3eda3cd984bc5edcfa,1,435,1,0,0,14790,0
30,54,1,1,-426,0,2,4,61104e3eda3cd984bc5edcfa,1,420,1,0,0,-23004,0
32,80,2,0,-441,0,2,4,61104e3eda3cd984bc5edcfa,1,-470,1,0,0,-35280,0
33,34,5,0,472,0,2,4,61104e3eda3cd984bc5edcfa,1,-424,1,0,0,16048,0
34,34,5,0,-489,0,2,4,61104e3eda3cd984bc5edcfa,1,-489,1,0,0,-16626,0
35,28,6,1,434,0,2,4,61104e3eda3cd984bc5edcfa,1,434,1,0,0,12152,0
36,97,0,1,-401,0,2,4,61104e3eda3cd984bc5edcfa,1,500,1,0,0,-38897,0
37,89,4,0,455,0,2,4,61104e3eda3cd984bc5edcfa,1,-451,1,0,0,40495,0
38,97,0,1,-475,0,2,4,61104e3eda3cd984bc5edcfa,1,434,1,0,0,-46075,0
40,70,4,0,-490,0,2,4,61104e3eda3cd984bc5edcfa,1,-490,1,0,0,-34300,0
41,84,1,1,-481,0,2,4,61104e3eda3cd984bc5edcfa,1,428,1,0,0,-40404,0
42,79,6,0,499,0,2,4,61104e3eda3cd984bc5edcfa,1,-434,1,0,0,39421,0
43,19,6,1,419,0,2,4,61104e3eda3cd984bc5edcfa,1,419,1,0,0,7961,0
44,38,2,1,-458,0,2,4,61104e3eda3cd984bc5edcfa,1,414,1,0,0,-17404,0
46,31,5,1,496,0,2,4,61104e3eda3cd984bc5edcfa,1,496,1,0,0,15376,0
47,19,1,1,-432,0,2,4,61104e3eda3cd984bc5edcfa,1,473,1,0,0,-8208,0
48,62,5,1,452,0,2,4,61104e3eda3cd984bc5edcfa,1,496,1,0,0,28024,0
1,63,1,0,-453,1,2,2,61104e3eda3cd984bc5edcfa,1,-453,1,-453,63,-28539,-28539
2,52,3,1,479,1,2,2,61104e3eda3cd984bc5edcfa,1,479,1,479,52,24908,24908
3,37,1,1,-428,1,2,2,61104e3eda3cd984bc5edcfa,1,427,1,-428,37,-15836,-15836
4,97,0,0,-402,1,2,2,61104e3eda3cd984bc5edcfa,1,-495,1,-402,97,-38994,-38994
5,26,6,0,-460,1,2,2,61104e3eda3cd984bc5edcfa,1,-460,1,-460,26,-11960,-11960
7,92,1,1,-452,1,2,2,61104e3eda3cd984bc5edcfa,1,440,1,-452,92,-41584,-41584
8,9,6,1,498,1,2,2,61104e3eda3cd984bc5edcfa,1,498,1,498,9,4482,4482
9,70,1,0,-433,1,2,2,61104e3eda3cd984bc5edcfa,1,-479,1,-433,70,-30310,-30310
11,33,4,1,430,1,2,2,61104e3eda3cd984bc5edcfa,1,430,1,430,33,14190,14190
12,71,2,0,-488,1,2,2,61104e3eda3cd984bc5edcfa,1,-488,1,-488,71,-34648,-34648
13,10,5,1,-474,1,2,2,61104e3eda3cd984bc5edcfa,1,448,1,-474,10,-4740,-4740
14,27,5,1,465,1,2,2,61104e3eda3cd984bc5edcfa,1,478,1,465,27,12555,12555
15,20,6,1,499,1,2,2,61104e3eda3cd984bc5edcfa,1,499,1,499,20,9980,9980
17,51,3,1,432,1,2,2,61104e3eda3cd984bc5edcfa,1,432,1,432,51,22032,22032
18,89,6,0,493,1,2,2,61104e3eda3cd984bc5edcfa,1,-446,1,493,89,43877,43877
19,53,2,0,-461,1,2,2,61104e3eda3cd984bc5edcfa,1,-461,1,-461,53,-24433,-24433
20,98,0,0,-496,1,2,2,61104e3eda3cd984bc5edcfa,1,-450,1,-496,98,-48608,-48608
21,13,6,0,-475,1,2,2,61104e3eda3cd984bc5edcfa,1,-475,1,-475,13,-6175,-6175
22,98,0,0,447,1,2,2,61104e3eda3cd984bc5edcfa,1,-454,1,447,98,43806,43806
24,67,3,1,-481,1,2,2,61104e3eda3cd984bc5edcfa,1,477,1,-481,67,-32227,-32227
25,99,6,1,-472,1,2,2,61104e3eda3cd984bc5edcfa,1,413,1,-472,99,-46728,-46728
27,57,2,0,-411,1,2,2,61104e3eda3cd984bc5edcfa,1,-411,1,-411,57,-23427,-23427
28,11,6,0,-500,1,2,2,61104e3eda3cd984bc5edcfa,1,-500,1,-500,11,-5500,-5500
29,19,4,1,445,1,2,2,61104e3eda3cd984bc5edcfa,1,445,1,445,19,8455,8455
30,7,6,0,-451,1,2,2,61104e3eda3cd984bc5edcfa,1,-451,1,-451,7,-3157,-3157
32,4,6,1,490,1,2,2,61104e3eda3cd984bc5edcfa,1,490,1,490,4,1960,1960
33,24,4,0,-451,1,2,2,61104e3eda3cd984bc5edcfa,1,-451,1,-451,24,-10824,-10824
34,76,1,0,406,1,2,2,61104e3eda3cd984bc5edcfa,1,-426,1,406,76,30856,30856
35,64,0,1,-463,1,2,2,61104e3eda3cd984bc5edcfa,1,405,1,-463,64,-29632,-29632
36,20,6,1,401,1,2,2,61104e3eda3cd984bc5edcfa,1,401,1,401,20,8020,8020
37,67,1,1,-493,1,2,2,61104e3eda3cd984bc5edcfa,1,459,1,-493,67,-33031,-33031
38,56,2,1,-441,1,2,2,61104e3eda3cd984bc5edcfa,1,466,1,-441,56,-24696,-24696
40,87,4,1,412,1,2,2,61104e3eda3cd984bc5edcfa,1,412,1,412,87,35844,35844
41,93,4,1,471,1,2,2,61104e3eda3cd984bc5edcfa,1,462,1,471,93,43803,43803
42,39,1,0,-446,1,2,2,61104e3eda3cd984bc5edcfa,1,-446,1,-446,39,-17394,-17394
43,44,3,0,-434,1,2,2,61104e3eda3cd984bc5edcfa,1,-434,1,-434,44,-19096,-19096
44,65,2,0,441,1,2,2,61104e3eda3cd984bc5edcfa,1,-487,1,441,65,28665,28665
46,26,6,1,405,1,2,2,61104e3eda3cd984bc5edcfa,1,405,1,405,26,10530,10530
47,7,6,0,-428,1,2,2,61104e3eda3cd984bc5edcfa,1,-428,1,-428,7,-2996,-2996
48,79,4,1,469,1,2,2,61104e3eda3cd984bc5edcfa,1,469,1,469,79,37051,37051
1,48,2,1,450,0,2,4,611fb8ddcc7bb35d86ec0714,40,450,0,0,0,21600,0
2,83,2,1,-413,0,2,4,611fb8ddcc7bb35d86ec0714,41,464,0,0,0,-34279,0
3,68,1,1,403,0,2,4,611fb8ddcc7bb35d86ec0714,42,403,0,0,0,27404,0
4,84,3,1,-415,0,2,4,611fb8ddcc7bb35d86ec0714,43,458,0,0,0,-34860,0
5,18,0,1,423,0,2,4,611fb8ddcc7bb35d86ec0714,44,423,0,0,0,7614,0
7,99,3,0,-402,0,2,4,611fb8ddcc7bb35d86ec0714,45,-489,0,0,0,-39798,0
8,77,0,1,408,0,2,4,611fb8ddcc7bb35d86ec0714,46,421,0,0,0,31416,0
9,17,0,1,471,0,2,4,611fb8ddcc7bb35d86ec0714,47,471,0,0,0,8007,0
11,78,1,1,487,0,2,4,611fb8ddcc7bb35d86ec0714,48,417,0,0,0,37986,0
12,38,3,0,-433,0,2,4,611fb8ddcc7bb35d86ec0714,49,-433,0,0,0,-16454,0
13,71,1,1,475,0,2,4,611fb8ddcc7bb35d86ec0714,50,460,0,0,0,33725,0
14,36,0,1,479,0,2,4,611fb8ddcc7bb35d86ec0714,51,479,0,0,0,17244,0
15,86,0,1,425,0,2,4,611fb8ddcc7bb35d86ec0714,52,455,0,0,0,36550,0
17,15,2,1,481,0,2,4,611fb8ddcc7bb35d86ec0714,53,481,0,0,0,7215,0
18,6,1,1,449,0,2,4,611fb8ddcc7bb35d86ec0714,54,449,0,0,0,2694,0
19,40,3,0,491,0,2,4,611fb8ddcc7bb35d86ec0714,55,-442,0,0,0,19640,0
20,8,1,0,-460,0,2,4,611fb8ddcc7bb35d86ec0714,56,-460,0,0,0,-3680,0
21,86,4,1,-496,0,2,4,611fb8ddcc7bb35d86ec0714,57,475,0,0,0,-42656,0
22,33,2,0,-428,0,2,4,611fb8ddcc7bb35d86ec0714,58,-428,0,0,0,-14124,0
24,67,1,0,-436,0,2,4,611fb8ddcc7bb35d86ec0714,59,-497,0,0,0,-29212,0
25,72,3,1,-431,0,2,4,611fb8ddcc7bb35d86ec0714,60,439,0,0,0,-31032,0
27,91,0,0,-494,0,2,4,611fb8ddcc7bb35d86ec0714,61,-448,0,0,0,-44954,0
28,17,2,1,424,0,2,4,611fb8ddcc7bb35d86ec0714,62,424,0,0,0,7208,0
29,55,1,0,404,0,2,4,611fb8ddcc7bb35d86ec0714,63,-400,0,0,0,22220,0
30,10,3,1,427,0,2,4,611fb8ddcc7bb35d86ec0714,64,427,0,0,0,4270,0
32,78,3,1,-407,0,2,4,611fb8ddcc7bb35d86ec0714,65,473,0,0,0,-31746,0
33,88,3,1,-408,0,2,4,611fb8ddcc7bb35d86ec0714,66,446,0,0,0,-35904,0
34,49,0,1,466,0,2,4,611fb8ddcc7bb35d86ec0714,67,466,0,0,0,22834,0
35,99,3,1,424,0,2,4,611fb8ddcc7bb35d86ec0714,68,436,0,0,0,41976,0
36,97,2,0,-425,0,2,4,611fb8ddcc7bb35d86ec0714,69,-495,0,0,0,-41225,0
37,42,3,0,414,0,2,4,611fb8ddcc7bb35d86ec0714,70,-434,0,0,0,17388,0
38,40,2,0,-496,0,2,4,611fb8ddcc7bb35d86ec0714,71,-496,0,0,0,-19840,0
40,73,4,0,417,0,2,4,611fb8ddcc7bb35d86ec0714,72,-469,0,0,0,30441,0
41,61,1,0,-461,0,2,4,611fb8ddcc7bb35d86ec0714,73,-461,0,0,0,-28121,0
42,29,2,1,484,0,2,4,611fb8ddcc7bb35d86ec0714,74,486,0,0,0,14036,0
43,29,0,1,427,0,2,4,611fb8ddcc7bb35d86ec0714,75,427,0,0,0,12383,0
44,16,1,0,-471,0,2,4,611fb8ddcc7bb35d86ec0714,76,-471,0,0,0,-7536,0
46,73,1,1,-468,0,2,4,611fb8ddcc7bb35d86ec0714,77,444,0,0,0,-34164,0
47,45,3,1,430,0,2,4,611fb8ddcc7bb35d86ec0714,78,418,0,0,0,19350,0
48,42,1,0,-497,0,2,4,611fb8ddcc7bb35d86ec0714,79,-416,0,0,0,-20874,0
1,49,5,0,499,1,2,4,611fb8ddcc7bb35d86ec0714,0,-425,0,499,49,24451,24451
2,95,5,0,-455,1,2,4,611fb8ddcc7bb35d86ec0714,1,-455,0,-455,95,-43225,-43225
3,81,2,1,403,1,2,4,611fb8ddcc7bb35d86ec0714,2,444,0,403,81,32643,32643
4,81,6,1,-453,1,2,4,611fb8ddcc7bb35d86ec0714,3,473,0,-453,81,-36693,-36693
5,30,2,0,-408,1,2,4,611fb8ddcc7bb35d86ec0714,4,-448,0,-408,30,-12240,-12240
7,22,3,0,-441,1,2,4,611fb8ddcc7bb35d86ec0714,5,-424,0,-441,22,-9702,-9702
8,3,1,0,-445,1,2,4,611fb8ddcc7bb35d86ec0714,6,-445,0,-445,3,-1335,-1335
9,88,4,1,466,1,2,4,611fb8ddcc7bb35d86ec0714,7,461,0,466,88,41008,41008
11,95,6,0,474,1,2,4,611fb8ddcc7bb35d86ec0714,8,-442,0,474,95,45030,45030
12,70,4,0,-475,1,2,4,611fb8ddcc7bb35d86ec0714,9,-498,0,-475,70,-33250,-33250
13,94,6,1,-406,1,2,4,611fb8ddcc7bb35d86ec0714,10,404,0,-406,94,-38164,-38164
14,90,5,1,484,1,2,4,611fb8ddcc7bb35d86ec0714,11,484,0,484,90,43560,43560
15,45,5,0,-440,1,2,4,611fb8ddcc7bb35d86ec0714,12,-407,0,-440,45,-19800,-19800
17,6,2,1,403,1,2,4,611fb8ddcc7bb35d86ec0714,13,403,0,403,6,2418,2418
18,71,4,0,446,1,2,4,611fb8ddcc7bb35d86ec0714,14,-485,0,446,71,31666,31666
19,3,1,0,-469,1,2,4,611fb8ddcc7bb35d86ec0714,15,-469,0,-469,3,-1407,-1407
20,35,3,0,463,1,2,4,611fb8ddcc7bb35d86ec0714,16,-425,0,463,35,16205,16205
21,7,2,1,407,1,2,4,611fb8ddcc7bb35d86ec0714,17,407,0,407,7,2849,2849
22,84,6,1,456,1,2,4,611fb8ddcc7bb35d86ec0714,18,400,0,456,84,38304,38304
24,23,5,0,-497,1,2,4,611fb8ddcc7bb35d86ec0714,19,-438,0,-497,23,-11431,-11431
25,63,3,0,-427,1,2,4,611fb8ddcc7bb35d86ec0714,20,-477,0,-427,63,-26901,-26901
27,63,4,0,-477,1,2,4,611fb8ddcc7bb35d86ec0714,21,-477,0,-477,63,-30051,-30051
28,77,6,1,-426,1,2,4,611fb8ddcc7bb35d86ec0714,22,496,0,-426,77,-32802,-32802
29,20,3,1,412,1,2,4,611fb8ddcc7bb35d86ec0714,23,412,0,412,20,8240,8240
30,55,4,1,426,1,2,4,611fb8ddcc7bb35d86ec0714,24,426,0,426,55,23430,23430
32,24,3,1,421,1,2,4,611fb8ddcc7bb35d86ec0714,25,421,0,421,24,10104,10104
33,32,2,1,466,1,2,4,611fb8ddcc7bb35d86ec0714,26,466,0,466,32,14912,14912
34,43,5,0,-428,1,2,4,611fb8ddcc7bb35d86ec0714,27,-428,0,-428,43,-18404,-18404
35,74,6,0,478,1,2,4,611fb8ddcc7bb35d86ec0714,28,-433,0,478,74,35372,35372
36,94,5,1,449,1,2,4,611fb8ddcc7bb35d86ec0714,29,422,0,449,94,42206,42206
37,39,4,0,435,1,2,4,611fb8ddcc7bb35d86ec0714,30,-407,0,435,39,16965,16965
38,92,6,1,-495,1,2,4,611fb8ddcc7bb35d86ec0714,31,407,0,-495,92,-45540,-45540
40,15,2,1,483,1,2,4,611fb8ddcc7bb35d86ec0714,32,405,0,483,15,7245,7245
41,66,2,1,413,1,2,4,611fb8ddcc7bb35d86ec0714,33,414,0,413,66,27258,27258
42,83,4,1,451,1,2,4,611fb8ddcc7bb35d86ec0714,34,478,0,451,83,37433,37433
43,4,1,1,458,1,2,4,611fb8ddcc7bb35d86ec0714,35,458,0,458,4,1832,1832
44,26,3,1,456,1,2,4,611fb8ddcc7bb35d86ec0714,36,456,0,456,26,11856,11856
46,86,6,1,-451,1,2,4,611fb8ddcc7bb35d86ec0714,37,432,0,-451,86,-38786,-38786
47,97,6,0,435,1,2,4,611fb8ddcc7bb35d86ec0714,38,-499,0,435,97,42195,42195
48,43,5,0,418,1,2,4,611fb8ddcc7bb35d86ec0714,39,-428,0,418,43,17974,17974
1,54,3,1,455,0,2,4,61221bf809bf9884406d9d68,1,455,1,0,0,24570,0
2,70,4,0,496,0,2,4,61221bf809bf9884406d9d68,1,-475,1,0,0,34720,0
3,96,2,0,474,0,2,4,61221bf809bf9884406d9d68,1,-428,1,0,0,45504,0
4,33,3,0,-487,0,2,4,61221bf809bf9884406d9d68,1,-487,1,0,0,-16071,0
5,48,3,1,400,0,2,4,61221bf809bf9884406d9d68,1,400,1,0,0,19200,0
7,36,0,0,-468,0,2,4,61221bf809bf9884406d9d68,1,-468,1,0,0,-16848,0
8,5,1,0,-435,0,2,4,61221bf809bf9884406d9d68,1,-435,1,0,0,-2175,0
9,74,3,0,-449,0,2,4,61221bf809bf9884406d9d68,1,-400,1,0,0,-33226,0
11,93,3,1,450,0,2,4,61221bf809bf9884406d9d68,1,458,1,0,0,41850,0
12,89,3,1,437,0,2,4,61221bf809bf9884406d9d68,1,437,1,0,0,38893,0
13,31,6,1,493,0,2,4,61221bf809bf9884406d9d68,1,493,1,0,0,15283,0
14,68,4,0,499,0,2,4,61221bf809bf9884406d9d68,1,-400,1,0,0,33932,0
15,99,1,1,-434,0,2,4,61221bf809bf9884406d9d68,1,462,1,0,0,-42966,0
17,57,4,1,492,0,2,4,61221bf809bf9884406d9d68,1,492,1,0,0,28044,0
18,28,6,0,458,0,2,4,61221bf809bf9884406d9d68,1,-445,1,0,0,12824,0
19,44,4,1,435,0,2,4,61221bf809bf9884406d9d68,1,435,1,0,0,19140,0
20,75,3,1,431,0,2,4,61221bf809bf9884406d9d68,1,431,1,0,0,32325,0
21,87,3,0,-405,0,2,4,61221bf809bf9884406d9d68,1,-405,1,0,0,-35235,0
22,98,5,0,498,0,2,4,61221bf809bf9884406d9d68,1,-402,1,0,0,48804,0
24,25,5,0,-427,0,2,4,61221bf809bf9884406d9d68,1,-427,1,0,0,-10675,0
25,5,6,0,-434,0,2,4,61221bf809bf9884406d9d68,1,-434,1,0,0,-2170,0
27,55,3,1,-467,0,2,4,61221bf809bf9884406d9d68,1,467,1,0,0,-25685,0
28,80,3,1,462,0,2,4,61221bf809bf9884406d9d68,1,464,1,0,0,36960,0
29,16,3,0,-438,0,2,4,61221bf809bf9884406d9d68,1,-488,1,0,0,-7008,0
30,52,3,1,426,0,2,4,61221bf809bf9884406d9d68,1,465,1,0,0,22152,0
32,66,0,1,-481,0,2,4,61221bf809bf9884406d9d68,1,493,1,0,0,-31746,0
33,10,1,0,-400,0,2,4,61221bf809bf9884406d9d68,1,-400,1,0,0,-4000,0
34,34,2,0,-474,0,2,4,61221bf809bf9884406d9d68,1,-465,1,0,0,-16116,0
35,81,2,1,454,0,2,4,61221bf809bf9884406d9d68,1,454,1,0,0,36774,0
36,93,0,0,-430,0,2,4,61221bf809bf9884406d9d68,1,-410,1,0,0,-39990,0
37,51,3,1,491,0,2,4,61221bf809bf9884406d9d68,1,491,1,0,0,25041,0
38,16,3,0,-420,0,2,4,61221bf809bf9884406d9d68,1,-420,1,0,0,-6720,0
40,36,0,0,-403,0,2,4,61221bf809bf9884406d9d68,1,-403,1,0,0,-14508,0
41,57,0,0,-433,0,2,4,61221bf809bf9884406d9d68,1,-491,1,0,0,-24681,0
42,9,0,0,-443,0,2,4,61221bf809bf9884406d9d68,1,-443,1,0,0,-3987,0
43,44,0,1,470,0,2,4,61221bf809bf9884406d9d68,1,470,1,0,0,20680,0
44,5,0,1,449,0,2,4,61221bf809bf9884406d9d68,1,449,1,0,0,2245,0
46,58,4,1,407,0,2,4,61221bf809bf9884406d9d68,1,407,1,0,0,23606,0
47,38,4,1,490,0,2,4,61221bf809bf9884406d9d68,1,430,1,0,0,18620,0
48,79,0,0,-492,0,2,4,61221bf809bf9884406d9d68,1,-492,1,0,0,-38868,0
1,94,6,1,-493,1,2,4,61221bf809bf9884406d9d68,1,473,1,-493,94,-46342,-46342
2,43,6,0,-491,1,2,4,61221bf809bf9884406d9d68,1,-491,1,-491,43,-21113,-21113
3,48,6,1,427,1,2,4,61221bf809bf9884406d9d68,1,427,1,427,48,20496,20496
4,19,6,0,-484,1,2,4,61221bf809bf9884406d9d68,1,-484,1,-484,19,-9196,-9196
5,25,6,0,-447,1,2,4,61221bf809bf9884406d9d68,1,-447,1,-447,25,-11175,-11175
7,33,6,0,-426,1,2,4,61221bf809bf9884406d9d68,1,-426,1,-426,33,-14058,-14058
8,81,6,1,451,1,2,4,61221bf809bf9884406d9d68,1,416,1,451,81,36531,36531
9,83,6,0,-453,1,2,4,61221bf809bf9884406d9d68,1,-453,1,-453,83,-37599,-37599
11,54,6,1,427,1,2,4,61221bf809bf9884406d9d68,1,426,1,427,54,23058,23058
12,2,6,1,418,1,2,4,61221bf809bf9884406d9d68,1,418,1,418,2,836,836
13,36,6,0,-487,1,2,4,61221bf809bf9884406d9d68,1,-487,1,-487,36,-17532,-17532
14,17,6,0,-449,1,2,4,61221bf809bf9884406d9d68,1,-449,1,-449,17,-7633,-7633
15,26,6,1,465,1,2,4,61221bf809bf9884406d9d68,1,437,1,465,26,12090,12090
17,98,5,1,410,1,2,4,61221bf809bf9884406d9d68,1,460,1,410,98,40180,40180
18,45,6,1,481,1,2,4,61221bf809bf9884406d9d68,1,446,1,481,45,21645,21645
19,86,6,1,-409,1,2,4,61221bf809bf9884406d9d68,1,417,1,-409,86,-35174,-35174
20,18,5,1,494,1,2,4,61221bf809bf9884406d9d68,1,443,1,494,18,8892,8892
21,40,6,1,472,1,2,4,61221bf809bf9884406d9d68,1,472,1,472,40,18880,18880
22,18,6,0,-481,1,2,4,61221bf809bf9884406d9d68,1,-481,1,-481,18,-8658,-8658
24,69,5,1,468,1,2,4,61221bf809bf9884406d9d68,1,484,1,468,69,32292,32292
25,39,6,0,-439,1,2,4,61221bf809bf9884406d9d68,1,-439,1,-439,39,-17121,-17121
27,62,6,0,489,1,2,4,61221bf809bf9884406d9d68,1,-438,1,489,62,30318,30318
28,68,6,0,403,1,2,4,61221bf809bf9884406d9d68,1,-439,1,403,68,27404,27404
29,21,6,1,496,1,2,4,61221bf809bf9884406d9d68,1,474,1,496,21,10416,10416
30,87,5,0,432,1,2,4,61221bf809bf9884406d9d68,1,-410,1,432,87,37584,37584
32,55,6,0,-408,1,2,4,61221bf809bf9884406d9d68,1,-408,1,-408,55,-22440,-22440
33,39,6,0,-467,1,2,4,61221bf809bf9884406d9d68,1,-467,1,-467,39,-18213,-18213
34,73,4,0,414,1,2,4,61221bf809bf9884406d9d68,1,-432,1,414,73,30222,30222
35,87,5,1,427,1,2,4,61221bf809bf9884406d9d68,1,495,1,427,87,37149,37149
36,88,5,1,492,1,2,4,61221bf809bf9884406d9d68,1,412,1,492,88,43296,43296
37,25,6,0,-489,1,2,4,61221bf809bf9884406d9d68,1,-400,1,-489,25,-12225,-12225
38,11,5,1,406,1,2,4,61221bf809bf9884406d9d68,1,406,1,406,11,4466,4466
40,86,5,1,491,1,2,4,61221bf809bf9884406d9d68,1,408,1,491,86,42226,42226
41,16,5,0,-481,1,2,4,61221bf809bf9884406d9d68,1,-481,1,-481,16,-7696,-7696
42,9,4,1,435,1,2,4,61221bf809bf9884406d9d68,1,435,1,435,9,3915,3915
43,14,5,0,-421,1,2,4,61221bf809bf9884406d9d68,1,-483,1,-421,14,-5894,-5894
44,63,6,1,452,1,2,4,61221bf809bf9884406d9d68,1,457,1,452,63,28476,28476
46,98,6,0,-406,1,2,4,61221bf809bf9884406d9d68,1,-404,1,-406,98,-39788,-39788
47,85,5,1,404,1,2,4,61221bf809bf9884406d9d68,1,493,1,404,85,34340,34340
48,79,6,1,439,1,2,4,61221bf809bf9884406d9d68,1,439,1,439,79,34681,34681
1,91,6,1,-476,0,2,4,612719be50c35ba08003c145,1,404,1,0,0,-43316,0
2,94,2,1,431,0,2,4,612719be50c35ba08003c145,1,457,1,0,0,40514,0
3,32,1,1,407,0,2,4,612719be50c35ba08003c145,1,407,1,0,0,13024,0
4,45,1,0,-469,0,2,4,612719be50c35ba08003c145,1,-469,1,0,0,-21105,0
5,31,1,1,482,0,2,4,612719be50c35ba08003c145,1,482,1,0,0,14942,0
7,47,1,0,-498,0,2,4,612719be50c35ba08003c145,1,-498,1,0,0,-23406,0
8,10,1,0,-475,0,2,4,612719be50c35ba08003c145,1,-475,1,0,0,-4750,0
9,56,2,1,427,0,2,4,612719be50c35ba08003c145,1,483,1,0,0,23912,0
11,70,2,1,463,0,2,4,612719be50c35ba08003c145,1,477,1,0,0,32410,0
12,62,1,0,-465,0,2,4,612719be50c35ba08003c145,1,-465,1,0,0,-28830,0
13,10,1,0,-460,0,2,4,612719be50c35ba08003c145,1,-460,1,0,0,-4600,0
14,19,1,1,461,0,2,4,612719be50c35ba08003c145,1,449,1,0,0,8759,0
15,18,1,0,-493,0,2,4,612719be50c35ba08003c145,1,-493,1,0,0,-8874,0
17,9,1,0,-405,0,2,4,612719be50c35ba08003c145,1,-405,1,0,0,-3645,0
18,98,6,0,493,0,2,4,612719be50c35ba08003c145,1,-448,1,0,0,48314,0
19,40,1,0,-498,0,2,4,612719be50c35ba08003c145,1,-498,1,0,0,-19920,0
20,79,2,1,441,0,2,4,612719be50c35ba08003c145,1,488,1,0,0,34839,0
21,94,6,0,490,0,2,4,612719be50c35ba08003c145,1,-447,1,0,0,46060,0
22,4,0,0,-460,0,2,4,612719be50c35ba08003c145,1,-460,1,0,0,-1840,0
24,8,1,0,-400,0,2,4,612719be50c35ba08003c145,1,-400,1,0,0,-3200,0
25,1,0,0,-478,0,2,4,612719be50c35ba08003c145,1,-478,1,0,0,-478,0
27,10,1,0,-468,0,2,4,612719be50c35ba08003c145,1,-468,1,0,0,-4680,0
28,2,0,0,-489,0,2,4,612719be50c35ba08003c145,1,-489,1,0,0,-978,0
29,88,2,1,417,0,2,4,612719be50c35ba08003c145,1,427,1,0,0,36696,0
30,62,1,0,-451,0,2,4,612719be50c35ba08003c145,1,-451,1,0,0,-27962,0
32,30,1,0,-457,0,2,4,612719be50c35ba08003c145,1,-457,1,0,0,-13710,0
33,83,2,1,486,0,2,4,612719be50c35ba08003c145,1,426,1,0,0,40338,0
34,25,6,1,-436,0,2,4,612719be50c35ba08003c145,1,495,1,0,0,-10900,0
35,38,1,1,470,0,2,4,612719be50c35ba08003c145,1,470,1,0,0,17860,0
36,20,1,1,460,0,2,4,612719be50c35ba08003c145,1,460,1,0,0,9200,0
37,93,2,1,463,0,2,4,612719be50c35ba08003c145,1,409,1,0,0,43059,0
38,77,2,0,-499,0,2,4,612719be50c35ba08003c145,1,-427,1,0,0,-38423,0
40,12,6,1,-470,0,2,4,612719be50c35ba08003c145,1,438,1,0,0,-5640,0
41,65,6,1,-441,0,2,4,612719be50c35ba08003c145,1,445,1,0,0,-28665,0
42,49,1,1,490,0,2,4,612719be50c35ba08003c145,1,490,1,0,0,24010,0
43,43,6,0,447,0,2,4,612719be50c35ba08003c145,1,-459,1,0,0,19221,0
44,88,2,1,436,0,2,4,612719be50c35ba08003c145,1,470,1,0,0,38368,0
46,11,1,1,465,0,2,4,612719be50c35ba08003c145,1,465,1,0,0,5115,0
47,77,6,1,-477,0,2,4,612719be50c35ba08003c145,1,432,1,0,0,-36729,0
48,35,1,1,418,0,2,4,612719be50c35ba08003c145,1,418,1,0,0,14630,0
1,46,4,0,-491,1,2,4,612719be50c35ba08003c145,1,-491,1,-491,46,-22586,-22586
2,22,5,0,-420,1,2,4,612719be50c35ba08003c145,1,-420,1,-420,22,-9240,-9240
