target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,synthetic,game,,linear,4,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.11044011857549241,0.23435222677321013,0.1746792957543172,0.006591594282266078,-0.000694530541246352,-0.0014524630120002768,0,0,114,76,0.26670213725742375,0.1930128967576444
itt_relative_efficiency,synthetic,game,,linear,16,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.16693795150181456,0.24024004177995356,0.17676599841574195,-0.04990623864405608,0.005193284465497078,0.0006342396494244673,0,0,114,76,0.14059519301630496,0.07529561092481928
itt_relative_efficiency,synthetic,game,,linear,10,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.1716770553751381,0.24072737228717886,0.1746560380895788,-0.054645342517379625,0.005680614972722375,-0.0014757206767386788,0,0,114,76,0.17556986684465087,0.10432841751036023
itt_relative_efficiency,synthetic,game,,linear,6,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.19125089075890322,0.2427298188355248,0.18308524506956317,-0.07421917790114474,0.007683061521068318,0.006953486303245687,0,0,114,76,0.22930674791247013,0.15372456556187541
itt_relative_efficiency,synthetic,game,,linear,8,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.1972080492481485,0.24333597861627093,0.1798694154741003,-0.08017633639039001,0.008289221301814448,0.0037376567077828105,0,0,114,76,0.20792131161865968,0.12497228575946268
itt_relative_efficiency,synthetic,game,,linear,12,-0.11703171285775849,0.23504675731445648,0.17613175876631748,-0.2514528565443426,0.24878761658706777,0.18898944408667456,-0.1344211436865841,0.013740859272611289,0.012857685320357082,0,0,114,76,0.164806576697699,0.09286149699990119
itt_relative_efficiency,synthetic,game,,ridge,4,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.061538310694011056,0.22913390085376995,0.17296282610805985,0.000849809399535939,-9.169767391281614e-05,0.0007371018991495781,0,0,114,76,0.26670213725742375,0.1930128967576444
itt_relative_efficiency,synthetic,game,,ridge,16,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.06370360920379814,0.22936747252127085,0.17292971509446944,-0.0013154891102511446,0.0001418739935880875,0.0007039908855591692,0,0,114,76,0.14059519301630496,0.07529561092481928
itt_relative_efficiency,synthetic,game,,ridge,10,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.08904859824180233,0.23208396887195681,0.17087055788116623,-0.02666047814825534,0.0028583703442740527,-0.001355166327744045,0,0,114,76,0.17556986684465087,0.10432841751036023
itt_relative_efficiency,synthetic,game,,ridge,8,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.09609873237136357,0.23283397376611722,0.1752577334428698,-0.033710612277816576,0.0036083752384344636,0.0030320092339595206,0,0,114,76,0.20792131161865968,0.12497228575946268
itt_relative_efficiency,synthetic,game,,ridge,6,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.12007297936932115,0.23536651275344808,0.17986276101831117,-0.05768485927577416,0.00614091422576532,0.007637036809400893,0,0,114,76,0.22930674791247013,0.15372456556187541
itt_relative_efficiency,synthetic,game,,ridge,12,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.15736660021918025,0.2392527757937973,0.18181819286077314,-0.09497848012563326,0.010027177266114545,0.009592468651862862,0,0,114,76,0.164806576697699,0.09286149699990119
