tag,heldout_config,heldout_value,model_name,accuracy,macro_f1,log_loss,n_train_rows,n_test_rows,n_train_games,n_test_games,train_class_counts,test_class_counts
PUNISHMENT,CONFIG_showPunishmentId,False,config_plus_tag,0.6188769414575866,0.4564385198327309,0.8029942493762461,859,837,84,80,"{""always_full"": 304, ""always_zero"": 16, ""binary_0_20"": 231, ""other"": 308}","{""always_full"": 307, ""always_zero"": 18, ""binary_0_20"": 237, ""other"": 275}"
PUNISHMENT,CONFIG_showPunishmentId,True,dummy_prior,0.3538998835855646,0.13069647463456577,1.1648705733109352,837,859,80,84,"{""always_full"": 307, ""always_zero"": 18, ""binary_0_20"": 237, ""other"": 275}","{""always_full"": 304, ""always_zero"": 16, ""binary_0_20"": 231, ""other"": 308}"
PUNISHMENT,CONFIG_showPunishmentId,True,config_only,0.6484284051222352,0.4691900870566366,0.7515003855747828,837,859,80,84,"{""always_full"": 307, ""always_zero"": 18, ""binary_0_20"": 237, ""other"": 275}","{""always_full"": 304, ""always_zero"": 16, ""binary_0_20"": 231, ""other"": 308}"
PUNISHMENT,CONFIG_showPunishmentId,True,tag_only,0.4412107101280559,0.32455203384041376,1.130551611037837,837,859,80,84,"{""always_full"": 307, ""always_zero"": 18, ""binary_0_20"": 237, ""other"": 275}","{""always_full"": 304, ""always_zero"": 16, ""binary_0_20"": 231, ""other"": 308}"
PUNISHMENT,CONFIG_showPunishmentId,True,config_plus_tag,0.6554132712456344,0.47706864842153884,0.7312280249551757,837,859,80,84,"{""always_full"": 307, ""always_zero"": 18, ""binary_0_20"": 237, ""other"": 275}","{""always_full"": 304, ""always_zero"": 16, ""binary_0_20"": 231, ""other"": 308}"
PUNISHMENT,CONFIG_rewardExists,False,dummy_prior,0.3382352941176471,0.12637362637362637,1.1962174075140917,812,884,78,86,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}","{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}"
PUNISHMENT,CONFIG_rewardExists,False,config_only,0.6470588235294118,0.4729942874792127,0.8159530451345688,812,884,78,86,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}","{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}"
PUNISHMENT,CONFIG_rewardExists,False,tag_only,0.4106334841628959,0.2895585307320107,1.1770652872575496,812,884,78,86,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}","{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}"
PUNISHMENT,CONFIG_rewardExists,False,config_plus_tag,0.6346153846153846,0.46711118518109507,0.8178656473255355,812,884,78,86,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}","{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}"
PUNISHMENT,CONFIG_rewardExists,True,dummy_prior,0.3399014778325123,0.12683823529411764,1.1515408745515274,884,812,86,78,"{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}"
PUNISHMENT,CONFIG_rewardExists,True,config_only,0.6096059113300493,0.431795049733981,0.7798374876477301,884,812,86,78,"{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}"
PUNISHMENT,CONFIG_rewardExists,True,tag_only,0.4396551724137931,0.2555147058823529,1.1271578411114647,884,812,86,78,"{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}"
PUNISHMENT,CONFIG_rewardExists,True,config_plus_tag,0.6169950738916257,0.4584055114771357,0.7639830323687719,884,812,86,78,"{""always_full"": 299, ""always_zero"": 23, ""binary_0_20"": 255, ""other"": 307}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 213, ""other"": 276}"
PUNISHMENT,CONFIG_showOtherSummaries,False,dummy_prior,0.322463768115942,0.12191780821917808,1.1723260233247836,868,828,84,80,"{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}","{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}"
PUNISHMENT,CONFIG_showOtherSummaries,False,config_only,0.5905797101449275,0.4247195369253396,0.7920481139085819,868,828,84,80,"{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}","{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}"
PUNISHMENT,CONFIG_showOtherSummaries,False,tag_only,0.4178743961352657,0.24536821995048125,1.1551574035464869,868,828,84,80,"{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}","{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}"
PUNISHMENT,CONFIG_showOtherSummaries,False,config_plus_tag,0.6111111111111112,0.44071866585491526,0.7808129704127319,868,828,84,80,"{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}","{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}"
PUNISHMENT,CONFIG_showOtherSummaries,True,dummy_prior,0.33294930875576034,0.12489196197061365,1.1756499798387743,828,868,80,84,"{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}","{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}"
PUNISHMENT,CONFIG_showOtherSummaries,True,config_only,0.6555299539170507,0.47365936001452946,0.7626294949004854,828,868,80,84,"{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}","{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}"
PUNISHMENT,CONFIG_showOtherSummaries,True,tag_only,0.3790322580645161,0.25202244505411453,1.1505896299631215,828,868,80,84,"{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}","{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}"
PUNISHMENT,CONFIG_showOtherSummaries,True,config_plus_tag,0.6486175115207373,0.4711834236578934,0.7602394056992268,828,868,80,84,"{""always_full"": 322, ""always_zero"": 17, ""binary_0_20"": 222, ""other"": 267}","{""always_full"": 289, ""always_zero"": 17, ""binary_0_20"": 246, ""other"": 316}"
PUNISHMENT,CONFIG_allOrNothing,False,dummy_prior,0.03178484107579462,0.015402843601895734,24.856525930587384,878,818,86,78,"{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}","{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}"
PUNISHMENT,CONFIG_allOrNothing,False,config_only,0.13691931540342298,0.1073978612558267,24.861663978247957,878,818,86,78,"{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}","{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}"
PUNISHMENT,CONFIG_allOrNothing,False,tag_only,0.15770171149144255,0.12756776556776556,24.842941643104695,878,818,86,78,"{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}","{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}"
PUNISHMENT,CONFIG_allOrNothing,False,config_plus_tag,0.14792176039119803,0.11856975552627727,24.852824043928265,878,818,86,78,"{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}","{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}"
PUNISHMENT,CONFIG_allOrNothing,True,dummy_prior,0.0,0.0,2.534083598485342,818,878,78,86,"{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}","{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}"
PUNISHMENT,CONFIG_allOrNothing,True,config_only,0.0,0.0,2.628547892466292,818,878,78,86,"{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}","{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}"
PUNISHMENT,CONFIG_allOrNothing,True,tag_only,0.0,0.0,2.543081624638486,818,878,78,86,"{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}","{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}"
PUNISHMENT,CONFIG_allOrNothing,True,config_plus_tag,0.0193621867881549,0.019318181818181818,2.660626289649923,818,878,78,86,"{""always_full"": 202, ""always_zero"": 7, ""binary_0_20"": 26, ""other"": 583}","{""always_full"": 409, ""always_zero"": 27, ""binary_0_20"": 442}"
PUNISHMENT,CONFIG_defaultContribProp,0,dummy_prior,0.3411371237458194,0.12718204488778054,1.1658796463543795,799,897,78,86,"{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}","{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}"
PUNISHMENT,CONFIG_defaultContribProp,0,config_only,0.6610925306577481,0.4731869715845426,0.7521493588548351,799,897,78,86,"{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}","{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}"
PUNISHMENT,CONFIG_defaultContribProp,0,tag_only,0.3957636566332218,0.27390059104551695,1.1334040625581239,799,897,78,86,"{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}","{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}"
PUNISHMENT,CONFIG_defaultContribProp,0,config_plus_tag,0.6588628762541806,0.48402177807611213,0.7359004379489033,799,897,78,86,"{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}","{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}"
PUNISHMENT,CONFIG_defaultContribProp,1,dummy_prior,0.311639549436796,0.11879770992366412,1.1862643185306012,897,799,86,78,"{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}","{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}"
PUNISHMENT,CONFIG_defaultContribProp,1,config_only,0.6307884856070087,0.46901035639652633,0.8185851017407306,897,799,86,78,"{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}","{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}"
PUNISHMENT,CONFIG_defaultContribProp,1,tag_only,0.4005006257822278,0.23748633615902298,1.1767822723895813,897,799,86,78,"{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}","{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}"
PUNISHMENT,CONFIG_defaultContribProp,1,config_plus_tag,0.6320400500625782,0.472425467769424,0.8106368938320418,897,799,86,78,"{""always_full"": 306, ""always_zero"": 15, ""binary_0_20"": 242, ""other"": 334}","{""always_full"": 305, ""always_zero"": 19, ""binary_0_20"": 226, ""other"": 249}"
REWARD,CONFIG_chat,False,dummy_prior,0.273972602739726,0.10752688172043011,1.2498904336496934,802,876,74,87,"{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}","{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}"
REWARD,CONFIG_chat,False,config_only,0.6050228310502284,0.4141363162813012,0.8062406280515094,802,876,74,87,"{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}","{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}"
REWARD,CONFIG_chat,False,tag_only,0.3493150684931507,0.23143466332939217,1.2509960101684896,802,876,74,87,"{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}","{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}"
REWARD,CONFIG_chat,False,config_plus_tag,0.6164383561643836,0.43020172575205173,0.7901699931318403,802,876,74,87,"{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}","{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}"
REWARD,CONFIG_chat,True,dummy_prior,0.29925187032418954,0.11516314779270634,1.1997342332195469,876,802,87,74,"{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}","{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}"
REWARD,CONFIG_chat,True,config_only,0.5349127182044888,0.34268832710799474,0.9242882056523954,876,802,87,74,"{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}","{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}"
REWARD,CONFIG_chat,True,tag_only,0.3179551122194514,0.1554985023534446,1.2106037781732142,876,802,87,74,"{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}","{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}"
REWARD,CONFIG_chat,True,config_plus_tag,0.5423940149625935,0.3639906202933859,0.9174340996362109,876,802,87,74,"{""always_full"": 240, ""always_zero"": 30, ""binary_0_20"": 266, ""other"": 340}","{""always_full"": 337, ""always_zero"": 14, ""binary_0_20"": 211, ""other"": 240}"
REWARD,CONFIG_punishmentExists,False,dummy_prior,0.3081395348837209,0.11777777777777777,1.2429451278752386,818,860,78,83,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}","{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}"
REWARD,CONFIG_punishmentExists,False,config_only,0.6116279069767442,0.4425907840278287,0.8606924551368503,818,860,78,83,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}","{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}"
REWARD,CONFIG_punishmentExists,False,tag_only,0.3569767441860465,0.2117024268723883,1.2470798437894024,818,860,78,83,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}","{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}"
REWARD,CONFIG_punishmentExists,False,config_plus_tag,0.608139534883721,0.44264710316747424,0.8678116175455651,818,860,78,83,"{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}","{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}"
REWARD,CONFIG_punishmentExists,True,dummy_prior,0.3410757946210269,0.12716499544211485,1.1657863492347533,860,818,83,78,"{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}"
REWARD,CONFIG_punishmentExists,True,config_only,0.6026894865525673,0.413236948120669,0.7682027526639726,860,818,83,78,"{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}"
REWARD,CONFIG_punishmentExists,True,tag_only,0.38141809290953543,0.23175905290463206,1.1612042033656762,860,818,83,78,"{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}"
REWARD,CONFIG_punishmentExists,True,config_plus_tag,0.6026894865525673,0.42914492489032996,0.7656839554134527,860,818,83,78,"{""always_full"": 265, ""always_zero"": 33, ""binary_0_20"": 261, ""other"": 301}","{""always_full"": 312, ""always_zero"": 11, ""binary_0_20"": 216, ""other"": 279}"
REWARD,CONFIG_showRewardId,False,dummy_prior,0.3239263803680982,0.12233549582947173,1.2040151100175387,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showRewardId,False,config_only,0.6233128834355828,0.45900730172946264,0.8142254452228712,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showRewardId,False,tag_only,0.3717791411042945,0.26173118541346946,1.2064190227233218,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showRewardId,False,config_plus_tag,0.6049079754601226,0.4525290528726419,0.8150335198056587,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showRewardId,True,dummy_prior,0.34530706836616454,0.12833763996554695,1.180317560453212,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showRewardId,True,config_only,0.6199304750869061,0.422064741451013,0.7730331611392097,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showRewardId,True,tag_only,0.40092699884125144,0.22600302155534763,1.1731429528922594,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showRewardId,True,config_plus_tag,0.6060254924681344,0.4314973448418786,0.773240021371565,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showNRounds,False,dummy_prior,0.3452088452088452,0.12831050228310503,1.1957958641055106,864,814,83,78,"{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}","{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}"
REWARD,CONFIG_showNRounds,False,config_only,0.6081081081081081,0.4377779927084815,0.7853474520349224,864,814,83,78,"{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}","{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}"
REWARD,CONFIG_showNRounds,False,tag_only,0.3832923832923833,0.26255045123403525,1.1953024706652422,864,814,83,78,"{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}","{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}"
REWARD,CONFIG_showNRounds,False,config_plus_tag,0.6203931203931204,0.4468298035667627,0.7832170521095794,864,814,83,78,"{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}","{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}"
REWARD,CONFIG_showNRounds,True,dummy_prior,0.3460648148148148,0.12854686156491832,1.1805197505390363,814,864,78,83,"{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}","{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}"
REWARD,CONFIG_showNRounds,True,config_only,0.5844907407407407,0.4165992937362025,0.8193879071961233,814,864,78,83,"{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}","{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}"
REWARD,CONFIG_showNRounds,True,tag_only,0.39699074074074076,0.2244152563778732,1.1698839809868513,814,864,78,83,"{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}","{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}"
REWARD,CONFIG_showNRounds,True,config_plus_tag,0.5972222222222222,0.42823770047868337,0.8129262608015071,814,864,78,83,"{""always_full"": 280, ""always_zero"": 24, ""binary_0_20"": 229, ""other"": 281}","{""always_full"": 297, ""always_zero"": 20, ""binary_0_20"": 248, ""other"": 299}"
REWARD,CONFIG_showPunishmentId,False,dummy_prior,0.3239263803680982,0.12233549582947173,1.2040151100175387,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showPunishmentId,False,config_only,0.6233128834355828,0.45900730172946264,0.8142254452228622,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showPunishmentId,False,tag_only,0.3717791411042945,0.26173118541346946,1.2064190227233218,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showPunishmentId,False,config_plus_tag,0.6049079754601226,0.4525290528726419,0.8150334885600793,863,815,85,76,"{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}","{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}"
REWARD,CONFIG_showPunishmentId,True,dummy_prior,0.34530706836616454,0.12833763996554695,1.180317560453212,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showPunishmentId,True,config_only,0.6199304750869061,0.422064741451013,0.7730331611393565,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showPunishmentId,True,tag_only,0.40092699884125144,0.22600302155534763,1.1731429528922594,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showPunishmentId,True,config_plus_tag,0.6060254924681344,0.4314973448418786,0.7732400188720452,815,863,76,85,"{""always_full"": 279, ""always_zero"": 24, ""binary_0_20"": 248, ""other"": 264}","{""always_full"": 298, ""always_zero"": 20, ""binary_0_20"": 229, ""other"": 316}"
REWARD,CONFIG_showOtherSummaries,False,dummy_prior,0.2903225806451613,0.1125,1.2215072356118117,872,806,85,76,"{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}","{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}"
REWARD,CONFIG_showOtherSummaries,False,config_only,0.5781637717121588,0.4038520514870648,0.9080924955514719,872,806,85,76,"{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}","{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}"
REWARD,CONFIG_showOtherSummaries,False,tag_only,0.31265508684863524,0.2166387324090367,1.3090272722803178,872,806,85,76,"{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}","{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}"
REWARD,CONFIG_showOtherSummaries,False,config_plus_tag,0.5818858560794045,0.4026945590399341,0.8963375753839774,872,806,85,76,"{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}","{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}"
REWARD,CONFIG_showOtherSummaries,True,dummy_prior,0.3084862385321101,0.11787905346187555,1.1949565480503763,806,872,76,85,"{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}","{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}"
REWARD,CONFIG_showOtherSummaries,True,config_only,0.6777522935779816,0.47796821915842624,0.7457520895944573,806,872,76,85,"{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}","{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}"
REWARD,CONFIG_showOtherSummaries,True,tag_only,0.2855504587155963,0.21032523109404327,1.2548701340863615,806,872,76,85,"{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}","{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}"
REWARD,CONFIG_showOtherSummaries,True,config_plus_tag,0.6651376146788991,0.4684303580594357,0.7439106331334451,806,872,76,85,"{""always_full"": 308, ""always_zero"": 25, ""binary_0_20"": 239, ""other"": 234}","{""always_full"": 269, ""always_zero"": 19, ""binary_0_20"": 238, ""other"": 346}"
REWARD,CONFIG_allOrNothing,False,dummy_prior,0.042027194066749075,0.020166073546856466,25.004451385121946,869,809,85,76,"{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}","{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}"
REWARD,CONFIG_allOrNothing,False,config_only,0.15327564894932014,0.12053225357306821,25.001914318594103,869,809,85,76,"{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}","{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}"
REWARD,CONFIG_allOrNothing,False,tag_only,0.15945611866501855,0.12551461235671763,24.99456743275294,869,809,85,76,"{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}","{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}"
REWARD,CONFIG_allOrNothing,False,config_plus_tag,0.1446229913473424,0.11634907359268218,24.99803603070033,869,809,85,76,"{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}","{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}"
REWARD,CONFIG_allOrNothing,True,dummy_prior,0.0,0.0,2.4712277876443878,809,869,76,85,"{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}","{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}"
REWARD,CONFIG_allOrNothing,True,config_only,0.0,0.0,2.5611979931388125,809,869,76,85,"{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}","{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}"
REWARD,CONFIG_allOrNothing,True,tag_only,0.0,0.0,2.552180000273573,809,869,76,85,"{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}","{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}"
REWARD,CONFIG_allOrNothing,True,config_plus_tag,0.0,0.0,2.6312602053647076,809,869,76,85,"{""always_full"": 188, ""always_zero"": 7, ""binary_0_20"": 34, ""other"": 580}","{""always_full"": 389, ""always_zero"": 37, ""binary_0_20"": 443}"
