treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_4_C,final_round_normalized_efficiency,12,12,0.44121825362570594,0.29473215844212747,1.497014292426939,0.4034726527713001,1.0062893081761008,0.4405185365207017,2.2843290911750573,0.8260723668676293
VALIDATION_4_T,final_round_normalized_efficiency,9,9,0.43542946166369295,0.421414476100397,1.0332570102787761,0.032715959074592155,0.8984725965858044,0.5418084338591609,1.658284626885959,0.5057837107890836
VALIDATION_5_C,final_round_normalized_efficiency,9,9,0.4258756008916715,1.097222222222222,0.3881397881544348,0.9463897254951248,0.75,0.5416666666666667,1.3846153846153844,0.3254224004346278
VALIDATION_5_T,final_round_normalized_efficiency,12,12,0.43362481293747673,1.0855165745410775,0.39946401842901363,0.9176315843426436,0.5625,0.4635416666666667,1.2134831460674156,0.19349485739207972
VALIDATION_6_C,final_round_normalized_efficiency,12,12,0.03308205381366068,0.12518100365400958,0.2642737543876615,1.330769764657366,0.03105251688821094,0.13129085728256507,0.2365169786452038,1.4417352823153784
VALIDATION_6_T,final_round_normalized_efficiency,11,11,0.15987382993171498,0.2920941071166628,0.5473367179840474,0.6026910937640932,0.17378513837437348,0.3135251214270788,0.5542941426299496,0.5900597897600557
VALIDATION_7_C,final_round_normalized_efficiency,11,11,0.048934641209528444,0.09962438071919937,0.4911914217811331,0.710921366102323,0.07142857142857141,0.059629506008010646,1.1978729359082008,0.180547430552433
VALIDATION_7_T,final_round_normalized_efficiency,12,12,0.17966127926602002,0.23711841777093542,0.7576858894174092,0.2774863731330798,0.13035714285714295,0.17414409420988375,0.7485590794714667,0.2896051477476997
VALIDATION_8_C,final_round_normalized_efficiency,12,12,0.10379742104429124,0.20141250236480399,0.5153474577079155,0.6629139306483706,0.14002732240437166,0.3056693989071039,0.45810055865921806,0.7806665585765015
VALIDATION_8_T,final_round_normalized_efficiency,11,11,0.05718263503835737,0.31922886653697374,0.17912739426944763,1.7196580264502908,0.07513661202185784,0.21101735776277714,0.3560683955976996,1.0326324441178156
VALIDATION_9_C,final_round_normalized_efficiency,11,11,0.12747049140842653,0.1767281096012554,0.7212802292517763,0.3267275497306352,0.1581818181818182,0.19088744588744588,0.8286653815625356,0.1879388463902833
