unique_id,game_id,up_choice,row_form_matrix,role,topology,logrt,logrt_norm,delta,delta_norm,choice_br,choice_psne
1286,643,0.8857142857142857,[21  2 12  3  8  7  1  3],colplayer,"('staghunt', 'staghunt')",8.566744970245486,0.11390852289413438,0.044444444,-0.244995761,0.8857142857142857,1
1287,644,0.5128205128205128,[32 18 30 22 27  5 11 15],rowplayer,"('staghunt', 'safecoord')",8.740656691541368,-0.142965021,0.022564102564102545,-0.184578097,0.5128205128205128,1
1288,644,0.9032258064516129,[27 11  5 15 32 30 18 22],colplayer,"('safecoord', 'staghunt')",8.634264863002075,-0.316889414,0.047030449,-0.211607926,0.9032258064516129,1
1289,645,0.1891891891891892,[ 6  5 28  8 19  3  6 15],rowplayer,"('deadlock', 'safecoord')",8.248529124800218,-0.10380591,0.1416554054054054,0.038302415,0.8108108108108109,0.8108108108108109
1290,645,0.7428571428571429,[19  6  3 15  6 28  5  8],colplayer,"('safecoord', 'deadlock')",8.089175678837561,-0.394951161,0.24919623900515617,0.7642102312357051,0.2571428571428571,0.2571428571428571
1291,646,0.15151515151515152,[ 7  3 28 15 19 31 24 11],rowplayer,"('deadlock', 'leader')",8.193123721512068,-0.224715195,0.11485302705859451,-0.160811637,0.8484848484848485,0.8484848484848485
1292,646,0.7368421052631579,[19 24 31 11  7 28  3 15],colplayer,"('leader', 'deadlock')",8.822004580825134,0.550412782,0.10430247718383312,0.034563895,0.7368421052631579,0.7368421052631579
1293,647,0.4666666666666667,[25  9 34 17 27 12  1  4],rowplayer,"('dilemma', 'staghunt')",8.509969744,-0.396097527,0.15345548055287692,0.2296230316310874,0.5333333333333333,0.5333333333333333
1294,647,0.525,[27  1 12  4 25 34  9 17],colplayer,"('staghunt', 'dilemma')",8.874028034384544,0.15407889523494675,0.19530456852791883,0.5986099710146117,0.525,0.475
1295,648,0.58,[30  3 19 12 13  9  9  1],rowplayer,"('staghunt', 'harmony')",8.462472219,-0.039375457,0.14493589743589744,0.32163165725531423,0.58,0.58
1296,648,0.9393939393939394,[13  9  9  1 30 19  3 12],colplayer,"('harmony', 'staghunt')",8.350902451694811,-0.25958186,0.030410108,-0.40084596,0.9393939393939394,0.9393939393939394
1297,649,0.24444444444444444,[ 1  3 13  4 32 20 14  3],rowplayer,"('compromise', 'concord')",8.319961022,-0.260327717,0.21820464532328943,0.23683105709383012,0.7555555555555555,0.7555555555555555
1298,649,0.8666666666666667,[32 14 20  3  1 13  3  4],colplayer,"('concord', 'compromise')",8.302770333040117,-0.101451554,0.081481481,-0.207337249,0.8666666666666667,0.8666666666666667
1299,650,0.9545454545454546,[21  8  5 16 28 15 28  4],rowplayer,"('safecoord', 'harmony')",8.682776283611748,-0.191532073,0.033057851,-0.305059668,0.9545454545454546,0.9545454545454546
1300,650,0.95,[28 28 15  4 21  5  8 16],colplayer,"('harmony', 'safecoord')",8.497581554837957,-0.5377751,0.024107142857142858,-0.428024565,0.95,0.95
1301,651,0.9393939393939394,[22 19 11  8  1 17  3  2],rowplayer,"('harmony', 'hero')",8.503905297089302,-0.354353317,0.034096007,-0.342627166,0.9393939393939394,0.9393939393939394
1302,651,0.18421052631578946,[ 1  3 17  2 22 11 19  8],colplayer,"('hero', 'harmony')",8.716310251792908,0.088767993,0.1713747645951036,0.061208032614909404,0.8157894736842105,0.8157894736842105
1303,652,0.6785714285714286,[36  8  9 12  8 31  7 13],rowplayer,"('assurance', 'deadlock')",8.699329852917025,-0.174211794,0.046038769490096984,0.12451611312249887,0.32142857142857145,0.32142857142857145
1304,652,0.10344827586206896,[ 8  7 31 13 36  9  8 12],colplayer,"('deadlock', 'assurance')",8.332308352219117,-0.399189484,0.071944906,-0.248007497,0.896551724,0.896551724
1305,653,0.5641025641025641,[ 5 19 29  2  4 24 16 11],rowplayer,"('leader', 'hero')",8.774158291205957,0.33140649326803717,0.1780140149705367,0.5223574035628371,0.5641025641025641,1
1306,653,0.2619047619047619,[ 4 16 24 11  5 29 19  2],colplayer,"('hero', 'leader')",8.257604489924283,-0.248721741,0.13003663003663005,0.11960581784535233,0.7380952380952381,1
1307,654,0.8918918918918919,[43 30  4 15  3 28 21 14],rowplayer,"('peace', 'hero')",8.119993827725105,-0.413404809,0.060921175,-0.224050855,0.8918918918918919,0.8918918918918919
1308,654,0.11428571428571428,[ 3 21 28 14 43  4 30 15],colplayer,"('hero', 'peace')",8.545002892055505,-0.322782438,0.092944606,-0.071618076,0.8857142857142857,0.8857142857142857
1309,655,0.4418604651162791,[ 2  3  7  1  2 34 20 23],rowplayer,"('leader', 'compromise')",8.593783794,0.11426105119561326,0.082650159,-0.064309426,0.5581395348837209,0.4418604651162791
1310,655,0.37209302325581395,[ 2 20 34 23  2  7  3  1],colplayer,"('compromise', 'leader')",8.565792861,-0.206196196,0.21120472104670573,0.4426682960761775,0.627906977,0.627906977
1311,656,0.8823529411764706,[32 18 21 19 14  8  2  1],rowplayer,"('staghunt', 'concord')",8.632336977377253,-0.101242084,0.03954732,-0.285281313,0.8823529411764706,0.8823529411764706
1312,656,0.9666666666666667,[14  2  8  1 32 21 18 19],colplayer,"('concord', 'staghunt')",8.485363460271383,0.019479197,0.014330218068535823,-0.46848874,0.9666666666666667,0.9666666666666667
1313,657,0.8913043478260869,[25 23  3 11  9  1  3  8],rowplayer,"('peace', 'safecoord')",8.267784189,-0.504572755,0.092040673,-0.149838419,0.8913043478260869,0.8913043478260869
1314,657,0.9,[ 9  3  1  8 25  3 23 11],colplayer,"('safecoord', 'peace')",8.324394802872153,-0.372087972,0.07890625,-0.061656686,0.9,0.9
1315,658,0.16666666666666666,[10  1 33  6  5 23 15  7],rowplayer,"('dilemma', 'hero')",8.502837586241707,-0.106902061,0.11912144702842377,-0.169403922,0.8333333333333334,0.8333333333333334
1316,658,0.5483870967741935,[ 5 15 23  7 10 33  1  6],colplayer,"('hero', 'dilemma')",8.808966881771273,0.23277070834604696,0.12419354838709676,0.20419837185695844,0.5483870967741935,0.5483870967741935
1317,659,0.23333333333333334,[ 4  3 24  2 18 12  8  2],rowplayer,"('chicken', 'concord')",8.520876848700606,-0.357893129,0.18849275362318843,0.19709848189142284,0.7666666666666667,0.7666666666666667
1318,659,0.8103448275862069,[18  8 12  2  4 24  3  2],colplayer,"('concord', 'chicken')",8.454669291279789,-0.162875073,0.11012235817575083,-0.111704335,0.8103448275862069,0.8103448275862069
1319,660,0.055555556,[ 5 32 47 10 27 18 22  7],rowplayer,"('hero', 'harmony')",8.499002880399804,-0.157214335,0.045399648660518224,-0.344972328,0.9444444444444444,0.9444444444444444
1320,660,0.8936170212765957,[27 22 18  7  5 47 32 10],colplayer,"('harmony', 'hero')",8.558527054909215,-0.222181882,0.070037672,-0.218186581,0.8936170212765957,0.8936170212765957
1321,661,0.7857142857142857,[22  9  6 19  7 10  1  8],rowplayer,"('safecoord', 'deadlock')",8.539135352219567,-0.061368276,0.3328226733052471,1.2132807291299323,0.21428571428571427,0.21428571428571427
1322,661,0.095238095,[ 7  1 10  8 22  6  9 19],colplayer,"('deadlock', 'safecoord')",8.201201392352974,-0.495234395,0.038379531,-0.356700502,0.9047619047619048,0.9047619047619048
1323,662,0.8378378378378378,[32 13  6  7 14  4  3 10],rowplayer,"('peace', 'assurance')",8.316544717929398,-0.513148404,0.1254721903370552,-0.09198867,0.8378378378378378,0.8378378378378378
1324,662,0.7659574468085106,[14  3  4 10 32  6 13  7],colplayer,"('assurance', 'peace')",8.371936178759098,-0.145375851,0.13876859348521936,0.1363103458065631,0.7659574468085106,0.7659574468085106
1325,663,0.43902439024390244,[12  5 20  2 15 18 17 10],rowplayer,"('chicken', 'leader')",8.829519094780778,0.5010366096766017,0.14438502673796785,0.35891896627644515,0.5609756097560976,1
1326,663,0.72,[15 17 18 10 12 20  5  2],colplayer,"('leader', 'chicken')",8.591384538454935,-0.12862299,0.045325264750378215,-0.160750932,0.72,1
1327,664,0.8846153846153846,[39  9  6 20 18 12 10 10],rowplayer,"('safecoord', 'staghunt')",8.524068386,-0.190154276,0.086232239,-0.298441851,0.8846153846153846,1
1328,664,0.8214285714285714,[18 10 12 10 39  6  9 20],colplayer,"('staghunt', 'safecoord')",8.447948996572357,0.2320462883277844,0.055501931,-0.295752091,0.8214285714285714,1
1329,665,0.7380952380952381,[34  6 12 16 12  4  1  7],rowplayer,"('assurance', 'assurance')",8.560100355155399,0.021131440367453014,0.082670203,-0.04880445,0.7380952380952381,1
1330,665,0.5135135135135135,[12  1  4  7 34 12  6 16],colplayer,"('assurance', 'assurance')",8.444192298531748,-0.240138745,0.23117634605885262,0.6673225934443097,0.5135135135135135,1
1331,666,0.6521739130434783,[31  2  1 13  5 34  4  6],rowplayer,"('safecoord', 'deadlock')",8.357835788818534,-0.085311477,0.29719317556411673,1.220112353646662,0.34782608695652173,0.34782608695652173
1332,666,0.14285714285714285,[ 5  4 34  6 31  1  2 13],colplayer,"('deadlock', 'safecoord')",8.533743665722183,-0.143645292,0.11546338965693805,-0.062596107,0.8571428571428571,0.8571428571428571
1333,667,0.7045454545454546,[15  3 13  5  9 24  1  3],rowplayer,"('staghunt', 'dilemma')",8.810008028216949,0.12477641219194634,0.065189259,-0.133900908,0.29545454545454547,0.29545454545454547
1334,667,0.32432432432432434,[ 9  1 24  3 15 13  3  5],colplayer,"('dilemma', 'staghunt')",8.594524534,-0.224418346,0.20337578958268615,0.4824693555397868,0.6756756756756757,0.6756756756756757
1335,668,0.45,[ 8  1  4  3  5 22  2  2],rowplayer,"('staghunt', 'chicken')",8.516214514231825,-0.023259939,0.027272727,-0.144354989,0.55,0.55
1336,668,0.3,[ 5  2 22  2  8  4  1  3],colplayer,"('chicken', 'staghunt')",8.452093288580503,-0.137945746,0.20863636363636362,0.32380058943842926,0.7,0.7
1337,669,0.9354838709677419,[30  9 28  4 38 10 21 36],rowplayer,"('concord', 'safecoord')",8.572817095164234,-0.211190592,0.004791353,-0.506908858,0.9354838709677419,0.9354838709677419
1338,669,0.95,[38 21 10 36 30 28  9  4],colplayer,"('safecoord', 'concord')",8.497702596495596,-0.428393482,0.034178321678321674,-0.315763633,0.95,0.95
1339,670,0.3333333333333333,[ 7 12 33  8  5 29  3 29],rowplayer,"('hero', 'deadlock')",8.609954671,-0.041950964,0.097130243,0.013987210467598613,0.3333333333333333,0.3333333333333333
1340,670,0.076923077,[ 5  3 29 29  7 33 12  8],colplayer,"('deadlock', 'hero')",8.139440521874608,-0.219572809,0.067197171,-0.351422996,0.9230769230769231,0.9230769230769231
1341,671,0.8928571428571429,[31  1  3  7 31  9  6 27],rowplayer,"('assurance', 'assurance')",8.196139246201867,-0.162330605,0.088128131,-0.230424769,0.8928571428571429,1
1342,671,0.7317073170731707,[31  6  9 27 31  3  1  7],colplayer,"('assurance', 'assurance')",8.676075516476429,0.1564227574895209,0.1647648632854551,0.2262590238546958,0.7317073170731707,1
1343,672,0.6346153846153846,[33 11 26 24 32 13  1  3],rowplayer,"('staghunt', 'staghunt')",8.249042700105084,-0.208999463,0.029207861104412855,-0.345754854,0.6346153846153846,1
1344,672,0.7608695652173914,[32  1 13  3 33 26 11 24],colplayer,"('staghunt', 'staghunt')",8.630584372817317,-0.163786446,0.13102123356926185,0.14727462967328003,0.7608695652173914,1
1345,673,0.7948717948717948,[12  5  4  3  1 23  7  4],rowplayer,"('harmony', 'hero')",8.745921121024347,0.17127408087279877,0.09799647,-0.064007852,0.7948717948717948,0.7948717948717948
1346,673,0.14634146341463414,[ 1  7 23  4 12  4  5  3],colplayer,"('hero', 'harmony')",8.606851063346772,-0.121895627,0.12925192339171712,-0.07959751,0.8536585365853658,0.8536585365853658
1347,674,0.75,[29  2 14  7 28 23  4 26],rowplayer,"('staghunt', 'assurance')",8.42680722,-0.311410515,0.085386338,-0.047111979,0.75,1
1348,674,0.5272727272727272,[28  4 23 26 29 14  2  7],colplayer,"('assurance', 'staghunt')",8.097426298597213,-0.545915149,0.038851674641148325,-0.134260417,0.4727272727272727,1
1349,675,0.7906976744186046,[33 17  8 28 18 10  1  2],rowplayer,"('safecoord', 'staghunt')",8.318254328798846,-0.504619533,0.11679730517587615,-0.035784503,0.7906976744186046,1
1350,675,0.7567567567567568,[18  1 10  2 33  8 17 28],colplayer,"('staghunt', 'safecoord')",8.767640577257792,0.21971319487632318,0.10301605953779866,-0.070367104,0.7567567567567568,1
1351,676,0.9512195121951219,[20  3  6  1 18 15  5 11],rowplayer,"('concord', 'staghunt')",8.518991573357617,-0.074869466,0.034015512568918785,-0.355162816,0.9512195121951219,0.9512195121951219
1352,676,0.631578947,[18  5 15 11 20  6  3  1],colplayer,"('staghunt', 'concord')",8.342593485104889,-0.180237482,0.054331756,-0.180266668,0.631578947,0.631578947
1353,677,0.94,[34 33 16 23 15  1  4 12],rowplayer,"('peace', 'safecoord')",8.314309664571665,-0.351893001,0.029827089337175795,-0.354522896,0.94,0.94
1354,677,0.8536585365853658,[15  4  1 12 34 16 33 23],colplayer,"('safecoord', 'peace')",8.943244933,0.16614370112831614,0.12940095928155934,-0.012886118,0.8536585365853658,0.8536585365853658
1355,678,0.8918918918918919,[19 14  6 15 45  2  7  9],rowplayer,"('safecoord', 'safecoord')",8.380456667842767,-0.382689858,0.064760413,-0.241774745,0.8918918918918919,1
1356,678,0.8529411764705882,[45  7  2  9 19  6 14 15],colplayer,"('safecoord', 'safecoord')",8.245597186624028,-0.530726617,0.1371447455386649,-0.074965288,0.8529411764705882,1
1357,679,0.17647058823529413,[ 6  3 17  7 18 27  4  2],rowplayer,"('deadlock', 'chicken')",8.803062256,0.20713325231273833,0.1108235294117647,-0.073905826,0.8235294117647058,0.8235294117647058
1358,679,0.55,[18  4 27  2  6 17  3  7],colplayer,"('chicken', 'deadlock')",8.803247978681366,0.19614792706384798,0.004090909,-0.394025609,0.55,0.55
1359,680,0.6333333333333333,[19  2  3 14 13 22  1  6],rowplayer,"('assurance', 'dilemma')",8.599945919109427,-0.409300302,0.13727422003284068,0.2510995600816154,0.36666666666666664,0.36666666666666664
1360,680,0.35,[13  1 22  6 19  3  2 14],colplayer,"('dilemma', 'assurance')",8.294434679308774,-0.432275678,0.1634297520661157,0.22974274427959776,0.65,0.65
1361,681,0.9019607843137255,[28  8  6 15 18 13  4  1],rowplayer,"('safecoord', 'concord')",8.397282895,-0.351620354,0.070978205,-0.28691706,0.9019607843137255,0.9019607843137255
1362,681,0.8809523809523809,[18  4 13  1 28  6  8 15],colplayer,"('concord', 'safecoord')",8.252053647402898,-0.340996903,0.034394654,-0.348124985,0.8809523809523809,0.8809523809523809
1363,682,0.21621621621621623,[37  4 37  8 11 35 17 16],rowplayer,"('dilemma', 'hero')",8.872206756028303,0.24668381466880035,0.030506697,-0.276549954,0.7837837837837838,0.7837837837837838
1364,682,0.3548387096774194,[11 17 35 16 37 37  4  8],colplayer,"('hero', 'dilemma')",9.000606507571892,0.391331164,0.077740201,-0.129660328,0.6451612903225806,0.3548387096774194
1365,683,0.8431372549019608,[28 15  6 17 26 14  6  3],rowplayer,"('safecoord', 'concord')",8.176391596633795,-0.557778908,0.11692013390722142,-0.098151366,0.8431372549019608,0.8431372549019608
1366,683,0.9210526315789473,[26  6 14  3 28  6 15 17],colplayer,"('concord', 'safecoord')",8.300993696182111,0.041586309,0.036562246,-0.276240356,0.9210526315789473,0.9210526315789473
1367,684,0.94,[30 19 12  5 23 14  3 16],rowplayer,"('harmony', 'assurance')",8.327242607457793,-0.417527369,0.039183673,-0.337384384,0.94,0.94
1368,684,0.5,[23  3 14 16 30 12 19  5],colplayer,"('assurance', 'harmony')",8.504761681861869,0.067806567,0.17614678899082561,0.4267285070509816,0.5,0.5
1369,685,0.32558139534883723,[25  1 28  2  4 12  9  3],rowplayer,"('dilemma', 'leader')",8.615408238913192,0.044681811,0.039680233,-0.336215515,0.6744186046511628,0.6744186046511628
1370,685,0.6470588235294118,[ 4  9 12  3 25 28  1  2],colplayer,"('leader', 'dilemma')",8.706413601052379,0.2195829615901425,0.069029505,-0.014015888,0.6470588235294118,0.6470588235294118
1371,686,0.17391304347826086,[ 2  6 13  7 17 12  8  7],rowplayer,"('compromise', 'concord')",8.422199712891032,-0.515415931,0.1370843989769821,-0.012620074,0.8260869565217391,0.8260869565217391
1372,686,0.8571428571428571,[17  8 12  7  2 13  6  7],colplayer,"('concord', 'compromise')",8.521981708148035,-0.00186338,0.025324675,-0.3689007,0.8571428571428571,0.8571428571428571
1373,687,0.7560975609756098,[22  2 21  1  8 33 10  1],rowplayer,"('concord', 'leader')",8.796641458940915,0.25808844496969646,0.019971106,-0.334537712,0.7560975609756098,0.7560975609756098
1374,687,0.5106382978723404,[ 8 10 33  1 22 21  2  1],colplayer,"('leader', 'concord')",8.570733958344267,0.053380215,0.3386130048814649,0.8498251443101633,0.48936170212765956,0.48936170212765956
1375,688,0.525,[17  1  4 17 32 11  9 14],rowplayer,"('assurance', 'assurance')",8.475744762973688,0.4488144276099535,0.29288869257950534,0.7583500536536072,0.525,1
1376,688,0.868421053,[32  9 11 14 17  4  1 17],colplayer,"('assurance', 'assurance')",8.772687685,0.2714598686975195,0.054005119560466996,-0.145385487,0.868421053,1
1377,689,0.8461538461538461,[47 18 39 17 16 17 15  5],rowplayer,"('concord', 'chicken')",8.582393627744313,-0.099480892,0.025466596895168316,-0.308072217,0.8461538461538461,0.8461538461538461
1378,689,0.9,[16 15 17  5 47 39 18 17],colplayer,"('chicken', 'concord')",8.301309059953388,-0.367464145,0.004368932,-0.478520243,0.9,0.1
1379,690,0.9473684210526315,[26 12 13  8 33 31  1 26],rowplayer,"('concord', 'staghunt')",8.284630028092936,-0.509393436,0.022847817,-0.343588922,0.9473684210526315,0.9473684210526315
1380,690,0.41379310344827586,[33  1 31 26 26 13 12  8],colplayer,"('staghunt', 'concord')",8.338783971442199,-0.343531188,0.010837438423645296,-0.448717964,0.41379310344827586,0.41379310344827586
1381,691,0.8292682926829268,[23 11 11  3 26  1  2 22],rowplayer,"('harmony', 'safecoord')",8.249575150000199,-0.528588832,0.091117054,-0.1354432,0.8292682926829268,0.8292682926829268
1382,691,0.8857142857142857,[26  2  1 22 23 11 11  3],colplayer,"('safecoord', 'harmony')",8.363808885,-0.078576293,0.090359529,-0.213929186,0.8857142857142857,0.8857142857142857
1383,692,0.5909090909090909,[ 4 17 28  9 12 36  7 15],rowplayer,"('hero', 'deadlock')",8.582373316347244,-0.105620575,0.16095380029806264,0.4654594252768339,0.5909090909090909,0.5909090909090909
1384,692,0.048780488,[12  7 36 15  4 28 17  9],colplayer,"('deadlock', 'hero')",8.382060517,-0.604565813,0.031064191,-0.349842778,0.9512195121951219,0.9512195121951219
1385,693,0.5909090909090909,[28  6 22 11 30  3  6 26],rowplayer,"('staghunt', 'safecoord')",8.759182995750145,-0.283422116,0.069468268,-0.115427221,0.5909090909090909,1
1386,693,0.8285714285714286,[30  6  3 26 28 22  6 11],colplayer,"('safecoord', 'staghunt')",8.369388996647842,-0.391040397,0.066023166,-0.194206335,0.8285714285714286,1
1387,694,0.18181818181818182,[12 32 44 15 14  2 12  3],rowplayer,"('hero', 'peace')",8.539932678385727,0.14290599255438388,0.12785316495411403,0.071551058,0.8181818181818182,0.8181818181818182
1388,694,0.9629629629629629,[14 12  2  3 12 44 32 15],colplayer,"('peace', 'hero')",8.065579427282092,-0.370925591,0.028594771,-0.41936848,0.9629629629629629,0.9629629629629629
1389,695,0.7446808510638298,[33  9 21  7 24  1 14 19],rowplayer,"('concord', 'safecoord')",8.539345996,-0.101613324,0.091687943,-0.024579182,0.7446808510638298,0.7446808510638298
1390,695,0.8918918918918919,[24 14  1 19 33 21  9  7],colplayer,"('safecoord', 'concord')",8.054522609537294,-0.561323436,0.07990133,-0.190030524,0.8918918918918919,0.8918918918918919
1391,696,0.5434782608695652,[ 8  7 20  6 15 20  1 13],rowplayer,"('chicken', 'dilemma')",8.801039589,-0.048915068,0.12128469663473351,0.2669989033938544,0.45652173913043476,0.5434782608695652
1392,696,0.23684210526315788,[15  1 20 13  8 20  7  6],colplayer,"('dilemma', 'chicken')",8.575897225209669,-0.008486976,0.11551031524477429,0.021001820387457775,0.7631578947368421,0.7631578947368421
1393,697,0.9310344827586207,[22  9  4 15 22  3 10  2],rowplayer,"('safecoord', 'harmony')",8.361708288575842,-0.052609772,0.052401747,-0.259622431,0.9310344827586207,0.9310344827586207
1394,697,0.9090909090909091,[22 10  3  2 22  4  9 15],colplayer,"('harmony', 'safecoord')",7.743269700829004,-0.686007733,0.078323956,-0.163978036,0.9090909090909091,0.9090909090909091
1395,698,0.088235294,[24  5 39 16  8 35 18  3],rowplayer,"('dilemma', 'leader')",8.437932080863535,-0.239061911,0.036973596,-0.349503009,0.9117647058823529,0.9117647058823529
1396,698,0.7619047619047619,[ 8 18 35  3 24 39  5 16],colplayer,"('leader', 'dilemma')",8.750286995159925,0.3257078634915105,0.15709376534118802,0.28033498694262826,0.7619047619047619,0.7619047619047619
1397,699,0.9,[24 13  4 10  8  6  1  5],rowplayer,"('peace', 'staghunt')",8.336282337067964,-0.273369381,0.05704698,-0.259936447,0.9,0.9
1398,699,0.4117647058823529,[ 8  1  6  5 24  4 13 10],colplayer,"('staghunt', 'peace')",8.716574674170452,-0.219313919,0.11281224818694596,0.242018907,0.4117647058823529,0.4117647058823529
1399,700,0.7096774193548387,[23  5  4 20 19  8 12 12],rowplayer,"('safecoord', 'safecoord')",8.327967858305488,-0.241991252,0.2118095114091338,0.29252645061141386,0.7096774193548387,1
1400,700,0.8936170212765957,[19 12  8 12 23  4  5 20],colplayer,"('safecoord', 'safecoord')",8.709630081951286,-0.115291334,0.04894426,-0.336665186,0.8936170212765957,1
1401,701,0.7692307692307693,[34  2  5 14 40 12  1 11],rowplayer,"('assurance', 'staghunt')",8.751833788092114,0.01488272,0.14035229476405947,0.072977889,0.7692307692307693,1
1402,701,0.6136363636363636,[40  1 12 11 34  5  2 14],colplayer,"('staghunt', 'assurance')",8.285387031,-0.588168203,0.23967967516354613,0.543204112,0.6136363636363636,1
1403,702,0.5833333333333334,[14  5 30  1 25 32 10 31],rowplayer,"('chicken', 'deadlock')",8.698825439949253,0.009012081,0.11846946284032381,0.36225869390845017,0.4166666666666667,0.5833333333333334
1404,702,0.2978723404255319,[25 10 32 31 14 30  5  1],colplayer,"('deadlock', 'chicken')",8.751157981,-0.16960815,0.12103519901195757,0.060210958,0.7021276595744681,0.7021276595744681
1405,703,0.4358974358974359,[34  4 14 32 11  3  9  7],rowplayer,"('assurance', 'peace')",8.497194544909547,0.055945088,0.2665728580362727,0.9194362997300439,0.4358974358974359,0.4358974358974359
1406,703,0.8837209302325582,[11  9  3  7 34 14  4 32],colplayer,"('peace', 'assurance')",8.674538762140015,0.057107689,0.054364240410752045,-0.260161069,0.8837209302325582,0.8837209302325582
1407,704,0.9090909090909091,[26  3 26  1 32  6  7 15],rowplayer,"('chicken', 'safecoord')",8.565411763686711,0.2453688339244419,0.001334445,-0.455529732,0.9090909090909091,0.9090909090909091
1408,704,0.8367346938775511,[32  7  6 15 26 26  3  1],colplayer,"('safecoord', 'chicken')",8.572627898304338,0.23576546592368364,0.1258191349934469,-0.107299991,0.8367346938775511,0.8367346938775511
1409,705,0.6829268292682927,[19  1 13  6 29 21  3 12],rowplayer,"('staghunt', 'staghunt')",8.705828110266784,0.064650311,0.072855,-0.047819351,0.6829268292682927,1
1410,705,0.7619047619047619,[29  3 21 12 19 13  1  6],colplayer,"('staghunt', 'staghunt')",8.303132882914282,-0.302816477,0.029936769067203845,-0.141054197,0.7619047619047619,1
1411,706,0.5111111111111111,[42  5 31 26 25 10  8  9],rowplayer,"('staghunt', 'staghunt')",8.341886969516187,-0.337362712,0.092398935,0.041225484,0.5111111111111111,1
1412,706,0.8775510204081632,[25  8 10  9 42 31  5 26],colplayer,"('staghunt', 'staghunt')",8.336630087637147,-0.352539776,0.052664475,-0.246688226,0.8775510204081632,1
1413,707,0.5897435897435898,[18  9 14 18 33 15  2  1],rowplayer,"('assurance', 'concord')",8.609225277,0.16153167661398707,0.062515263,0.000412336,0.5897435897435898,0.5897435897435898
1414,707,0.8918918918918919,[33  2 15  1 18 14  9 18],colplayer,"('concord', 'assurance')",8.384118837190895,-0.138267745,0.058769262309085316,-0.235975432,0.8918918918918919,0.8918918918918919
1415,708,0.069767442,[ 2  1 12  7 32  5 23 24],rowplayer,"('deadlock', 'safecoord')",8.620651899784468,-0.092729464,0.058286724,-0.282479085,0.9302325581395349,0.9302325581395349
1416,708,0.8571428571428571,[32 23  5 24  2 12  1  7],colplayer,"('safecoord', 'deadlock')",7.963460067,-0.39934176,0.005764904,-0.50402158,0.8571428571428571,0.14285714285714285
1417,709,0.7647058823529411,[24  3  4 15 26  1  6 11],rowplayer,"('assurance', 'safecoord')",8.502324179265809,-0.304620415,0.18524743230625584,0.18243437356802622,0.7647058823529411,1
1418,709,0.9285714285714286,[26  6  1 11 24  4  3 15],colplayer,"('safecoord', 'assurance')",8.619005667815255,-0.161116418,0.060181531,-0.272484042,0.9285714285714286,1
1419,710,0.5151515151515151,[12  8 17  4  5 32 14  1],rowplayer,"('chicken', 'leader')",8.950792138768174,0.22203717653207006,0.10523121738075011,0.5599207382820395,0.48484848484848486,1
1420,710,0.7592592592592593,[ 5 14 32  1 12 17  8  4],colplayer,"('leader', 'chicken')",8.585199050951307,0.13766447477001337,0.3403108465608466,1.3062960441598255,0.24074074074074073,1
1421,711,0.5116279069767442,[22  2 12 14 26  7  2  1],rowplayer,"('assurance', 'concord')",8.299783171949787,-0.298566582,0.20299803866629307,0.6663740165337948,0.5116279069767442,0.5116279069767442
1422,711,0.9375,[26  2  7  1 22 12  2 14],colplayer,"('concord', 'assurance')",8.246682201815544,-0.484002664,0.044686482,-0.348961976,0.9375,0.9375
1423,712,0.4423076923076923,[ 9 23 41  8 31 37 21  7],rowplayer,"('leader', 'chicken')",8.674716212,0.093207338,0.30822228952150216,0.8378635808234027,0.5576923076923077,1
1424,712,0.8571428571428571,[31 21 37  7  9 41 23  8],colplayer,"('chicken', 'leader')",8.862483576488332,0.08453915,0.028960449535336087,-0.291058972,0.8571428571428571,1
1425,713,0.8611111111111112,[21 11  5 14  7 34  6  6],rowplayer,"('safecoord', 'chicken')",8.329175616857231,-0.376812839,0.016616503636819675,-0.409381553,0.8611111111111112,0.1388888888888889
1426,713,0.24242424242424243,[ 7  6 34  6 21  5 11 14],colplayer,"('chicken', 'safecoord')",8.092239406724211,-0.474092312,0.18718550821871857,0.26443745379395805,0.7575757575757576,0.7575757575757576
1427,714,0.2619047619047619,[23  3 22 12 14  7  9 10],rowplayer,"('staghunt', 'safecoord')",8.262071494768712,-0.356452139,0.013802178969274083,-0.43826658,0.7380952380952381,1
1428,714,0.7948717948717948,[14  9  7 10 23 22  3 12],colplayer,"('safecoord', 'staghunt')",8.378390788535778,-0.334545861,0.021791910937407465,-0.362304835,0.7948717948717948,1
1429,715,0.8108108108108109,[43 17 12 42 24 14  9 11],rowplayer,"('safecoord', 'staghunt')",8.488587934405903,0.160414541,0.076980429,-0.088549578,0.8108108108108109,1
1430,715,0.7027027027027027,[24  9 14 11 43 12 17 42],colplayer,"('staghunt', 'safecoord')",8.678801706612651,0.19247284847222534,0.1085913499706603,-0.025396986,0.7027027027027027,1
1431,716,0.9302325581395349,[15 11  2 10  7 40 36  2],rowplayer,"('peace', 'leader')",8.427049641563272,-0.293116252,0.021835611574649392,-0.393089096,0.9302325581395349,0.9302325581395349
1432,716,0.22727272727272727,[ 7 36 40  2 15  2 11 10],colplayer,"('leader', 'peace')",8.748052644165536,0.32906757208662535,0.1723649949054681,0.23713426466184265,0.7727272727272727,0.7727272727272727
