game,persona_source,persona_order,run,unit_id,treatment_name,n_players,n_features,features,kernel_sigma,q_raw_probability_total,q_unmatched_probability,p_kernel_effective_n,q_kernel_effective_n,kernel_effective_support_ratio,p_probability_effective_n,q_probability_effective_n,probability_effective_support_ratio,p_expected_pairwise_distance,q_expected_pairwise_distance,pairwise_distance_ratio
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.5856340763276626,1.0,0.0,1.3067971139070031,1.1162604895097357,0.8541957107422669,3.0,1.923076923076923,0.641025641025641,1.6009523440318603,0.8680647052972235,0.5422177046888713
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.3875207446816433,1.0,0.0,1.3906096398382897,1.222912178307659,0.8794072349806724,3.0,1.562988433885589,0.5209961446285297,1.6687456127977605,1.0249827130295566,0.614223465319622
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.368340812639516,0.9999999999999999,0.0,1.32780003785533,1.2268410529245566,0.9239652191200092,3.0,1.851851851851852,0.617283950617284,3.4405398304510597,2.5037113636981827,0.7277088733397813
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1251204699090067,1.0,0.0,1.4602904342108995,1.4172488086804877,0.9705252978982429,3.0,2.6315789473684212,0.8771929824561404,1.6171743345998852,1.5079705516819102,0.9324724733867399
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.8670649941831394,1.0,0.0,1.3445301602143842,1.2464538150497186,0.9270553029847785,3.0,2.02020202020202,0.6734006734006733,2.539317918842462,1.9466225143613873,0.7665926743228542
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.429050007348646,0.9999999999999999,0.0,1.2837480995275758,1.2552912950294999,0.9778330308659867,3.0,2.173913043478261,0.7246376811594204,2.037484345138834,1.7961513325924032,0.8815534396020175
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5318728225732787,1.0,0.0,1.3445334533163704,1.277044802498394,0.9498051531172306,3.0,2.247191011235955,0.7490636704119851,2.3192200250173203,1.9518283673162158,0.8415882694448705
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,1.761512071202395,0.9999999999999999,0.0,1.3332968269144378,1.2628142326363185,0.947136606901531,3.0,2.173913043478261,0.7246376811594204,1.138355234773731,0.9384773749992358,0.8244152144526093
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8023144186062514,1.0,0.0,1.417137813880674,1.401497919650814,0.9889637450382952,3.0,2.4096385542168672,0.8032128514056224,2.0216324432146706,1.9075224560297301,0.943555522385914
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.37743095759742,1.0,0.0,1.287919586655416,1.2816131221505995,0.9951033709168181,3.0,2.4096385542168672,0.8032128514056224,2.610967277726366,2.4743959435136773,0.9476932034431258
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8603285383692345,0.9999999999999999,0.0,1.4567845065992717,1.2671057378220343,0.8697962753461561,3.0,2.1739130434782603,0.7246376811594201,2.1709311810166914,1.5425471669704303,0.7105463224532175
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.435726423104539,0.9999999999999999,0.0,1.3053997850264873,1.229902466281,0.9421653660346241,3.0,2.1739130434782603,0.7246376811594201,2.697010866147189,2.1780437785762015,0.8075769385711236
Bargaining game,No persona,0,no_persona_to_chip_bargain_stratified_48_top3_gpt_5_mini_seed_2,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.9990191571369467,0.9999999999999999,0.0,1.4204113910490683,1.2379210755507788,0.8715229146652307,3.0,1.8518518518518514,0.6172839506172838,2.176608193906552,1.4414838132159848,0.6622615026679771
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,1.8642691536933997,32.0,0.0,1.4185053614641074,1.2989222429630072,0.9156978029482576,3.0,1.9928374619190952,0.6642791539730317,1.35176561058686,1.0421208980220817,0.77093313357014
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.776064273531516,32.0,0.0,1.2709708351603555,1.1792478774888118,0.9278323663029048,3.0,2.2480464607977138,0.7493488202659045,1.5997526684199133,1.2065207408904384,0.754192047750811
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.230407154115951,32.000000000000014,0.0,1.2533586116847397,1.2733081547407437,1.0159168675828445,3.0,2.923627650893734,0.9745425502979114,1.7802642456677782,1.8479010051994953,1.0379925394200942
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.8081592077813653,32.00000000000003,0.0,1.3017618031086708,1.3145282463477577,1.009807050113623,3.0,2.5393966056401385,0.8464655352133795,1.72232500959543,1.7019136483575232,0.9881489491680195
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.3997690828728984,32.0,0.0,1.2688447896353197,1.2087801727170306,0.9526619666889657,3.0,2.2272228401702265,0.7424076133900755,1.9234336960584586,1.5827589222997593,0.8228819769265677
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.7051290024553185,32.0,0.0,1.2933043611102577,1.258324750480565,0.9729533034283873,3.0,2.2925171255954617,0.7641723751984872,1.6386397066865173,1.4475513405259604,0.8833859783936546
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.4427614798787864,32.0,0.0,1.3769223850577206,1.3830699137829499,1.0044646879097485,3.0,2.838236590302211,0.9460788634340703,3.052410706878834,3.0483779191236082,0.9986788187624497
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.09439907814009,31.999999999999996,0.0,1.4563625010388572,1.348324789798973,0.9258167446890329,3.0,2.5260735689324525,0.8420245229774842,3.097015868303063,2.6237835763300303,0.8471973305605537
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.4261538447220787,32.00000000000001,0.0,1.2667651527766792,1.2790479793408691,1.0096962144382222,3.0,2.636321507646362,0.8787738358821207,1.9609695412703605,1.9625612202660625,1.0008116796116429
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.642744298459575,32.00000000000002,0.0,1.314963696677286,1.1649215288064314,0.8858963420435192,3.0,2.3751162044158605,0.7917054014719535,2.8893788751361362,1.9662686737782538,0.6805160412497343
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,7.629411683412031,32.00000000000002,0.0,1.2779107640921075,1.2914489766649475,1.0105940202972297,3.0,2.8811032824882385,0.9603677608294129,4.44731988023293,4.524757440394224,1.0174121858212812
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.204765445856916,32.0,0.0,1.3068857139703831,1.1844567859544817,0.9063200961590159,3.0,1.888005156614084,0.6293350522046947,3.216626887734841,2.1788456408930674,0.677369715835279
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.749491346585834,32.000000000000014,0.0,1.2821441533948297,1.1439994785064647,0.8922549585999445,3.0,1.9319493482123618,0.6439831160707873,2.2233262308444406,1.392811951831736,0.6264541534701962
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.62413418134373,31.999999999999996,0.0,1.4193203295873769,1.2840440321196451,0.9046893822009446,3.0,2.2038823626135464,0.7346274542045155,3.3447941408612243,2.5768660761768065,0.7704109633226366
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.029684579547365,32.00000000000002,0.0,1.2163613572027512,1.1843515050000701,0.9736839287000257,3.0,2.886517033833137,0.9621723446110457,1.8619365656768265,1.644103958147691,0.8830075032927065
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.266991141118965,32.00000000000001,0.0,1.3869429290201063,1.318616630533645,0.9507360417960855,3.0,2.520132759806245,0.8400442532687483,2.2695344303815586,1.99451595286143,0.8788216323848007
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.3754630628210105,32.000000000000014,0.0,1.3946290927488494,1.4003682068056487,1.0041151544067444,3.0,2.9105511458305493,0.9701837152768498,1.6658208170300814,1.669102387253281,1.0019699418987031
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.070574992972465,32.00000000000001,0.0,1.3540150353227254,1.2951368885327743,0.9565158840530027,3.0,2.4918879799013656,0.8306293266337885,2.042595255565473,1.799131606084103,0.8808067095926111
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.042714782019043,32.000000000000014,0.0,1.3790754975599537,1.4329741235700344,1.0390831583226918,3.0,2.617119951501495,0.872373317167165,2.0987940974810106,2.195417266814357,1.0460374695399202
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.713533361237939,32.00000000000002,0.0,1.4411674280634177,1.4353480401333594,0.9959620320188071,3.0,2.7682723547454517,0.9227574515818172,2.758859511037247,2.706896776998987,0.9811651394968193
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.863239284912738,32.00000000000002,0.0,1.3907674888413177,1.3861103430284538,0.9966513843253958,3.0,2.995756791357242,0.9985855971190807,2.700917309782192,2.68461456349361,0.9939639965172067
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5169277315245675,32.00000000000001,0.0,1.2857547232149698,1.2607910111714817,0.9805843901696372,3.0,2.2735235307465187,0.7578411769155062,2.1036268238029345,1.8883877680442938,0.8976819208981507
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.242372946920309,32.0,0.0,1.3214400165016476,1.2051684523020685,0.9120114702539477,3.0,2.117455067148554,0.7058183557161847,3.320941502926734,2.4319904297568895,0.7323195628750416
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1826297530365837,32.00000000000002,0.0,1.3454600245503534,1.3427841151977638,0.9980111565533254,3.0,2.9491116953014656,0.9830372317671552,1.4350669158896288,1.4253316017640905,0.9932161253125237
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.7734627664482625,32.000000000000014,0.0,1.34841490300071,1.353309225442018,1.0036296858114044,3.0,2.9875009263003363,0.995833642100112,1.8305443690020655,1.8415699590983658,1.0060231209267607
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,5.736536928530823,32.0,0.0,1.2797307112239458,1.2523427696745908,0.9785986682126578,3.0,2.0875966991508133,0.6958655663836044,3.3492068015154843,2.939972204557269,0.8778114875519061
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.67465243336096,32.000000000000014,0.0,1.344328816897576,1.2919548478918355,0.9610408046398883,3.0,2.0528340135350724,0.6842780045116909,3.067065408638139,2.5849487148702117,0.8428084733993332
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.730121270388457,32.00000000000001,0.0,1.3467239431374691,1.3834386263204181,1.0272622190836043,3.0,2.4765417802756025,0.8255139267585342,1.7953379587683242,1.8228868498630648,1.0153446825764438
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.765644388065157,32.00000000000001,0.0,1.3452133477960484,1.2093182800564128,0.8989787991902687,3.0,2.2047858494088204,0.7349286164696068,3.129188605263998,2.2662046821285293,0.7242147943132172
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.5025415402258555,32.00000000000001,0.0,1.3057143469317114,1.3159478761637167,1.0078374946679975,3.0,2.8566024619226607,0.9522008206408868,2.1526703167019483,2.1690305320281658,1.0075999632638974
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.934256216774648,32.00000000000002,0.0,1.4378526536951226,1.4215559230044261,0.9886659243916157,3.0,2.9665183214373245,0.9888394404791082,2.9154405827592798,2.856125828713787,0.9796549604213319
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,2.1468644974693185,32.00000000000002,0.0,1.4044739990843722,1.3421863560991816,0.9556505545664795,3.0,2.446753249235748,0.815584416411916,1.5273787081875176,1.352009683902963,0.8851830110342062
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.1214975408376913,32.000000000000014,0.0,1.3838759678012333,1.3733817262602086,0.9924167759357087,3.0,2.5381100697038383,0.8460366899012794,2.1601717093399753,2.066118616594006,0.956460362692785
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,4.066749135927307,32.000000000000014,0.0,1.289158879117575,1.1716114566508748,0.9088185138614094,3.0,2.573007841140888,0.857669280380296,2.3780253639870375,1.7254202756530947,0.7255684913134088
Bargaining game,Demographic surveys,1,argyle_anes2016_backstory_to_chip_bargain_stratified_32x48_top3_gpt_5_mini_seed_2,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,3,8,final_surplus|final_welfare|proposer_mean_net_surplus|proposer_acceptance_rate|proposer_mean_trade_ratio|response_acceptance_rate|response_mean_net_surplus_if_accepted|received_trade_rate,3.106171681156512,32.00000000000003,0.0,1.3521137276240052,1.2944971038952962,0.9573877385077988,3.0,2.3183407924740855,0.7727802641580285,2.06103986499083,1.7855578336415183,0.8663383294866364
