Event.Index;UTC.Timestamp;UTC.Date;Local.Timestamp;Local.Timezone;Local.Date;Experiment.ID;Experiment.Version;Tree.Node.Key;Repeat.Key;Schedule.ID;Participant.Public.ID;Participant.Private.ID;Participant.Starting.Group;Participant.Status;Participant.Completion.Code;Participant.External.Session.ID;Participant.Device.Type;Participant.Device;Participant.OS;Participant.Browser;Participant.Monitor.Size;Participant.Viewport.Size;Checkpoint;Task.Name;Task.Version;randomiser.3zw7;randomiser.tygv;randomiser.eo93;branch.wr7f;branch.9coe;branch.rxc5;branch.fz1e;branch.kqoq;branch.56os;branch.bnrh;branch.l7jq;branch.gk6r;branch.6ucl;Randomise.questionnaire.elements.;Question.Key;Response
11;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363934;616c4409a2bcfe1fdb942117;6592114;NA;complete;NA;62a0d3ca6e0743c476c2bd5c;computer;Desktop or Laptop;Windows 7;Chrome 102.0.5005.63;1440x900;1440x797;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;47184
1;1,65E+12;08/06/2022 16:55:47;1,65E+12;2;08/06/2022 18:55:46;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1325x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;21
3;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;5
4;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Male
5;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;2
6;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Poland
7;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;140
8;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;2
10;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;08/06/2022 16:56:20;1,65E+12;2;08/06/2022 18:56:19;89054;14;questionnaire-89wj;NA;22363938;5f0021867c6da111da7c9b31;6592075;NA;complete;NA;62a0d393414709cb007de9b7;computer;Desktop or Laptop;Windows 10;Opera 86.0.4363.70;1366x768;1310x627;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;32864
1;1,65E+12;08/06/2022 16:55:53;1,65E+12;1;08/06/2022 17:55:52;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1366x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;20
3;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;4
4;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Female
5;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;2
10;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 16:56:07;1,65E+12;1;08/06/2022 17:56:06;89054;14;questionnaire-89wj;NA;22363942;60bfbf3ea56be92d181d6bbb;6592099;NA;complete;NA;62a0d40be97615eaf588ac01;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;14067
1;1,65E+12;08/06/2022 16:56:11;1,65E+12;1;08/06/2022 17:56:10;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1366x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age;35
3;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age-quantised;19
4;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender;Female
5;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality;Brazil
7;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality-quantised;24
8;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-text;
11;1,65E+12;08/06/2022 16:56:31;1,65E+12;1;08/06/2022 17:56:30;89054;14;questionnaire-89wj;NA;22363961;5fc4db37bc2d4c0009586a2b;6592107;NA;complete;NA;62a0d41f9233e8fa0b968106;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;END QUESTIONNAIRE;20408
1;1,65E+12;08/06/2022 16:56:36;1,65E+12;1;08/06/2022 17:56:36;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1436x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;23
3;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;7
4;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Female
5;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;3
10;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;08/06/2022 16:56:51;1,65E+12;1;08/06/2022 17:56:50;89054;14;questionnaire-89wj;NA;22363979;60f94d58e0e17c55e2cd5418;6592113;NA;complete;NA;62a0d456765be5ee52dd940a;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1436x808;1420x668;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;14958
1;1,65E+12;08/06/2022 16:56:44;1,65E+12;1;08/06/2022 17:56:44;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1366x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;25
3;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;9
4;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;08/06/2022 16:56:57;1,65E+12;1;08/06/2022 17:56:56;89054;14;questionnaire-89wj;NA;22363984;5cfba9da04fd2c001941a7e3;6592121;NA;complete;NA;62a0d4152417cd086c80b841;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;12344
1;1,65E+12;08/06/2022 16:56:46;1,65E+12;1;08/06/2022 17:56:47;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1536x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;35
3;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;19
4;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Male
5;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;2
