baseline,k,game_id,num_rounds,num_players,future_rounds,actor_rows,contribution_mae,contribution_rate_mae,contribution_exact_rate,round_payoff_mae,round_coin_gen_mae,round_relative_efficiency_mae,round_normalized_efficiency_mae,total_contribution_mae,total_contribution_rate_mae,actual_future_relative_efficiency,predicted_future_relative_efficiency,future_relative_efficiency_abs_error,actual_future_normalized_efficiency,predicted_future_normalized_efficiency,future_normalized_efficiency_abs_error,target_precision,target_recall,target_f1,target_set_exact_rate,action_exact_match_rate,punish_target_precision,punish_target_recall,punish_target_f1,reward_target_precision,reward_target_recall,reward_target_f1,punish_any_accuracy,reward_any_accuracy,unit_mae_on_overlap,punish_unit_mae_on_overlap,reward_unit_mae_on_overlap,cumulative_future_payoff_mae
persistence,3,qvuPwocGXob6tJYLA,26,4,23,92,5.728260869565218,0.2864130434782609,0.4891304347826087,17.532608695652176,15.869565217391305,0.24796195652173914,0.24796195652173914,19.434782608695652,0.24293478260869578,0.9408967391304348,0.71875,0.2221467391304348,0.9408967391304348,0.71875,0.2221467391304348,0.08695652173913043,0.15384615384615385,0.1111111111111111,0.7065217391304348,0.7065217391304348,1.0,1.0,1.0,0.08695652173913043,0.15384615384615385,0.1111111111111111,1.0,0.7391304347826086,0.5,,0.5,390.25
persistence,3,qzrxrSMfsZKreEMsQ,25,2,22,44,7.5,0.375,0.0,3.227272727272727,6.454545454545454,0.4034090909090909,0.4034090909090909,15.0,0.375,0.8011363636363636,0.625,0.17613636363636365,0.8011363636363636,0.625,0.17613636363636365,0.0,0.0,0.0,0.8863636363636364,0.8863636363636364,0.0,0.0,0.0,1.0,1.0,1.0,0.8863636363636364,1.0,,,,46.0
persistence,3,rLfWgm9HQ329HKqvJ,14,14,11,154,2.5974025974025974,0.12987012987012986,0.8701298701298701,10.571428571428571,70.9090909090909,0.46044864226682414,0.46044864226682414,10.909090909090908,0.038961038961038974,-0.30165289256198347,0.12337662337662338,0.42502951593860683,-0.30165289256198347,0.12337662337662338,0.42502951593860683,0.24675324675324675,0.2111111111111111,0.2275449101796407,0.5,0.5,0.24675324675324675,0.2111111111111111,0.2275449101796407,1.0,1.0,1.0,0.6428571428571429,1.0,0.05263157894736842,0.05263157894736842,,101.85714285714286
persistence,3,rWG5mpMf99HY9uHY9,19,2,16,32,0.625,0.03125,0.96875,3.625,1.875,0.15625,0.15625,1.25,0.03125,0.052083333333333336,0.16666666666666666,0.11458333333333331,0.052083333333333336,0.16666666666666666,0.11458333333333331,0.6875,0.9166666666666666,0.7857142857142857,0.8125,0.5625,0.0,0.0,0.0,0.6875,1.0,0.8148148148148148,0.96875,0.84375,0.7272727272727273,,0.7272727272727273,48.0
persistence,3,rY7uJPjekmRnkdPpP,21,11,18,198,8.414141414141413,0.42070707070707075,0.29292929292929293,11.262626262626263,70.55555555555556,0.13943785682916118,0.13943785682916118,31.11111111111111,0.14141414141414138,0.46859903381642515,0.6007905138339921,0.13219148001756692,0.46859903381642515,0.6007905138339921,0.13219148001756692,0.09259259259259259,0.11627906976744186,0.10309278350515463,0.7070707070707071,0.7070707070707071,1.0,1.0,1.0,0.09259259259259259,0.11627906976744186,0.10309278350515463,1.0,0.8333333333333334,0.0,,0.0,171.8181818181818
persistence,3,rbhhLEyNwTbnqKWMf,20,16,17,272,1.838235294117647,0.09191176470588236,0.9080882352941176,5.389705882352941,50.11764705882353,0.06264705882352943,0.06264705882352943,17.647058823529413,0.05514705882352941,0.8597058823529412,0.89,0.030294117647058805,0.8597058823529412,0.89,0.030294117647058805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,52.75
persistence,3,rz7iP2uauvaamfySN,29,13,26,338,3.668639053254438,0.1834319526627219,0.8165680473372781,25.369822485207102,322.2692307692308,0.15789771228281768,0.15789771228281768,30.76923076923077,0.11834319526627221,0.9561489465948064,0.7991180793728564,0.15703086722195003,0.9561489465948064,0.7991180793728564,0.15703086722195003,0.05029585798816568,0.1223021582733813,0.07127882599580714,0.5266272189349113,0.5266272189349113,0.02097902097902098,0.0967741935483871,0.034482758620689655,0.21153846153846154,0.14285714285714285,0.17054263565891473,0.6745562130177515,0.9615384615384616,0.17647058823529413,0.3333333333333333,0.09090909090909091,641.0
persistence,3,smQBRYJvfrRJs6PTx,28,9,25,225,5.6,0.28,0.72,8.657777777777778,34.48,0.0815130023640662,0.0815130023640662,15.2,0.08444444444444443,0.566903073286052,0.5508274231678487,0.016075650118203333,0.566903073286052,0.5508274231678487,0.016075650118203333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,150.0
persistence,3,spx2kzMh9jsgWtGos,17,4,14,56,5.25,0.2625,0.30357142857142855,5.678571428571429,19.0,0.26388888888888895,0.26388888888888895,18.285714285714285,0.2285714285714286,0.9027777777777778,0.6388888888888888,0.26388888888888895,0.9027777777777778,0.6388888888888888,0.26388888888888895,0.14285714285714285,0.5,0.22222222222222224,0.48214285714285715,0.48214285714285715,1.0,1.0,1.0,0.14285714285714285,0.5,0.22222222222222224,1.0,0.5714285714285714,0.0,,0.0,66.5
persistence,3,t2ianfmi7FS47WzB2,11,7,8,56,1.6964285714285714,0.08482142857142858,0.8035714285714286,4.428571428571429,22.0,0.04835164835164833,0.04835164835164833,6.875,0.04910714285714289,0.9142857142857143,0.9296703296703297,0.015384615384615441,0.9142857142857143,0.9296703296703297,0.015384615384615441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,8.571428571428571
persistence,3,u28PsMXQy7Qpsg8hQ,21,15,18,270,2.4444444444444446,0.12222222222222222,0.8777777777777778,12.992592592592592,111.55555555555556,0.04108860241456926,0.04108860241456926,7.777777777777778,0.025925925925925932,0.7546961325966851,0.7366482504604052,0.018047882136279947,0.7546961325966851,0.7366482504604052,0.018047882136279947,0.21568627450980393,0.4888888888888889,0.29931972789115646,0.5666666666666667,0.5592592592592592,0.25925925925925924,0.5490196078431373,0.3522012578616352,0.1111111111111111,0.30303030303030304,0.16260162601626016,0.7814814814814814,0.9333333333333333,1.3181818181818181,1.5535714285714286,0.0,111.33333333333333
persistence,3,udY5Qm3YGQp32XWHz,12,9,9,81,2.0864197530864197,0.10432098765432098,0.6666666666666666,14.716049382716049,87.33333333333333,0.42190016103059574,0.42190016103059574,13.88888888888889,0.07716049382716046,1.1755233494363928,0.7536231884057971,0.4219001610305957,1.1755233494363928,0.7536231884057971,0.4219001610305957,0.5757575757575758,0.4222222222222222,0.4871794871794872,0.5061728395061729,0.41975308641975306,0.7777777777777778,0.3684210526315789,0.5,0.5555555555555556,0.43103448275862066,0.4854368932038835,0.8395061728395061,0.8518518518518519,0.5964912280701754,2.857142857142857,0.28,108.22222222222223
persistence,3,vBgnoMjpekcpYDSZq,21,17,18,306,3.9869281045751634,0.19934640522875818,0.8006535947712419,29.58169934640523,483.8888888888889,0.20929450211457135,0.20929450211457135,61.111111111111114,0.1797385620915032,0.8710592079969243,0.6617647058823529,0.20929450211457135,0.8710592079969243,0.6617647058823529,0.20929450211457135,0.5981481481481481,0.26302931596091206,0.36538461538461536,0.27450980392156865,0.27124183006535946,1.0,1.0,1.0,0.5981481481481481,0.26302931596091206,0.36538461538461536,1.0,0.7254901960784313,0.2693498452012384,,0.2693498452012384,512.3529411764706
persistence,3,vbn6abRQXZihWaaaA,22,9,19,171,5.239766081871345,0.2619883040935672,0.5087719298245614,8.385964912280702,49.78947368421053,0.24052885837782867,0.24052885837782867,24.210526315789473,0.13450292397660812,0.8299008390541571,0.5893719806763285,0.24052885837782867,0.8299008390541571,0.5893719806763285,0.24052885837782867,0.13157894736842105,0.3448275862068966,0.1904761904761905,0.8538011695906432,0.8538011695906432,0.13157894736842105,0.3448275862068966,0.1904761904761905,1.0,1.0,1.0,0.9064327485380117,1.0,0.0,0.0,,149.11111111111111
persistence,3,vgvnQRWF4kobEXxRv,25,13,22,286,5.804195804195804,0.2902097902097902,0.3776223776223776,10.87062937062937,28.59090909090909,0.08145558145558146,0.08145558145558146,52.18181818181818,0.20069930069930073,0.21924371924371924,0.19373219373219372,0.025511525511525524,0.21924371924371924,0.19373219373219372,0.025511525511525524,0.08712121212121213,0.20909090909090908,0.12299465240641713,0.4405594405594406,0.4405594405594406,0.10454545454545454,0.27710843373493976,0.1518151815181518,0.0,0.0,0.0,0.6923076923076923,0.7517482517482518,0.13043478260869565,0.13043478260869565,,199.46153846153845
persistence,3,vmjofGxA8WS3W7YBr,27,5,24,120,5.008333333333334,0.2504166666666667,0.4083333333333333,6.091666666666667,22.708333333333332,0.2270833333333333,0.2270833333333333,20.125,0.20125,0.3729166666666667,0.6,0.2270833333333333,0.3729166666666667,0.6,0.2270833333333333,0.0,0.0,0.0,0.925,0.925,0.0,0.0,0.0,1.0,1.0,1.0,0.925,1.0,,,,125.0
persistence,3,w3jny86AB5GuGBXub,29,5,26,130,6.615384615384615,0.33076923076923076,0.6692307692307692,9.669230769230769,13.884615384615385,0.08677884615384615,0.08677884615384615,8.461538461538462,0.08461538461538462,0.5795673076923077,0.5875,0.007932692307692335,0.5795673076923077,0.5875,0.007932692307692335,0.3076923076923077,0.16326530612244897,0.21333333333333332,0.7692307692307693,0.7692307692307693,1.0,1.0,1.0,0.3076923076923077,0.16326530612244897,0.21333333333333332,1.0,0.9615384615384616,0.0,,0.0,208.2
persistence,3,w48b2EcDHyTak85HB,22,7,19,133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
persistence,3,wBzG27wHvgakgNDhy,27,6,24,144,2.4305555555555554,0.12152777777777778,0.5625,7.916666666666667,22.833333333333332,0.05946180555555553,0.05946180555555553,5.666666666666667,0.04722222222222222,0.861328125,0.9010416666666666,0.03971354166666663,0.861328125,0.9010416666666666,0.03971354166666663,0.4950980392156863,0.7163120567375887,0.5855072463768116,0.2847222222222222,0.22916666666666666,1.0,1.0,1.0,0.4950980392156863,0.7163120567375887,0.5855072463768116,1.0,0.9444444444444444,0.39603960396039606,,0.39603960396039606,132.33333333333334
persistence,3,wakTScBMc3QzxyNpA,17,7,14,98,3.877551020408163,0.19387755102040816,0.5408163265306123,9.551020408163266,58.857142857142854,0.15014577259475217,0.15014577259475217,21.142857142857142,0.15102040816326529,0.5998542274052479,0.75,0.15014577259475215,0.5998542274052479,0.75,0.15014577259475215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,124.28571428571429
persistence,3,wgkACXaDNh5bKmY9b,16,14,13,182,2.730769230769231,0.13653846153846155,0.6428571428571429,17.63186813186813,240.07692307692307,0.11356524270431557,0.11356524270431557,32.38461538461539,0.11565934065934069,0.9300269267156684,0.8183538315988647,0.11167309511680379,0.9300269267156684,0.8183538315988647,0.11167309511680379,0.1076923076923077,0.20588235294117646,0.1414141414141414,0.7582417582417582,0.7582417582417582,1.0,1.0,1.0,0.1076923076923077,0.20588235294117646,0.1414141414141414,1.0,0.8076923076923077,0.0,,0.0,219.21428571428572
persistence,3,xB5cfM36frfgH2uiS,29,2,26,52,0.0,0.0,1.0,3.3653846153846154,0.9615384615384616,0.2403846153846154,0.2403846153846154,0.0,0.0,0.9903846153846154,0.75,0.24038461538461542,0.9903846153846154,0.75,0.24038461538461542,0.038461538461538464,1.0,0.07407407407407407,0.5192307692307693,0.5192307692307693,1.0,1.0,1.0,0.038461538461538464,1.0,0.07407407407407407,1.0,0.5192307692307693,0.0,,0.0,87.5
persistence,3,xEP5rajASDPJkWH94,26,17,23,391,1.3324808184143222,0.06662404092071611,0.8746803069053708,9.966751918158568,162.56521739130434,0.04929206106467686,0.04929206106467686,16.391304347826086,0.04820971867007671,0.9711814802119861,0.9251061249241965,0.04607535528778961,0.9711814802119861,0.9251061249241965,0.04607535528778961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,206.1764705882353
persistence,3,yPACeymidYic32peG,14,14,11,154,2.4675324675324677,0.12337662337662338,0.8766233766233766,4.324675324675325,13.090909090909092,0.0850059031877214,0.0850059031877214,20.0,0.0714285714285714,0.7012987012987013,0.7012987012987013,0.0,0.7012987012987013,0.7012987012987013,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,32.857142857142854
persistence,3,yQMhKhtLwGw4ucZdZ,15,8,12,96,5.0,0.25,0.75,11.958333333333334,74.0,0.10277777777777779,0.10277777777777779,16.666666666666668,0.10416666666666667,0.7305555555555555,0.7555555555555555,0.025000000000000022,0.7305555555555555,0.7555555555555555,0.025000000000000022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,63.0
persistence,3,yx4HW98oi88LT5RNn,28,19,25,475,2.8505263157894736,0.1425263157894737,0.48210526315789476,14.753684210526316,160.48,0.08280701754385963,0.08280701754385963,14.24,0.03747368421052633,0.6120743034055728,0.6919504643962848,0.07987616099071204,0.6120743034055728,0.6919504643962848,0.07987616099071204,0.12,0.16393442622950818,0.13856812933025406,0.6336842105263157,0.6336842105263157,0.12,0.16393442622950818,0.13856812933025406,1.0,1.0,1.0,0.7494736842105263,1.0,0.7,0.7,,298.0
persistence,3,z5KnsyKMZuhXgJc6s,25,2,22,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
persistence,3,zHSydHxT3qxh5Z7b3,14,19,11,209,4.401913875598086,0.22009569377990432,0.7799043062200957,18.066985645933013,329.09090909090907,0.309295967190704,0.309295967190704,76.36363636363636,0.20095693779904303,0.8882433356117566,0.5789473684210527,0.30929596719070396,0.8882433356117566,0.5789473684210527,0.30929596719070396,0.1291866028708134,0.35064935064935066,0.18881118881118883,0.430622009569378,0.4258373205741627,0.13875598086124402,0.3972602739726027,0.20567375886524825,0.11961722488038277,0.30864197530864196,0.1724137931034483,0.6889952153110048,0.8373205741626795,0.7222222222222222,1.3103448275862069,0.04,190.52631578947367
persistence,3,zSShqhQ7xiCcHZSJP,20,14,17,238,3.865546218487395,0.19327731092436976,0.8067226890756303,9.067226890756302,81.76470588235294,0.07787114845938378,0.07787114845938378,21.176470588235293,0.07563025210084037,0.9092436974789916,0.8647619047619047,0.044481792717086854,0.9092436974789916,0.8647619047619047,0.044481792717086854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,116.42857142857143
persistence,3,zrxsJ6NsjZqBSyrNS,11,3,8,24,5.041666666666667,0.2520833333333333,0.20833333333333334,3.625,5.875,0.1958333333333333,0.1958333333333333,13.875,0.23124999999999996,0.5375,0.7333333333333333,0.1958333333333333,0.5375,0.7333333333333333,0.1958333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,15.666666666666666
persistence,3,zzwFiFeNTXYCkijjE,17,7,14,98,6.530612244897959,0.32653061224489793,0.4387755102040816,13.173469387755102,70.5,0.17984693877551022,0.17984693877551022,31.714285714285715,0.22653061224489798,0.6955174927113703,0.6020408163265306,0.0934766763848397,0.6955174927113703,0.6020408163265306,0.0934766763848397,0.0,0.0,0.0,0.5918367346938775,0.5918367346938775,0.0,0.0,0.0,1.0,1.0,1.0,0.5918367346938775,1.0,,,,113.57142857142857
within_game_ar,3,2CpmMrTnRYQhD69qN,27,6,24,144,2.361111111111111,0.11805555555555555,0.5763888888888888,5.659722222222222,27.875,0.0725911458333333,0.0725911458333333,8.666666666666666,0.0722222222222222,0.7494574652777778,0.6770833333333334,0.07237413194444442,0.7494574652777778,0.6770833333333334,0.07237413194444442,0.0,0.0,0.0,0.9236111111111112,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9652777777777778,,,,112.16666666666667
within_game_ar,3,2fKfFJWpm9wfoPMfx,28,9,25,225,4.524444444444445,0.2262222222222222,0.5555555555555556,14.32,121.68,0.16095238095238096,0.16095238095238096,30.24,0.168,0.9506349206349206,0.7896825396825397,0.16095238095238096,0.9506349206349206,0.7896825396825397,0.16095238095238096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,344.22222222222223
within_game_ar,3,2kZ3jKdHmB57javWy,13,6,10,60,5.3,0.265,0.6,11.966666666666667,58.6,0.8878787878787879,0.8878787878787879,21.8,0.18166666666666664,1.5909090909090908,0.703030303030303,0.8878787878787878,1.5909090909090908,0.703030303030303,0.8878787878787878,0.03333333333333333,0.0625,0.04347826086956522,0.6,0.6,1.0,1.0,1.0,0.03333333333333333,0.0625,0.04347826086956522,1.0,0.6666666666666666,0.0,,0.0,97.66666666666667
within_game_ar,3,3uYh9GbzKBb7ZadHf,23,6,20,120,6.991666666666666,0.34958333333333336,0.48333333333333334,7.958333333333333,7.15,0.29791666666666666,0.29791666666666666,33.05,0.27541666666666664,0.55625,0.8416666666666667,0.28541666666666665,0.55625,0.8416666666666667,0.28541666666666665,0.06557377049180328,0.8,0.12121212121212123,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.06557377049180328,0.8,0.12121212121212123,1.0,0.8583333333333333,0.75,,0.75,112.5
within_game_ar,3,3uqZPGxnY38PPCreu,20,8,17,136,4.852941176470588,0.2426470588235294,0.7573529411764706,26.941176470588236,196.0,0.4298245614035088,0.4298245614035088,38.8235294117647,0.2426470588235294,0.8338493292053664,0.4040247678018576,0.4298245614035088,0.8338493292053664,0.4040247678018576,0.4298245614035088,0.1092436974789916,0.4482758620689655,0.17567567567567566,0.39705882352941174,0.39705882352941174,0.1092436974789916,0.4482758620689655,0.17567567567567566,1.0,1.0,1.0,0.5441176470588235,1.0,1.0769230769230769,1.0769230769230769,,416.5
within_game_ar,3,3zSNGrLvJJYZhmW2p,19,12,16,192,6.25,0.3125,0.6875,9.484375,17.6875,0.24565972222222227,0.24565972222222227,40.0,0.16666666666666669,0.4270833333333333,0.5564236111111112,0.12934027777777785,0.4270833333333333,0.5564236111111112,0.12934027777777785,0.08247422680412371,0.10526315789473684,0.09248554913294799,0.6302083333333334,0.6302083333333334,0.0,0.0,0.0,0.08247422680412371,0.13559322033898305,0.10256410256410255,0.921875,0.8125,0.0,,0.0,98.25
within_game_ar,3,4jSXooYhn8K6Cucgv,12,10,9,90,3.4444444444444446,0.17222222222222222,0.6,11.344444444444445,51.888888888888886,0.061772486772486784,0.061772486772486784,12.0,0.05999999999999999,0.8638888888888889,0.8846560846560847,0.020767195767195767,0.8638888888888889,0.8846560846560847,0.020767195767195767,0.3631578947368421,0.41566265060240964,0.38764044943820225,0.4888888888888889,0.4888888888888889,1.0,1.0,1.0,0.3631578947368421,0.41566265060240964,0.38764044943820225,1.0,0.9444444444444444,0.11594202898550725,,0.11594202898550725,52.1
within_game_ar,3,4nKD5eDXT2JfQEFC2,18,16,15,240,6.25,0.3125,0.6875,15.433333333333334,223.2,0.2447368421052631,0.2447368421052631,73.33333333333333,0.22916666666666666,0.9026315789473685,0.6578947368421053,0.24473684210526314,0.9026315789473685,0.6578947368421053,0.24473684210526314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,212.0
within_game_ar,3,56mkyKr2q9hbfJo5e,20,3,17,51,11.764705882352942,0.5882352941176471,0.4117647058823529,10.509803921568627,3.764705882352941,0.3137254901960784,0.3137254901960784,18.823529411764707,0.3137254901960784,0.23529411764705882,0.5098039215686274,0.2745098039215686,0.23529411764705882,0.5098039215686274,0.2745098039215686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,144.0
within_game_ar,3,5JcvB7tm4oqd3iXPL,12,19,9,171,6.1988304093567255,0.30994152046783624,0.2982456140350877,8.257309941520468,38.0,0.1111111111111111,0.1111111111111111,36.22222222222222,0.0953216374269006,0.3697205977907732,0.47823261858349575,0.10851202079272254,0.3697205977907732,0.47823261858349575,0.10851202079272254,0.046296296296296294,0.14285714285714285,0.06993006993006994,0.7309941520467836,0.7309941520467836,1.0,1.0,1.0,0.046296296296296294,0.14285714285714285,0.06993006993006994,1.0,0.8245614035087719,0.8,,0.8,28.31578947368421
within_game_ar,3,5QNEkruDSQpYQ54a7,20,3,17,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,3,5R4kRpHMWpazH7csB,11,3,8,24,2.75,0.1375,0.375,7.0,20.0,0.6666666666666667,0.6666666666666667,8.0,0.13333333333333336,0.6833333333333333,0.03333333333333333,0.65,0.6833333333333333,0.03333333333333333,0.65,0.3125,1.0,0.47619047619047616,0.5416666666666666,0.5416666666666666,0.3125,1.0,0.47619047619047616,1.0,1.0,1.0,0.5416666666666666,1.0,0.0,0.0,,52.0
within_game_ar,3,5t4Ap8vtxqkcQ9zKZ,21,4,18,72,9.472222222222221,0.47361111111111104,0.1388888888888889,16.25,30.22222222222222,0.2222222222222222,0.2222222222222222,11.222222222222221,0.14027777777777778,0.22140522875816993,0.28594771241830064,0.06454248366013071,0.22140522875816993,0.28594771241830064,0.06454248366013071,0.16666666666666666,0.08823529411764706,0.11538461538461539,0.5833333333333334,0.5694444444444444,0.16666666666666666,0.15,0.15789473684210525,0.0,0.0,0.0,0.6944444444444444,0.8888888888888888,0.6666666666666666,0.6666666666666666,,51.5
within_game_ar,3,5wPa3KXc3CN6CzKyT,17,10,14,140,4.0928571428571425,0.20464285714285715,0.4928571428571429,13.721428571428572,115.35714285714286,0.11771137026239067,0.11771137026239067,17.785714285714285,0.08892857142857138,0.7959912536443149,0.7689504373177842,0.02704081632653066,0.7959912536443149,0.7689504373177842,0.02704081632653066,0.047619047619047616,0.05128205128205128,0.049382716049382706,0.4928571428571429,0.4928571428571429,0.2857142857142857,0.058823529411764705,0.0975609756097561,0.0,0.0,0.0,0.6857142857142857,0.7428571428571429,0.0,0.0,,96.1
within_game_ar,3,6AnZ2gcC3gTC5kA9j,22,9,19,171,4.853801169590644,0.24269005847953215,0.42105263157894735,6.853801169590644,27.263157894736842,0.13170607678616833,0.13170607678616833,25.36842105263158,0.14093567251461986,0.5364861428934655,0.6661581489956776,0.12967200610221208,0.5364861428934655,0.6661581489956776,0.12967200610221208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,114.44444444444444
within_game_ar,3,6g6EedD8XEyQjFWFq,29,5,26,130,7.846153846153846,0.3923076923076923,0.6076923076923076,16.115384615384617,76.65384615384616,0.47908653846153854,0.47908653846153854,33.07692307692308,0.33076923076923076,0.9127403846153846,0.4423076923076923,0.47043269230769236,0.9127403846153846,0.4423076923076923,0.47043269230769236,0.038461538461538464,1.0,0.07407407407407407,0.8076923076923077,0.8,0.038461538461538464,1.0,0.07407407407407407,1.0,1.0,1.0,0.8076923076923077,1.0,2.0,2.0,,391.4
within_game_ar,3,7Dqmxs3oHzzCzEY25,13,11,10,110,2.918181818181818,0.14590909090909088,0.5454545454545454,31.545454545454547,232.0,0.19528619528619523,0.19528619528619523,16.1,0.07318181818181815,0.9767676767676767,0.7814814814814814,0.19528619528619529,0.9767676767676767,0.7814814814814814,0.19528619528619529,0.5945017182130584,0.4188861985472155,0.49147727272727265,0.24545454545454545,0.23636363636363636,0.45,0.21428571428571427,0.29032258064516125,0.6051660516605166,0.4420485175202156,0.5109034267912773,0.8363636363636363,0.7636363636363637,3.0173410404624277,10.222222222222221,2.6219512195121952,256.0
within_game_ar,3,7XaGiWpfnXcbSBRB7,22,5,19,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,3,8Q9xrERA837uZzPPq,23,6,20,120,8.091666666666667,0.4045833333333333,0.19166666666666668,7.958333333333333,9.75,0.40625,0.40625,38.35,0.3195833333333334,0.31666666666666665,0.56875,0.2520833333333333,0.31666666666666665,0.56875,0.2520833333333333,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,,,,151.5
within_game_ar,3,8YXh4RiGFyz2WzNsM,22,5,19,95,4.978947368421053,0.2489473684210526,0.1368421052631579,7.157894736842105,29.68421052631579,0.21203007518796987,0.21203007518796987,21.210526315789473,0.2121052631578947,0.8556390977443609,0.643609022556391,0.2120300751879699,0.8556390977443609,0.643609022556391,0.2120300751879699,0.0,0.0,0.0,0.9894736842105263,0.9894736842105263,0.0,0.0,0.0,1.0,1.0,1.0,0.9894736842105263,1.0,,,,120.4
within_game_ar,3,8hq66JYxzJDaMrXT3,24,3,21,63,9.523809523809524,0.47619047619047616,0.5238095238095238,8.063492063492063,9.333333333333334,0.7777777777777779,0.7777777777777779,24.761904761904763,0.41269841269841273,0.1111111111111111,-0.6666666666666666,0.7777777777777777,0.1111111111111111,-0.6666666666666666,0.7777777777777777,0.17857142857142858,0.7894736842105263,0.2912621359223301,0.4126984126984127,0.3333333333333333,0.1111111111111111,0.7777777777777778,0.19444444444444445,0.38095238095238093,0.8,0.5161290322580645,0.4603174603174603,0.8095238095238095,1.2,1.0,1.375,131.33333333333334
within_game_ar,3,9ASf6qit6vvva9hTQ,27,7,24,168,4.375,0.21875,0.23809523809523808,4.535714285714286,4.75,0.04846938775510202,0.04846938775510202,6.208333333333333,0.04434523809523808,0.6420068027210885,0.6369047619047619,0.005102040816326592,0.6420068027210885,0.6369047619047619,0.005102040816326592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,74.28571428571429
within_game_ar,3,9dyp2Lrvn5EkHXHdL,11,15,8,120,7.0,0.35,0.3,8.05,59.5,0.12795698924731183,0.12795698924731183,34.25,0.11416666666666668,0.5268817204301075,0.6548387096774193,0.1279569892473118,0.5268817204301075,0.6548387096774193,0.1279569892473118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,52.13333333333333
within_game_ar,3,CATbsDaTRRiuSjM6F,19,8,16,128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0
within_game_ar,3,CXhR5Losv8TykWDsP,15,19,12,228,2.719298245614035,0.13596491228070176,0.8640350877192983,17.55263157894737,305.3333333333333,0.10107028577733644,0.10107028577733644,38.333333333333336,0.10087719298245612,0.8279267350766855,0.8104932141674942,0.017433520909191258,0.8279267350766855,0.8104932141674942,0.017433520909191258,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.8377192982456141,1.0,,,,73.6842105263158
