custom_id,estimated_input_chars,estimated_input_tokens_char4
argyle_pgg_match__pid_argyle_anes2016_402210__game_7FQezekfKk3zctLN8__p013__g018,10506,2626
argyle_pgg_match__pid_argyle_anes2016_402210__game_2khRAszouj8vP8ZfP__p013__g019,5878,1470
argyle_pgg_match__pid_argyle_anes2016_402210__game_CoHyYysb84APn5gDE__p013__g020,5882,1470
argyle_pgg_match__pid_argyle_anes2016_402210__game_2KKC9nMd8nRXfgH5G__p013__g021,7016,1754
argyle_pgg_match__pid_argyle_anes2016_402210__game_PrfKWppTZdvPhe4oN__p013__g022,8349,2087
argyle_pgg_match__pid_argyle_anes2016_402210__game_6Pxb9DsQpyk22cJNr__p013__g023,3984,996
argyle_pgg_match__pid_argyle_anes2016_402210__game_Fm7uYc98E2b6kcoDE__p013__g024,4825,1206
argyle_pgg_match__pid_argyle_anes2016_402210__game_9oyspxPncwXdAkruR__p013__g025,4254,1064
argyle_pgg_match__pid_argyle_anes2016_402210__game_2TDnnb4wn9rwy3CYZ__p013__g026,5194,1298
argyle_pgg_match__pid_argyle_anes2016_402210__game_7ywewvEuctuz4Rq8j__p013__g027,7617,1904
argyle_pgg_match__pid_argyle_anes2016_402210__game_AJ4ikZuWJeJcEXhgZ__p013__g028,7095,1774
argyle_pgg_match__pid_argyle_anes2016_402210__game_3v9ji6wNY7sXHe8cM__p013__g029,6351,1588
argyle_pgg_match__pid_argyle_anes2016_402210__game_8GneB6qmtDLSnbcJT__p013__g030,5238,1310
argyle_pgg_match__pid_argyle_anes2016_402210__game_6sSM4xSyZQkaxyHav__p013__g031,4441,1110
argyle_pgg_match__pid_argyle_anes2016_402210__game_3EQGxadfbmAKaACgZ__p013__g032,4273,1068
argyle_pgg_match__pid_argyle_anes2016_402210__game_Aj2G7CTuhLZ7Z2SPK__p013__g033,4769,1192
argyle_pgg_match__pid_argyle_anes2016_402210__game_FAuuG8S2iw8wkGRnA__p013__g034,7106,1776
argyle_pgg_match__pid_argyle_anes2016_402210__game_SFohXkBYvScM7Y7rC__p013__g035,6234,1558
argyle_pgg_match__pid_argyle_anes2016_402210__game_5R7YRmti4R5GiJKpi__p013__g036,7467,1867
argyle_pgg_match__pid_argyle_anes2016_402210__game_6BxRfLcBtXYodAS8h__p013__g037,3415,854
argyle_pgg_match__pid_argyle_anes2016_402210__game_7Y6PBvgZNqtriKzaZ__p013__g038,3900,975
argyle_pgg_match__pid_argyle_anes2016_402210__game_HmA52oSS75D5Z2W8a__p013__g039,7642,1910
argyle_pgg_match__pid_argyle_anes2016_402210__game_6pQRuemJv5faRcZft__p013__g040,7588,1897
argyle_pgg_match__pid_argyle_anes2016_402373__game_5mhtM66ewYHNxSp4q__p014__g001,3353,838
argyle_pgg_match__pid_argyle_anes2016_402373__game_2TquMDieEiixty8AN__p014__g002,6281,1570
argyle_pgg_match__pid_argyle_anes2016_402373__game_65crAkEscRbHNJXbW__p014__g003,3061,765
argyle_pgg_match__pid_argyle_anes2016_402373__game_3EG5RaDj4z7hkT2JD__p014__g004,3694,924
argyle_pgg_match__pid_argyle_anes2016_402373__game_PmcxhmDRj2tN3cECC__p014__g005,14465,3616
argyle_pgg_match__pid_argyle_anes2016_402373__game_925LF9k9CXpz8KjQm__p014__g006,19934,4984
argyle_pgg_match__pid_argyle_anes2016_402373__game_ASQtYBWx6cGN27KxL__p014__g007,4921,1230
argyle_pgg_match__pid_argyle_anes2016_402373__game_DYFJDsdGg8bppBJ7P__p014__g008,5750,1438
argyle_pgg_match__pid_argyle_anes2016_402373__game_CbDvrXGkphmfGtH3G__p014__g009,11956,2989
argyle_pgg_match__pid_argyle_anes2016_402373__game_FvbM5EM5aB5pcjLpA__p014__g010,8878,2220
argyle_pgg_match__pid_argyle_anes2016_402373__game_C5Cd8Yq5dDbdycXKB__p014__g011,6511,1628
argyle_pgg_match__pid_argyle_anes2016_402373__game_AyQkFs97hRTki5zWR__p014__g012,7618,1904
argyle_pgg_match__pid_argyle_anes2016_402373__game_7oRFMBwqmesGX7t3H__p014__g013,14778,3694
argyle_pgg_match__pid_argyle_anes2016_402373__game_fMhhGrfpZH9ign2AK__p014__g014,8428,2107
argyle_pgg_match__pid_argyle_anes2016_402373__game_i7C4Y4NiesraiSwwb__p014__g015,6712,1678
argyle_pgg_match__pid_argyle_anes2016_402373__game_7tfDsTHHnxsgrhE3d__p014__g016,9105,2276
argyle_pgg_match__pid_argyle_anes2016_402373__game_r7Bk7fEwX3HSRrXMZ__p014__g017,4329,1082
argyle_pgg_match__pid_argyle_anes2016_402373__game_7FQezekfKk3zctLN8__p014__g018,10484,2621
argyle_pgg_match__pid_argyle_anes2016_402373__game_2khRAszouj8vP8ZfP__p014__g019,5856,1464
argyle_pgg_match__pid_argyle_anes2016_402373__game_CoHyYysb84APn5gDE__p014__g020,5860,1465
argyle_pgg_match__pid_argyle_anes2016_402373__game_2KKC9nMd8nRXfgH5G__p014__g021,6994,1748
argyle_pgg_match__pid_argyle_anes2016_402373__game_PrfKWppTZdvPhe4oN__p014__g022,8327,2082
argyle_pgg_match__pid_argyle_anes2016_402373__game_6Pxb9DsQpyk22cJNr__p014__g023,3962,990
argyle_pgg_match__pid_argyle_anes2016_402373__game_Fm7uYc98E2b6kcoDE__p014__g024,4803,1201
argyle_pgg_match__pid_argyle_anes2016_402373__game_9oyspxPncwXdAkruR__p014__g025,4232,1058
argyle_pgg_match__pid_argyle_anes2016_402373__game_2TDnnb4wn9rwy3CYZ__p014__g026,5172,1293
argyle_pgg_match__pid_argyle_anes2016_402373__game_7ywewvEuctuz4Rq8j__p014__g027,7595,1899
argyle_pgg_match__pid_argyle_anes2016_402373__game_AJ4ikZuWJeJcEXhgZ__p014__g028,7073,1768
argyle_pgg_match__pid_argyle_anes2016_402373__game_3v9ji6wNY7sXHe8cM__p014__g029,6329,1582
argyle_pgg_match__pid_argyle_anes2016_402373__game_8GneB6qmtDLSnbcJT__p014__g030,5216,1304
argyle_pgg_match__pid_argyle_anes2016_402373__game_6sSM4xSyZQkaxyHav__p014__g031,4419,1105
argyle_pgg_match__pid_argyle_anes2016_402373__game_3EQGxadfbmAKaACgZ__p014__g032,4251,1063
argyle_pgg_match__pid_argyle_anes2016_402373__game_Aj2G7CTuhLZ7Z2SPK__p014__g033,4747,1187
argyle_pgg_match__pid_argyle_anes2016_402373__game_FAuuG8S2iw8wkGRnA__p014__g034,7084,1771
argyle_pgg_match__pid_argyle_anes2016_402373__game_SFohXkBYvScM7Y7rC__p014__g035,6212,1553
argyle_pgg_match__pid_argyle_anes2016_402373__game_5R7YRmti4R5GiJKpi__p014__g036,7445,1861
argyle_pgg_match__pid_argyle_anes2016_402373__game_6BxRfLcBtXYodAS8h__p014__g037,3393,848
argyle_pgg_match__pid_argyle_anes2016_402373__game_7Y6PBvgZNqtriKzaZ__p014__g038,3878,970
argyle_pgg_match__pid_argyle_anes2016_402373__game_HmA52oSS75D5Z2W8a__p014__g039,7620,1905
argyle_pgg_match__pid_argyle_anes2016_402373__game_6pQRuemJv5faRcZft__p014__g040,7566,1892
argyle_pgg_match__pid_argyle_anes2016_403060__game_5mhtM66ewYHNxSp4q__p015__g001,3393,848
argyle_pgg_match__pid_argyle_anes2016_403060__game_2TquMDieEiixty8AN__p015__g002,6321,1580
argyle_pgg_match__pid_argyle_anes2016_403060__game_65crAkEscRbHNJXbW__p015__g003,3101,775
argyle_pgg_match__pid_argyle_anes2016_403060__game_3EG5RaDj4z7hkT2JD__p015__g004,3734,934
argyle_pgg_match__pid_argyle_anes2016_403060__game_PmcxhmDRj2tN3cECC__p015__g005,14505,3626
argyle_pgg_match__pid_argyle_anes2016_403060__game_925LF9k9CXpz8KjQm__p015__g006,19974,4994
argyle_pgg_match__pid_argyle_anes2016_403060__game_ASQtYBWx6cGN27KxL__p015__g007,4961,1240
argyle_pgg_match__pid_argyle_anes2016_403060__game_DYFJDsdGg8bppBJ7P__p015__g008,5790,1448
argyle_pgg_match__pid_argyle_anes2016_403060__game_CbDvrXGkphmfGtH3G__p015__g009,11996,2999
argyle_pgg_match__pid_argyle_anes2016_403060__game_FvbM5EM5aB5pcjLpA__p015__g010,8918,2230
argyle_pgg_match__pid_argyle_anes2016_403060__game_C5Cd8Yq5dDbdycXKB__p015__g011,6551,1638
argyle_pgg_match__pid_argyle_anes2016_403060__game_AyQkFs97hRTki5zWR__p015__g012,7658,1914
argyle_pgg_match__pid_argyle_anes2016_403060__game_7oRFMBwqmesGX7t3H__p015__g013,14818,3704
argyle_pgg_match__pid_argyle_anes2016_403060__game_fMhhGrfpZH9ign2AK__p015__g014,8468,2117
argyle_pgg_match__pid_argyle_anes2016_403060__game_i7C4Y4NiesraiSwwb__p015__g015,6752,1688
argyle_pgg_match__pid_argyle_anes2016_403060__game_7tfDsTHHnxsgrhE3d__p015__g016,9145,2286
argyle_pgg_match__pid_argyle_anes2016_403060__game_r7Bk7fEwX3HSRrXMZ__p015__g017,4369,1092
argyle_pgg_match__pid_argyle_anes2016_403060__game_7FQezekfKk3zctLN8__p015__g018,10524,2631
argyle_pgg_match__pid_argyle_anes2016_403060__game_2khRAszouj8vP8ZfP__p015__g019,5896,1474
argyle_pgg_match__pid_argyle_anes2016_403060__game_CoHyYysb84APn5gDE__p015__g020,5900,1475
argyle_pgg_match__pid_argyle_anes2016_403060__game_2KKC9nMd8nRXfgH5G__p015__g021,7034,1758
argyle_pgg_match__pid_argyle_anes2016_403060__game_PrfKWppTZdvPhe4oN__p015__g022,8367,2092
argyle_pgg_match__pid_argyle_anes2016_403060__game_6Pxb9DsQpyk22cJNr__p015__g023,4002,1000
argyle_pgg_match__pid_argyle_anes2016_403060__game_Fm7uYc98E2b6kcoDE__p015__g024,4843,1211
argyle_pgg_match__pid_argyle_anes2016_403060__game_9oyspxPncwXdAkruR__p015__g025,4272,1068
argyle_pgg_match__pid_argyle_anes2016_403060__game_2TDnnb4wn9rwy3CYZ__p015__g026,5212,1303
argyle_pgg_match__pid_argyle_anes2016_403060__game_7ywewvEuctuz4Rq8j__p015__g027,7635,1909
argyle_pgg_match__pid_argyle_anes2016_403060__game_AJ4ikZuWJeJcEXhgZ__p015__g028,7113,1778
argyle_pgg_match__pid_argyle_anes2016_403060__game_3v9ji6wNY7sXHe8cM__p015__g029,6369,1592
argyle_pgg_match__pid_argyle_anes2016_403060__game_8GneB6qmtDLSnbcJT__p015__g030,5256,1314
argyle_pgg_match__pid_argyle_anes2016_403060__game_6sSM4xSyZQkaxyHav__p015__g031,4459,1115
argyle_pgg_match__pid_argyle_anes2016_403060__game_3EQGxadfbmAKaACgZ__p015__g032,4291,1073
argyle_pgg_match__pid_argyle_anes2016_403060__game_Aj2G7CTuhLZ7Z2SPK__p015__g033,4787,1197
argyle_pgg_match__pid_argyle_anes2016_403060__game_FAuuG8S2iw8wkGRnA__p015__g034,7124,1781
argyle_pgg_match__pid_argyle_anes2016_403060__game_SFohXkBYvScM7Y7rC__p015__g035,6252,1563
argyle_pgg_match__pid_argyle_anes2016_403060__game_5R7YRmti4R5GiJKpi__p015__g036,7485,1871
argyle_pgg_match__pid_argyle_anes2016_403060__game_6BxRfLcBtXYodAS8h__p015__g037,3433,858
argyle_pgg_match__pid_argyle_anes2016_403060__game_7Y6PBvgZNqtriKzaZ__p015__g038,3918,980
argyle_pgg_match__pid_argyle_anes2016_403060__game_HmA52oSS75D5Z2W8a__p015__g039,7660,1915
argyle_pgg_match__pid_argyle_anes2016_403060__game_6pQRuemJv5faRcZft__p015__g040,7606,1902
argyle_pgg_match__pid_argyle_anes2016_403122__game_5mhtM66ewYHNxSp4q__p016__g001,3384,846
argyle_pgg_match__pid_argyle_anes2016_403122__game_2TquMDieEiixty8AN__p016__g002,6312,1578
argyle_pgg_match__pid_argyle_anes2016_403122__game_65crAkEscRbHNJXbW__p016__g003,3092,773
argyle_pgg_match__pid_argyle_anes2016_403122__game_3EG5RaDj4z7hkT2JD__p016__g004,3725,931
argyle_pgg_match__pid_argyle_anes2016_403122__game_PmcxhmDRj2tN3cECC__p016__g005,14496,3624
argyle_pgg_match__pid_argyle_anes2016_403122__game_925LF9k9CXpz8KjQm__p016__g006,19965,4991
argyle_pgg_match__pid_argyle_anes2016_403122__game_ASQtYBWx6cGN27KxL__p016__g007,4952,1238
argyle_pgg_match__pid_argyle_anes2016_403122__game_DYFJDsdGg8bppBJ7P__p016__g008,5781,1445
argyle_pgg_match__pid_argyle_anes2016_403122__game_CbDvrXGkphmfGtH3G__p016__g009,11987,2997
argyle_pgg_match__pid_argyle_anes2016_403122__game_FvbM5EM5aB5pcjLpA__p016__g010,8909,2227
argyle_pgg_match__pid_argyle_anes2016_403122__game_C5Cd8Yq5dDbdycXKB__p016__g011,6542,1636
argyle_pgg_match__pid_argyle_anes2016_403122__game_AyQkFs97hRTki5zWR__p016__g012,7649,1912
argyle_pgg_match__pid_argyle_anes2016_403122__game_7oRFMBwqmesGX7t3H__p016__g013,14809,3702
argyle_pgg_match__pid_argyle_anes2016_403122__game_fMhhGrfpZH9ign2AK__p016__g014,8459,2115
argyle_pgg_match__pid_argyle_anes2016_403122__game_i7C4Y4NiesraiSwwb__p016__g015,6743,1686
argyle_pgg_match__pid_argyle_anes2016_403122__game_7tfDsTHHnxsgrhE3d__p016__g016,9136,2284
argyle_pgg_match__pid_argyle_anes2016_403122__game_r7Bk7fEwX3HSRrXMZ__p016__g017,4360,1090
argyle_pgg_match__pid_argyle_anes2016_403122__game_7FQezekfKk3zctLN8__p016__g018,10515,2629
argyle_pgg_match__pid_argyle_anes2016_403122__game_2khRAszouj8vP8ZfP__p016__g019,5887,1472
argyle_pgg_match__pid_argyle_anes2016_403122__game_CoHyYysb84APn5gDE__p016__g020,5891,1473
argyle_pgg_match__pid_argyle_anes2016_403122__game_2KKC9nMd8nRXfgH5G__p016__g021,7025,1756
argyle_pgg_match__pid_argyle_anes2016_403122__game_PrfKWppTZdvPhe4oN__p016__g022,8358,2090
argyle_pgg_match__pid_argyle_anes2016_403122__game_6Pxb9DsQpyk22cJNr__p016__g023,3993,998
argyle_pgg_match__pid_argyle_anes2016_403122__game_Fm7uYc98E2b6kcoDE__p016__g024,4834,1208
argyle_pgg_match__pid_argyle_anes2016_403122__game_9oyspxPncwXdAkruR__p016__g025,4263,1066
argyle_pgg_match__pid_argyle_anes2016_403122__game_2TDnnb4wn9rwy3CYZ__p016__g026,5203,1301
argyle_pgg_match__pid_argyle_anes2016_403122__game_7ywewvEuctuz4Rq8j__p016__g027,7626,1906
argyle_pgg_match__pid_argyle_anes2016_403122__game_AJ4ikZuWJeJcEXhgZ__p016__g028,7104,1776
argyle_pgg_match__pid_argyle_anes2016_403122__game_3v9ji6wNY7sXHe8cM__p016__g029,6360,1590
argyle_pgg_match__pid_argyle_anes2016_403122__game_8GneB6qmtDLSnbcJT__p016__g030,5247,1312
argyle_pgg_match__pid_argyle_anes2016_403122__game_6sSM4xSyZQkaxyHav__p016__g031,4450,1112
argyle_pgg_match__pid_argyle_anes2016_403122__game_3EQGxadfbmAKaACgZ__p016__g032,4282,1070
argyle_pgg_match__pid_argyle_anes2016_403122__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,4778,1194
argyle_pgg_match__pid_argyle_anes2016_403122__game_FAuuG8S2iw8wkGRnA__p016__g034,7115,1779
argyle_pgg_match__pid_argyle_anes2016_403122__game_SFohXkBYvScM7Y7rC__p016__g035,6243,1561
argyle_pgg_match__pid_argyle_anes2016_403122__game_5R7YRmti4R5GiJKpi__p016__g036,7476,1869
argyle_pgg_match__pid_argyle_anes2016_403122__game_6BxRfLcBtXYodAS8h__p016__g037,3424,856
argyle_pgg_match__pid_argyle_anes2016_403122__game_7Y6PBvgZNqtriKzaZ__p016__g038,3909,977
argyle_pgg_match__pid_argyle_anes2016_403122__game_HmA52oSS75D5Z2W8a__p016__g039,7651,1913
argyle_pgg_match__pid_argyle_anes2016_403122__game_6pQRuemJv5faRcZft__p016__g040,7597,1899
argyle_pgg_match__pid_argyle_anes2016_403273__game_5mhtM66ewYHNxSp4q__p017__g001,3360,840
argyle_pgg_match__pid_argyle_anes2016_403273__game_2TquMDieEiixty8AN__p017__g002,6288,1572
argyle_pgg_match__pid_argyle_anes2016_403273__game_65crAkEscRbHNJXbW__p017__g003,3068,767
argyle_pgg_match__pid_argyle_anes2016_403273__game_3EG5RaDj4z7hkT2JD__p017__g004,3701,925
argyle_pgg_match__pid_argyle_anes2016_403273__game_PmcxhmDRj2tN3cECC__p017__g005,14472,3618
argyle_pgg_match__pid_argyle_anes2016_403273__game_925LF9k9CXpz8KjQm__p017__g006,19941,4985
argyle_pgg_match__pid_argyle_anes2016_403273__game_ASQtYBWx6cGN27KxL__p017__g007,4928,1232
argyle_pgg_match__pid_argyle_anes2016_403273__game_DYFJDsdGg8bppBJ7P__p017__g008,5757,1439
argyle_pgg_match__pid_argyle_anes2016_403273__game_CbDvrXGkphmfGtH3G__p017__g009,11963,2991
argyle_pgg_match__pid_argyle_anes2016_403273__game_FvbM5EM5aB5pcjLpA__p017__g010,8885,2221
argyle_pgg_match__pid_argyle_anes2016_403273__game_C5Cd8Yq5dDbdycXKB__p017__g011,6518,1630
argyle_pgg_match__pid_argyle_anes2016_403273__game_AyQkFs97hRTki5zWR__p017__g012,7625,1906
argyle_pgg_match__pid_argyle_anes2016_403273__game_7oRFMBwqmesGX7t3H__p017__g013,14785,3696
argyle_pgg_match__pid_argyle_anes2016_403273__game_fMhhGrfpZH9ign2AK__p017__g014,8435,2109
argyle_pgg_match__pid_argyle_anes2016_403273__game_i7C4Y4NiesraiSwwb__p017__g015,6719,1680
argyle_pgg_match__pid_argyle_anes2016_403273__game_7tfDsTHHnxsgrhE3d__p017__g016,9112,2278
argyle_pgg_match__pid_argyle_anes2016_403273__game_r7Bk7fEwX3HSRrXMZ__p017__g017,4336,1084
argyle_pgg_match__pid_argyle_anes2016_403273__game_7FQezekfKk3zctLN8__p017__g018,10491,2623
argyle_pgg_match__pid_argyle_anes2016_403273__game_2khRAszouj8vP8ZfP__p017__g019,5863,1466
argyle_pgg_match__pid_argyle_anes2016_403273__game_CoHyYysb84APn5gDE__p017__g020,5867,1467
argyle_pgg_match__pid_argyle_anes2016_403273__game_2KKC9nMd8nRXfgH5G__p017__g021,7001,1750
argyle_pgg_match__pid_argyle_anes2016_403273__game_PrfKWppTZdvPhe4oN__p017__g022,8334,2084
argyle_pgg_match__pid_argyle_anes2016_403273__game_6Pxb9DsQpyk22cJNr__p017__g023,3969,992
argyle_pgg_match__pid_argyle_anes2016_403273__game_Fm7uYc98E2b6kcoDE__p017__g024,4810,1202
argyle_pgg_match__pid_argyle_anes2016_403273__game_9oyspxPncwXdAkruR__p017__g025,4239,1060
argyle_pgg_match__pid_argyle_anes2016_403273__game_2TDnnb4wn9rwy3CYZ__p017__g026,5179,1295
argyle_pgg_match__pid_argyle_anes2016_403273__game_7ywewvEuctuz4Rq8j__p017__g027,7602,1900
argyle_pgg_match__pid_argyle_anes2016_403273__game_AJ4ikZuWJeJcEXhgZ__p017__g028,7080,1770
argyle_pgg_match__pid_argyle_anes2016_403273__game_3v9ji6wNY7sXHe8cM__p017__g029,6336,1584
argyle_pgg_match__pid_argyle_anes2016_403273__game_8GneB6qmtDLSnbcJT__p017__g030,5223,1306
argyle_pgg_match__pid_argyle_anes2016_403273__game_6sSM4xSyZQkaxyHav__p017__g031,4426,1106
argyle_pgg_match__pid_argyle_anes2016_403273__game_3EQGxadfbmAKaACgZ__p017__g032,4258,1064
argyle_pgg_match__pid_argyle_anes2016_403273__game_Aj2G7CTuhLZ7Z2SPK__p017__g033,4754,1188
argyle_pgg_match__pid_argyle_anes2016_403273__game_FAuuG8S2iw8wkGRnA__p017__g034,7091,1773
argyle_pgg_match__pid_argyle_anes2016_403273__game_SFohXkBYvScM7Y7rC__p017__g035,6219,1555
argyle_pgg_match__pid_argyle_anes2016_403273__game_5R7YRmti4R5GiJKpi__p017__g036,7452,1863
argyle_pgg_match__pid_argyle_anes2016_403273__game_6BxRfLcBtXYodAS8h__p017__g037,3400,850
argyle_pgg_match__pid_argyle_anes2016_403273__game_7Y6PBvgZNqtriKzaZ__p017__g038,3885,971
argyle_pgg_match__pid_argyle_anes2016_403273__game_HmA52oSS75D5Z2W8a__p017__g039,7627,1907
argyle_pgg_match__pid_argyle_anes2016_403273__game_6pQRuemJv5faRcZft__p017__g040,7573,1893
argyle_pgg_match__pid_argyle_anes2016_403401__game_5mhtM66ewYHNxSp4q__p018__g001,3378,844
argyle_pgg_match__pid_argyle_anes2016_403401__game_2TquMDieEiixty8AN__p018__g002,6306,1576
argyle_pgg_match__pid_argyle_anes2016_403401__game_65crAkEscRbHNJXbW__p018__g003,3086,772
argyle_pgg_match__pid_argyle_anes2016_403401__game_3EG5RaDj4z7hkT2JD__p018__g004,3719,930
argyle_pgg_match__pid_argyle_anes2016_403401__game_PmcxhmDRj2tN3cECC__p018__g005,14490,3622
argyle_pgg_match__pid_argyle_anes2016_403401__game_925LF9k9CXpz8KjQm__p018__g006,19959,4990
argyle_pgg_match__pid_argyle_anes2016_403401__game_ASQtYBWx6cGN27KxL__p018__g007,4946,1236
argyle_pgg_match__pid_argyle_anes2016_403401__game_DYFJDsdGg8bppBJ7P__p018__g008,5775,1444
argyle_pgg_match__pid_argyle_anes2016_403401__game_CbDvrXGkphmfGtH3G__p018__g009,11981,2995
argyle_pgg_match__pid_argyle_anes2016_403401__game_FvbM5EM5aB5pcjLpA__p018__g010,8903,2226
argyle_pgg_match__pid_argyle_anes2016_403401__game_C5Cd8Yq5dDbdycXKB__p018__g011,6536,1634
argyle_pgg_match__pid_argyle_anes2016_403401__game_AyQkFs97hRTki5zWR__p018__g012,7643,1911
argyle_pgg_match__pid_argyle_anes2016_403401__game_7oRFMBwqmesGX7t3H__p018__g013,14803,3701
argyle_pgg_match__pid_argyle_anes2016_403401__game_fMhhGrfpZH9ign2AK__p018__g014,8453,2113
argyle_pgg_match__pid_argyle_anes2016_403401__game_i7C4Y4NiesraiSwwb__p018__g015,6737,1684
argyle_pgg_match__pid_argyle_anes2016_403401__game_7tfDsTHHnxsgrhE3d__p018__g016,9130,2282
argyle_pgg_match__pid_argyle_anes2016_403401__game_r7Bk7fEwX3HSRrXMZ__p018__g017,4354,1088
argyle_pgg_match__pid_argyle_anes2016_403401__game_7FQezekfKk3zctLN8__p018__g018,10509,2627
argyle_pgg_match__pid_argyle_anes2016_403401__game_2khRAszouj8vP8ZfP__p018__g019,5881,1470
argyle_pgg_match__pid_argyle_anes2016_403401__game_CoHyYysb84APn5gDE__p018__g020,5885,1471
argyle_pgg_match__pid_argyle_anes2016_403401__game_2KKC9nMd8nRXfgH5G__p018__g021,7019,1755
argyle_pgg_match__pid_argyle_anes2016_403401__game_PrfKWppTZdvPhe4oN__p018__g022,8352,2088
argyle_pgg_match__pid_argyle_anes2016_403401__game_6Pxb9DsQpyk22cJNr__p018__g023,3987,997
argyle_pgg_match__pid_argyle_anes2016_403401__game_Fm7uYc98E2b6kcoDE__p018__g024,4828,1207
argyle_pgg_match__pid_argyle_anes2016_403401__game_9oyspxPncwXdAkruR__p018__g025,4257,1064
argyle_pgg_match__pid_argyle_anes2016_403401__game_2TDnnb4wn9rwy3CYZ__p018__g026,5197,1299
argyle_pgg_match__pid_argyle_anes2016_403401__game_7ywewvEuctuz4Rq8j__p018__g027,7620,1905
argyle_pgg_match__pid_argyle_anes2016_403401__game_AJ4ikZuWJeJcEXhgZ__p018__g028,7098,1774
argyle_pgg_match__pid_argyle_anes2016_403401__game_3v9ji6wNY7sXHe8cM__p018__g029,6354,1588
argyle_pgg_match__pid_argyle_anes2016_403401__game_8GneB6qmtDLSnbcJT__p018__g030,5241,1310
argyle_pgg_match__pid_argyle_anes2016_403401__game_6sSM4xSyZQkaxyHav__p018__g031,4444,1111
argyle_pgg_match__pid_argyle_anes2016_403401__game_3EQGxadfbmAKaACgZ__p018__g032,4276,1069
argyle_pgg_match__pid_argyle_anes2016_403401__game_Aj2G7CTuhLZ7Z2SPK__p018__g033,4772,1193
argyle_pgg_match__pid_argyle_anes2016_403401__game_FAuuG8S2iw8wkGRnA__p018__g034,7109,1777
argyle_pgg_match__pid_argyle_anes2016_403401__game_SFohXkBYvScM7Y7rC__p018__g035,6237,1559
argyle_pgg_match__pid_argyle_anes2016_403401__game_5R7YRmti4R5GiJKpi__p018__g036,7470,1868
argyle_pgg_match__pid_argyle_anes2016_403401__game_6BxRfLcBtXYodAS8h__p018__g037,3418,854
argyle_pgg_match__pid_argyle_anes2016_403401__game_7Y6PBvgZNqtriKzaZ__p018__g038,3903,976
argyle_pgg_match__pid_argyle_anes2016_403401__game_HmA52oSS75D5Z2W8a__p018__g039,7645,1911
argyle_pgg_match__pid_argyle_anes2016_403401__game_6pQRuemJv5faRcZft__p018__g040,7591,1898
argyle_pgg_match__pid_argyle_anes2016_403578__game_5mhtM66ewYHNxSp4q__p019__g001,3366,842
argyle_pgg_match__pid_argyle_anes2016_403578__game_2TquMDieEiixty8AN__p019__g002,6294,1574
argyle_pgg_match__pid_argyle_anes2016_403578__game_65crAkEscRbHNJXbW__p019__g003,3074,768
argyle_pgg_match__pid_argyle_anes2016_403578__game_3EG5RaDj4z7hkT2JD__p019__g004,3707,927
argyle_pgg_match__pid_argyle_anes2016_403578__game_PmcxhmDRj2tN3cECC__p019__g005,14478,3620
argyle_pgg_match__pid_argyle_anes2016_403578__game_925LF9k9CXpz8KjQm__p019__g006,19947,4987
argyle_pgg_match__pid_argyle_anes2016_403578__game_ASQtYBWx6cGN27KxL__p019__g007,4934,1234
argyle_pgg_match__pid_argyle_anes2016_403578__game_DYFJDsdGg8bppBJ7P__p019__g008,5763,1441
argyle_pgg_match__pid_argyle_anes2016_403578__game_CbDvrXGkphmfGtH3G__p019__g009,11969,2992
argyle_pgg_match__pid_argyle_anes2016_403578__game_FvbM5EM5aB5pcjLpA__p019__g010,8891,2223
argyle_pgg_match__pid_argyle_anes2016_403578__game_C5Cd8Yq5dDbdycXKB__p019__g011,6524,1631
argyle_pgg_match__pid_argyle_anes2016_403578__game_AyQkFs97hRTki5zWR__p019__g012,7631,1908
argyle_pgg_match__pid_argyle_anes2016_403578__game_7oRFMBwqmesGX7t3H__p019__g013,14791,3698
argyle_pgg_match__pid_argyle_anes2016_403578__game_fMhhGrfpZH9ign2AK__p019__g014,8441,2110
argyle_pgg_match__pid_argyle_anes2016_403578__game_i7C4Y4NiesraiSwwb__p019__g015,6725,1681
argyle_pgg_match__pid_argyle_anes2016_403578__game_7tfDsTHHnxsgrhE3d__p019__g016,9118,2280
argyle_pgg_match__pid_argyle_anes2016_403578__game_r7Bk7fEwX3HSRrXMZ__p019__g017,4342,1086
argyle_pgg_match__pid_argyle_anes2016_403578__game_7FQezekfKk3zctLN8__p019__g018,10497,2624
argyle_pgg_match__pid_argyle_anes2016_403578__game_2khRAszouj8vP8ZfP__p019__g019,5869,1467
argyle_pgg_match__pid_argyle_anes2016_403578__game_CoHyYysb84APn5gDE__p019__g020,5873,1468
argyle_pgg_match__pid_argyle_anes2016_403578__game_2KKC9nMd8nRXfgH5G__p019__g021,7007,1752
argyle_pgg_match__pid_argyle_anes2016_403578__game_PrfKWppTZdvPhe4oN__p019__g022,8340,2085
argyle_pgg_match__pid_argyle_anes2016_403578__game_6Pxb9DsQpyk22cJNr__p019__g023,3975,994
argyle_pgg_match__pid_argyle_anes2016_403578__game_Fm7uYc98E2b6kcoDE__p019__g024,4816,1204
argyle_pgg_match__pid_argyle_anes2016_403578__game_9oyspxPncwXdAkruR__p019__g025,4245,1061
argyle_pgg_match__pid_argyle_anes2016_403578__game_2TDnnb4wn9rwy3CYZ__p019__g026,5185,1296
