game_id,treatment_name,config_id,player,player_key,num_rounds,interaction_mode,max_observed_contribution,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate,top1_count,top1_share,probability_mass,probability_share
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,CHICK,FAuuG8S2iw8wkGRnA::CHICK,16,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,9.0,8,0.3125,6,0.0046875,5.1499999999999995,0.004023437499999999
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,SNAKE,FAuuG8S2iw8wkGRnA::SNAKE,16,punishment,20.0,15.0625,0.753125,10.0,0.5,20.0,1.0,5.105144464165535,0.0,0.5,0.6959558823529411,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.125,0,0.0,0.0,0.0
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,CROCODILE,FAuuG8S2iw8wkGRnA::CROCODILE,16,punishment,20.0,18.75,0.9375,20.0,1.0,20.0,1.0,5.0,0.0625,0.9375,0.19852941176470584,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,6.0,5,0.25,17.0,10,0.3125,0,0.0,0.0,0.0
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,COW,FAuuG8S2iw8wkGRnA::COW,16,punishment,20.0,16.8125,0.840625,12.0,0.6,20.0,1.0,3.8853356783337696,0.0,0.5625,0.47757352941176473,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0625,1,0.00078125,1.62,0.001265625
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,SLOTH,Aj2G7CTuhLZ7Z2SPK::SLOTH,16,none,20.0,16.6875,0.834375,10.0,0.5,20.0,1.0,3.9617967304410424,0.0,0.375,0.46874999999999994,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8,0.00625,5.449999999999999,0.0042578124999999994
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,GORILLA,Aj2G7CTuhLZ7Z2SPK::GORILLA,16,none,20.0,15.4375,0.771875,20.0,1.0,20.0,1.0,7.856791117667993,0.1875,0.625,-0.32316176470588226,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,DUCK,Aj2G7CTuhLZ7Z2SPK::DUCK,16,none,20.0,18.75,0.9375,10.0,0.5,20.0,1.0,2.886751345948129,0.0,0.8125,0.2977941176470588,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,3.9,0.003046875
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,CHICKEN,Aj2G7CTuhLZ7Z2SPK::CHICKEN,16,none,20.0,12.625,0.63125,20.0,1.0,10.0,0.5,2.8722813232690143,0.0,0.0625,-0.16323529411764703,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,0.00234375,2.8999999999999995,0.0022656249999999994
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,DOG,Aj2G7CTuhLZ7Z2SPK::DOG,16,none,20.0,19.6875,0.984375,15.0,0.75,20.0,1.0,1.25,0.0,0.9375,0.0827205882352941,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,6.399999999999999,0.004999999999999999
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,PARROT,Aj2G7CTuhLZ7Z2SPK::PARROT,16,none,20.0,2.9375,0.146875,5.0,0.25,0.0,0.0,3.923752455664518,0.4375,0.0,-0.3011029411764706,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,MOOSE,Aj2G7CTuhLZ7Z2SPK::MOOSE,16,none,20.0,17.1875,0.859375,10.0,0.5,20.0,1.0,5.764474535173754,0.0625,0.75,0.24816176470588233,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,RABBIT,Aj2G7CTuhLZ7Z2SPK::RABBIT,16,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,20,0.015625,11.549999999999999,0.009023437499999998
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,OWL,Aj2G7CTuhLZ7Z2SPK::OWL,16,none,20.0,16.25,0.8125,10.0,0.5,20.0,1.0,5.0,0.0,0.625,0.08823529411764708,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.7999999999999998,0.00140625
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,CHICK,Aj2G7CTuhLZ7Z2SPK::CHICK,16,none,20.0,8.75,0.4375,20.0,1.0,20.0,1.0,10.246950765959598,0.5625,0.4375,-0.5955882352941176,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,SNAKE,Aj2G7CTuhLZ7Z2SPK::SNAKE,16,none,20.0,13.625,0.68125,10.0,0.5,0.0,0.0,8.261355820929152,0.1875,0.5625,0.05073529411764704,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,CROCODILE,Aj2G7CTuhLZ7Z2SPK::CROCODILE,16,none,20.0,17.8125,0.890625,5.0,0.25,20.0,1.0,6.046693311223912,0.0625,0.875,0.4025735294117647,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,COW,Aj2G7CTuhLZ7Z2SPK::COW,16,none,20.0,14.6875,0.734375,10.0,0.5,20.0,1.0,7.734931587717287,0.0625,0.625,0.44889705882352937,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,SLOTH,7Y6PBvgZNqtriKzaZ::SLOTH,2,punishment_reward,20.0,12.5,0.625,5.0,0.25,20.0,1.0,10.606601717798213,0.0,0.5,0.75,1,0.5,0.5,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.1,7.8125e-05
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,GORILLA,7Y6PBvgZNqtriKzaZ::GORILLA,2,punishment_reward,20.0,16.0,0.8,12.0,0.6,20.0,1.0,5.656854249492381,0.0,0.5,0.4,3,1.5,1.0,2.0,2,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,0.00234375,8.68,0.00678125
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,DUCK,7Y6PBvgZNqtriKzaZ::DUCK,2,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1,0.5,0.0,0,0.0,0.0,0,0.0,1,0.00078125,2.6799999999999997,0.0020937499999999997
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,CHICKEN,7Y6PBvgZNqtriKzaZ::CHICKEN,2,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1.0,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,28,0.021875,17.21,0.0134453125
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,DOG,7Y6PBvgZNqtriKzaZ::DOG,2,punishment_reward,20.0,13.5,0.675,7.0,0.35,20.0,1.0,9.192388155425117,0.0,0.5,0.65,1,0.5,0.5,4.0,4,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3.13,0.0024453125
7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,PARROT,7Y6PBvgZNqtriKzaZ::PARROT,2,punishment_reward,20.0,15.0,0.75,10.0,0.5,20.0,1.0,7.0710678118654755,0.0,0.5,0.5,0,0.0,0.0,0.0,0,0.0,1.0,1,0.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.2,0.00015625
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,SLOTH,ASQtYBWx6cGN27KxL::SLOTH,12,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.15,0.0016796875
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,GORILLA,ASQtYBWx6cGN27KxL::GORILLA,12,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,5,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,26,0.0203125,18.219999999999995,0.014234374999999997
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,DUCK,ASQtYBWx6cGN27KxL::DUCK,12,none,20.0,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,1.0384615384615383,6,0.5,0.4166666666666667,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0015625,4.75,0.0037109375
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,CHICKEN,ASQtYBWx6cGN27KxL::CHICKEN,12,none,20.0,13.333333333333334,0.6666666666666666,0.0,0.0,20.0,1.0,9.84731927834662,0.3333333333333333,0.6666666666666666,1.2307692307692308,1,0.08333333333333333,0.08333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.1,7.8125e-05
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,DOG,ASQtYBWx6cGN27KxL::DOG,12,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,0.00234375,5.080000000000001,0.003968750000000001
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,PARROT,ASQtYBWx6cGN27KxL::PARROT,12,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,13,1.0833333333333333,0.8333333333333334,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,1.7000000000000002,0.001328125
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,SLOTH,6BxRfLcBtXYodAS8h::SLOTH,2,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,23,0.01796875,15.519999999999996,0.012124999999999997
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,GORILLA,6BxRfLcBtXYodAS8h::GORILLA,2,reward,20.0,14.5,0.7250000000000001,11.0,0.55,18.0,0.9,4.949747468305833,0.0,0.0,0.35,0,0.0,0.0,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0015625,7.3199999999999985,0.005718749999999999
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,DUCK,6BxRfLcBtXYodAS8h::DUCK,2,reward,20.0,12.5,0.625,10.0,0.5,15.0,0.75,3.5355339059327378,0.0,0.0,0.25,0,0.0,0.0,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.77,0.0006015625
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,CHICKEN,6BxRfLcBtXYodAS8h::CHICKEN,2,reward,20.0,2.0,0.1,3.0,0.15,1.0,0.05,1.4142135623730951,0.0,0.0,-0.09999999999999999,0,0.0,0.0,1.0,1,0.5,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,DOG,6BxRfLcBtXYodAS8h::DOG,2,reward,20.0,15.0,0.75,15.0,0.75,15.0,0.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7,0.00546875,7.99,0.0062421875
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,PARROT,6BxRfLcBtXYodAS8h::PARROT,2,reward,20.0,12.0,0.6,10.0,0.5,14.0,0.7,2.8284271247461903,0.0,0.0,0.19999999999999996,0,0.0,0.0,1.0,1,0.5,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.4,0.0003125
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,SLOTH,C5Cd8Yq5dDbdycXKB::SLOTH,19,reward,20.0,15.789473684210526,0.7894736842105263,20.0,1.0,20.0,1.0,6.924826089821246,0.10526315789473684,0.6842105263157895,0.015789473684210492,2,0.10526315789473684,0.10526315789473684,0.0,0,0.0,9.0,7,0.2631578947368421,0.0,0,0.0,0.0,0,0.0,3,0.00234375,4.33,0.0033828125
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,GORILLA,C5Cd8Yq5dDbdycXKB::GORILLA,19,reward,20.0,17.105263157894736,0.8552631578947368,5.0,0.25,20.0,1.0,4.736322258674097,0.0,0.6842105263157895,0.2794736842105263,2,0.10526315789473684,0.05263157894736842,2.0,2,0.10526315789473684,10.0,9,0.47368421052631576,0.0,0,0.0,0.0,0,0.0,1,0.00078125,2.5500000000000003,0.0019921875
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,DUCK,C5Cd8Yq5dDbdycXKB::DUCK,19,reward,20.0,13.473684210526315,0.6736842105263158,8.0,0.4,20.0,1.0,8.023357713940465,0.21052631578947367,0.3684210526315789,0.5399999999999999,0,0.0,0.0,22.0,17,0.5789473684210527,2.0,2,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,0,0.0,0.45,0.0003515625
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,CHICKEN,C5Cd8Yq5dDbdycXKB::CHICKEN,19,reward,20.0,16.263157894736842,0.8131578947368421,10.0,0.5,20.0,1.0,5.635621875013321,0.05263157894736842,0.47368421052631576,0.40421052631578946,2,0.10526315789473684,0.10526315789473684,14.0,14,0.3684210526315789,8.0,8,0.42105263157894735,0.0,0,0.0,0.0,0,0.0,22,0.0171875,14.590000000000002,0.0113984375
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,DOG,C5Cd8Yq5dDbdycXKB::DOG,19,reward,20.0,17.36842105263158,0.868421052631579,20.0,1.0,20.0,1.0,5.579830008519669,0.05263157894736842,0.631578947368421,-0.09947368421052633,2,0.10526315789473684,0.05263157894736842,4.0,4,0.21052631578947367,2.0,2,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,1,0.00078125,3.9099999999999997,0.0030546874999999997
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,PARROT,C5Cd8Yq5dDbdycXKB::PARROT,19,reward,20.0,12.368421052631579,0.618421052631579,10.0,0.5,20.0,1.0,7.334928056269078,0.10526315789473684,0.42105263157894735,0.44210526315789467,4,0.21052631578947367,0.15789473684210525,0.0,0,0.0,11.0,9,0.42105263157894735,0.0,0,0.0,0.0,0,0.0,5,0.00390625,6.169999999999999,0.004820312499999999
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,SLOTH,AyQkFs97hRTki5zWR::SLOTH,19,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.10526315789473684,0.0,0,0.0,13.0,4,0.15789473684210525,301.0,21,0.9473684210526315,4.0,3,0.15789473684210525,12,0.009375,9.689999999999998,0.007570312499999998
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,GORILLA,AyQkFs97hRTki5zWR::GORILLA,19,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,0.0,0,0.0,1.0,1,0.05263157894736842,7,0.00546875,6.969999999999998,0.005445312499999999
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,DUCK,AyQkFs97hRTki5zWR::DUCK,19,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,30.0,3,0.05263157894736842,4.0,4,0.15789473684210525,101.0,16,0.5789473684210527,4.0,3,0.10526315789473684,11,0.00859375,10.910000000000002,0.008523437500000001
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,CHICKEN,AyQkFs97hRTki5zWR::CHICKEN,19,punishment_reward,20.0,15.789473684210526,0.7894736842105263,10.0,0.5,0.0,0.0,6.795251179793961,0.10526315789473684,0.631578947368421,0.25894736842105265,0,0.0,0.0,4.0,4,0.05263157894736842,3.0,3,0.15789473684210525,9.0,6,0.15789473684210525,71.0,9,0.3684210526315789,0,0.0,0.0,0.0
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,DOG,AyQkFs97hRTki5zWR::DOG,19,punishment_reward,20.0,8.947368421052632,0.4473684210526316,0.0,0.0,19.0,0.95,7.214750971374367,0.3157894736842105,0.0,0.4610526315789474,0,0.0,0.0,14.0,14,0.2631578947368421,0.0,0,0.0,4.0,4,0.10526315789473684,338.0,34,0.8947368421052632,0,0.0,0.0,0.0
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,PARROT,AyQkFs97hRTki5zWR::PARROT,19,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,14.0,5,0.21052631578947367,5.0,5,0.2631578947368421,2.0,2,0.05263157894736842,2,0.0015625,4.430000000000001,0.0034609375000000005
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,SLOTH,DYFJDsdGg8bppBJ7P::SLOTH,12,punishment,20.0,10.0,0.5,0.0,0.0,20.0,1.0,10.44465935734187,0.5,0.5,1.0769230769230769,3,0.25,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,37.0,21,0.8333333333333334,5.0,5,0.4166666666666667,17,0.01328125,10.969999999999999,0.0085703125
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,GORILLA,DYFJDsdGg8bppBJ7P::GORILLA,12,punishment,20.0,10.0,0.5,20.0,1.0,0.0,0.0,10.44465935734187,0.5,0.5,-0.6153846153846154,4,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,15.0,13,0.6666666666666666,2,0.0015625,1.9500000000000004,0.0015234375000000003
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,DUCK,DYFJDsdGg8bppBJ7P::DUCK,12,punishment,20.0,15.0,0.75,20.0,1.0,20.0,1.0,9.045340337332908,0.25,0.75,-0.3461538461538461,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.3333333333333333,10.0,8,0.5833333333333334,5,0.00390625,5.999999999999999,0.004687499999999999
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,CHICKEN,DYFJDsdGg8bppBJ7P::CHICKEN,12,punishment,20.0,15.0,0.75,0.0,0.0,20.0,1.0,9.045340337332908,0.25,0.75,0.6538461538461537,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.4166666666666667,14.0,8,0.5,6,0.0046875,5.05,0.0039453125
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,DOG,DYFJDsdGg8bppBJ7P::DOG,12,punishment,20.0,11.666666666666666,0.5833333333333334,20.0,1.0,20.0,1.0,10.298573010888743,0.4166666666666667,0.5833333333333334,-0.34615384615384615,1,0.08333333333333333,0.08333333333333333,0.0,0,0.0,0.0,0,0.0,16.0,16,0.3333333333333333,12.0,8,0.4166666666666667,2,0.0015625,5.429999999999998,0.0042421874999999986
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,PARROT,DYFJDsdGg8bppBJ7P::PARROT,12,punishment,20.0,13.333333333333334,0.6666666666666666,20.0,1.0,20.0,1.0,9.84731927834662,0.3333333333333333,0.6666666666666666,-0.3076923076923077,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.25,10.0,8,0.5,0,0.0,2.6,0.00203125
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,SLOTH,PmcxhmDRj2tN3cECC::SLOTH,26,reward,20.0,16.153846153846153,0.8076923076923077,0.0,0.0,20.0,1.0,8.038369524685004,0.19230769230769232,0.8076923076923077,0.02564102564102564,10,0.38461538461538464,0.3076923076923077,32.0,30,0.2692307692307692,45.0,26,0.46153846153846156,0.0,0,0.0,0.0,0,0.0,0,0.0,1.5,0.001171875
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,GORILLA,PmcxhmDRj2tN3cECC::GORILLA,26,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.07692307692307693,0.07692307692307693,75.0,64,0.6923076923076923,63.0,25,0.5384615384615384,0.0,0,0.0,0.0,0,0.0,17,0.01328125,14.170000000000002,0.011070312500000002
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,DUCK,PmcxhmDRj2tN3cECC::DUCK,26,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,34.0,34,0.15384615384615385,47.0,27,0.5769230769230769,0.0,0,0.0,0.0,0,0.0,0,0.0,2.9999999999999996,0.0023437499999999995
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,CHICKEN,PmcxhmDRj2tN3cECC::CHICKEN,26,reward,20.0,18.46153846153846,0.9230769230769231,20.0,1.0,20.0,1.0,5.4349297638940595,0.07692307692307693,0.9230769230769231,0.35897435897435903,1,0.038461538461538464,0.038461538461538464,23.0,22,0.07692307692307693,42.0,23,0.34615384615384615,0.0,0,0.0,0.0,0,0.0,0,0.0,0.15,0.0001171875
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,DOG,PmcxhmDRj2tN3cECC::DOG,26,reward,20.0,6.153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,9.413574486632834,0.6923076923076923,0.3076923076923077,-0.9572649572649572,1,0.038461538461538464,0.038461538461538464,0.0,0,0.0,18.0,18,0.34615384615384615,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,PARROT,PmcxhmDRj2tN3cECC::PARROT,26,reward,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0.2692307692307692,0.2692307692307692,0.0,0,0.0,5.0,4,0.15384615384615385,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,MOOSE,PmcxhmDRj2tN3cECC::MOOSE,26,reward,20.0,16.923076923076923,0.8461538461538461,20.0,1.0,20.0,1.0,7.358929688062399,0.15384615384615385,0.8461538461538461,-0.547008547008547,4,0.15384615384615385,0.15384615384615385,4.0,4,0.11538461538461539,49.0,30,0.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,RABBIT,PmcxhmDRj2tN3cECC::RABBIT,26,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,8.0,8,0.038461538461538464,53.0,33,0.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,OWL,PmcxhmDRj2tN3cECC::OWL,26,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.038461538461538464,0.038461538461538464,1.0,1,0.038461538461538464,28.0,28,0.46153846153846156,0.0,0,0.0,0.0,0,0.0,0,0.0,0.1,7.8125e-05
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,CHICK,PmcxhmDRj2tN3cECC::CHICK,26,reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.23076923076923078,0.19230769230769232,85.0,85,0.46153846153846156,42.0,31,0.5769230769230769,0.0,0,0.0,0.0,0,0.0,15,0.01171875,12.930000000000001,0.010101562500000001
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,SNAKE,PmcxhmDRj2tN3cECC::SNAKE,26,reward,20.0,6.153846153846154,0.3076923076923077,0.0,0.0,20.0,1.0,9.413574486632834,0.6923076923076923,0.3076923076923077,1.0427350427350428,5,0.19230769230769232,0.15384615384615385,151.0,9,0.34615384615384615,4.0,4,0.15384615384615385,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,CROCODILE,PmcxhmDRj2tN3cECC::CROCODILE,26,reward,20.0,16.923076923076923,0.8461538461538461,20.0,1.0,0.0,0.0,7.358929688062399,0.15384615384615385,0.8461538461538461,-0.6837606837606838,10,0.38461538461538464,0.3076923076923077,20.0,20,0.5,37.0,28,0.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.15,0.0001171875
925LF9k9CXpz8KjQm,VALIDATION_11_T,11,SLOTH,925LF9k9CXpz8KjQm::SLOTH,26,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,32,1.2307692307692308,0.6923076923076923,5.0,5,0.07692307692307693,20.0,20,0.5384615384615384,15.0,10,0.2692307692307692,1.0,1,0.038461538461538464,17,0.01328125,13.779999999999998,0.010765624999999997
925LF9k9CXpz8KjQm,VALIDATION_11_T,11,GORILLA,925LF9k9CXpz8KjQm::GORILLA,26,punishment_reward,20.0,16.923076923076923,0.8461538461538461,0.0,0.0,20.0,1.0,7.358929688062399,0.15384615384615385,0.8461538461538461,0.7521367521367522,3,0.11538461538461539,0.07692307692307693,0.0,0,0.0,19.0,19,0.5,13.0,4,0.15384615384615385,10.0,9,0.11538461538461539,0,0.0,0.0,0.0
925LF9k9CXpz8KjQm,VALIDATION_11_T,11,DUCK,925LF9k9CXpz8KjQm::DUCK,26,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.11538461538461539,0.11538461538461539,0.0,0,0.0,13.0,13,0.38461538461538464,21.0,21,0.4230769230769231,1.0,1,0.038461538461538464,0,0.0,1.4899999999999998,0.0011640624999999997
