target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.04958204715657355,0.0712086364595662,0.05685271659659963,-0.43150088408490794,0.08316111110289436,0.07309125117061088,-0.3819188369283344,-0.03619598258622325,-0.4132439375996033,-0.37704795501338007,0.01195247464332816,0.016238534574011254,0,0,110,20,0.19366927459766128,0.11993983649758243
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.04958204715657355,0.0712086364595662,0.05685271659659963,-0.5466163977605112,0.08644020300543344,0.06456382704370364,-0.49703435060393764,-0.03619598258622325,-0.5268913014499639,-0.4906953188637406,0.015231566545867242,0.007711110447104014,0,0,110,20,0.16390028530525813,0.08969293609578226
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.010764172309445819,0.06987943625199328,0.053934155009277715,0.07528703214824539,0.0668386927092576,0.05069823347583381,0.08605120445769121,0.0021268203600508517,0.08708055275031534,0.08495373239026449,-0.0030407435427356744,-0.003235921533443903,0,0,110,20,0.1807995965436555,0.10576682093605776
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.010764172309445819,0.06987943625199328,0.053934155009277715,0.035186023288132695,0.06827257230402611,0.05328511781482205,0.045950195597578514,0.0021268203600508517,0.047490980509561576,0.045364160149510724,-0.0016068639479671631,-0.000649037194455665,0,0,110,20,0.14497015446854258,0.07315633242032446
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.010764172309445819,0.06987943625199328,0.053934155009277715,-0.0705426756119496,0.07191615589784223,0.05744288052636968,-0.05977850330250378,0.0021268203600508517,-0.05688928527445336,-0.05901610563450421,0.00203671964584895,0.0035087255170919637,0,0,110,20,0.21459226920958094,0.13963470361634023
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.010764172309445819,0.06987943625199328,0.053934155009277715,-0.09918213584666513,0.07287176754645501,0.05492033635541307,-0.08841796353721931,0.0021268203600508517,-0.0851634861518844,-0.08729030651193526,0.0029923312944617336,0.0009861813461353522,0,0,110,20,0.2441418584642182,0.18001706072130927
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.010764172309445819,0.06987943625199328,0.053934155009277715,-0.2303686827829141,0.07709782157548886,0.06386648378441746,-0.2196045104734683,0.0021268203600508517,-0.21467691797263844,-0.2168037383326893,0.007218385323495585,0.009932328775139748,0,0,110,20,0.19366927459766128,0.11993983649758243
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.010764172309445819,0.06987943625199328,0.053934155009277715,-0.3453737900811755,0.08062058669846188,0.06165947690888814,-0.3346096177717297,0.0021268203600508517,-0.3282152835365253,-0.33034210389657614,0.010741150446468603,0.007725321899610428,0,0,110,20,0.16390028530525813,0.08969293609578226
itt_efficiency,synthetic,game,,linear,10,-0.09423722628663267,0.12456141132586555,0.09875572163296645,-0.11417731425490629,0.12569121758539456,0.09679348126429546,-0.019940087968273623,-0.09327000075286107,-0.11319246314437215,-0.019922462391511075,0.0011298062595290065,-0.0019622403686709866,0,0,114,125,0.1807995965436555,0.10576682093605776
itt_efficiency,synthetic,game,,linear,4,-0.09423722628663267,0.12456141132586555,0.09875572163296645,-0.12186010158768212,0.12612382374525843,0.10004612572146773,-0.027622875301049454,-0.09327000075286107,-0.12086845945606006,-0.02759845870319899,0.0015624124193928807,0.0012904040885012846,0,0,114,125,0.2441418584642182,0.18001706072130927
itt_efficiency,synthetic,game,,linear,16,-0.09423722628663267,0.12456141132586555,0.09875572163296645,-0.1688518681765505,0.12873822448686345,0.10206214514995227,-0.07461464188991784,-0.09327000075286107,-0.16781868876632933,-0.07454868801346826,0.004176813160997897,0.003306423516985818,0,0,114,125,0.14497015446854258,0.07315633242032446
