PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
870;226;1;1;1;0;1;0;0;;;;0;1;0;29;;;;;;;;;;;;;;1;34;4;23/11/2023 10:08
871;205;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;27;3;23/11/2023 10:09
872;408;1;0;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;37;4;23/11/2023 10:10
873;283;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;1;2;2;24;6;23/11/2023 10:12
874;611;;;;;;;;;;;;;;;1;1;1;1;0;1;0;10;10;10;10;;;2;32;5;23/11/2023 10:12
875;5903;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;4;2;4;;;2;38;5;23/11/2023 10:13
876;524;1;1;1;0;0;1;1;;;0;;1;1;10;;;;;;;;;;;;;;1;24;4;23/11/2023 10:14
877;212;;;;;;;;;;;;;;;1;0;1;1;1;1;0;6;4;3;4;;;2;40;5;23/11/2023 10:19
878;354;0;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;27;3;23/11/2023 10:19
879;329;0;0;1;1;0;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;25;4;23/11/2023 10:21
880;406;0;1;1;0;1;1;1;1;1;1;;;;40;;;;;;;;;;;;;;2;23;3;23/11/2023 10:21
881;392;1;0;1;0;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;2;34;3;23/11/2023 10:21
882;201;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;5;5;2;30;6;23/11/2023 10:21
883;236;;;;;;;;;;;;;;;1;0;1;0;1;0;1;;;;;3;9;1;30;6;23/11/2023 10:22
884;299;;;;;;;;;;;;;;;1;1;1;0;1;1;1;10;10;10;10;;;1;30;5;23/11/2023 10:25
885;497;;;;;;;;;;;;;;;1;1;1;1;0;1;1;10;10;10;10;;;2;30;5;23/11/2023 10:26
886;470;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;21;4;23/11/2023 10:26
887;317;;;;;;;;;;;;;;;1;0;1;1;1;1;0;1;3;0;6;;;2;22;5;23/11/2023 10:26
888;498;1;1;0;1;0;0;1;0;1;0;;;;50;;;;;;;;;;;;;;2;23;3;23/11/2023 10:28
889;252;0;0;0;1;1;0;0;;;1;;1;1;15;;;;;;;;;;;;;;2;47;4;23/11/2023 10:28
890;547;1;0;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;26;3;23/11/2023 10:28
891;342;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;51;6;23/11/2023 10:29
892;689;1;1;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;67;3;23/11/2023 10:31
893;360;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;2;22;6;23/11/2023 10:32
894;789;1;1;0;1;1;1;1;1;1;0;;;;9;;;;;;;;;;;;;;2;74;3;23/11/2023 10:33
895;389;0;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;2;32;3;23/11/2023 10:37
896;278;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;5;5;5;;;2;24;5;23/11/2023 10:38
897;260;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;4;6;4;;;2;59;5;23/11/2023 10:38
898;230;0;0;1;1;0;0;1;1;1;1;;;;53;;;;;;;;;;;;;;2;26;3;23/11/2023 10:39
899;385;0;0;1;1;1;1;1;0;0;;1;;;50;;;;;;;;;;;;;;2;61;3;23/11/2023 10:40
900;243;1;1;0;0;1;1;1;1;1;1;;;;10;;;;;;;;;;;;;;1;25;3;23/11/2023 10:41
901;469;1;0;1;1;1;1;1;;;;0;1;0;75;;;;;;;;;;;;;;2;46;4;23/11/2023 10:41
902;304;;;;;;;;;;;;;;;1;0;0;1;1;1;1;;;;;10;10;1;35;6;23/11/2023 10:41
903;560;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;5;3;1;47;6;23/11/2023 10:42
904;411;;;;;;;;;;;;;;;0;0;1;1;1;0;1;2;8;6;8;;;1;53;5;23/11/2023 10:44
905;505;1;0;1;0;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;32;3;23/11/2023 10:48
906;242;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;2;2;2;26;6;23/11/2023 10:50
907;510;1;1;1;0;0;1;1;0;1;1;;;;50;;;;;;;;;;;;;;2;61;3;23/11/2023 10:55
908;338;1;0;1;1;1;1;1;;;1;;1;1;15;;;;;;;;;;;;;;2;26;4;23/11/2023 10:56
909;116;;;;;;;;;;;;;;;0;1;0;1;0;1;1;;;;;0;5;1;34;6;23/11/2023 10:57
910;10863;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;10;7;2;50;6;23/11/2023 10:57
911;484;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;8;5;6;;;2;44;5;23/11/2023 10:59
912;5841;;;;;;;;;;;;;;;1;1;1;1;0;1;0;5;5;5;5;;;2;53;5;23/11/2023 10:59
913;299;;;;;;;;;;;;;;;0;0;0;0;1;0;1;;;;;5;4;2;55;6;23/11/2023 11:00
914;494;1;0;1;1;1;1;1;;;0;;1;1;20;;;;;;;;;;;;;;2;31;4;23/11/2023 11:00
915;567;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;10;10;2;65;6;23/11/2023 11:03
916;344;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;4;4;2;29;6;23/11/2023 11:05
917;306;0;0;0;1;1;1;0;;;1;;1;1;50;;;;;;;;;;;;;;3;35;4;23/11/2023 11:06
918;273;;;;;;;;;;;;;;;0;0;1;0;1;0;1;5;6;5;6;;;2;27;5;23/11/2023 11:06
919;349;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;5;5;5;;;2;22;5;23/11/2023 11:06
920;241;;;;;;;;;;;;;;;1;1;1;0;1;0;0;;;;;0;10;1;35;6;23/11/2023 11:06
921;496;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;24;4;23/11/2023 11:06
922;379;0;0;1;1;0;1;1;1;1;0;;;;34;;;;;;;;;;;;;;1;22;3;23/11/2023 11:08
923;462;0;1;1;1;1;1;1;1;1;0;;;;30;;;;;;;;;;;;;;2;22;3;23/11/2023 11:09
924;265;;;;;;;;;;;;;;;0;0;1;1;0;0;1;10;10;6;10;;;2;32;5;23/11/2023 11:10
925;261;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;35;4;23/11/2023 11:10
926;461;;;;;;;;;;;;;;;1;0;0;0;1;1;0;;;;;4;5;2;44;6;23/11/2023 11:11
927;558;1;1;1;1;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;38;4;23/11/2023 11:13
928;485;0;1;1;1;1;1;1;;;0;;1;1;9;;;;;;;;;;;;;;2;23;4;23/11/2023 11:13
929;228;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;10;1;47;6;23/11/2023 11:13
930;548;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;3;0;2;25;6;23/11/2023 11:14
931;279;0;1;1;0;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;30;3;23/11/2023 11:15
932;571;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;51;4;23/11/2023 11:15
933;389;0;1;0;0;0;0;1;;;0;;0;1;50;;;;;;;;;;;;;;2;22;4;23/11/2023 11:19
934;317;1;1;1;1;1;1;1;1;1;0;;;;40;;;;;;;;;;;;;;2;26;3;23/11/2023 11:20
935;400;;;;;;;;;;;;;;;1;1;1;1;1;0;0;;;;;0;4;1;67;6;23/11/2023 11:21
936;570;;;;;;;;;;;;;;;0;0;1;1;0;0;1;2;1;0;4;;;2;31;5;23/11/2023 11:22
937;456;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;0;0;1;28;6;23/11/2023 11:22
938;408;;;;;;;;;;;;;;;0;1;1;0;1;1;1;2;4;0;4;;;2;26;5;23/11/2023 11:24
939;244;;;;;;;;;;;;;;;0;0;1;0;1;1;1;10;10;10;10;;;1;37;5;23/11/2023 11:25
940;338;1;1;1;1;1;1;1;;;0;;1;1;51;;;;;;;;;;;;;;1;18;4;23/11/2023 11:27
941;437;1;1;1;0;0;0;0;1;0;;0;;;50;;;;;;;;;;;;;;2;25;3;23/11/2023 11:28
942;165;;;;;;;;;;;;;;;1;1;0;0;0;0;1;4;3;4;3;;;2;39;5;23/11/2023 11:29
943;535;1;1;0;1;0;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;43;4;23/11/2023 11:30
944;470;;;;;;;;;;;;;;;1;0;1;1;1;1;1;4;2;5;1;;;2;26;5;23/11/2023 11:30
945;5093;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;5;5;2;26;6;23/11/2023 11:31
946;300;;;;;;;;;;;;;;;0;0;1;1;1;1;0;;;;;0;2;2;44;6;23/11/2023 11:35
947;440;1;1;0;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;3;35;3;23/11/2023 11:35
948;512;;;;;;;;;;;;;;;1;0;1;1;1;1;0;6;0;2;2;;;1;59;5;23/11/2023 11:38
949;1629;1;0;1;0;0;1;1;1;1;1;;;;17;;;;;;;;;;;;;;2;60;3;23/11/2023 11:43
950;1166;1;0;0;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;23;4;23/11/2023 11:46
951;292;;;;;;;;;;;;;;;0;0;1;1;1;0;1;3;3;2;3;;;2;47;5;23/11/2023 11:47
952;366;0;1;1;1;1;1;1;1;0;;0;;;76;;;;;;;;;;;;;;2;47;3;23/11/2023 11:48
953;166;1;1;1;1;0;0;0;1;1;0;;;;81;;;;;;;;;;;;;;2;39;3;23/11/2023 11:48
954;307;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;52;3;23/11/2023 11:49
955;275;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;0;;;1;48;5;23/11/2023 11:51
956;832;1;0;0;0;0;0;1;1;1;0;;;;40;;;;;;;;;;;;;;2;28;3;23/11/2023 11:52
957;454;0;0;1;1;0;0;1;;;1;;1;1;50;;;;;;;;;;;;;;1;43;4;23/11/2023 11:56
958;809;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;24;3;23/11/2023 12:00
959;338;1;1;0;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;35;4;23/11/2023 12:03
960;309;0;0;1;1;1;0;1;;;0;;1;1;30;;;;;;;;;;;;;;2;26;4;23/11/2023 12:05
961;609;;;;;;;;;;;;;;;0;1;1;1;1;1;1;1;4;0;4;;;2;23;5;23/11/2023 12:06
962;459;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;32;3;23/11/2023 12:07
963;264;;;;;;;;;;;;;;;1;1;1;1;0;1;0;2;4;1;8;;;1;53;5;23/11/2023 12:08
964;246;1;1;0;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;28;3;23/11/2023 12:09
965;870;1;1;0;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;23;4;23/11/2023 12:10
966;455;1;1;1;0;1;1;1;0;0;;0;;;0;;;;;;;;;;;;;;2;41;3;23/11/2023 12:12
967;287;;;;;;;;;;;;;;;1;1;1;1;1;0;0;;;;;0;10;2;35;6;23/11/2023 12:14
968;338;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;21;4;23/11/2023 12:16
969;563;1;1;1;1;1;1;1;;;0;;1;1;40;;;;;;;;;;;;;;2;40;4;23/11/2023 12:16
970;204;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;10;2;38;6;23/11/2023 12:17
971;537;0;1;0;1;1;0;1;;;0;;1;1;50;;;;;;;;;;;;;;2;43;4;23/11/2023 12:19
972;552;;;;;;;;;;;;;;;0;0;1;1;1;1;1;2;4;2;4;;;2;41;5;23/11/2023 12:22
973;409;1;1;1;1;1;1;1;;;0;;0;1;50;;;;;;;;;;;;;;2;39;4;23/11/2023 12:30
974;288;1;0;0;0;0;1;0;;;1;;1;1;50;;;;;;;;;;;;;;2;43;4;23/11/2023 12:30
975;252;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;2;5;2;30;6;23/11/2023 12:35
976;330;1;1;1;1;1;1;1;;;;0;1;0;75;;;;;;;;;;;;;;1;44;4;23/11/2023 12:37
977;397;1;1;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;34;4;23/11/2023 12:37
978;416;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;51;3;23/11/2023 12:38
979;315;1;1;1;0;0;1;1;0;0;;0;;;0;;;;;;;;;;;;;;1;55;3;23/11/2023 12:38
980;353;0;0;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;40;4;23/11/2023 12:39
981;2269;;;;;;;;;;;;;;;0;0;1;0;1;0;1;6;4;3;5;;;2;26;5;23/11/2023 12:41
982;285;;;;;;;;;;;;;;;0;0;1;1;0;0;1;5;2;2;6;;;2;22;5;23/11/2023 12:47
983;650;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;0;10;2;69;6;23/11/2023 12:48
984;484;;;;;;;;;;;;;;;1;0;1;1;1;0;0;;;;;0;3;3;46;6;23/11/2023 12:49
985;363;;;;;;;;;;;;;;;1;1;0;1;1;0;1;;;;;10;0;2;32;6;23/11/2023 12:49
986;414;;;;;;;;;;;;;;;1;1;1;0;1;1;1;5;5;5;5;;;2;27;5;23/11/2023 12:53
987;361;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;24;4;23/11/2023 12:55
988;226;;;;;;;;;;;;;;;0;1;1;0;1;0;0;;;;;4;4;2;30;6;23/11/2023 12:56
989;318;1;0;0;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;28;4;23/11/2023 13:03
990;335;;;;;;;;;;;;;;;0;0;1;0;1;0;1;8;4;4;6;;;1;28;5;23/11/2023 13:04
991;376;0;0;1;1;1;1;1;;;0;;0;1;35;;;;;;;;;;;;;;2;42;4;23/11/2023 13:06
992;683;1;1;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;28;4;23/11/2023 13:09
993;1207;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;40;4;23/11/2023 13:11
994;277;1;1;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;28;3;23/11/2023 13:11
995;260;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;36;6;23/11/2023 13:17
996;238;;;;;;;;;;;;;;;0;0;0;1;1;1;1;9;9;9;9;;;1;26;5;23/11/2023 13:20
997;247;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;2;10;2;18;6;23/11/2023 13:21
998;239;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;4;4;6;;;2;37;5;23/11/2023 13:26
999;387;;;;;;;;;;;;;;;0;0;1;1;1;1;1;3;5;3;4;;;2;30;5;23/11/2023 13:29
1000;584;0;1;0;0;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;35;3;23/11/2023 13:36
1001;296;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;37;5;23/11/2023 13:39
1002;497;;;;;;;;;;;;;;;1;1;1;0;1;0;1;5;5;5;8;;;1;67;5;23/11/2023 13:40
1003;384;1;1;0;0;1;0;1;;;0;;1;1;100;;;;;;;;;;;;;;1;30;4;23/11/2023 13:40
1004;703;;;;;;;;;;;;;;;0;0;1;1;0;0;1;10;10;10;5;;;1;33;5;23/11/2023 13:43
1005;280;1;1;0;0;1;0;1;;;0;;1;1;0;;;;;;;;;;;;;;2;25;4;23/11/2023 13:45
1006;433;0;0;1;0;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;23;3;23/11/2023 13:47
1007;365;;;;;;;;;;;;;;;0;1;1;1;1;0;1;5;5;10;10;;;1;48;5;23/11/2023 13:48
1008;352;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;6;4;6;;;2;31;5;23/11/2023 13:49
1009;633;;;;;;;;;;;;;;;0;1;1;0;1;0;0;0;0;0;0;;;2;60;5;23/11/2023 13:52
1010;358;1;1;1;0;1;1;1;1;1;0;;;;100;;;;;;;;;;;;;;1;30;3;23/11/2023 13:54
1011;456;0;0;0;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;27;3;23/11/2023 13:57
1012;659;1;0;0;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;25;3;23/11/2023 13:57
1013;404;0;0;1;1;1;1;1;1;1;1;;;;30;;;;;;;;;;;;;;2;21;3;23/11/2023 13:58
1014;454;0;1;1;1;0;1;1;1;1;0;;;;39;;;;;;;;;;;;;;2;28;3;23/11/2023 13:58
1015;496;;;;;;;;;;;;;;;0;0;0;0;0;0;0;2;7;4;6;;;2;21;5;23/11/2023 13:59
1016;294;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;9;9;1;24;6;23/11/2023 14:00
1017;360;1;0;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;41;3;23/11/2023 14:01
1018;356;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;5;2;39;6;23/11/2023 14:02
1019;1598;0;0;1;1;0;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;26;3;23/11/2023 14:03
1020;145;1;0;0;0;0;0;1;;;0;;0;1;50;;;;;;;;;;;;;;2;31;4;23/11/2023 14:03
1021;563;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;1;10;2;53;6;23/11/2023 14:05
1022;668;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;3;6;1;34;6;23/11/2023 14:08
1023;133;0;0;0;0;0;0;0;;;1;;1;1;11;;;;;;;;;;;;;;2;38;4;23/11/2023 14:09
1024;589;;;;;;;;;;;;;;;0;0;1;1;1;0;1;0;1;4;5;;;2;33;5;23/11/2023 14:10
1025;302;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;23;4;23/11/2023 14:14
1026;470;0;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;41;3;23/11/2023 14:16
1027;440;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;41;3;23/11/2023 14:17
1028;215;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;5;6;1;28;6;23/11/2023 14:17
1029;337;;;;;;;;;;;;;;;0;1;1;1;0;1;0;;;;;2;10;2;72;6;23/11/2023 14:19
1030;362;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;3;2;2;47;6;23/11/2023 14:19
1031;1017;;;;;;;;;;;;;;;0;0;1;1;0;1;0;;;;;4;2;2;47;6;23/11/2023 14:21
1032;303;1;0;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;24;4;23/11/2023 14:26
1033;404;1;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;22;3;23/11/2023 14:26
1034;181;;;;;;;;;;;;;;;1;1;1;0;1;1;0;2;6;4;6;;;2;23;5;23/11/2023 14:28
1035;318;;;;;;;;;;;;;;;0;1;0;1;0;1;0;;;;;4;10;2;20;6;23/11/2023 14:29
1036;477;1;0;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;44;3;23/11/2023 14:29
1037;751;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;2;23;3;23/11/2023 14:32
1038;453;1;1;1;0;0;1;1;1;1;0;;;;51;;;;;;;;;;;;;;2;24;3;23/11/2023 14:32
1039;723;1;0;1;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;48;3;23/11/2023 14:33
1040;511;0;0;0;0;1;0;0;;;0;;0;1;78;;;;;;;;;;;;;;1;35;4;23/11/2023 14:33
1041;229;0;1;1;1;1;1;1;;;0;;1;1;4;;;;;;;;;;;;;;1;37;4;23/11/2023 14:34
1042;806;;;;;;;;;;;;;;;0;0;1;1;1;1;1;5;2;2;2;;;2;56;5;23/11/2023 14:37
1043;412;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;24;4;23/11/2023 14:39
1044;375;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;1;6;2;41;6;23/11/2023 14:40
1045;505;;;;;;;;;;;;;;;0;0;1;1;0;0;1;;;;;10;0;2;52;6;23/11/2023 14:43
1046;802;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;1;4;1;26;6;23/11/2023 14:43
1047;398;0;1;1;0;0;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;32;3;23/11/2023 14:44
1048;220;1;1;1;1;0;1;0;0;1;0;;;;0;;;;;;;;;;;;;;2;22;3;23/11/2023 14:46
1049;244;;;;;;;;;;;;;;;0;0;1;0;1;1;1;4;4;6;1;;;2;53;5;23/11/2023 14:48
1050;875;1;1;1;0;1;1;1;1;1;0;;;;20;;;;;;;;;;;;;;1;26;3;23/11/2023 14:50
1051;89;1;0;0;0;0;0;0;;;1;;0;1;50;;;;;;;;;;;;;;1;23;4;23/11/2023 14:51
1052;375;1;1;0;0;1;1;1;0;1;0;;;;0;;;;;;;;;;;;;;1;20;3;23/11/2023 14:52
1053;380;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;0;6;1;46;6;23/11/2023 14:53
1054;303;;;;;;;;;;;;;;;1;0;0;1;0;0;1;8;10;6;8;;;2;53;5;23/11/2023 14:55
1055;637;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;4;4;2;33;6;23/11/2023 14:57
1056;303;;;;;;;;;;;;;;;0;1;1;1;0;1;0;1;5;1;5;;;2;48;5;23/11/2023 15:07
1057;481;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;38;4;23/11/2023 15:09
1058;583;0;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;21;4;23/11/2023 15:13
1059;597;0;1;0;0;0;1;1;0;1;0;;;;50;;;;;;;;;;;;;;1;66;3;23/11/2023 15:16
1060;575;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;33;3;23/11/2023 15:16
1061;390;1;1;0;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;39;4;23/11/2023 15:18
1062;1035;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;50;4;23/11/2023 15:20
1063;825;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;9;1;37;6;23/11/2023 15:21
1064;358;;;;;;;;;;;;;;;0;0;1;0;1;0;1;3;3;5;4;;;1;32;5;23/11/2023 15:22
1065;306;;;;;;;;;;;;;;;0;0;0;0;0;0;1;3;8;4;6;;;1;22;5;23/11/2023 15:27
1066;375;;;;;;;;;;;;;;;1;0;1;1;0;1;1;2;4;2;4;;;2;42;5;23/11/2023 15:27
1067;421;0;0;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;1;43;3;23/11/2023 15:30
1068;484;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;4;6;2;36;6;23/11/2023 15:32
1069;360;0;0;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;31;4;23/11/2023 15:35
1070;332;;;;;;;;;;;;;;;1;1;1;1;0;1;0;;;;;0;0;1;45;6;23/11/2023 15:36
1071;387;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;5;5;2;20;6;23/11/2023 15:39
1072;359;1;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;30;4;23/11/2023 15:46
1073;323;;;;;;;;;;;;;;;1;1;0;1;1;1;0;0;0;0;0;;;2;38;5;23/11/2023 15:51
1074;327;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;23;3;23/11/2023 15:56
1075;415;;;;;;;;;;;;;;;0;0;1;0;0;1;0;;;;;2;4;2;43;6;23/11/2023 16:00
1076;383;;;;;;;;;;;;;;;1;1;1;0;0;1;0;1;4;2;2;;;2;26;5;23/11/2023 16:03
1077;280;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;5;1;35;6;23/11/2023 16:04
1078;310;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;8;0;1;21;6;23/11/2023 16:04
1079;460;;;;;;;;;;;;;;;0;1;1;0;0;1;1;2;2;6;2;;;2;31;5;23/11/2023 16:12
1080;584;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;3;8;2;39;6;23/11/2023 16:12
1081;427;0;0;1;0;1;0;1;1;1;0;;;;30;;;;;;;;;;;;;;1;20;3;23/11/2023 16:13
1082;474;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;64;4;23/11/2023 16:14
1083;438;0;0;1;1;0;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;34;4;23/11/2023 16:16
1084;748;0;0;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;32;3;23/11/2023 16:20
1085;359;;;;;;;;;;;;;;;1;1;1;0;1;0;0;0;5;0;5;;;2;26;5;23/11/2023 16:21
1086;527;;;;;;;;;;;;;;;0;1;0;1;1;0;0;;;;;0;0;1;43;6;23/11/2023 16:21
1087;489;;;;;;;;;;;;;;;1;1;1;1;1;0;1;4;10;2;10;;;2;50;5;23/11/2023 16:26
1088;325;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;6;2;2;28;6;23/11/2023 16:27
1089;342;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;10;1;40;6;23/11/2023 16:29
1090;443;0;1;0;0;0;0;0;;;0;;0;1;40;;;;;;;;;;;;;;2;51;4;23/11/2023 16:30
1091;249;1;1;1;1;1;1;1;1;1;0;;;;1;;;;;;;;;;;;;;1;22;3;23/11/2023 16:30
1092;395;1;0;1;1;0;1;1;1;0;;0;;;10;;;;;;;;;;;;;;2;38;3;23/11/2023 16:33
1093;514;;;;;;;;;;;;;;;0;0;1;1;1;0;0;;;;;10;10;1;36;6;23/11/2023 16:50
1094;273;1;1;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;28;4;23/11/2023 16:55
1095;399;1;1;1;1;0;1;1;;;0;;1;1;20;;;;;;;;;;;;;;1;36;4;23/11/2023 16:55
1096;324;1;0;1;0;1;0;0;1;1;1;;;;50;;;;;;;;;;;;;;2;55;3;23/11/2023 16:57
1097;394;1;1;0;0;0;1;0;1;0;;1;;;50;;;;;;;;;;;;;;1;48;3;23/11/2023 17:00
1098;675;1;1;1;1;0;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;38;3;23/11/2023 17:05
1099;368;1;1;0;0;1;1;1;;;0;;1;1;62;;;;;;;;;;;;;;1;49;4;23/11/2023 17:06
1100;407;;;;;;;;;;;;;;;0;1;1;1;0;0;1;;;;;10;0;1;28;6;23/11/2023 17:06
1101;682;;;;;;;;;;;;;;;1;1;1;1;1;1;1;8;8;8;8;;;2;40;5;23/11/2023 17:06
1102;261;;;;;;;;;;;;;;;1;1;0;1;1;1;1;10;10;10;5;;;1;24;5;23/11/2023 17:12
