ID;Duration;Timer1_First Click;Timer1_Last Click;Timer1_Page Submit;Timer1_Click Count;G1comp1;G1comp2;G1comp3;G1comp4;Timer2_First Click;Timer2_Last Click;Timer2_Page Submit;Timer2_Click Count;G2comp1;G2comp2;G2comp3;Timer3obs_First Click;Timer3obs_Last Click;Timer3obs_Page Submit;Timer3obs_Click Count;A2comp4OB;punTimer_First Click;punTimer_Last Click;decisionT;punTimer_Click Count;punishing;Timer3hid_First Click;Timer3hid_Last Click;Timer3hid_Page Submit;Timer3hid_Click Count;A2comp4HID;return;gender;age;Condition;RecordedDate
462;419;118.459;205.34;208.177;4;0;0;1;1;55.631;79.986;81.096;3;1;1;1;;;;;;6.253;6.253;7.297;1;1;31.507;31.507;34.176;1;1;40;2;59;2;16/11/2023 19:55
463;419;81.708;110.316;111.992;6;0;0;1;1;54.398;84.905;89.081;3;1;0;1;34.679;34.679;36.302;1;1;5.887;5.887;6.803;1;1;;;;;;51;2;57;1;16/11/2023 19:56
464;418;9.6;73.944;74.859;16;1;1;1;1;8.699;51.546;52.174;13;1;1;1;20.622;30.504;31.129;3;1;4.569;4.569;5.267;1;0;;;;;;50;2;40;1;16/11/2023 19:56
465;418;75.503;108.998;110.835;4;1;1;1;1;77.978;88.731;90.935;3;1;1;1;49.162;49.162;50.886;1;1;8.996;8.996;10.439;1;0;;;;;;0;1;59;1;16/11/2023 19:57
466;418;6.2;147.489;148.741;44;1;1;1;1;1.498;81.197;82.242;32;1;1;1;2.846;51.251;52.249;8;1;6.599;6.599;7.898;1;0;;;;;;50;1;31;1;16/11/2023 19:58
467;417;64.794;109.782;112.1;4;1;1;1;1;60.748;75.437;77.061;3;1;1;1;;;;;;6.858;6.858;8.796;1;1;32.23;32.23;34.175;1;1;50;1;42;2;16/11/2023 19:58
468;417;20.123;121.72;121.747;28;1;1;1;1;16.048;65.713;66.188;13;1;1;1;24.635;31.102;31.957;4;1;16.046;16.046;16.639;1;1;;;;;;32;2;24;1;16/11/2023 19:58
469;417;13.806;158.659;159.355;29;1;1;1;1;7.884;63.55;65.301;22;1;1;1;15.786;51.656;52.667;9;1;2.153;2.153;6.397;1;0;;;;;;50;1;31;1;16/11/2023 20:01
470;417;65.442;106.161;108.195;6;1;1;1;1;39.267;76.996;78.317;8;1;1;1;;;;;;5.691;5.691;7.099;1;1;13.961;49.233;50.502;3;1;70;1;24;2;16/11/2023 20:02
471;417;3.718;119.95;120.75;33;0;0;1;1;12.397;45.388;46.188;12;0;0;1;;;;;;7.6;7.6;8.7;1;0;40.096;56.756;57.534;8;1;30;1;38;2;16/11/2023 20:02
472;416;71.218;124.218;124.806;4;1;1;1;1;90.431;108.951;109.882;3;1;1;1;27.769;32.384;33.182;2;1;5.91;5.91;6.514;1;1;;;;;;45;1;39;1;16/11/2023 20:03
473;416;9.654;121.31;122.281;44;0;1;1;1;4.756;107.808;108.96;28;0;1;0;;;;;;2.401;2.401;3.077;1;1;4.464;38.901;39.962;16;1;21;2;53;2;16/11/2023 20:03
474;415;75.957;103.077;104.162;7;1;1;1;1;65.084;88.828;90.288;5;1;1;1;;;;;;5.791;5.791;7.796;1;0;41.494;41.494;42.961;1;1;50;2;39;2;16/11/2023 20:05
475;415;49.405;78.469;81.14;4;1;1;1;1;50.219;59.301;93.135;3;1;1;1;;;;;;7.358;12.921;22.126;2;1;30.939;30.939;45.022;1;1;40;1;26;2;16/11/2023 20:05
476;414;15.146;110.815;111.301;14;0;1;1;1;9.65;88.565;89.296;13;1;0;1;16.171;28.343;29.687;3;0;6.488;6.488;7.366;1;1;;;;;;100;1;41;1;16/11/2023 20:07
477;414;12.559;103.2;104.535;29;0;1;0;1;6.378;89.886;90.441;19;1;0;1;5.13;26.684;27.275;8;1;10.056;10.056;10.934;1;0;;;;;;100;1;35;1;16/11/2023 20:07
478;414;64.933;140.645;142.943;6;1;1;1;1;56.244;72.991;74.294;4;1;1;1;;;;;;5.019;5.019;7.129;1;1;26.24;26.24;31.138;1;1;40;1;50;2;16/11/2023 20:07
479;413;1.092;144.969;145.95;41;1;1;1;1;4.178;67.219;68.885;20;0;1;1;9.037;39.179;40.542;10;1;7.975;7.975;8.781;1;0;;;;;;6;1;33;1;16/11/2023 20:08
480;413;62.68;142.966;144.033;4;1;1;1;1;113.047;124.179;125.978;3;0;1;0;;;;;;5.632;5.632;6.961;1;0;33.325;33.325;35.014;1;1;50;1;46;2;16/11/2023 20:09
481;413;14.64;123.446;123.929;19;1;1;0;1;6.92;75.194;75.65;11;0;1;1;12.726;29.02;31.943;6;1;6.959;6.959;7.679;1;0;;;;;;50;2;26;1;16/11/2023 20:10
482;413;13.369;146.525;147.466;17;1;1;1;1;26.919;53.1;55.094;12;1;1;1;;;;;;5.155;5.155;6.293;1;0;25.777;25.777;27.559;1;1;50;2;26;2;16/11/2023 20:10
483;413;3.782;143.556;144.369;40;1;1;1;1;9.788;60.972;61.648;18;1;1;1;;;;;;4.954;6.573;7.478;2;0;4.534;49.81;51.183;12;1;0;1;44;2;16/11/2023 20:12
484;413;4.773;113.149;114.206;31;0;1;0;1;1.824;89.812;90.75;23;1;1;1;3.29;29.403;32.722;6;1;19.794;19.794;27.482;1;0;;;;;;20;2;33;1;16/11/2023 20:13
485;413;56.034;93.041;95.748;4;1;1;1;1;53.4;78.853;80.222;3;0;1;1;61.688;67.142;68.793;3;1;17.124;17.124;20.494;1;1;;;;;;0;1;30;1;16/11/2023 20:15
486;413;1.956;132.587;133.497;43;0;1;1;1;4.854;98.122;99.182;31;1;1;0;;;;;;1.209;3.691;4.572;2;0;1.513;24.533;25.437;7;0;0;2;60;2;16/11/2023 20:17
487;412;75.198;113.608;115.384;4;1;1;1;1;56.435;114.497;115.502;4;1;1;1;;;;;;12.729;12.729;17.521;1;0;32.483;32.483;36.836;1;1;45;1;33;2;16/11/2023 20:19
488;412;109.312;130.712;131.514;4;1;1;1;1;38.904;62.968;63.578;4;1;1;1;;;;;;12.342;12.342;13.889;1;0;28.223;28.223;29.226;1;0;50;1;40;2;16/11/2023 20:20
489;412;2.737;165.193;167.374;28;0;0;1;1;2.181;102.125;103;13;1;1;1;2.724;33.139;33.929;5;1;7.062;7.062;7.73;1;1;;;;;;50;2;46;1;16/11/2023 20:20
490;412;79.614;118.497;119.717;4;0;0;1;1;50.483;98.638;99.57;3;1;0;1;30.597;30.597;31.648;1;1;10.195;10.195;11.118;1;0;;;;;;50;2;53;1;16/11/2023 20:21
491;412;58.827;131.496;133.2;5;0;1;1;1;66.063;76.152;77.347;3;1;1;1;50.269;50.269;51.574;1;1;6.845;6.845;7.884;1;0;;;;;;0;1;36;1;16/11/2023 20:21
492;412;20.777;68.211;68.691;16;1;1;1;1;131.688;165.411;166.032;17;1;1;1;16.9;41.333;41.982;9;1;2.358;2.358;3.599;1;0;;;;;;50;2;29;1;16/11/2023 20:21
493;411;56.151;89.543;90.621;5;1;1;1;0;98.389;111.514;112.666;3;0;1;1;43.79;43.79;45.27;1;1;4.808;4.808;5.817;1;0;;;;;;10;2;31;1;16/11/2023 20:23
494;411;65.743;101.044;102.05;5;0;1;1;1;54.543;142.854;144.3;6;1;1;1;23.925;23.925;25.283;1;0;9.395;9.395;10.576;1;1;;;;;;43;2;27;1;16/11/2023 20:23
495;411;3.582;113.758;116.601;27;1;1;1;1;4.542;133.928;134.9;22;1;1;1;;;;;;1.478;1.478;2.801;1;0;11.207;41.794;43.701;3;0;50;1;37;2;16/11/2023 20:24
496;411;9.378;118.268;119.201;13;1;0;1;1;4.454;93.609;94.568;10;0;1;1;16.005;33.219;34.291;2;1;12.723;12.723;13.643;1;0;;;;;;50;2;36;1;16/11/2023 20:24
497;410;5.198;103.396;103.849;37;0;0;1;1;5.808;78.438;78.9;18;1;0;1;8.649;27.136;27.821;6;1;22.488;55.073;58.501;3;0;;;;;;50;2;29;1;16/11/2023 20:24
498;410;1.799;87.919;88.498;17;0;1;1;1;2.55;60.428;61.018;17;1;1;1;2.783;22.019;22.658;9;0;1.076;1.076;1.629;1;1;;;;;;0;2;20;1;16/11/2023 20:25
499;410;70.935;128.154;129.485;6;1;1;1;1;37.296;48.239;55.541;3;1;1;1;17.973;23.256;24.542;2;1;11.322;11.322;15.562;1;0;;;;;;45;2;51;1;16/11/2023 20:25
500;410;2.001;142.439;142.997;40;1;1;1;1;5.041;61.837;62.301;17;1;1;1;1.952;32.086;32.6;8;1;1.519;6.147;6.602;3;1;;;;;;50;2;52;1;16/11/2023 20:25
501;409;1.714;81.853;82.524;18;0;0;1;1;2.961;114.966;116.058;22;1;1;1;12.809;47.445;48.177;4;1;18.372;18.372;19.307;1;1;;;;;;50;1;30;1;16/11/2023 20:26
502;409;55.615;107.619;108.402;4;1;0;1;1;48.188;71.102;71.975;3;1;1;1;41.792;41.792;43.305;1;1;7.782;7.782;9.48;1;0;;;;;;45;1;29;1;16/11/2023 20:27
503;409;11.464;107.599;108.387;26;0;1;1;1;1.449;75.515;76.335;14;1;1;1;;;;;;12.467;12.467;13.277;1;1;18.812;36.23;38.203;4;1;50;2;36;2;16/11/2023 20:28
504;409;106.857;136.721;139.675;4;0;1;1;1;70.097;86.178;87.73;3;0;1;1;25.848;31.531;32.161;3;1;24.784;24.784;25.56;1;0;;;;;;50;2;30;1;16/11/2023 20:28
505;409;3.314;121.695;123.115;28;0;1;1;1;3.041;84.998;85.601;25;1;1;1;;;;;;2.223;2.223;2.87;1;0;8.68;35.344;37.801;4;1;50;2;42;2;16/11/2023 20:29
506;408;11.626;92.673;93.816;15;1;1;1;1;4.61;105.111;106.217;16;1;1;1;1.751;22.072;23.112;4;1;3.447;7.396;8.633;4;0;;;;;;50;2;33;1;16/11/2023 20:30
507;408;95.241;139.093;140.287;4;1;1;0;1;68.968;78.446;81.079;3;1;1;1;33.894;33.894;38.388;1;1;1.267;1.267;2.465;1;0;;;;;;50;1;50;1;16/11/2023 20:30
508;408;1.686;140.865;141.823;45;0;0;1;1;5.103;84.048;84.81;28;1;0;1;6.122;41.428;42.166;14;1;1.927;15.731;17.007;2;0;;;;;;40;2;36;1;16/11/2023 20:30
509;408;9.527;116.584;117.443;23;0;1;1;1;12.942;87.065;87.958;14;1;1;1;20.215;39.719;40.412;8;1;7.425;7.425;8.245;1;0;;;;;;50;1;37;1;16/11/2023 20:33
510;407;40.147;68.629;69.181;4;0;1;1;1;115.195;141.107;141.831;5;1;0;1;29.147;29.147;29.795;1;1;7.518;7.518;8.223;1;0;;;;;;10;2;31;1;16/11/2023 20:34
511;407;1.734;124.544;125.389;23;0;1;1;1;4.21;78.685;79.201;19;1;1;1;15.152;23.08;24.001;3;1;2.465;2.465;2.901;1;0;;;;;;20;2;32;1;16/11/2023 20:35
512;407;1.562;73.07;74.203;17;0;0;1;1;14.857;161.694;162.579;10;1;1;1;10.229;32.195;32.998;5;1;4.888;4.888;5.567;1;0;;;;;;50;2;29;1;16/11/2023 20:37
513;406;125.375;155.007;156.4;4;0;1;1;1;63.359;74.485;75.023;3;1;1;1;;;;;;3.755;3.755;5.197;1;1;25.728;25.728;26.754;1;1;50;1;18;2;16/11/2023 20:37
514;406;18.899;145.579;147.434;50;0;1;1;1;8.557;94.922;101.716;28;1;0;1;3.861;24.978;25.634;6;1;3.089;3.089;4.217;1;0;;;;;;50;2;37;1;16/11/2023 20:37
515;406;1.679;110.734;111.294;20;1;1;1;1;4.788;83.851;84.662;21;1;1;1;;;;;;11.204;11.204;17.039;1;0;13.1;30.142;32.669;7;1;40;2;19;2;16/11/2023 20:37
516;406;43.319;153.273;155.388;7;1;1;0;1;7.162;37.78;56.954;6;0;1;1;19.587;40.578;48.643;6;1;2.529;21.876;23.129;5;1;;;;;;5;1;19;1;16/11/2023 20:38
517;406;85.467;156.418;161.616;6;1;1;1;1;83.122;100.506;103.27;3;1;1;1;38.264;38.264;39.98;1;1;11.738;11.738;12.788;1;1;;;;;;50;1;34;1;16/11/2023 20:39
518;406;32.007;96.118;97.389;6;0;0;1;1;76.063;101.834;102.8;3;0;1;1;18.908;18.908;30.661;1;1;4.715;4.715;5.6;1;1;;;;;;50;2;31;1;16/11/2023 20:39
519;405;2.556;104.843;105.52;17;0;1;0;1;1.837;74.946;77.838;13;1;0;1;;;;;;5.728;5.728;6.72;1;0;2.631;34.665;36.823;6;1;50;2;43;2;16/11/2023 20:39
520;405;8.849;103.582;104.202;29;1;1;1;1;22.154;78.455;79.163;19;1;1;1;34.057;54.415;83.701;10;1;7.132;7.132;7.984;1;1;;;;;;50;1;39;1;16/11/2023 20:39
521;405;31.655;115.524;116.343;22;0;0;1;1;9.224;94.637;95.293;17;1;0;1;2.881;32.07;32.815;5;1;4.845;4.845;5.553;1;0;;;;;;50;2;25;1;16/11/2023 20:40
522;405;2.414;119.217;120.341;30;1;1;0;1;2.738;58.127;60.414;20;1;1;0;3.229;60.328;61.571;15;1;8.9;8.9;9.859;1;1;;;;;;50;1;42;1;16/11/2023 20:43
523;404;61.023;135.298;136.848;5;1;0;0;1;60.851;77.597;78.55;3;1;1;1;;;;;;16.036;16.036;17.05;1;1;46.649;46.649;47.63;1;1;50;1;48;2;16/11/2023 20:43
524;404;4.026;118.57;119.722;10;1;1;1;1;53.694;97.723;99.087;6;1;1;1;;;;;;7.603;9.259;10.383;2;1;29.201;32.86;33.803;3;1;50;2;46;2;16/11/2023 20:44
525;404;65.287;192.175;193.196;14;1;1;1;1;37.342;53.055;54.57;7;1;0;1;;;;;;8.403;8.403;9.36;1;1;24.766;36.601;38.394;2;1;50;2;54;2;16/11/2023 20:45
526;403;2.252;106.474;107.301;44;1;1;1;1;3.34;79.055;80.001;25;0;1;1;;;;;;11.4;11.4;14.966;1;1;6.944;35.53;37.154;9;1;50;1;70;2;16/11/2023 20:46
527;403;38.563;134.41;136.107;10;1;1;1;1;99.396;117.798;118.501;5;1;1;1;24.695;25.916;26.764;2;1;2.308;3.173;3.888;2;0;;;;;;50;2;43;1;16/11/2023 20:47
528;402;12.677;145.509;147.182;11;0;1;1;1;41.04;58.774;69.277;5;1;1;1;34.541;34.541;36.645;1;1;3.51;3.51;4.914;1;1;;;;;;50;1;48;1;16/11/2023 20:48
529;402;13.232;107.412;107.942;21;0;1;1;1;5.488;115.129;115.774;28;1;1;1;;;;;;9.881;9.881;11.087;1;1;12.316;40.514;41.001;5;1;50;2;25;2;16/11/2023 20:48
530;402;1.168;77.773;80.328;17;0;0;1;1;14.258;103.524;104.243;16;1;0;1;11.261;46.728;47.9;6;1;28.571;28.571;29.308;1;0;;;;;;15;2;24;1;16/11/2023 20:48
531;401;1.676;97.4;98.272;40;0;1;1;1;1.87;66.322;67.499;32;0;1;1;;;;;;13.059;16.51;16.984;2;0;2.091;61.104;62.911;18;1;0;1;37;2;16/11/2023 20:51
532;401;52.133;88.207;89.51;4;1;1;1;1;34.696;84.684;85.327;5;1;0;1;56.571;56.571;57.408;1;1;16.266;16.266;17.701;1;0;;;;;;45;2;24;1;16/11/2023 20:51
533;401;46.86;89.681;91.701;14;1;0;1;1;63.692;91.143;95.601;10;1;0;1;;;;;;7.177;7.361;8.301;2;0;36.71;36.862;58.056;2;1;51;2;37;2;16/11/2023 20:51
534;401;1.455;113.721;114.591;29;1;0;0;1;9.251;74.783;76.082;19;0;1;1;;;;;;13.458;27.2;37.301;2;0;6.106;38.101;39.048;5;1;50;2;28;2;16/11/2023 20:52
535;400;86.201;114.391;115.881;4;0;0;0;1;67.855;83.037;84.296;3;1;1;1;;;;;;15.375;15.375;16.619;1;0;41.145;41.145;44.347;1;1;50;1;74;2;16/11/2023 20:52
536;400;2.987;127.73;128.638;53;1;1;1;1;2.996;80.008;80.696;29;1;1;1;11.918;47.815;48.918;19;1;9.352;10.552;11.39;2;0;;;;;;0;1;29;1;16/11/2023 20:52
537;400;69.902;112.819;114.164;8;1;1;1;1;42.399;67.661;69.337;5;1;1;1;17.418;29.364;30.489;2;1;2.019;2.019;3.4;1;1;;;;;;50;2;37;1;16/11/2023 20:52
538;400;6.277;102.289;103.03;16;0;0;1;1;11.83;121.999;122.867;10;1;1;1;;;;;;10.066;10.066;10.753;1;0;15.924;31.331;33.037;4;1;0;2;30;2;16/11/2023 20:53
539;400;2.207;160.984;164.488;40;1;1;0;1;2.092;71.368;72;17;0;1;1;;;;;;8.23;8.23;9.354;1;0;3.468;47.611;49.989;7;1;50;1;33;2;16/11/2023 20:53
540;399;46.846;112.259;121.843;5;1;1;1;1;31.016;65.053;93.742;5;1;1;1;40.113;40.113;44.289;1;1;8.84;8.84;11.371;1;0;;;;;;10;2;22;1;16/11/2023 20:54
541;399;17.108;90.81;91.773;15;1;0;1;1;3.812;61.755;64.486;13;1;1;1;;;;;;1.8;1.8;4.767;1;0;22.956;22.956;24.155;1;1;30;2;51;2;16/11/2023 20:55
542;399;48.769;102.434;103.459;6;0;0;1;1;96.849;123.696;124.621;3;1;1;1;33.707;33.707;34.66;1;1;19.144;19.529;20.731;2;0;;;;;;0;2;33;1;16/11/2023 20:56
543;398;4.075;121.278;122.824;21;0;0;0;0;2.943;68.788;69.92;10;0;1;1;24.468;48.801;58.936;3;0;1.595;1.595;2.685;1;1;;;;;;0;2;66;1;16/11/2023 21:00
544;398;5.498;104.18;105.071;28;1;1;1;1;6.188;87.229;88.293;22;1;1;1;;;;;;3.407;3.407;7.757;1;0;8.103;44.392;45.6;4;1;50;1;33;2;16/11/2023 21:01
545;398;80.447;122.503;123.811;4;1;1;1;1;50.263;62.999;63.97;3;1;1;1;43.846;43.846;47.916;1;1;10.474;10.474;11.664;1;0;;;;;;50;2;45;1;16/11/2023 21:03
546;398;53.544;125.05;125.793;8;0;1;1;1;5.063;86.369;87.164;8;1;1;1;17.93;30.648;31.625;3;1;17.155;17.155;18.214;1;1;;;;;;30;2;32;1;16/11/2023 21:03
547;398;93.703;127.345;128.636;4;0;0;1;1;70.261;83.783;85.493;3;1;0;1;51.601;51.601;53.132;1;1;4.243;4.243;5.859;1;1;;;;;;0;1;57;1;16/11/2023 21:03
548;397;2.082;131.708;132.215;31;1;1;1;1;2.613;90.418;91.142;25;1;1;1;5.832;28.629;29.524;7;1;1.439;1.439;2.407;1;0;;;;;;50;3;29;1;16/11/2023 21:05
549;397;2.02;86.115;86.992;18;0;1;1;1;2.81;63.177;64.222;20;1;1;1;;;;;;5.752;5.752;7.646;1;0;2.014;43.192;44.035;12;1;0;2;41;2;16/11/2023 21:05
550;397;7.812;165.558;167.234;28;1;0;0;1;5.06;59.998;60.622;18;0;1;1;;;;;;16.29;16.29;17.096;1;0;5.222;31.195;32.655;8;1;0;2;33;2;16/11/2023 21:07
551;395;14.301;152.169;152.86;48;1;1;1;1;13.317;104.948;106.05;24;1;0;1;;;;;;7.162;7.162;7.885;1;1;14.662;23.934;24.688;3;1;21;2;51;2;16/11/2023 21:07
552;395;27.488;163.273;164.234;56;0;1;1;1;3.736;59.106;60.162;29;1;1;1;12.026;26.764;27.579;10;1;16.441;16.441;17.202;1;0;;;;;;50;1;47;1;16/11/2023 21:08
553;395;74.033;102.481;103.548;4;1;1;1;1;61.72;92.064;93.274;3;0;1;1;;;;;;7.83;7.83;9.129;1;0;45.397;45.397;46.863;1;1;50;2;36;2;16/11/2023 21:08
554;395;8.727;108.961;109.551;20;1;0;1;1;11.808;46.873;47.337;15;1;1;1;21.347;25.722;26.366;3;1;8.672;8.672;9.146;1;1;;;;;;50;2;27;1;16/11/2023 21:09
555;395;42.981;139.266;140.347;4;1;1;1;1;38.903;73.997;75.097;3;0;1;1;;;;;;32.02;32.02;33.045;1;0;24.287;24.287;29.359;1;1;50;1;25;2;16/11/2023 21:09
556;395;42.099;111.166;122.76;5;0;0;1;1;34.074;52.738;53.546;4;1;0;1;29.162;29.162;30.539;1;1;10.177;10.177;11.145;1;0;;;;;;0;1;39;1;16/11/2023 21:09
557;394;10.582;136.149;137.127;33;0;1;1;1;5.645;64.547;65.497;14;1;0;1;24.888;30.87;32.484;2;1;4.707;4.707;5.6;1;0;;;;;;50;2;34;1;16/11/2023 21:09
558;394;5.692;101.192;102.096;41;1;1;1;1;9.499;95.1;95.952;31;1;1;1;;;;;;6.063;6.063;7.111;1;1;10.657;24.555;25.772;8;1;50;3;22;2;16/11/2023 21:12
559;393;60.966;118.887;119.958;9;0;0;0;1;23.864;76.175;77.167;7;0;0;0;;;;;;8.471;8.471;10.002;1;0;24.8;25.826;26.873;2;1;100;2;42;2;16/11/2023 21:13
560;393;52.357;84.889;86.331;4;0;1;1;1;68.883;127.032;128.476;3;1;1;1;41.229;41.229;43.334;1;1;5.113;5.113;6.053;1;1;;;;;;30;2;36;1;16/11/2023 21:15
561;393;4.626;102.827;103.62;26;1;1;1;1;6.47;70.723;71.666;14;1;1;1;5.772;50.515;51.274;7;1;6.332;6.332;7.154;1;0;;;;;;50;2;33;1;16/11/2023 21:15
562;392;10.406;103.136;103.939;14;1;1;0;1;7.085;78.791;79.714;12;1;1;1;7.075;29.935;31.3;5;1;9.29;9.29;10.288;1;1;;;;;;50;1;41;1;16/11/2023 21:20
563;391;76.425;114.59;116.014;4;0;1;1;1;47.957;95.292;96.097;4;1;0;1;35.252;35.252;36.44;1;1;3.734;3.734;4.921;1;1;;;;;;50;1;45;1;16/11/2023 21:22
564;391;62.878;101.498;102.653;5;1;1;1;1;65.746;77.306;78.337;3;0;1;1;;;;;;6.881;6.881;7.862;1;0;100.366;100.366;102.133;1;1;50;2;25;2;16/11/2023 21:22
565;391;4.493;100.158;102.001;10;0;1;1;1;53.291;104.04;105.528;7;1;0;1;27.532;29.343;30.657;2;1;7.428;7.428;9.487;1;0;;;;;;50;2;51;1;16/11/2023 21:23
566;391;2.853;111.65;112.101;41;1;1;1;1;2.128;95.478;96.101;34;1;1;1;1.457;45.652;46.193;20;1;8.617;9.404;10.301;2;0;;;;;;27;2;26;1;16/11/2023 21:24
567;391;56.127;78.541;79.577;4;0;0;1;1;50.973;82.192;83.376;4;1;1;1;;;;;;6.518;6.518;7.501;1;0;20.708;20.708;22.178;1;1;50;2;30;2;16/11/2023 21:24
568;391;46.63;216.046;216.25;12;1;1;0;0;30.836;48.438;48.883;5;1;1;1;;;;;;5.647;5.647;6.38;1;0;12.491;80.934;81.692;12;1;1;1;18;2;16/11/2023 21:24
569;390;98.675;118.401;119.988;5;0;0;1;1;42.57;51.151;51.967;3;1;1;1;;;;;;6.171;9.05;9.986;3;0;26.252;26.252;27.587;1;1;50;2;26;2;16/11/2023 21:24
570;390;1.194;124.105;124.716;40;0;0;1;0;1.899;99.712;100.337;20;1;1;0;3.163;35.514;36.17;11;1;10.444;10.444;11.093;1;1;;;;;;50;2;28;1;16/11/2023 21:25
571;390;1.194;133.72;134.392;45;0;0;0;1;0.981;75.085;75.832;21;0;1;1;7.525;42.177;42.888;8;0;10.714;10.714;12.701;1;0;;;;;;50;1;34;1;16/11/2023 21:25
572;389;78.482;123.818;124.973;4;0;0;1;1;65.826;95.749;97.053;3;1;0;1;32.692;32.692;34.527;1;1;9.315;9.315;10.526;1;0;;;;;;50;1;28;1;16/11/2023 21:25
573;389;61.37;107.817;109.118;4;0;1;1;1;53.348;75.059;79.381;3;1;1;1;44.27;44.27;45.466;1;1;9.2;9.2;10.2;1;1;;;;;;50;1;47;1;16/11/2023 21:26
574;389;90.941;114.72;116.022;4;1;1;1;1;95.485;106.605;107.919;3;1;1;1;36.837;36.837;37.67;1;1;1.879;1.879;3.001;1;1;;;;;;50;2;31;1;16/11/2023 21:26
575;389;2.728;96.577;97.536;27;0;1;1;1;8.977;111.229;111.827;35;1;1;1;9.959;46.636;47.6;10;1;5.319;5.319;6.849;1;0;;;;;;50;2;35;1;16/11/2023 21:29
576;389;6.791;136.801;137.79;31;0;1;0;1;7.156;116.686;119.543;29;1;1;1;9.562;32.144;33.326;7;0;5.69;5.69;6.363;1;1;;;;;;30;2;52;1;16/11/2023 21:29
577;388;133.129;162.146;163.11;18;1;1;1;1;43.819;61.784;63.36;10;1;1;1;;;;;;6.818;8.742;10.023;2;0;19.418;20.916;23.587;2;1;30;2;34;2;16/11/2023 21:31
578;388;7.448;116.181;116.993;26;1;1;1;1;5.864;62.631;63.374;15;1;1;1;;;;;;5.899;5.899;6.865;1;0;16.325;36.889;37.87;9;0;50;2;36;2;16/11/2023 21:32
579;388;65.538;97.415;98.749;5;1;1;1;1;56.812;83.652;86.087;5;1;1;1;;;;;;8.403;8.403;11.3;1;0;37.458;37.458;41.201;1;1;50;2;38;2;16/11/2023 21:33
580;388;53.273;105.821;106.562;4;1;1;1;1;50.928;69.875;70.692;3;1;1;1;;;;;;8.791;8.791;9.747;1;1;36.299;36.299;37.215;1;1;50;2;44;2;16/11/2023 21:34
581;387;111.105;147.381;149.426;4;0;0;1;1;61.096;72.218;73.589;3;1;1;1;;;;;;10.335;10.335;11.554;1;1;21.472;21.472;24.069;1;1;50;1;33;2;16/11/2023 21:35
582;387;50.319;122.896;124.262;16;0;0;1;1;61.026;88.267;89.22;6;1;1;1;37.411;39.792;41.251;2;1;4.118;4.118;7.735;1;0;;;;;;50;2;43;1;16/11/2023 21:35
583;387;6.518;157.224;158.133;34;0;1;1;1;4.85;73.298;73.938;21;0;1;1;;;;;;12.081;12.081;12.946;1;0;7.025;28.188;29.391;8;1;30;1;23;2;16/11/2023 21:39
584;386;46.32;86.12;87.706;4;1;1;1;1;106.679;139.374;144.012;4;1;1;1;29.41;36.668;45.918;2;1;11.13;11.13;12.932;1;0;;;;;;0;1;29;1;16/11/2023 21:39
585;386;6.732;88.025;89.04;7;1;1;1;1;70.038;83.104;84.328;3;0;1;1;;;;;;5.248;5.248;7.667;1;0;21.976;21.976;23.319;1;1;40;2;27;2;16/11/2023 21:42
586;386;9.617;103.3;104.1;36;1;1;1;1;9.549;84.149;85.187;30;1;1;1;10.042;20.086;20.601;8;1;5.501;5.501;6.298;1;1;;;;;;20;2;35;1;16/11/2023 21:43
587;386;65.449;104.249;105.911;4;1;1;1;1;73.255;122.925;123.978;5;1;1;1;;;;;;6.002;6.002;7.246;1;1;25.779;42.944;44.053;2;1;56;1;53;2;16/11/2023 21:43
588;385;1.558;91.989;92.8;25;0;0;1;1;2.178;58.054;63.4;20;1;0;0;1.533;47.935;48.758;10;1;7.948;8.116;9.044;2;1;;;;;;50;1;36;1;16/11/2023 21:44
589;385;25.557;92.135;92.492;12;0;0;1;1;8.694;64.491;65.028;11;1;1;1;34.496;48.512;49.53;4;1;8.913;8.913;9.681;1;0;;;;;;35;2;22;1;16/11/2023 21:45
590;385;2.03;108.142;109.05;34;0;0;1;1;2.088;63.3;64.912;29;1;1;1;;;;;;1.191;5.836;6.932;2;0;2.162;42.246;43.793;13;1;50;2;21;2;16/11/2023 21:45
591;385;1.482;144.777;145.463;43;0;1;1;1;1.323;93.946;94.989;18;1;1;1;1.761;43.228;44.083;14;1;1.448;3.599;4.744;2;1;;;;;;50;1;34;1;16/11/2023 21:48
592;385;8.73;65.19;66.409;13;0;1;1;1;5.917;53.662;54.894;8;1;1;1;;;;;;10.12;10.12;13.43;1;0;21.178;22.533;24.1;2;1;40;2;43;2;16/11/2023 21:48
593;385;8.748;170.226;170.731;58;0;1;1;1;2.836;69.785;70.376;32;1;1;1;;;;;;9.003;9.003;9.641;1;0;3.804;30.073;31.033;10;1;20;2;30;2;16/11/2023 21:48
594;384;8.497;102.425;103.579;10;0;0;1;1;17.896;68.883;70.516;8;1;0;1;;;;;;7.404;7.404;8.908;1;0;19.816;51.334;54.329;3;1;50;2;56;2;16/11/2023 21:49
595;384;1.496;56.896;57.685;8;1;1;1;1;1.242;65.975;66.864;10;1;1;1;1.433;145.017;145.702;8;1;2.402;7.337;8.208;3;1;;;;;;50;1;22;1;16/11/2023 21:50
