PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcHelp;uncalcHelp;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;helpUncalc;noUncalc;helpCalc;noCalc;helpedHidB;noHelpdHidB;gender;age;Condition;RecordedDate
2210;418;;;;;;;;;;;;;;;0;1;1;0;1;0;1;;;;;4;3;2;53;6;13/11/2023 21:11
2211;739;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;;;2;30;5;13/11/2023 21:11
2212;214;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;10;0;2;25;6;13/11/2023 21:11
2213;666;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;0;1;43;6;13/11/2023 21:11
2214;437;0;0;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;42;4;13/11/2023 21:11
2215;498;1;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;21;4;13/11/2023 21:11
2216;721;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;34;3;13/11/2023 21:11
2217;648;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;52;4;13/11/2023 21:11
2218;451;0;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;53;4;13/11/2023 21:12
2219;515;;;;;;;;;;;;;;;1;0;1;0;1;1;1;10;5;10;5;;;1;33;5;13/11/2023 21:12
2220;389;0;0;1;0;1;1;1;0;1;1;;;;49;;;;;;;;;;;;;;2;32;3;13/11/2023 21:12
2221;990;;;;;;;;;;;;;;;1;0;1;1;1;1;1;2;5;5;0;;;2;35;5;13/11/2023 21:12
2222;577;;;;;;;;;;;;;;;1;1;1;0;1;1;1;5;5;5;0;;;2;27;5;13/11/2023 21:12
2223;522;0;1;1;0;1;1;0;;;1;;0;1;50;;;;;;;;;;;;;;1;40;4;13/11/2023 21:12
2224;300;1;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;33;3;13/11/2023 21:12
2225;565;0;1;1;0;0;1;1;0;0;;1;;;50;;;;;;;;;;;;;;2;64;3;13/11/2023 21:13
2226;302;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;5;2;22;6;13/11/2023 21:13
2227;440;;;;;;;;;;;;;;;1;1;0;1;1;0;1;;;;;10;0;2;59;6;13/11/2023 21:13
2228;266;0;1;1;0;1;0;0;;;1;;1;1;100;;;;;;;;;;;;;;1;40;4;13/11/2023 21:13
2229;255;;;;;;;;;;;;;;;1;0;1;1;1;1;0;1;1;2;2;;;2;33;5;13/11/2023 21:13
2230;232;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;25;3;13/11/2023 21:13
2231;324;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;2;10;0;;;2;22;5;13/11/2023 21:13
2232;553;0;1;0;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;29;3;13/11/2023 21:13
2233;248;1;1;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;20;4;13/11/2023 21:13
2234;526;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;4;2;2;46;6;13/11/2023 21:14
2235;512;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;0;2;41;6;13/11/2023 21:14
2236;374;;;;;;;;;;;;;;;1;1;1;0;1;1;1;10;0;4;4;;;2;34;5;13/11/2023 21:14
2237;216;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;62;4;13/11/2023 21:14
2238;388;1;0;0;0;1;0;1;;;0;;1;1;20;;;;;;;;;;;;;;2;25;4;13/11/2023 21:14
2239;420;0;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;33;3;13/11/2023 21:14
2240;301;1;0;1;0;1;1;0;;;0;;1;1;51;;;;;;;;;;;;;;2;44;4;13/11/2023 21:15
2241;394;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;2;2;35;6;13/11/2023 21:15
2242;245;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;2;5;2;;;2;42;5;13/11/2023 21:15
2243;358;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;52;3;13/11/2023 21:15
2244;595;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;1;48;6;13/11/2023 21:15
2245;271;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;23;4;13/11/2023 21:15
2246;451;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;55;4;13/11/2023 21:15
2247;244;;;;;;;;;;;;;;;1;1;1;0;0;1;1;;;;;10;10;1;29;6;13/11/2023 21:15
2248;603;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;28;3;13/11/2023 21:15
2249;228;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;32;4;13/11/2023 21:15
2250;459;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;8;0;2;26;6;13/11/2023 21:15
2251;414;;;;;;;;;;;;;;;1;1;1;1;1;0;1;5;0;4;0;;;1;31;5;13/11/2023 21:16
2252;1019;;;;;;;;;;;;;;;0;1;1;1;1;0;0;;;;;0;0;2;53;6;13/11/2023 21:16
2253;531;;;;;;;;;;;;;;;0;1;1;1;1;1;1;5;2;6;0;;;2;35;5;13/11/2023 21:16
2254;505;0;1;1;1;1;1;1;1;0;;1;;;30;;;;;;;;;;;;;;2;38;3;13/11/2023 21:17
2255;1422;;;;;;;;;;;;;;;0;1;1;1;1;1;0;8;5;6;5;;;2;39;5;13/11/2023 21:17
2256;690;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;26;3;13/11/2023 21:17
2257;314;;;;;;;;;;;;;;;1;1;1;1;1;0;1;10;0;10;0;;;1;33;5;13/11/2023 21:17
2258;220;;;;;;;;;;;;;;;1;1;1;0;0;1;1;;;;;10;4;1;32;6;13/11/2023 21:17
2259;265;0;1;0;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;40;3;13/11/2023 21:17
2260;553;;;;;;;;;;;;;;;1;0;1;0;1;1;0;5;5;10;0;;;2;68;5;13/11/2023 21:17
2261;326;;;;;;;;;;;;;;;1;0;1;0;1;0;1;;;;;5;5;2;44;6;13/11/2023 21:17
2262;446;0;1;1;1;1;0;1;;;;1;1;0;50;;;;;;;;;;;;;;2;42;4;13/11/2023 21:17
2263;299;0;0;1;1;1;0;1;1;0;;1;;;50;;;;;;;;;;;;;;2;42;3;13/11/2023 21:17
2264;456;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;2;43;6;13/11/2023 21:18
2265;408;1;1;1;1;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;39;3;13/11/2023 21:18
2266;333;0;1;1;1;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;1;35;4;13/11/2023 21:18
2267;274;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;24;4;13/11/2023 21:18
2268;780;0;1;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;48;4;13/11/2023 21:18
2269;853;;;;;;;;;;;;;;;0;0;1;0;1;1;1;;;;;5;2;2;28;6;13/11/2023 21:18
2270;249;1;1;0;1;1;1;1;0;1;1;;;;40;;;;;;;;;;;;;;2;24;3;13/11/2023 21:18
2271;507;;;;;;;;;;;;;;;1;0;1;0;1;1;0;5;5;5;3;;;1;69;5;13/11/2023 21:18
2272;221;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;9;8;2;38;6;13/11/2023 21:18
2273;360;;;;;;;;;;;;;;;0;1;1;1;1;1;1;8;8;8;8;;;2;46;5;13/11/2023 21:19
2274;406;0;1;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;22;3;13/11/2023 21:19
2275;785;;;;;;;;;;;;;;;0;1;1;1;1;0;1;5;5;10;10;;;2;30;5;13/11/2023 21:19
2276;341;;;;;;;;;;;;;;;1;1;1;1;1;0;1;10;1;10;2;;;2;39;5;13/11/2023 21:19
2277;837;0;0;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;37;4;13/11/2023 21:19
2278;292;;;;;;;;;;;;;;;1;1;1;0;1;0;1;;;;;10;10;1;27;6;13/11/2023 21:19
2279;688;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;3;7;2;;;2;32;5;13/11/2023 21:19
2280;208;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;0;5;0;;;1;29;5;13/11/2023 21:20
2281;402;1;1;1;1;1;1;1;1;1;1;;;;0;;;;;;;;;;;;;;2;35;3;13/11/2023 21:20
2282;259;0;0;0;0;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;32;4;13/11/2023 21:20
2283;559;0;1;1;0;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;1;36;4;13/11/2023 21:20
2284;409;1;1;0;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;34;3;13/11/2023 21:20
2285;415;0;0;1;1;1;0;0;;;;1;0;0;50;;;;;;;;;;;;;;2;51;4;13/11/2023 21:20
2286;164;;;;;;;;;;;;;;;1;0;0;1;0;1;0;1;1;1;1;;;1;27;5;13/11/2023 21:20
2287;611;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;2;2;2;38;6;13/11/2023 21:21
2288;219;0;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;21;3;13/11/2023 21:21
2289;547;;;;;;;;;;;;;;;1;1;1;0;1;0;1;;;;;5;4;2;23;6;13/11/2023 21:21
2290;199;1;1;0;0;1;1;1;0;1;0;;;;0;;;;;;;;;;;;;;1;32;3;13/11/2023 21:21
2291;422;1;1;1;1;1;1;1;1;1;1;;;;45;;;;;;;;;;;;;;1;27;3;13/11/2023 21:21
2292;274;1;1;1;1;0;1;0;0;1;1;;;;40;;;;;;;;;;;;;;1;26;3;13/11/2023 21:21
2293;702;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;0;0;0;;;1;69;5;13/11/2023 21:21
2294;442;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;36;6;13/11/2023 21:22
2295;626;1;1;1;1;0;1;1;;;1;;1;1;10;;;;;;;;;;;;;;2;30;4;13/11/2023 21:22
2296;832;;;;;;;;;;;;;;;1;1;1;0;1;1;1;10;0;5;0;;;1;43;5;13/11/2023 21:22
2297;978;;;;;;;;;;;;;;;1;1;0;1;1;0;0;3;2;2;2;;;2;44;5;13/11/2023 21:23
2298;635;;;;;;;;;;;;;;;0;1;1;0;0;1;0;;;;;3;0;2;38;6;13/11/2023 21:23
2299;294;0;1;1;1;0;1;1;;;;1;1;0;50;;;;;;;;;;;;;;1;40;4;13/11/2023 21:23
2300;443;0;0;1;0;1;0;1;;;;1;1;0;50;;;;;;;;;;;;;;3;21;4;13/11/2023 21:23
2301;830;0;1;1;1;1;1;1;;;1;;1;1;10;;;;;;;;;;;;;;2;55;4;13/11/2023 21:23
2302;353;;;;;;;;;;;;;;;0;0;1;1;1;0;0;;;;;5;0;2;25;6;13/11/2023 21:23
2303;168;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;10;10;1;38;6;13/11/2023 21:23
2304;397;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;27;6;13/11/2023 21:23
2305;289;0;0;0;1;1;0;1;;;;0;0;0;20;;;;;;;;;;;;;;1;41;4;13/11/2023 21:23
2306;322;0;0;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;22;4;13/11/2023 21:23
2307;572;0;1;1;1;1;1;1;1;1;1;;;;51;;;;;;;;;;;;;;3;31;3;13/11/2023 21:24
2308;405;0;1;0;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;48;3;13/11/2023 21:24
2309;566;0;1;1;1;1;0;1;;;1;;1;1;24;;;;;;;;;;;;;;2;35;4;13/11/2023 21:24
2310;350;;;;;;;;;;;;;;;0;1;0;1;1;0;1;;;;;10;0;1;37;6;13/11/2023 21:24
2311;370;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;6;2;2;43;6;13/11/2023 21:24
2312;513;;;;;;;;;;;;;;;1;1;1;1;1;1;0;10;2;10;4;;;2;42;5;13/11/2023 21:24
2313;701;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;10;0;1;36;6;13/11/2023 21:24
2314;528;1;1;1;1;0;1;1;;;1;;1;1;25;;;;;;;;;;;;;;1;59;4;13/11/2023 21:24
2315;317;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;5;0;2;25;6;13/11/2023 21:24
2316;613;;;;;;;;;;;;;;;1;1;1;1;0;1;1;4;0;4;2;;;2;32;5;13/11/2023 21:24
2317;538;;;;;;;;;;;;;;;0;1;1;1;1;0;0;2;2;2;2;;;1;24;5;13/11/2023 21:24
2318;545;;;;;;;;;;;;;;;1;1;1;0;0;1;1;4;10;2;10;;;2;29;5;13/11/2023 21:25
2319;1394;1;1;1;1;1;1;1;1;1;0;;;;20;;;;;;;;;;;;;;1;66;3;13/11/2023 21:25
2320;433;;;;;;;;;;;;;;;0;0;1;0;1;0;1;10;0;10;2;;;1;26;5;13/11/2023 21:25
2321;399;0;1;1;0;1;0;1;1;1;1;;;;0;;;;;;;;;;;;;;2;39;3;13/11/2023 21:25
2322;820;1;1;1;1;1;1;1;1;1;1;;;;20;;;;;;;;;;;;;;1;43;3;13/11/2023 21:25
2323;310;1;1;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;51;4;13/11/2023 21:25
2324;255;1;1;1;1;1;1;1;1;1;1;;;;100;;;;;;;;;;;;;;1;28;3;13/11/2023 21:25
2325;373;0;1;1;1;1;0;1;1;1;0;;;;0;;;;;;;;;;;;;;1;48;3;13/11/2023 21:25
2326;692;;;;;;;;;;;;;;;0;1;1;1;1;1;1;4;4;4;4;;;1;50;5;13/11/2023 21:25
2327;372;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;5;2;25;6;13/11/2023 21:25
2328;298;;;;;;;;;;;;;;;1;0;1;1;1;1;1;10;10;10;10;;;2;24;5;13/11/2023 21:25
2329;372;;;;;;;;;;;;;;;0;0;1;0;1;0;1;7;1;7;2;;;1;44;5;13/11/2023 21:25
2330;289;1;1;0;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;29;3;13/11/2023 21:25
2331;378;1;1;1;0;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;39;4;13/11/2023 21:25
2332;387;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;1;2;25;6;13/11/2023 21:25
2333;482;0;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;52;4;13/11/2023 21:25
2334;246;0;1;1;1;1;0;1;1;1;0;;;;20;;;;;;;;;;;;;;2;37;3;13/11/2023 21:26
2335;745;1;1;1;1;0;1;1;1;0;;1;;;80;;;;;;;;;;;;;;1;69;3;13/11/2023 21:26
2336;172;0;1;1;0;0;1;0;;;1;;1;1;50;;;;;;;;;;;;;;2;23;4;13/11/2023 21:26
2337;284;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;0;1;24;6;13/11/2023 21:26
2338;811;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;2;8;2;;;2;55;5;13/11/2023 21:26
2339;466;0;0;1;1;1;0;1;1;0;;1;;;50;;;;;;;;;;;;;;2;32;3;13/11/2023 21:26
2340;350;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;27;6;13/11/2023 21:26
2341;536;0;0;1;1;1;0;1;;;;1;0;0;80;;;;;;;;;;;;;;2;37;4;13/11/2023 21:26
2342;390;1;0;0;0;0;1;1;0;1;1;;;;50;;;;;;;;;;;;;;2;39;3;13/11/2023 21:26
2343;307;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;6;2;1;36;6;13/11/2023 21:27
2344;545;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;8;3;2;34;6;13/11/2023 21:27
2345;296;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;10;;;2;22;5;13/11/2023 21:27
2346;457;0;1;0;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;42;4;13/11/2023 21:27
2347;513;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;10;10;1;48;6;13/11/2023 21:27
2348;301;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;52;4;13/11/2023 21:28
2349;414;0;0;1;1;1;0;1;1;1;1;;;;30;;;;;;;;;;;;;;2;32;3;13/11/2023 21:28
2350;859;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;5;5;5;;;1;34;5;13/11/2023 21:28
2351;469;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;10;0;1;35;6;13/11/2023 21:28
2352;363;0;0;1;1;1;0;1;;;1;;0;1;20;;;;;;;;;;;;;;2;34;4;13/11/2023 21:28
2353;282;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;30;5;13/11/2023 21:28
2354;401;;;;;;;;;;;;;;;1;1;0;1;1;1;1;10;0;5;0;;;2;51;5;13/11/2023 21:28
2355;355;;;;;;;;;;;;;;;1;0;1;1;0;1;0;;;;;2;2;2;27;6;13/11/2023 21:29
2356;349;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;42;3;13/11/2023 21:29
2357;245;0;1;1;1;1;0;1;1;0;;1;;;50;;;;;;;;;;;;;;1;22;3;13/11/2023 21:29
2358;1029;;;;;;;;;;;;;;;0;0;1;1;1;0;0;10;0;10;0;;;2;32;5;13/11/2023 21:29
2359;685;;;;;;;;;;;;;;;1;1;1;0;1;0;1;5;0;5;0;;;2;41;5;13/11/2023 21:29
2360;222;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;0;0;0;;;1;41;5;13/11/2023 21:29
2361;493;;;;;;;;;;;;;;;1;0;1;1;1;0;1;6;3;4;2;;;1;60;5;13/11/2023 21:29
2362;484;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;45;4;13/11/2023 21:30
2363;531;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;65;4;13/11/2023 21:30
2364;365;0;1;1;0;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;24;3;13/11/2023 21:30
2365;390;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;0;0;1;54;6;13/11/2023 21:30
2366;449;1;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;32;3;13/11/2023 21:31
2367;460;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;6;2;1;23;6;13/11/2023 21:31
2368;381;;;;;;;;;;;;;;;1;1;1;1;0;0;1;;;;;10;0;1;28;6;13/11/2023 21:31
2369;306;1;1;1;1;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;2;25;4;13/11/2023 21:31
2370;361;;;;;;;;;;;;;;;0;0;1;1;1;1;1;3;2;4;1;;;2;38;5;13/11/2023 21:32
2371;333;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;4;0;2;26;6;13/11/2023 21:32
2372;486;0;0;1;1;1;0;1;;;1;;1;1;100;;;;;;;;;;;;;;1;53;4;13/11/2023 21:32
2373;310;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;6;4;2;26;6;13/11/2023 21:32
2374;422;0;1;1;1;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;2;34;4;13/11/2023 21:32
2375;355;;;;;;;;;;;;;;;1;1;1;0;0;0;0;;;;;10;0;1;64;6;13/11/2023 21:32
2376;613;;;;;;;;;;;;;;;1;0;1;1;0;1;1;5;5;5;6;;;2;43;5;13/11/2023 21:33
2377;557;;;;;;;;;;;;;;;0;1;1;1;1;1;1;5;5;6;7;;;1;28;5;13/11/2023 21:33
2378;563;;;;;;;;;;;;;;;0;1;1;0;1;1;0;10;3;10;0;;;2;41;5;13/11/2023 21:33
2379;463;0;1;0;1;1;1;1;;;;1;0;0;50;;;;;;;;;;;;;;1;57;4;13/11/2023 21:33
2380;353;1;1;1;0;1;1;1;;;;1;1;0;100;;;;;;;;;;;;;;1;24;4;13/11/2023 21:33
2381;1097;1;1;1;1;1;1;1;;;1;;1;1;45;;;;;;;;;;;;;;2;34;4;13/11/2023 21:34
2382;690;1;1;1;1;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;34;3;13/11/2023 21:34
2383;514;0;0;1;1;1;0;1;1;0;;1;;;100;;;;;;;;;;;;;;2;34;3;13/11/2023 21:34
2384;547;;;;;;;;;;;;;;;0;0;1;1;1;1;1;6;0;5;0;;;1;45;5;13/11/2023 21:35
2385;374;1;1;1;1;1;1;0;1;1;1;;;;50;;;;;;;;;;;;;;2;33;3;13/11/2023 21:35
2386;604;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;1;31;6;13/11/2023 21:35
2387;580;0;0;0;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;40;4;13/11/2023 21:36
2388;639;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;9;8;1;32;6;13/11/2023 21:36
2389;410;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;43;5;13/11/2023 21:36
2390;541;;;;;;;;;;;;;;;0;1;0;1;0;0;1;;;;;5;10;1;34;6;13/11/2023 21:37
2391;435;1;1;1;1;1;1;1;;;;1;1;0;25;;;;;;;;;;;;;;2;28;4;13/11/2023 21:37
2392;561;;;;;;;;;;;;;;;1;1;1;1;1;1;1;6;0;2;0;;;2;34;5;13/11/2023 21:38
2393;493;1;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;24;3;13/11/2023 21:38
2394;659;1;1;1;1;1;1;1;0;1;1;;;;20;;;;;;;;;;;;;;2;32;3;13/11/2023 21:38
2395;721;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;1;2;22;6;13/11/2023 21:40
2396;396;0;1;0;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;48;3;13/11/2023 21:40
2397;595;;;;;;;;;;;;;;;0;1;1;0;0;1;1;;;;;6;2;2;33;6;13/11/2023 21:40
2398;603;0;1;0;1;0;1;1;1;0;;1;;;10;;;;;;;;;;;;;;2;44;3;13/11/2023 21:40
2399;523;1;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;1;57;4;13/11/2023 21:40
2400;641;;;;;;;;;;;;;;;1;1;1;1;0;1;1;10;0;10;0;;;2;42;5;13/11/2023 21:40
2401;136;;;;;;;;;;;;;;;1;0;0;0;0;0;1;;;;;0;0;1;23;6;13/11/2023 21:41
2402;597;1;1;1;1;1;1;1;;;;1;1;0;49;;;;;;;;;;;;;;2;55;4;13/11/2023 21:41
2403;808;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;0;1;39;6;13/11/2023 21:41
2404;994;1;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;2;41;4;13/11/2023 21:41
2405;467;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;3;5;4;;;2;41;5;13/11/2023 21:41
2406;677;0;1;0;1;1;1;1;1;1;1;;;;0;;;;;;;;;;;;;;1;50;3;13/11/2023 21:41
2407;344;;;;;;;;;;;;;;;1;1;0;1;1;1;1;;;;;0;0;2;67;6;13/11/2023 21:41
2408;379;;;;;;;;;;;;;;;1;1;1;1;1;1;0;10;0;10;2;;;2;42;5;13/11/2023 21:41
2409;575;;;;;;;;;;;;;;;0;0;1;0;0;1;1;;;;;0;0;1;26;6;13/11/2023 21:41
2410;524;;;;;;;;;;;;;;;1;1;1;1;1;1;1;8;4;8;4;;;1;45;5;13/11/2023 21:42
2411;558;1;1;1;0;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;49;3;13/11/2023 21:42
2412;929;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;1;1;;;1;38;5;13/11/2023 21:42
2413;739;;;;;;;;;;;;;;;1;1;0;1;0;0;1;10;0;6;4;;;2;59;5;13/11/2023 21:42
2414;609;1;1;1;1;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;50;4;13/11/2023 21:42
2415;607;;;;;;;;;;;;;;;0;1;1;1;1;0;1;3;0;5;0;;;2;28;5;13/11/2023 21:43
2416;272;1;1;1;1;0;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;31;4;13/11/2023 21:43
2417;663;1;1;1;1;1;1;1;0;0;;1;;;50;;;;;;;;;;;;;;2;71;3;13/11/2023 21:44
2418;781;;;;;;;;;;;;;;;1;1;1;0;1;1;1;5;0;5;0;;;2;53;5;13/11/2023 21:44
2419;649;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;0;3;54;6;13/11/2023 21:44
2420;335;;;;;;;;;;;;;;;0;0;0;0;1;0;1;2;4;8;8;;;2;37;5;13/11/2023 21:44
2421;1027;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;64;4;13/11/2023 21:44
2422;361;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;2;2;30;6;13/11/2023 21:45
2423;326;1;1;1;0;1;1;1;0;1;1;;;;50;;;;;;;;;;;;;;1;36;3;13/11/2023 21:45
2424;390;;;;;;;;;;;;;;;0;1;1;1;1;1;0;2;2;3;3;;;2;47;5;13/11/2023 21:45
2425;319;0;0;1;1;1;1;1;0;1;1;;;;50;;;;;;;;;;;;;;2;48;3;13/11/2023 21:45
2426;341;1;1;0;1;1;1;1;;;1;;1;1;82;;;;;;;;;;;;;;2;70;4;13/11/2023 21:45
2427;378;1;0;1;1;1;1;1;1;0;;1;;;70;;;;;;;;;;;;;;1;35;3;13/11/2023 21:45
2428;130;1;1;1;1;1;1;1;;;1;;1;1;62;;;;;;;;;;;;;;2;29;4;13/11/2023 21:45
2429;318;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;1;48;6;13/11/2023 21:45
2430;982;;;;;;;;;;;;;;;0;1;1;0;0;0;1;;;;;10;10;1;60;6;13/11/2023 21:46
2431;331;;;;;;;;;;;;;;;1;1;1;1;1;0;1;0;10;5;0;;;1;41;5;13/11/2023 21:46
2432;363;1;1;0;1;1;1;1;0;1;1;;;;10;;;;;;;;;;;;;;1;66;3;13/11/2023 21:46
2433;585;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;47;4;13/11/2023 21:46
2434;516;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;5;5;5;;;2;30;5;13/11/2023 21:46
2435;470;0;1;0;1;0;1;1;;;1;;1;1;100;;;;;;;;;;;;;;2;29;4;13/11/2023 21:46
2436;276;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;2;38;6;13/11/2023 21:46
2437;712;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;5;0;2;47;6;13/11/2023 21:46
2438;1054;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;5;1;25;6;13/11/2023 21:47
2439;328;;;;;;;;;;;;;;;1;1;1;1;0;1;1;5;2;5;5;;;2;27;5;13/11/2023 21:47
2440;538;;;;;;;;;;;;;;;0;0;1;0;1;0;0;10;10;10;10;;;1;37;5;13/11/2023 21:47
