unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
v7kx1lyo,minority_game_bret_njzas_demo_profile_01731,"34-year-old, female, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01327,30-49,female,college/postsecondary
v7x2cln1,minority_game_bret_njzas_demo_profile_01732,"68-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01768,65+,male,college/postsecondary
v9vfazj8,minority_game_bret_njzas_demo_profile_01733,"32-year-old, male, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01035,30-49,male,college/postsecondary
va27x0f7,minority_game_bret_njzas_demo_profile_01734,"25-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), student, due to start a new job within the next month, Turkey citizen living in United Kingdom, born in Turkey.",minority_demo_source_01101,18-29,male,postgraduate
vas4orm3,minority_game_bret_njzas_demo_profile_01735,"23-year-old, female, Asian, Undergraduate degree (BA/BSc/other), student, other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00215,18-29,female,college/postsecondary
vcg7u8d7,minority_game_bret_njzas_demo_profile_01736,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01415,30-49,female,college/postsecondary
vcn7ze20,minority_game_bret_njzas_demo_profile_01737,"37-year-old, male, White, High school diploma/A-levels, Lithuania citizen living in United Kingdom, born in Lithuania.",minority_demo_source_01810,30-49,male,high school
vd1z1bdq,minority_game_bret_njzas_demo_profile_01738,"48-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00905,30-49,female,college/postsecondary
vdzsw9me,minority_game_bret_njzas_demo_profile_01739,"33-year-old, male, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01140,30-49,male,college/postsecondary
ve40arri,minority_game_bret_njzas_demo_profile_01740,"59-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom, born in Venezuela, Bolivarian Republic of.",minority_demo_source_01606,50-64,female,college/postsecondary
ve7xv5ay,minority_game_bret_njzas_demo_profile_01741,"35-year-old, male, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00686,30-49,male,high school
velwsghs,minority_game_bret_njzas_demo_profile_01742,"44-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01671,30-49,female,college/postsecondary
vgo7inqz,minority_game_bret_njzas_demo_profile_01743,"54-year-old, female, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00692,50-64,female,high school
vhgox5ba,minority_game_bret_njzas_demo_profile_01744,"48-year-old, female, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01531,30-49,female,college/postsecondary
vieg3diz,minority_game_bret_njzas_demo_profile_01745,"30-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01551,30-49,female,postgraduate
vipfuutr,minority_game_bret_njzas_demo_profile_01746,"50-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00488,50-64,female,high school
vis35x6w,minority_game_bret_njzas_demo_profile_01747,"27-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01362,18-29,male,postgraduate
vj5iz3pa,minority_game_bret_njzas_demo_profile_01748,"56-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00050,50-64,female,college/postsecondary
vjxpov1l,minority_game_bret_njzas_demo_profile_01749,"47-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01508,30-49,female,college/postsecondary
vkhs5zjw,minority_game_bret_njzas_demo_profile_01750,"35-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01319,30-49,male,postgraduate
vl2z97vj,minority_game_bret_njzas_demo_profile_01751,"59-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00070,50-64,female,college/postsecondary
vlzv919d,minority_game_bret_njzas_demo_profile_01752,"61-year-old, female, White, No formal qualifications, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00824,50-64,female,high school
vmciyrl3,minority_game_bret_njzas_demo_profile_01753,"58-year-old, female, White, Doctorate degree (PhD/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01718,50-64,female,postgraduate
vmomqcug,minority_game_bret_njzas_demo_profile_01754,"43-year-old, male, White, Secondary education (e.g. GED/GCSE), other, Ireland citizen living in United Kingdom.",minority_demo_source_01792,30-49,male,high school
vnut7q36,minority_game_bret_njzas_demo_profile_01755,"34-year-old, female, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00721,30-49,female,college/postsecondary
vnye16uu,minority_game_bret_njzas_demo_profile_01756,"47-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01723,30-49,male,college/postsecondary
vp4pcj9i,minority_game_bret_njzas_demo_profile_01757,"34-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01765,30-49,female,college/postsecondary
vq89kbsb,minority_game_bret_njzas_demo_profile_01758,"45-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01070,30-49,male,college/postsecondary
vq8hmk8d,minority_game_bret_njzas_demo_profile_01759,"29-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00265,18-29,male,college/postsecondary
vrydpewk,minority_game_bret_njzas_demo_profile_01760,"50-year-old, male, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00757,50-64,male,college/postsecondary
vrz0mfx5,minority_game_bret_njzas_demo_profile_01761,"35-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01331,30-49,female,postgraduate
vs64ac8x,minority_game_bret_njzas_demo_profile_01762,"30-year-old, male, Asian, Technical/community college, full-time, United Kingdom citizen living in United Kingdom, born in Sri Lanka.",minority_demo_source_01429,30-49,male,college/postsecondary
vstte4bj,minority_game_bret_njzas_demo_profile_01763,,minority_demo_source_02002,,,
vt11um7b,minority_game_bret_njzas_demo_profile_01764,"21-year-old, male, Black, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01421,18-29,male,college/postsecondary
vt292te4,minority_game_bret_njzas_demo_profile_01765,"39-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01299,30-49,female,high school
vtx4t24j,minority_game_bret_njzas_demo_profile_01766,"53-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01367,50-64,female,college/postsecondary
vu68sv0w,minority_game_bret_njzas_demo_profile_01767,"37-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01514,30-49,female,postgraduate
vue6z1mq,minority_game_bret_njzas_demo_profile_01768,"30-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), full-time, India citizen living in United Kingdom, born in India.",minority_demo_source_01688,30-49,male,postgraduate
vuxiibyk,minority_game_bret_njzas_demo_profile_01769,,minority_demo_source_02003,,,
vvamgp61,minority_game_bret_njzas_demo_profile_01770,"45-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01157,30-49,male,high school
vvj7jaov,minority_game_bret_njzas_demo_profile_01771,"63-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00457,50-64,female,college/postsecondary
vw30wo8w,minority_game_bret_njzas_demo_profile_01772,"29-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01034,18-29,female,postgraduate
vw8daor9,minority_game_bret_njzas_demo_profile_01773,"29-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01764,18-29,female,college/postsecondary
vxbe6jvt,minority_game_bret_njzas_demo_profile_01774,"33-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01036,30-49,male,high school
vz9k15ur,minority_game_bret_njzas_demo_profile_01775,"32-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01943,30-49,male,college/postsecondary
w0cqac5h,minority_game_bret_njzas_demo_profile_01776,"27-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01781,18-29,male,college/postsecondary
w0hbuaah,minority_game_bret_njzas_demo_profile_01777,"30-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), full-time, India citizen living in United Kingdom, born in India.",minority_demo_source_01688,30-49,male,postgraduate
w0r1hxm2,minority_game_bret_njzas_demo_profile_01778,"45-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00735,30-49,female,college/postsecondary
w1ei8u75,minority_game_bret_njzas_demo_profile_01779,"29-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01742,18-29,female,high school
w2pzmy18,minority_game_bret_njzas_demo_profile_01780,"56-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01687,50-64,female,college/postsecondary
w3d9l1cl,minority_game_bret_njzas_demo_profile_01781,"35-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00868,30-49,female,college/postsecondary
w4e8uua1,minority_game_bret_njzas_demo_profile_01782,"49-year-old, female, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01012,30-49,female,high school
w4uv5r3u,minority_game_bret_njzas_demo_profile_01783,"22-year-old, male, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01261,18-29,male,high school
w7g01d8w,minority_game_bret_njzas_demo_profile_01784,"27-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00171,18-29,female,college/postsecondary
w814lavk,minority_game_bret_njzas_demo_profile_01785,"67-year-old, male, White, Undergraduate degree (BA/BSc/other), other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00002,65+,male,college/postsecondary
w81qpotk,minority_game_bret_njzas_demo_profile_01786,"54-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00900,50-64,female,college/postsecondary
w81yg0by,minority_game_bret_njzas_demo_profile_01787,"29-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01206,18-29,female,high school
w82l568x,minority_game_bret_njzas_demo_profile_01788,"25-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00584,18-29,male,college/postsecondary
w8321f7c,minority_game_bret_njzas_demo_profile_01789,"40-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01761,30-49,male,high school
w9ov3yu2,minority_game_bret_njzas_demo_profile_01790,"59-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01058,50-64,male,college/postsecondary
wb43oi4z,minority_game_bret_njzas_demo_profile_01791,"31-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00041,30-49,female,high school
wbg84xvt,minority_game_bret_njzas_demo_profile_01792,"27-year-old, male, Asian, High school diploma/A-levels, unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01710,18-29,male,high school
wc4np9sk,minority_game_bret_njzas_demo_profile_01793,"51-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00999,50-64,female,college/postsecondary
wczrd7rx,minority_game_bret_njzas_demo_profile_01794,"44-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00360,30-49,male,college/postsecondary
wduht4a0,minority_game_bret_njzas_demo_profile_01795,"21-year-old, female, White, High school diploma/A-levels, student, due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_01179,18-29,female,high school
wdvcqu3o,minority_game_bret_njzas_demo_profile_01796,"20-year-old, male, Asian, High school diploma/A-levels, student, other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00952,18-29,male,high school
we63dvw5,minority_game_bret_njzas_demo_profile_01797,"26-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00099,18-29,female,college/postsecondary
wfclro8y,minority_game_bret_njzas_demo_profile_01798,"40-year-old, male, White, Secondary education (e.g. GED/GCSE), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01167,30-49,male,high school
wg08aasj,minority_game_bret_njzas_demo_profile_01799,"38-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01388,30-49,male,college/postsecondary
wgrk4mt3,minority_game_bret_njzas_demo_profile_01800,"35-year-old, male, Asian, Undergraduate degree (BA/BSc/other), full-time, Malaysia citizen living in United Kingdom, born in Malaysia.",minority_demo_source_01542,30-49,male,college/postsecondary
whn4j2gq,minority_game_bret_njzas_demo_profile_01801,"32-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00467,30-49,female,high school
wi73lr8k,minority_game_bret_njzas_demo_profile_01802,"42-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01885,30-49,male,college/postsecondary
wibfrgzz,minority_game_bret_njzas_demo_profile_01803,"24-year-old, female, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01652,18-29,female,college/postsecondary
wicqlm4o,minority_game_bret_njzas_demo_profile_01804,"45-year-old, female, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01103,30-49,female,high school
wip4q7xe,minority_game_bret_njzas_demo_profile_01805,"38-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00838,30-49,female,college/postsecondary
wk6j84j9,minority_game_bret_njzas_demo_profile_01806,"49-year-old, female, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01847,30-49,female,high school
wkelpgxx,minority_game_bret_njzas_demo_profile_01807,"22-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00901,18-29,female,postgraduate
wl856fr6,minority_game_bret_njzas_demo_profile_01808,"39-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00675,30-49,female,college/postsecondary
wm9mxqca,minority_game_bret_njzas_demo_profile_01809,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00993,30-49,female,college/postsecondary
wmegzhar,minority_game_bret_njzas_demo_profile_01810,"48-year-old, female, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01531,30-49,female,college/postsecondary
wmeo9355,minority_game_bret_njzas_demo_profile_01811,"68-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01197,65+,male,college/postsecondary
wmmgp1tr,minority_game_bret_njzas_demo_profile_01812,"28-year-old, male, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01530,18-29,male,college/postsecondary
wn67jymj,minority_game_bret_njzas_demo_profile_01813,"23-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00771,18-29,male,college/postsecondary
wn8esww6,minority_game_bret_njzas_demo_profile_01814,"38-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01105,30-49,male,postgraduate
wnnghx3q,minority_game_bret_njzas_demo_profile_01815,"35-year-old, female, White, Undergraduate degree (BA/BSc/other), other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00698,30-49,female,college/postsecondary
wofxvbzd,minority_game_bret_njzas_demo_profile_01816,"53-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00349,50-64,female,college/postsecondary
woye1rhq,minority_game_bret_njzas_demo_profile_01817,"41-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00873,30-49,male,postgraduate
wpb2twnm,minority_game_bret_njzas_demo_profile_01818,"29-year-old, male, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00774,18-29,male,high school
wpqh2q0i,minority_game_bret_njzas_demo_profile_01819,"42-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01754,30-49,female,postgraduate
wqezvteh,minority_game_bret_njzas_demo_profile_01820,"37-year-old, female, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00583,30-49,female,high school
wqjtuge9,minority_game_bret_njzas_demo_profile_01821,"37-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01894,30-49,male,high school
wr6ghec5,minority_game_bret_njzas_demo_profile_01822,"69-year-old, male, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01937,65+,male,college/postsecondary
wrhpzkrr,minority_game_bret_njzas_demo_profile_01823,"31-year-old, female, White, High school diploma/A-levels, full-time, Latvia citizen living in United Kingdom, born in Latvia.",minority_demo_source_00314,30-49,female,high school
wsaon611,minority_game_bret_njzas_demo_profile_01824,"25-year-old, female, White, Technical/community college, student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01292,18-29,female,college/postsecondary
wt1s2mpf,minority_game_bret_njzas_demo_profile_01825,"27-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01441,18-29,female,college/postsecondary
wuscdukt,minority_game_bret_njzas_demo_profile_01826,"22-year-old, female, Asian, Undergraduate degree (BA/BSc/other), full-time, Pakistan citizen living in United Kingdom.",minority_demo_source_01821,18-29,female,college/postsecondary
wv0k1qgt,minority_game_bret_njzas_demo_profile_01827,"25-year-old, male, White, Undergraduate degree (BA/BSc/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01945,18-29,male,college/postsecondary
wv3q11t4,minority_game_bret_njzas_demo_profile_01828,"43-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00594,30-49,female,college/postsecondary
wwm4qpt2,minority_game_bret_njzas_demo_profile_01829,"61-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01143,50-64,male,postgraduate
wwzb2tkt,minority_game_bret_njzas_demo_profile_01830,"28-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00860,18-29,male,postgraduate
wx6dimlp,minority_game_bret_njzas_demo_profile_01831,"22-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01064,18-29,male,high school
wxw7z15c,minority_game_bret_njzas_demo_profile_01832,"38-year-old, female, Mixed, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01137,30-49,female,college/postsecondary
wxwhsiiz,minority_game_bret_njzas_demo_profile_01833,"19-year-old, female, White, High school diploma/A-levels, student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01264,18-29,female,high school
wxyca1ku,minority_game_bret_njzas_demo_profile_01834,"45-year-old, male, White, Secondary education (e.g. GED/GCSE), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00711,30-49,male,high school
wy66dexv,minority_game_bret_njzas_demo_profile_01835,"66-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00526,65+,female,high school
wzmw1ehr,minority_game_bret_njzas_demo_profile_01836,"28-year-old, male, Black, Undergraduate degree (BA/BSc/other), student, part-time, Nigeria citizen living in United Kingdom, born in Nigeria.",minority_demo_source_00915,18-29,male,college/postsecondary
x037djyd,minority_game_bret_njzas_demo_profile_01837,"42-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01885,30-49,male,college/postsecondary
x0r8vh08,minority_game_bret_njzas_demo_profile_01838,"43-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01201,30-49,female,college/postsecondary
x0z4pvec,minority_game_bret_njzas_demo_profile_01839,"40-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01545,30-49,female,postgraduate
x20y8wsp,minority_game_bret_njzas_demo_profile_01840,"37-year-old, male, White, Doctorate degree (PhD/other), full-time, Ireland citizen living in United Kingdom.",minority_demo_source_00057,30-49,male,postgraduate
x2b0pt23,minority_game_bret_njzas_demo_profile_01841,"42-year-old, female, White, Undergraduate degree (BA/BSc/other), student, due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_00200,30-49,female,college/postsecondary
x2f6gf8z,minority_game_bret_njzas_demo_profile_01842,"47-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00681,30-49,male,postgraduate
x2o63p1x,minority_game_bret_njzas_demo_profile_01843,"32-year-old, male, White, Doctorate degree (PhD/other), student, full-time, Turkey citizen living in United Kingdom.",minority_demo_source_00011,30-49,male,postgraduate
x3g5b5y1,minority_game_bret_njzas_demo_profile_01844,,minority_demo_source_00001,,,
x4287e5l,minority_game_bret_njzas_demo_profile_01845,"39-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01176,30-49,male,high school
x54dfd83,minority_game_bret_njzas_demo_profile_01846,"30-year-old, male, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00967,30-49,male,college/postsecondary
x599evm1,minority_game_bret_njzas_demo_profile_01847,"46-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00935,30-49,male,college/postsecondary
x7cm8slk,minority_game_bret_njzas_demo_profile_01848,"42-year-old, male, Mixed, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01218,30-49,male,high school
x7oboxq9,minority_game_bret_njzas_demo_profile_01849,"24-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01647,18-29,male,college/postsecondary
x87ijx30,minority_game_bret_njzas_demo_profile_01850,"39-year-old, male, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00187,30-49,male,high school
x96rdj25,minority_game_bret_njzas_demo_profile_01851,"25-year-old, female, White, Undergraduate degree (BA/BSc/other), United Kingdom citizen living in United Kingdom.",minority_demo_source_01516,18-29,female,college/postsecondary
x9dg1f0a,minority_game_bret_njzas_demo_profile_01852,"40-year-old, female, White, Doctorate degree (PhD/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00485,30-49,female,postgraduate
x9mqsztm,minority_game_bret_njzas_demo_profile_01853,"46-year-old, male, Black, High school diploma/A-levels, unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01402,30-49,male,high school
xagc8tup,minority_game_bret_njzas_demo_profile_01854,"20-year-old, male, Asian, High school diploma/A-levels, student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01611,18-29,male,high school
xaj0ny2c,minority_game_bret_njzas_demo_profile_01855,"61-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01975,50-64,male,college/postsecondary
xaqk2y6b,minority_game_bret_njzas_demo_profile_01856,"40-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01684,30-49,male,college/postsecondary
xaqlf8mb,minority_game_bret_njzas_demo_profile_01857,"32-year-old, female, Mixed, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01328,30-49,female,postgraduate
xbhc5evh,minority_game_bret_njzas_demo_profile_01858,"31-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00777,30-49,female,high school
xbni375r,minority_game_bret_njzas_demo_profile_01859,"25-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00605,18-29,female,college/postsecondary
xda8do4b,minority_game_bret_njzas_demo_profile_01860,"22-year-old, female, White, Undergraduate degree (BA/BSc/other), student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01631,18-29,female,college/postsecondary
xdapwndg,minority_game_bret_njzas_demo_profile_01861,"41-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00357,30-49,female,college/postsecondary
xdklbx46,minority_game_bret_njzas_demo_profile_01862,"40-year-old, female, Asian, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00556,30-49,female,college/postsecondary
