custom_id,estimated_input_chars,estimated_input_tokens_char4
persona_match__pid_1957__game_9KfTAYXHFSCbkq5ws__p073__g040,19012,4753
persona_match__pid_1307__game_5mhtM66ewYHNxSp4q__p074__g001,15911,3978
persona_match__pid_1307__game_5bJPLPSiwHm63WZS4__p074__g002,19759,4940
persona_match__pid_1307__game_6B7rSLCwjDoRiGG4z__p074__g003,15606,3902
persona_match__pid_1307__game_NtGt92nYGEjWzrKCe__p074__g004,16237,4059
persona_match__pid_1307__game_PmcxhmDRj2tN3cECC__p074__g005,27023,6756
persona_match__pid_1307__game_925LF9k9CXpz8KjQm__p074__g006,32492,8123
persona_match__pid_1307__game_a2PCpqs4NBBS3qsDJ__p074__g007,16378,4094
persona_match__pid_1307__game_jLW7uN5mLX4JmjFo7__p074__g008,18521,4630
persona_match__pid_1307__game_CbDvrXGkphmfGtH3G__p074__g009,24514,6128
persona_match__pid_1307__game_FvbM5EM5aB5pcjLpA__p074__g010,21436,5359
persona_match__pid_1307__game_qifdzNTJxMn9kXwzv__p074__g011,24050,6012
persona_match__pid_1307__game_FYHQtKWP82LiMEuKo__p074__g012,19534,4884
persona_match__pid_1307__game_Lb5CGirJ4pRHAdHzC__p074__g013,19718,4930
persona_match__pid_1307__game_zXKx7QTLiHXMeeBKe__p074__g014,22311,5578
persona_match__pid_1307__game_qn3ZZ26WLFCPKeBWM__p074__g015,18620,4655
persona_match__pid_1307__game_FchxXr9pWNRHCAWnu__p074__g016,19545,4886
persona_match__pid_1307__game_r7Bk7fEwX3HSRrXMZ__p074__g017,16887,4222
persona_match__pid_1307__game_7FQezekfKk3zctLN8__p074__g018,23042,5760
persona_match__pid_1307__game_2khRAszouj8vP8ZfP__p074__g019,18414,4604
persona_match__pid_1307__game_sX9yfB3XHqdTLM3Ru__p074__g020,20643,5161
persona_match__pid_1307__game_2KKC9nMd8nRXfgH5G__p074__g021,19552,4888
persona_match__pid_1307__game_mf69tavvQcoqC5iaR__p074__g022,19566,4892
persona_match__pid_1307__game_ubqE84hRkjXyn8o9L__p074__g023,16498,4124
persona_match__pid_1307__game_QdqBfTFqaaH2BmeGf__p074__g024,17434,4358
persona_match__pid_1307__game_cubAELfJtEiE7Ryz6__p074__g025,17602,4400
persona_match__pid_1307__game_MPJPiSumwWJfssC9c__p074__g026,17673,4418
persona_match__pid_1307__game_urf8ouXom7YTA2ASn__p074__g027,19256,4814
persona_match__pid_1307__game_GgqMbe6kLtHq97cqW__p074__g028,23935,5984
persona_match__pid_1307__game_BJWpJtN2jP8jHntmQ__p074__g029,17887,4472
persona_match__pid_1307__game_RpshqXWYZ9p7q7JZw__p074__g030,20854,5214
persona_match__pid_1307__game_YkcNraHtf4nHSiwYQ__p074__g031,17211,4303
persona_match__pid_1307__game_3EQGxadfbmAKaACgZ__p074__g032,16809,4202
persona_match__pid_1307__game_SMZBbZw2az8XaF5qY__p074__g033,17315,4329
persona_match__pid_1307__game_JbBvp4oGtGfqAvYzK__p074__g034,21611,5403
persona_match__pid_1307__game_XXp5gLR8saMAt2pbb__p074__g035,18279,4570
persona_match__pid_1307__game_Dykb225N5mCo3B33S__p074__g036,20382,5096
persona_match__pid_1307__game_qAS7ooo4pQoNr7irP__p074__g037,16401,4100
persona_match__pid_1307__game_yX8NPNKTbyWzsKLSx__p074__g038,16286,4072
persona_match__pid_1307__game_nz83XQYEwXs7AZGxo__p074__g039,20534,5134
persona_match__pid_1307__game_9KfTAYXHFSCbkq5ws__p074__g040,19148,4787
persona_match__pid_836__game_5mhtM66ewYHNxSp4q__p075__g001,16362,4090
persona_match__pid_836__game_5bJPLPSiwHm63WZS4__p075__g002,20210,5052
persona_match__pid_836__game_6B7rSLCwjDoRiGG4z__p075__g003,16057,4014
persona_match__pid_836__game_NtGt92nYGEjWzrKCe__p075__g004,16688,4172
persona_match__pid_836__game_PmcxhmDRj2tN3cECC__p075__g005,27474,6868
persona_match__pid_836__game_925LF9k9CXpz8KjQm__p075__g006,32943,8236
persona_match__pid_836__game_a2PCpqs4NBBS3qsDJ__p075__g007,16829,4207
persona_match__pid_836__game_jLW7uN5mLX4JmjFo7__p075__g008,18972,4743
persona_match__pid_836__game_CbDvrXGkphmfGtH3G__p075__g009,24965,6241
persona_match__pid_836__game_FvbM5EM5aB5pcjLpA__p075__g010,21887,5472
persona_match__pid_836__game_qifdzNTJxMn9kXwzv__p075__g011,24501,6125
persona_match__pid_836__game_FYHQtKWP82LiMEuKo__p075__g012,19985,4996
persona_match__pid_836__game_Lb5CGirJ4pRHAdHzC__p075__g013,20169,5042
persona_match__pid_836__game_zXKx7QTLiHXMeeBKe__p075__g014,22762,5690
persona_match__pid_836__game_qn3ZZ26WLFCPKeBWM__p075__g015,19071,4768
persona_match__pid_836__game_FchxXr9pWNRHCAWnu__p075__g016,19996,4999
persona_match__pid_836__game_r7Bk7fEwX3HSRrXMZ__p075__g017,17338,4334
persona_match__pid_836__game_7FQezekfKk3zctLN8__p075__g018,23493,5873
persona_match__pid_836__game_2khRAszouj8vP8ZfP__p075__g019,18865,4716
persona_match__pid_836__game_sX9yfB3XHqdTLM3Ru__p075__g020,21094,5274
persona_match__pid_836__game_2KKC9nMd8nRXfgH5G__p075__g021,20003,5001
persona_match__pid_836__game_mf69tavvQcoqC5iaR__p075__g022,20017,5004
persona_match__pid_836__game_ubqE84hRkjXyn8o9L__p075__g023,16949,4237
persona_match__pid_836__game_QdqBfTFqaaH2BmeGf__p075__g024,17885,4471
persona_match__pid_836__game_cubAELfJtEiE7Ryz6__p075__g025,18053,4513
persona_match__pid_836__game_MPJPiSumwWJfssC9c__p075__g026,18124,4531
persona_match__pid_836__game_urf8ouXom7YTA2ASn__p075__g027,19707,4927
persona_match__pid_836__game_GgqMbe6kLtHq97cqW__p075__g028,24386,6096
persona_match__pid_836__game_BJWpJtN2jP8jHntmQ__p075__g029,18338,4584
persona_match__pid_836__game_RpshqXWYZ9p7q7JZw__p075__g030,21305,5326
persona_match__pid_836__game_YkcNraHtf4nHSiwYQ__p075__g031,17662,4416
persona_match__pid_836__game_3EQGxadfbmAKaACgZ__p075__g032,17260,4315
persona_match__pid_836__game_SMZBbZw2az8XaF5qY__p075__g033,17766,4442
persona_match__pid_836__game_JbBvp4oGtGfqAvYzK__p075__g034,22062,5516
persona_match__pid_836__game_XXp5gLR8saMAt2pbb__p075__g035,18730,4682
persona_match__pid_836__game_Dykb225N5mCo3B33S__p075__g036,20833,5208
persona_match__pid_836__game_qAS7ooo4pQoNr7irP__p075__g037,16852,4213
persona_match__pid_836__game_yX8NPNKTbyWzsKLSx__p075__g038,16737,4184
persona_match__pid_836__game_nz83XQYEwXs7AZGxo__p075__g039,20985,5246
persona_match__pid_836__game_9KfTAYXHFSCbkq5ws__p075__g040,19599,4900
persona_match__pid_334__game_5mhtM66ewYHNxSp4q__p076__g001,16602,4150
persona_match__pid_334__game_5bJPLPSiwHm63WZS4__p076__g002,20450,5112
persona_match__pid_334__game_6B7rSLCwjDoRiGG4z__p076__g003,16297,4074
persona_match__pid_334__game_NtGt92nYGEjWzrKCe__p076__g004,16928,4232
persona_match__pid_334__game_PmcxhmDRj2tN3cECC__p076__g005,27714,6928
persona_match__pid_334__game_925LF9k9CXpz8KjQm__p076__g006,33183,8296
persona_match__pid_334__game_a2PCpqs4NBBS3qsDJ__p076__g007,17069,4267
persona_match__pid_334__game_jLW7uN5mLX4JmjFo7__p076__g008,19212,4803
persona_match__pid_334__game_CbDvrXGkphmfGtH3G__p076__g009,25205,6301
persona_match__pid_334__game_FvbM5EM5aB5pcjLpA__p076__g010,22127,5532
persona_match__pid_334__game_qifdzNTJxMn9kXwzv__p076__g011,24741,6185
persona_match__pid_334__game_FYHQtKWP82LiMEuKo__p076__g012,20225,5056
persona_match__pid_334__game_Lb5CGirJ4pRHAdHzC__p076__g013,20409,5102
persona_match__pid_334__game_zXKx7QTLiHXMeeBKe__p076__g014,23002,5750
persona_match__pid_334__game_qn3ZZ26WLFCPKeBWM__p076__g015,19311,4828
persona_match__pid_334__game_FchxXr9pWNRHCAWnu__p076__g016,20236,5059
persona_match__pid_334__game_r7Bk7fEwX3HSRrXMZ__p076__g017,17578,4394
persona_match__pid_334__game_7FQezekfKk3zctLN8__p076__g018,23733,5933
persona_match__pid_334__game_2khRAszouj8vP8ZfP__p076__g019,19105,4776
persona_match__pid_334__game_sX9yfB3XHqdTLM3Ru__p076__g020,21334,5334
persona_match__pid_334__game_2KKC9nMd8nRXfgH5G__p076__g021,20243,5061
persona_match__pid_334__game_mf69tavvQcoqC5iaR__p076__g022,20257,5064
persona_match__pid_334__game_ubqE84hRkjXyn8o9L__p076__g023,17189,4297
persona_match__pid_334__game_QdqBfTFqaaH2BmeGf__p076__g024,18125,4531
persona_match__pid_334__game_cubAELfJtEiE7Ryz6__p076__g025,18293,4573
persona_match__pid_334__game_MPJPiSumwWJfssC9c__p076__g026,18364,4591
persona_match__pid_334__game_urf8ouXom7YTA2ASn__p076__g027,19947,4987
persona_match__pid_334__game_GgqMbe6kLtHq97cqW__p076__g028,24626,6156
persona_match__pid_334__game_BJWpJtN2jP8jHntmQ__p076__g029,18578,4644
persona_match__pid_334__game_RpshqXWYZ9p7q7JZw__p076__g030,21545,5386
persona_match__pid_334__game_YkcNraHtf4nHSiwYQ__p076__g031,17902,4476
persona_match__pid_334__game_3EQGxadfbmAKaACgZ__p076__g032,17500,4375
persona_match__pid_334__game_SMZBbZw2az8XaF5qY__p076__g033,18006,4502
persona_match__pid_334__game_JbBvp4oGtGfqAvYzK__p076__g034,22302,5576
persona_match__pid_334__game_XXp5gLR8saMAt2pbb__p076__g035,18970,4742
persona_match__pid_334__game_Dykb225N5mCo3B33S__p076__g036,21073,5268
persona_match__pid_334__game_qAS7ooo4pQoNr7irP__p076__g037,17092,4273
persona_match__pid_334__game_yX8NPNKTbyWzsKLSx__p076__g038,16977,4244
persona_match__pid_334__game_nz83XQYEwXs7AZGxo__p076__g039,21225,5306
persona_match__pid_334__game_9KfTAYXHFSCbkq5ws__p076__g040,19839,4960
persona_match__pid_1148__game_5mhtM66ewYHNxSp4q__p077__g001,16139,4035
persona_match__pid_1148__game_5bJPLPSiwHm63WZS4__p077__g002,19987,4997
persona_match__pid_1148__game_6B7rSLCwjDoRiGG4z__p077__g003,15834,3958
persona_match__pid_1148__game_NtGt92nYGEjWzrKCe__p077__g004,16465,4116
persona_match__pid_1148__game_PmcxhmDRj2tN3cECC__p077__g005,27251,6813
persona_match__pid_1148__game_925LF9k9CXpz8KjQm__p077__g006,32720,8180
persona_match__pid_1148__game_a2PCpqs4NBBS3qsDJ__p077__g007,16606,4152
persona_match__pid_1148__game_jLW7uN5mLX4JmjFo7__p077__g008,18749,4687
persona_match__pid_1148__game_CbDvrXGkphmfGtH3G__p077__g009,24742,6186
persona_match__pid_1148__game_FvbM5EM5aB5pcjLpA__p077__g010,21664,5416
persona_match__pid_1148__game_qifdzNTJxMn9kXwzv__p077__g011,24278,6070
persona_match__pid_1148__game_FYHQtKWP82LiMEuKo__p077__g012,19762,4940
persona_match__pid_1148__game_Lb5CGirJ4pRHAdHzC__p077__g013,19946,4986
persona_match__pid_1148__game_zXKx7QTLiHXMeeBKe__p077__g014,22539,5635
persona_match__pid_1148__game_qn3ZZ26WLFCPKeBWM__p077__g015,18848,4712
persona_match__pid_1148__game_FchxXr9pWNRHCAWnu__p077__g016,19773,4943
persona_match__pid_1148__game_r7Bk7fEwX3HSRrXMZ__p077__g017,17115,4279
persona_match__pid_1148__game_7FQezekfKk3zctLN8__p077__g018,23270,5818
persona_match__pid_1148__game_2khRAszouj8vP8ZfP__p077__g019,18642,4660
persona_match__pid_1148__game_sX9yfB3XHqdTLM3Ru__p077__g020,20871,5218
persona_match__pid_1148__game_2KKC9nMd8nRXfgH5G__p077__g021,19780,4945
persona_match__pid_1148__game_mf69tavvQcoqC5iaR__p077__g022,19794,4948
persona_match__pid_1148__game_ubqE84hRkjXyn8o9L__p077__g023,16726,4182
persona_match__pid_1148__game_QdqBfTFqaaH2BmeGf__p077__g024,17662,4416
persona_match__pid_1148__game_cubAELfJtEiE7Ryz6__p077__g025,17830,4458
persona_match__pid_1148__game_MPJPiSumwWJfssC9c__p077__g026,17901,4475
persona_match__pid_1148__game_urf8ouXom7YTA2ASn__p077__g027,19484,4871
persona_match__pid_1148__game_GgqMbe6kLtHq97cqW__p077__g028,24163,6041
persona_match__pid_1148__game_BJWpJtN2jP8jHntmQ__p077__g029,18115,4529
persona_match__pid_1148__game_RpshqXWYZ9p7q7JZw__p077__g030,21082,5270
persona_match__pid_1148__game_YkcNraHtf4nHSiwYQ__p077__g031,17439,4360
persona_match__pid_1148__game_3EQGxadfbmAKaACgZ__p077__g032,17037,4259
persona_match__pid_1148__game_SMZBbZw2az8XaF5qY__p077__g033,17543,4386
persona_match__pid_1148__game_JbBvp4oGtGfqAvYzK__p077__g034,21839,5460
persona_match__pid_1148__game_XXp5gLR8saMAt2pbb__p077__g035,18507,4627
persona_match__pid_1148__game_Dykb225N5mCo3B33S__p077__g036,20610,5152
persona_match__pid_1148__game_qAS7ooo4pQoNr7irP__p077__g037,16629,4157
persona_match__pid_1148__game_yX8NPNKTbyWzsKLSx__p077__g038,16514,4128
persona_match__pid_1148__game_nz83XQYEwXs7AZGxo__p077__g039,20762,5190
persona_match__pid_1148__game_9KfTAYXHFSCbkq5ws__p077__g040,19376,4844
persona_match__pid_719__game_5mhtM66ewYHNxSp4q__p078__g001,15406,3852
persona_match__pid_719__game_5bJPLPSiwHm63WZS4__p078__g002,19254,4814
persona_match__pid_719__game_6B7rSLCwjDoRiGG4z__p078__g003,15101,3775
persona_match__pid_719__game_NtGt92nYGEjWzrKCe__p078__g004,15732,3933
persona_match__pid_719__game_PmcxhmDRj2tN3cECC__p078__g005,26518,6630
persona_match__pid_719__game_925LF9k9CXpz8KjQm__p078__g006,31987,7997
persona_match__pid_719__game_a2PCpqs4NBBS3qsDJ__p078__g007,15873,3968
persona_match__pid_719__game_jLW7uN5mLX4JmjFo7__p078__g008,18016,4504
persona_match__pid_719__game_CbDvrXGkphmfGtH3G__p078__g009,24009,6002
persona_match__pid_719__game_FvbM5EM5aB5pcjLpA__p078__g010,20931,5233
persona_match__pid_719__game_qifdzNTJxMn9kXwzv__p078__g011,23545,5886
persona_match__pid_719__game_FYHQtKWP82LiMEuKo__p078__g012,19029,4757
persona_match__pid_719__game_Lb5CGirJ4pRHAdHzC__p078__g013,19213,4803
persona_match__pid_719__game_zXKx7QTLiHXMeeBKe__p078__g014,21806,5452
persona_match__pid_719__game_qn3ZZ26WLFCPKeBWM__p078__g015,18115,4529
persona_match__pid_719__game_FchxXr9pWNRHCAWnu__p078__g016,19040,4760
persona_match__pid_719__game_r7Bk7fEwX3HSRrXMZ__p078__g017,16382,4096
persona_match__pid_719__game_7FQezekfKk3zctLN8__p078__g018,22537,5634
persona_match__pid_719__game_2khRAszouj8vP8ZfP__p078__g019,17909,4477
persona_match__pid_719__game_sX9yfB3XHqdTLM3Ru__p078__g020,20138,5034
persona_match__pid_719__game_2KKC9nMd8nRXfgH5G__p078__g021,19047,4762
persona_match__pid_719__game_mf69tavvQcoqC5iaR__p078__g022,19061,4765
persona_match__pid_719__game_ubqE84hRkjXyn8o9L__p078__g023,15993,3998
persona_match__pid_719__game_QdqBfTFqaaH2BmeGf__p078__g024,16929,4232
persona_match__pid_719__game_cubAELfJtEiE7Ryz6__p078__g025,17097,4274
persona_match__pid_719__game_MPJPiSumwWJfssC9c__p078__g026,17168,4292
persona_match__pid_719__game_urf8ouXom7YTA2ASn__p078__g027,18751,4688
persona_match__pid_719__game_GgqMbe6kLtHq97cqW__p078__g028,23430,5858
persona_match__pid_719__game_BJWpJtN2jP8jHntmQ__p078__g029,17382,4346
persona_match__pid_719__game_RpshqXWYZ9p7q7JZw__p078__g030,20349,5087
persona_match__pid_719__game_YkcNraHtf4nHSiwYQ__p078__g031,16706,4176
persona_match__pid_719__game_3EQGxadfbmAKaACgZ__p078__g032,16304,4076
persona_match__pid_719__game_SMZBbZw2az8XaF5qY__p078__g033,16810,4202
persona_match__pid_719__game_JbBvp4oGtGfqAvYzK__p078__g034,21106,5276
persona_match__pid_719__game_XXp5gLR8saMAt2pbb__p078__g035,17774,4444
persona_match__pid_719__game_Dykb225N5mCo3B33S__p078__g036,19877,4969
persona_match__pid_719__game_qAS7ooo4pQoNr7irP__p078__g037,15896,3974
persona_match__pid_719__game_yX8NPNKTbyWzsKLSx__p078__g038,15781,3945
persona_match__pid_719__game_nz83XQYEwXs7AZGxo__p078__g039,20029,5007
persona_match__pid_719__game_9KfTAYXHFSCbkq5ws__p078__g040,18643,4661
persona_match__pid_528__game_5mhtM66ewYHNxSp4q__p079__g001,14889,3722
persona_match__pid_528__game_5bJPLPSiwHm63WZS4__p079__g002,18737,4684
persona_match__pid_528__game_6B7rSLCwjDoRiGG4z__p079__g003,14584,3646
persona_match__pid_528__game_NtGt92nYGEjWzrKCe__p079__g004,15215,3804
persona_match__pid_528__game_PmcxhmDRj2tN3cECC__p079__g005,26001,6500
persona_match__pid_528__game_925LF9k9CXpz8KjQm__p079__g006,31470,7868
persona_match__pid_528__game_a2PCpqs4NBBS3qsDJ__p079__g007,15356,3839
persona_match__pid_528__game_jLW7uN5mLX4JmjFo7__p079__g008,17499,4375
persona_match__pid_528__game_CbDvrXGkphmfGtH3G__p079__g009,23492,5873
persona_match__pid_528__game_FvbM5EM5aB5pcjLpA__p079__g010,20414,5104
persona_match__pid_528__game_qifdzNTJxMn9kXwzv__p079__g011,23028,5757
persona_match__pid_528__game_FYHQtKWP82LiMEuKo__p079__g012,18512,4628
persona_match__pid_528__game_Lb5CGirJ4pRHAdHzC__p079__g013,18696,4674
persona_match__pid_528__game_zXKx7QTLiHXMeeBKe__p079__g014,21289,5322
persona_match__pid_528__game_qn3ZZ26WLFCPKeBWM__p079__g015,17598,4400
persona_match__pid_528__game_FchxXr9pWNRHCAWnu__p079__g016,18523,4631
persona_match__pid_528__game_r7Bk7fEwX3HSRrXMZ__p079__g017,15865,3966
persona_match__pid_528__game_7FQezekfKk3zctLN8__p079__g018,22020,5505
persona_match__pid_528__game_2khRAszouj8vP8ZfP__p079__g019,17392,4348
persona_match__pid_528__game_sX9yfB3XHqdTLM3Ru__p079__g020,19621,4905
persona_match__pid_528__game_2KKC9nMd8nRXfgH5G__p079__g021,18530,4632
persona_match__pid_528__game_mf69tavvQcoqC5iaR__p079__g022,18544,4636
persona_match__pid_528__game_ubqE84hRkjXyn8o9L__p079__g023,15476,3869
persona_match__pid_528__game_QdqBfTFqaaH2BmeGf__p079__g024,16412,4103
persona_match__pid_528__game_cubAELfJtEiE7Ryz6__p079__g025,16580,4145
persona_match__pid_528__game_MPJPiSumwWJfssC9c__p079__g026,16651,4163
persona_match__pid_528__game_urf8ouXom7YTA2ASn__p079__g027,18234,4558
persona_match__pid_528__game_GgqMbe6kLtHq97cqW__p079__g028,22913,5728
persona_match__pid_528__game_BJWpJtN2jP8jHntmQ__p079__g029,16865,4216
persona_match__pid_528__game_RpshqXWYZ9p7q7JZw__p079__g030,19832,4958
persona_match__pid_528__game_YkcNraHtf4nHSiwYQ__p079__g031,16189,4047
persona_match__pid_528__game_3EQGxadfbmAKaACgZ__p079__g032,15787,3947
persona_match__pid_528__game_SMZBbZw2az8XaF5qY__p079__g033,16293,4073
persona_match__pid_528__game_JbBvp4oGtGfqAvYzK__p079__g034,20589,5147
persona_match__pid_528__game_XXp5gLR8saMAt2pbb__p079__g035,17257,4314
persona_match__pid_528__game_Dykb225N5mCo3B33S__p079__g036,19360,4840
persona_match__pid_528__game_qAS7ooo4pQoNr7irP__p079__g037,15379,3845
persona_match__pid_528__game_yX8NPNKTbyWzsKLSx__p079__g038,15264,3816
persona_match__pid_528__game_nz83XQYEwXs7AZGxo__p079__g039,19512,4878
persona_match__pid_528__game_9KfTAYXHFSCbkq5ws__p079__g040,18126,4532
persona_match__pid_318__game_5mhtM66ewYHNxSp4q__p080__g001,16256,4064
persona_match__pid_318__game_5bJPLPSiwHm63WZS4__p080__g002,20104,5026
persona_match__pid_318__game_6B7rSLCwjDoRiGG4z__p080__g003,15951,3988
persona_match__pid_318__game_NtGt92nYGEjWzrKCe__p080__g004,16582,4146
persona_match__pid_318__game_PmcxhmDRj2tN3cECC__p080__g005,27368,6842
persona_match__pid_318__game_925LF9k9CXpz8KjQm__p080__g006,32837,8209
persona_match__pid_318__game_a2PCpqs4NBBS3qsDJ__p080__g007,16723,4181
persona_match__pid_318__game_jLW7uN5mLX4JmjFo7__p080__g008,18866,4716
persona_match__pid_318__game_CbDvrXGkphmfGtH3G__p080__g009,24859,6215
persona_match__pid_318__game_FvbM5EM5aB5pcjLpA__p080__g010,21781,5445
persona_match__pid_318__game_qifdzNTJxMn9kXwzv__p080__g011,24395,6099
persona_match__pid_318__game_FYHQtKWP82LiMEuKo__p080__g012,19879,4970
persona_match__pid_318__game_Lb5CGirJ4pRHAdHzC__p080__g013,20063,5016
persona_match__pid_318__game_zXKx7QTLiHXMeeBKe__p080__g014,22656,5664
persona_match__pid_318__game_qn3ZZ26WLFCPKeBWM__p080__g015,18965,4741
persona_match__pid_318__game_FchxXr9pWNRHCAWnu__p080__g016,19890,4972
persona_match__pid_318__game_r7Bk7fEwX3HSRrXMZ__p080__g017,17232,4308
persona_match__pid_318__game_7FQezekfKk3zctLN8__p080__g018,23387,5847
persona_match__pid_318__game_2khRAszouj8vP8ZfP__p080__g019,18759,4690
persona_match__pid_318__game_sX9yfB3XHqdTLM3Ru__p080__g020,20988,5247
persona_match__pid_318__game_2KKC9nMd8nRXfgH5G__p080__g021,19897,4974
persona_match__pid_318__game_mf69tavvQcoqC5iaR__p080__g022,19911,4978
persona_match__pid_318__game_ubqE84hRkjXyn8o9L__p080__g023,16843,4211
persona_match__pid_318__game_QdqBfTFqaaH2BmeGf__p080__g024,17779,4445
persona_match__pid_318__game_cubAELfJtEiE7Ryz6__p080__g025,17947,4487
persona_match__pid_318__game_MPJPiSumwWJfssC9c__p080__g026,18018,4504
persona_match__pid_318__game_urf8ouXom7YTA2ASn__p080__g027,19601,4900
persona_match__pid_318__game_GgqMbe6kLtHq97cqW__p080__g028,24280,6070
persona_match__pid_318__game_BJWpJtN2jP8jHntmQ__p080__g029,18232,4558
persona_match__pid_318__game_RpshqXWYZ9p7q7JZw__p080__g030,21199,5300
persona_match__pid_318__game_YkcNraHtf4nHSiwYQ__p080__g031,17556,4389
persona_match__pid_318__game_3EQGxadfbmAKaACgZ__p080__g032,17154,4288
persona_match__pid_318__game_SMZBbZw2az8XaF5qY__p080__g033,17660,4415
persona_match__pid_318__game_JbBvp4oGtGfqAvYzK__p080__g034,21956,5489
persona_match__pid_318__game_XXp5gLR8saMAt2pbb__p080__g035,18624,4656
persona_match__pid_318__game_Dykb225N5mCo3B33S__p080__g036,20727,5182
persona_match__pid_318__game_qAS7ooo4pQoNr7irP__p080__g037,16746,4186
persona_match__pid_318__game_yX8NPNKTbyWzsKLSx__p080__g038,16631,4158
persona_match__pid_318__game_nz83XQYEwXs7AZGxo__p080__g039,20879,5220
persona_match__pid_318__game_9KfTAYXHFSCbkq5ws__p080__g040,19493,4873
persona_match__pid_10__game_5mhtM66ewYHNxSp4q__p081__g001,16743,4186
persona_match__pid_10__game_5bJPLPSiwHm63WZS4__p081__g002,20591,5148
persona_match__pid_10__game_6B7rSLCwjDoRiGG4z__p081__g003,16438,4110
persona_match__pid_10__game_NtGt92nYGEjWzrKCe__p081__g004,17069,4267
persona_match__pid_10__game_PmcxhmDRj2tN3cECC__p081__g005,27855,6964
persona_match__pid_10__game_925LF9k9CXpz8KjQm__p081__g006,33324,8331
persona_match__pid_10__game_a2PCpqs4NBBS3qsDJ__p081__g007,17210,4302
persona_match__pid_10__game_jLW7uN5mLX4JmjFo7__p081__g008,19353,4838
persona_match__pid_10__game_CbDvrXGkphmfGtH3G__p081__g009,25346,6336
persona_match__pid_10__game_FvbM5EM5aB5pcjLpA__p081__g010,22268,5567
persona_match__pid_10__game_qifdzNTJxMn9kXwzv__p081__g011,24882,6220
persona_match__pid_10__game_FYHQtKWP82LiMEuKo__p081__g012,20366,5092
persona_match__pid_10__game_Lb5CGirJ4pRHAdHzC__p081__g013,20550,5138
persona_match__pid_10__game_zXKx7QTLiHXMeeBKe__p081__g014,23143,5786
persona_match__pid_10__game_qn3ZZ26WLFCPKeBWM__p081__g015,19452,4863
persona_match__pid_10__game_FchxXr9pWNRHCAWnu__p081__g016,20377,5094
persona_match__pid_10__game_r7Bk7fEwX3HSRrXMZ__p081__g017,17719,4430
persona_match__pid_10__game_7FQezekfKk3zctLN8__p081__g018,23874,5968
persona_match__pid_10__game_2khRAszouj8vP8ZfP__p081__g019,19246,4812
persona_match__pid_10__game_sX9yfB3XHqdTLM3Ru__p081__g020,21475,5369
persona_match__pid_10__game_2KKC9nMd8nRXfgH5G__p081__g021,20384,5096
persona_match__pid_10__game_mf69tavvQcoqC5iaR__p081__g022,20398,5100
persona_match__pid_10__game_ubqE84hRkjXyn8o9L__p081__g023,17330,4332
persona_match__pid_10__game_QdqBfTFqaaH2BmeGf__p081__g024,18266,4566
persona_match__pid_10__game_cubAELfJtEiE7Ryz6__p081__g025,18434,4608
persona_match__pid_10__game_MPJPiSumwWJfssC9c__p081__g026,18505,4626
persona_match__pid_10__game_urf8ouXom7YTA2ASn__p081__g027,20088,5022
persona_match__pid_10__game_GgqMbe6kLtHq97cqW__p081__g028,24767,6192
persona_match__pid_10__game_BJWpJtN2jP8jHntmQ__p081__g029,18719,4680
persona_match__pid_10__game_RpshqXWYZ9p7q7JZw__p081__g030,21686,5422
persona_match__pid_10__game_YkcNraHtf4nHSiwYQ__p081__g031,18043,4511
persona_match__pid_10__game_3EQGxadfbmAKaACgZ__p081__g032,17641,4410
persona_match__pid_10__game_SMZBbZw2az8XaF5qY__p081__g033,18147,4537
persona_match__pid_10__game_JbBvp4oGtGfqAvYzK__p081__g034,22443,5611
persona_match__pid_10__game_XXp5gLR8saMAt2pbb__p081__g035,19111,4778
persona_match__pid_10__game_Dykb225N5mCo3B33S__p081__g036,21214,5304
persona_match__pid_10__game_qAS7ooo4pQoNr7irP__p081__g037,17233,4308
persona_match__pid_10__game_yX8NPNKTbyWzsKLSx__p081__g038,17118,4280
persona_match__pid_10__game_nz83XQYEwXs7AZGxo__p081__g039,21366,5342
persona_match__pid_10__game_9KfTAYXHFSCbkq5ws__p081__g040,19980,4995
persona_match__pid_1154__game_5mhtM66ewYHNxSp4q__p082__g001,16835,4209
persona_match__pid_1154__game_5bJPLPSiwHm63WZS4__p082__g002,20683,5171
persona_match__pid_1154__game_6B7rSLCwjDoRiGG4z__p082__g003,16530,4132
persona_match__pid_1154__game_NtGt92nYGEjWzrKCe__p082__g004,17161,4290
persona_match__pid_1154__game_PmcxhmDRj2tN3cECC__p082__g005,27947,6987
persona_match__pid_1154__game_925LF9k9CXpz8KjQm__p082__g006,33416,8354
persona_match__pid_1154__game_a2PCpqs4NBBS3qsDJ__p082__g007,17302,4326
persona_match__pid_1154__game_jLW7uN5mLX4JmjFo7__p082__g008,19445,4861
persona_match__pid_1154__game_CbDvrXGkphmfGtH3G__p082__g009,25438,6360
persona_match__pid_1154__game_FvbM5EM5aB5pcjLpA__p082__g010,22360,5590
persona_match__pid_1154__game_qifdzNTJxMn9kXwzv__p082__g011,24974,6244
persona_match__pid_1154__game_FYHQtKWP82LiMEuKo__p082__g012,20458,5114
persona_match__pid_1154__game_Lb5CGirJ4pRHAdHzC__p082__g013,20642,5160
persona_match__pid_1154__game_zXKx7QTLiHXMeeBKe__p082__g014,23235,5809
