domain,feature_name,feature_label,feature_value,metric_label,model_name,mean_wd,stderr,num_treatments
micro,chat_enabled,Chat enabled,True,Round-to-round eff change,gpt-5-mini baseline,0.16550383393505086,0.020154798988397542,26
micro,chat_enabled,Chat enabled,False,Round-to-round eff change,gpt-5-mini twin,0.12790102541801449,0.019048928138270468,14
micro,chat_enabled,Chat enabled,True,Round-to-round eff change,gpt-5-mini twin,0.14088210328012107,0.01694651322817224,26
micro,chat_enabled,Chat enabled,False,Round-to-round eff change,gpt-5.1 baseline,0.13272522131204087,0.019312461229867538,14
micro,chat_enabled,Chat enabled,True,Round-to-round eff change,gpt-5.1 baseline,0.1439852104151576,0.012807076895785318,26
micro,chat_enabled,Chat enabled,False,Round-to-round eff change,gpt-5.1 twin,0.12998762763711705,0.01945369918666793,14
micro,chat_enabled,Chat enabled,True,Round-to-round eff change,gpt-5.1 twin,0.14180048393240405,0.014849502393502774,26
micro,opt_out_default,Opt-out default,False,Player mean contrib,gpt-5-mini baseline,0.3081760401460017,0.03138476496858813,24
micro,opt_out_default,Opt-out default,True,Player mean contrib,gpt-5-mini baseline,0.24116536723660112,0.03329301669015624,16
micro,opt_out_default,Opt-out default,False,Player mean contrib,gpt-5-mini twin,0.17472760020813524,0.025312184648275192,24
micro,opt_out_default,Opt-out default,True,Player mean contrib,gpt-5-mini twin,0.13409772836305367,0.024741062161154653,16
micro,opt_out_default,Opt-out default,False,Player mean contrib,gpt-5.1 baseline,0.17595997083146533,0.02673296650464725,24
micro,opt_out_default,Opt-out default,True,Player mean contrib,gpt-5.1 baseline,0.17993842453221076,0.020303892711075466,16
micro,opt_out_default,Opt-out default,False,Player mean contrib,gpt-5.1 twin,0.14833850250751354,0.016539918554348262,24
micro,opt_out_default,Opt-out default,True,Player mean contrib,gpt-5.1 twin,0.12704796215719427,0.018659242860762145,16
micro,opt_out_default,Opt-out default,False,Player mean payoff,gpt-5-mini baseline,0.38161173527393216,0.0354288192793349,24
micro,opt_out_default,Opt-out default,True,Player mean payoff,gpt-5-mini baseline,0.31466820277459107,0.04335674478267138,16
micro,opt_out_default,Opt-out default,False,Player mean payoff,gpt-5-mini twin,0.2512520903161867,0.028594334902182696,24
micro,opt_out_default,Opt-out default,True,Player mean payoff,gpt-5-mini twin,0.21106283219780164,0.030836729708867906,16
micro,opt_out_default,Opt-out default,False,Player mean payoff,gpt-5.1 baseline,0.2361932360299203,0.0326372418107332,24
micro,opt_out_default,Opt-out default,True,Player mean payoff,gpt-5.1 baseline,0.2546193890620862,0.03111609621436595,16
micro,opt_out_default,Opt-out default,False,Player mean payoff,gpt-5.1 twin,0.20286506731149567,0.02267085855310404,24
micro,opt_out_default,Opt-out default,True,Player mean payoff,gpt-5.1 twin,0.20406235842637238,0.025232926423010265,16
micro,opt_out_default,Opt-out default,False,Round contrib,gpt-5-mini baseline,0.33238971888252633,0.03200264606468873,24
micro,opt_out_default,Opt-out default,True,Round contrib,gpt-5-mini baseline,0.2669838458736423,0.02700169326608099,16
micro,opt_out_default,Opt-out default,False,Round contrib,gpt-5-mini twin,0.20707526661798914,0.024666823548568168,24
micro,opt_out_default,Opt-out default,True,Round contrib,gpt-5-mini twin,0.17691484011859326,0.01922803922279589,16
micro,opt_out_default,Opt-out default,False,Round contrib,gpt-5.1 baseline,0.21365301300675124,0.02696414446249049,24
micro,opt_out_default,Opt-out default,True,Round contrib,gpt-5.1 baseline,0.23370573112524723,0.01719140061296387,16
micro,opt_out_default,Opt-out default,False,Round contrib,gpt-5.1 twin,0.17643522943640702,0.016291661886944978,24
micro,opt_out_default,Opt-out default,True,Round contrib,gpt-5.1 twin,0.1828578372206669,0.013995321677978706,16
micro,opt_out_default,Opt-out default,False,Round eff,gpt-5-mini baseline,0.4032293682326534,0.034301016402981034,24
micro,opt_out_default,Opt-out default,True,Round eff,gpt-5-mini baseline,0.354295586198575,0.04335972377871673,16
micro,opt_out_default,Opt-out default,False,Round eff,gpt-5-mini twin,0.2851541624873372,0.027240068554376367,24
micro,opt_out_default,Opt-out default,True,Round eff,gpt-5-mini twin,0.2686462934047943,0.03562972009048732,16
micro,opt_out_default,Opt-out default,False,Round eff,gpt-5.1 baseline,0.2926355260179649,0.03123923060836475,24
micro,opt_out_default,Opt-out default,True,Round eff,gpt-5.1 baseline,0.30993145474808315,0.031837896496920315,16
micro,opt_out_default,Opt-out default,False,Round eff,gpt-5.1 twin,0.2502844123897329,0.022513882949326165,24
micro,opt_out_default,Opt-out default,True,Round eff,gpt-5.1 twin,0.2639088421245295,0.030882379352436064,16
micro,opt_out_default,Opt-out default,False,Round-to-round contrib change,gpt-5-mini baseline,0.0999130368529441,0.009768988495703628,24
micro,opt_out_default,Opt-out default,True,Round-to-round contrib change,gpt-5-mini baseline,0.10189428266208807,0.01133951700478475,16
micro,opt_out_default,Opt-out default,False,Round-to-round contrib change,gpt-5-mini twin,0.08019367604218042,0.006233873709658071,24
micro,opt_out_default,Opt-out default,True,Round-to-round contrib change,gpt-5-mini twin,0.08830180360411954,0.008991686143142021,16
micro,opt_out_default,Opt-out default,False,Round-to-round contrib change,gpt-5.1 baseline,0.09495089961135539,0.00807472944788324,24
micro,opt_out_default,Opt-out default,True,Round-to-round contrib change,gpt-5.1 baseline,0.09488645262191742,0.01032651087437809,16
micro,opt_out_default,Opt-out default,False,Round-to-round contrib change,gpt-5.1 twin,0.08233063404902043,0.00617149554667494,24
micro,opt_out_default,Opt-out default,True,Round-to-round contrib change,gpt-5.1 twin,0.08922921332710586,0.009703478388807127,16
micro,opt_out_default,Opt-out default,False,Round-to-round eff change,gpt-5-mini baseline,0.1592056967464572,0.02235616057521643,24
micro,opt_out_default,Opt-out default,True,Round-to-round eff change,gpt-5-mini baseline,0.14401434486869547,0.016992289186525955,16
micro,opt_out_default,Opt-out default,False,Round-to-round eff change,gpt-5-mini twin,0.1361755459330106,0.01821707627390579,24
micro,opt_out_default,Opt-out default,True,Round-to-round eff change,gpt-5-mini twin,0.13658349617144355,0.0172064307367227,16
micro,opt_out_default,Opt-out default,False,Round-to-round eff change,gpt-5.1 baseline,0.14552684157409138,0.015145503379859692,24
micro,opt_out_default,Opt-out default,True,Round-to-round eff change,gpt-5.1 baseline,0.13182027321152978,0.014027284910742925,16
micro,opt_out_default,Opt-out default,False,Round-to-round eff change,gpt-5.1 twin,0.13716541212055902,0.015455689058821056,24
micro,opt_out_default,Opt-out default,True,Round-to-round eff change,gpt-5.1 twin,0.1384168423917954,0.018439229357484002,16
micro,punishment_enabled,Punishment enabled,False,Player mean contrib,gpt-5-mini baseline,0.3451196171440023,0.034846047501058776,20
micro,punishment_enabled,Punishment enabled,True,Player mean contrib,gpt-5-mini baseline,0.2176239248204806,0.024542479401261245,20
micro,punishment_enabled,Punishment enabled,False,Player mean contrib,gpt-5-mini twin,0.18722345540810806,0.027092056517096952,20
micro,punishment_enabled,Punishment enabled,True,Player mean contrib,gpt-5-mini twin,0.1297278475320972,0.023195780722320633,20
micro,punishment_enabled,Punishment enabled,False,Player mean contrib,gpt-5.1 baseline,0.20483503273716494,0.03009365882109541,20
micro,punishment_enabled,Punishment enabled,True,Player mean contrib,gpt-5.1 baseline,0.1502676718863621,0.017745598988373003,20
micro,punishment_enabled,Punishment enabled,False,Player mean contrib,gpt-5.1 twin,0.15385583192147106,0.01915909915313338,20
micro,punishment_enabled,Punishment enabled,True,Player mean contrib,gpt-5.1 twin,0.12578874081330058,0.015522236024594103,20
micro,punishment_enabled,Punishment enabled,False,Player mean payoff,gpt-5-mini baseline,0.4347587058873267,0.039832254943993596,20
micro,punishment_enabled,Punishment enabled,True,Player mean payoff,gpt-5-mini baseline,0.2749099386610647,0.02940726290777921,20
micro,punishment_enabled,Punishment enabled,False,Player mean payoff,gpt-5-mini twin,0.2714638667512953,0.029952566080635058,20
micro,punishment_enabled,Punishment enabled,True,Player mean payoff,gpt-5-mini twin,0.19888890738637013,0.028166193184852764,20
micro,punishment_enabled,Punishment enabled,False,Player mean payoff,gpt-5.1 baseline,0.2770136217796309,0.03843598882721597,20
micro,punishment_enabled,Punishment enabled,True,Player mean payoff,gpt-5.1 baseline,0.2101137727059425,0.023922864722002335,20
micro,punishment_enabled,Punishment enabled,False,Player mean payoff,gpt-5.1 twin,0.22227671818033695,0.024893513837521867,20
micro,punishment_enabled,Punishment enabled,True,Player mean payoff,gpt-5.1 twin,0.18441124933455574,0.022166423844970543,20
micro,punishment_enabled,Punishment enabled,False,Round contrib,gpt-5-mini baseline,0.3685503942055741,0.03328532242102481,20
micro,punishment_enabled,Punishment enabled,True,Round contrib,gpt-5-mini baseline,0.24390434515237133,0.02322761192976739,20
micro,punishment_enabled,Punishment enabled,False,Round contrib,gpt-5-mini twin,0.22047513447719172,0.025417205668206808,20
micro,punishment_enabled,Punishment enabled,True,Round contrib,gpt-5-mini twin,0.16954705755926983,0.0206410880193982,20
micro,punishment_enabled,Punishment enabled,False,Round contrib,gpt-5.1 baseline,0.25669994741081725,0.028644514843512388,20
micro,punishment_enabled,Punishment enabled,True,Round contrib,gpt-5.1 baseline,0.1866482530974821,0.017416363528293503,20
micro,punishment_enabled,Punishment enabled,False,Round contrib,gpt-5.1 twin,0.1954486949231952,0.017563619029412857,20
micro,punishment_enabled,Punishment enabled,True,Round contrib,gpt-5.1 twin,0.16255985017702676,0.01316654513110586,20
micro,punishment_enabled,Punishment enabled,False,Round eff,gpt-5-mini baseline,0.4428686413892449,0.037817670422345274,20
micro,punishment_enabled,Punishment enabled,True,Round eff,gpt-5-mini baseline,0.3244430694487992,0.034025955757376776,20
micro,punishment_enabled,Punishment enabled,False,Round eff,gpt-5-mini twin,0.29415695087444615,0.02876428117304077,20
micro,punishment_enabled,Punishment enabled,True,Round eff,gpt-5-mini twin,0.26294507883419393,0.03214844919540964,20
micro,punishment_enabled,Punishment enabled,False,Round eff,gpt-5.1 baseline,0.32034488265379013,0.03369037047568382,20
micro,punishment_enabled,Punishment enabled,True,Round eff,gpt-5.1 baseline,0.27876291236623424,0.029745987888219107,20
micro,punishment_enabled,Punishment enabled,False,Round eff,gpt-5.1 twin,0.25723568400911184,0.022374083794203563,20
micro,punishment_enabled,Punishment enabled,True,Round eff,gpt-5.1 twin,0.2542326845581912,0.029025943338823284,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round contrib change,gpt-5-mini baseline,0.10530902060160167,0.00974701769121004,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round contrib change,gpt-5-mini baseline,0.09610204975160168,0.011077211295997754,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round contrib change,gpt-5-mini twin,0.08578505768721555,0.006697256049300362,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round contrib change,gpt-5-mini twin,0.08108879644669659,0.007983834678750421,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round contrib change,gpt-5.1 baseline,0.10409390291178695,0.008920532630622932,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round contrib change,gpt-5.1 baseline,0.08575633871937342,0.00858126262241068,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round contrib change,gpt-5.1 twin,0.08974102365770541,0.0064210656665438974,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round contrib change,gpt-5.1 twin,0.08043910786280382,0.00851410577217837,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round eff change,gpt-5-mini baseline,0.12674796180550918,0.0132267031505161,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round eff change,gpt-5-mini baseline,0.17951035018519587,0.025807126264150142,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round eff change,gpt-5-mini twin,0.10848045137242168,0.010887041049443338,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round eff change,gpt-5-mini twin,0.1641970006843459,0.02165277424368023,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round eff change,gpt-5.1 baseline,0.12154572741016711,0.011315607507551041,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round eff change,gpt-5.1 baseline,0.15854270104796636,0.017267570570561268,20
micro,punishment_enabled,Punishment enabled,False,Round-to-round eff change,gpt-5.1 twin,0.11379530317952306,0.012210345140091122,20
micro,punishment_enabled,Punishment enabled,True,Round-to-round eff change,gpt-5.1 twin,0.1615366652785841,0.018780559308963343,20
micro,reward_enabled,Reward enabled,False,Player mean contrib,gpt-5-mini baseline,0.3085038850889622,0.04158937597439551,18
micro,reward_enabled,Reward enabled,True,Player mean contrib,gpt-5-mini baseline,0.2591727685312881,0.025460218003951388,22
micro,reward_enabled,Reward enabled,False,Player mean contrib,gpt-5-mini twin,0.18142260035093274,0.02843349315772995,18
micro,reward_enabled,Reward enabled,True,Player mean contrib,gpt-5-mini twin,0.13970087511305976,0.023345869571654715,22
micro,reward_enabled,Reward enabled,False,Player mean contrib,gpt-5.1 baseline,0.21274071357161609,0.03281725447469519,18
micro,reward_enabled,Reward enabled,True,Player mean contrib,gpt-5.1 baseline,0.14876005673552048,0.01634978376781327,22
micro,reward_enabled,Reward enabled,False,Player mean contrib,gpt-5.1 twin,0.14703404876684162,0.021054731918277114,18
micro,reward_enabled,Reward enabled,True,Player mean contrib,gpt-5.1 twin,0.13392175349510385,0.014827236982578668,22
micro,reward_enabled,Reward enabled,False,Player mean payoff,gpt-5-mini baseline,0.38232301796749574,0.045863889708477046,18
micro,reward_enabled,Reward enabled,True,Player mean payoff,gpt-5-mini baseline,0.3323435712524048,0.03350541342583026,22
micro,reward_enabled,Reward enabled,False,Player mean payoff,gpt-5-mini twin,0.2563615591964181,0.03136130182097432,18
micro,reward_enabled,Reward enabled,True,Player mean payoff,gpt-5-mini twin,0.2178430644189901,0.028657129523200178,22
micro,reward_enabled,Reward enabled,False,Player mean payoff,gpt-5.1 baseline,0.28901126637141494,0.03840341747045765,18
micro,reward_enabled,Reward enabled,True,Player mean payoff,gpt-5.1 baseline,0.20637932250118177,0.025682103658007858,22
micro,reward_enabled,Reward enabled,False,Player mean payoff,gpt-5.1 twin,0.21962073929982978,0.026575529626224025,18
micro,reward_enabled,Reward enabled,True,Player mean payoff,gpt-5.1 twin,0.1900266383136781,0.021408540417202908,22
micro,reward_enabled,Reward enabled,False,Round contrib,gpt-5-mini baseline,0.3321634673838278,0.04053918473007759,18
micro,reward_enabled,Reward enabled,True,Round contrib,gpt-5-mini baseline,0.2850069261022732,0.023562035551134727,22
micro,reward_enabled,Reward enabled,False,Round contrib,gpt-5-mini twin,0.21037318299120408,0.02589235514089739,18
micro,reward_enabled,Reward enabled,True,Round contrib,gpt-5-mini twin,0.1824421157676162,0.021844606900439954,22
micro,reward_enabled,Reward enabled,False,Round contrib,gpt-5.1 baseline,0.2633439239692254,0.03279694387490429,18
micro,reward_enabled,Reward enabled,True,Round contrib,gpt-5.1 baseline,0.18758060812363314,0.013969534860151726,22
micro,reward_enabled,Reward enabled,False,Round contrib,gpt-5.1 twin,0.20015048015453252,0.017673080081942193,18
micro,reward_enabled,Reward enabled,True,Round contrib,gpt-5.1 twin,0.16170282996467514,0.01346035448018368,22
micro,reward_enabled,Reward enabled,False,Round eff,gpt-5-mini baseline,0.41315029982783114,0.04313939365329774,18
micro,reward_enabled,Reward enabled,True,Round eff,gpt-5-mini baseline,0.3595240372663601,0.03373328209694267,22
micro,reward_enabled,Reward enabled,False,Round eff,gpt-5-mini twin,0.2953666228729016,0.028356169630198283,18
micro,reward_enabled,Reward enabled,True,Round eff,gpt-5-mini twin,0.26479279011184426,0.03160860757721038,22
micro,reward_enabled,Reward enabled,False,Round eff,gpt-5.1 baseline,0.34222931424628544,0.03487561148148477,18
micro,reward_enabled,Reward enabled,True,Round eff,gpt-5.1 baseline,0.26463764745306134,0.0276436153615075,22
micro,reward_enabled,Reward enabled,False,Round eff,gpt-5.1 twin,0.27392857562040157,0.024853595326174302,18
micro,reward_enabled,Reward enabled,True,Round eff,gpt-5.1 twin,0.2408478640990378,0.025929458749882752,22
micro,reward_enabled,Reward enabled,False,Round-to-round contrib change,gpt-5-mini baseline,0.11686185486850577,0.011729023937162481,18
micro,reward_enabled,Reward enabled,True,Round-to-round contrib change,gpt-5-mini baseline,0.08748672815595286,0.008443596637926216,22
micro,reward_enabled,Reward enabled,False,Round-to-round contrib change,gpt-5-mini twin,0.08465369690577054,0.006563111492012795,18
micro,reward_enabled,Reward enabled,True,Round-to-round contrib change,gpt-5-mini twin,0.08244138810792605,0.007820685677745043,22
micro,reward_enabled,Reward enabled,False,Round-to-round contrib change,gpt-5.1 baseline,0.09989521077238897,0.009131365779994736,18
micro,reward_enabled,Reward enabled,True,Round-to-round contrib change,gpt-5.1 baseline,0.0908586835781912,0.008736239115376994,22
micro,reward_enabled,Reward enabled,False,Round-to-round contrib change,gpt-5.1 twin,0.08453843742128234,0.006202439251823721,18
micro,reward_enabled,Reward enabled,True,Round-to-round contrib change,gpt-5.1 twin,0.08554139803759556,0.008361040252945692,22
micro,reward_enabled,Reward enabled,False,Round-to-round eff change,gpt-5-mini baseline,0.1726601102617695,0.026814948109671825,18
micro,reward_enabled,Reward enabled,True,Round-to-round eff change,gpt-5-mini baseline,0.13714928432282955,0.015769596297048116,22
micro,reward_enabled,Reward enabled,False,Round-to-round eff change,gpt-5-mini twin,0.14111681241338148,0.021204907945844925,18
micro,reward_enabled,Reward enabled,True,Round-to-round eff change,gpt-5-mini twin,0.13242938262247658,0.015839055149376047,22
micro,reward_enabled,Reward enabled,False,Round-to-round eff change,gpt-5.1 baseline,0.14569219310254716,0.01660504971651599,18
micro,reward_enabled,Reward enabled,True,Round-to-round eff change,gpt-5.1 baseline,0.13542314060531002,0.013975213834053122,22
micro,reward_enabled,Reward enabled,False,Round-to-round eff change,gpt-5.1 twin,0.13437497037808843,0.017266608142628825,18
micro,reward_enabled,Reward enabled,True,Round-to-round eff change,gpt-5.1 twin,0.1403586319252978,0.01624308771943078,22
micro,show_actor_id,Show actor IDs,False,Player mean contrib,gpt-5-mini baseline,0.28209245074299927,0.026420775732812582,20
micro,show_actor_id,Show actor IDs,True,Player mean contrib,gpt-5-mini baseline,0.2806510912214836,0.039322199914554844,20
micro,show_actor_id,Show actor IDs,False,Player mean contrib,gpt-5-mini twin,0.139593261519261,0.022645026744421315,20
micro,show_actor_id,Show actor IDs,True,Player mean contrib,gpt-5-mini twin,0.17735804142094422,0.028437454264973492,20
micro,show_actor_id,Show actor IDs,False,Player mean contrib,gpt-5.1 baseline,0.18174020695820467,0.02091129746593881,20
micro,show_actor_id,Show actor IDs,True,Player mean contrib,gpt-5.1 baseline,0.17336249766532233,0.029321716099504045,20
micro,show_actor_id,Show actor IDs,False,Player mean contrib,gpt-5.1 twin,0.12184338498209073,0.017036897379716195,20
micro,show_actor_id,Show actor IDs,True,Player mean contrib,gpt-5.1 twin,0.15780118775268095,0.017448788793847203,20
micro,show_actor_id,Show actor IDs,False,Player mean payoff,gpt-5-mini baseline,0.3697378483703523,0.029111757352816063,20
micro,show_actor_id,Show actor IDs,True,Player mean payoff,gpt-5-mini baseline,0.3399307961780392,0.04746506048598445,20
micro,show_actor_id,Show actor IDs,False,Player mean payoff,gpt-5-mini twin,0.2279393185724564,0.0242086236977603,20
micro,show_actor_id,Show actor IDs,True,Player mean payoff,gpt-5-mini twin,0.24241345556520896,0.03517852416834676,20
micro,show_actor_id,Show actor IDs,False,Player mean payoff,gpt-5.1 baseline,0.24782792605257872,0.028620576522018208,20
micro,show_actor_id,Show actor IDs,True,Player mean payoff,gpt-5.1 baseline,0.23929946843299463,0.036692722768234744,20
micro,show_actor_id,Show actor IDs,False,Player mean payoff,gpt-5.1 twin,0.20097690642745175,0.022361027313659493,20
micro,show_actor_id,Show actor IDs,True,Player mean payoff,gpt-5.1 twin,0.205711061087441,0.02545905444887249,20
micro,show_actor_id,Show actor IDs,False,Round contrib,gpt-5-mini baseline,0.30118413793294696,0.023036444458759256,20
micro,show_actor_id,Show actor IDs,True,Round contrib,gpt-5-mini baseline,0.3112706014249985,0.03902484428281924,20
micro,show_actor_id,Show actor IDs,False,Round contrib,gpt-5-mini twin,0.1800922649678981,0.017848216012143873,20
micro,show_actor_id,Show actor IDs,True,Round contrib,gpt-5-mini twin,0.20992992706856345,0.028255192630773484,20
micro,show_actor_id,Show actor IDs,False,Round contrib,gpt-5.1 baseline,0.21784966287302146,0.020493697741665377,20
micro,show_actor_id,Show actor IDs,True,Round contrib,gpt-5.1 baseline,0.22549853763527775,0.028834780747470902,20
micro,show_actor_id,Show actor IDs,False,Round contrib,gpt-5.1 twin,0.16463986221483481,0.014927467629480808,20
micro,show_actor_id,Show actor IDs,True,Round contrib,gpt-5.1 twin,0.19336868288538714,0.01630199025135448,20
micro,show_actor_id,Show actor IDs,False,Round eff,gpt-5-mini baseline,0.3934256421576408,0.02861763992159394,20
micro,show_actor_id,Show actor IDs,True,Round eff,gpt-5-mini baseline,0.37388606868040325,0.04613018703743285,20
micro,show_actor_id,Show actor IDs,False,Round eff,gpt-5-mini twin,0.27990155621669566,0.024691676761510573,20
micro,show_actor_id,Show actor IDs,True,Round eff,gpt-5-mini twin,0.27720047349194443,0.035730548564691746,20
micro,show_actor_id,Show actor IDs,False,Round eff,gpt-5.1 baseline,0.3054621131386234,0.026354453451188708,20
micro,show_actor_id,Show actor IDs,True,Round eff,gpt-5.1 baseline,0.29364568188140094,0.03697478606864976,20
micro,show_actor_id,Show actor IDs,False,Round eff,gpt-5.1 twin,0.2587019389878543,0.02347345031634623,20
micro,show_actor_id,Show actor IDs,True,Round eff,gpt-5.1 twin,0.25276642957944867,0.02813205193555525,20
micro,show_actor_id,Show actor IDs,False,Round-to-round contrib change,gpt-5-mini baseline,0.10657149747870194,0.010351176351095845,20
micro,show_actor_id,Show actor IDs,True,Round-to-round contrib change,gpt-5-mini baseline,0.09483957287450141,0.01044848329181829,20
micro,show_actor_id,Show actor IDs,False,Round-to-round contrib change,gpt-5-mini twin,0.09697261754053797,0.008476243729451185,20
micro,show_actor_id,Show actor IDs,True,Round-to-round contrib change,gpt-5-mini twin,0.06990123659337416,0.004247676731857281,20
micro,show_actor_id,Show actor IDs,False,Round-to-round contrib change,gpt-5.1 baseline,0.10321206729499766,0.009877108411251292,20
micro,show_actor_id,Show actor IDs,True,Round-to-round contrib change,gpt-5.1 baseline,0.08663817433616272,0.007568158599416112,20
micro,show_actor_id,Show actor IDs,False,Round-to-round contrib change,gpt-5.1 twin,0.09597831148721472,0.009005402115089664,20
micro,show_actor_id,Show actor IDs,True,Round-to-round contrib change,gpt-5.1 twin,0.07420182003329451,0.004735023466600608,20
micro,show_actor_id,Show actor IDs,False,Round-to-round eff change,gpt-5-mini baseline,0.17885554000412435,0.0250167821628768,20
micro,show_actor_id,Show actor IDs,True,Round-to-round eff change,gpt-5-mini baseline,0.12740277198658073,0.014788701487758595,20
micro,show_actor_id,Show actor IDs,False,Round-to-round eff change,gpt-5-mini twin,0.1665023786559108,0.02097426793735653,20
micro,show_actor_id,Show actor IDs,True,Round-to-round eff change,gpt-5-mini twin,0.10617507340085677,0.011548598158797553,20
micro,show_actor_id,Show actor IDs,False,Round-to-round eff change,gpt-5.1 baseline,0.15657671324253733,0.015876315009850442,20
micro,show_actor_id,Show actor IDs,True,Round-to-round eff change,gpt-5.1 baseline,0.12351171521559619,0.013468634442523102,20
micro,show_actor_id,Show actor IDs,False,Round-to-round eff change,gpt-5.1 twin,0.16242730605415678,0.01853441501456502,20
micro,show_actor_id,Show actor IDs,True,Round-to-round eff change,gpt-5.1 twin,0.1129046624039504,0.012398308974951155,20
micro,show_n_rounds,Show # rounds,False,Player mean contrib,gpt-5-mini baseline,0.2422187918986061,0.05388383534760185,12
micro,show_n_rounds,Show # rounds,True,Player mean contrib,gpt-5-mini baseline,0.2981516191609423,0.024215606113979323,28
micro,show_n_rounds,Show # rounds,False,Player mean contrib,gpt-5-mini twin,0.16686616128883014,0.032509327433778656,12
micro,show_n_rounds,Show # rounds,True,Player mean contrib,gpt-5-mini twin,0.1548797186906479,0.022292979785599156,28
micro,show_n_rounds,Show # rounds,False,Player mean contrib,gpt-5.1 baseline,0.1843805814936976,0.03986113374282356,12
micro,show_n_rounds,Show # rounds,True,Player mean contrib,gpt-5.1 baseline,0.17462453980522033,0.019349318725309088,28
micro,show_n_rounds,Show # rounds,False,Player mean contrib,gpt-5.1 twin,0.12826612029851087,0.023663201288678798,12
micro,show_n_rounds,Show # rounds,True,Player mean contrib,gpt-5.1 twin,0.14477492896833224,0.014670967796518894,28
micro,show_n_rounds,Show # rounds,False,Player mean payoff,gpt-5-mini baseline,0.2848702435418523,0.052286688578559025,12
micro,show_n_rounds,Show # rounds,True,Player mean payoff,gpt-5-mini baseline,0.38481892744520013,0.03133405749280519,28
micro,show_n_rounds,Show # rounds,False,Player mean payoff,gpt-5-mini twin,0.21022901059114366,0.03160537323734557,12
micro,show_n_rounds,Show # rounds,True,Player mean payoff,gpt-5-mini twin,0.24586811984498516,0.02703450956283225,28
micro,show_n_rounds,Show # rounds,False,Player mean payoff,gpt-5.1 baseline,0.22113801160507918,0.044235896870783366,12
micro,show_n_rounds,Show # rounds,True,Player mean payoff,gpt-5.1 baseline,0.2531747053732328,0.027136094889462756,28
micro,show_n_rounds,Show # rounds,False,Player mean payoff,gpt-5.1 twin,0.16736418143606072,0.02470884232127683,12
micro,show_n_rounds,Show # rounds,True,Player mean payoff,gpt-5.1 twin,0.2187638990380402,0.021011157630243776,28
micro,show_n_rounds,Show # rounds,False,Round contrib,gpt-5-mini baseline,0.2722352491165452,0.04905655514618964,12
micro,show_n_rounds,Show # rounds,True,Round contrib,gpt-5-mini baseline,0.3207954213485845,0.02423211067869578,28
micro,show_n_rounds,Show # rounds,False,Round contrib,gpt-5-mini twin,0.18948485832274617,0.030017705553930855,12
micro,show_n_rounds,Show # rounds,True,Round contrib,gpt-5-mini twin,0.19737948360200994,0.02037566034824961,28
micro,show_n_rounds,Show # rounds,False,Round contrib,gpt-5.1 baseline,0.2201643547665615,0.044501737712060986,12
micro,show_n_rounds,Show # rounds,True,Round contrib,gpt-5.1 baseline,0.22232113403454457,0.016851292092184448,28
micro,show_n_rounds,Show # rounds,False,Round contrib,gpt-5.1 twin,0.16958844574652665,0.022569626771990613,12
micro,show_n_rounds,Show # rounds,True,Round contrib,gpt-5.1 twin,0.18303962689450426,0.0128666526541285,28
micro,show_n_rounds,Show # rounds,False,Round eff,gpt-5-mini baseline,0.3024821897132111,0.047611180504761125,12
micro,show_n_rounds,Show # rounds,True,Round eff,gpt-5-mini baseline,0.418444569292941,0.030677666587591988,28
micro,show_n_rounds,Show # rounds,False,Round eff,gpt-5-mini twin,0.22979630587222913,0.02955448422954171,12
micro,show_n_rounds,Show # rounds,True,Round eff,gpt-5-mini twin,0.299445890132359,0.02723694973385071,28
micro,show_n_rounds,Show # rounds,False,Round eff,gpt-5.1 baseline,0.25241229194734727,0.04212864947606163,12
micro,show_n_rounds,Show # rounds,True,Round eff,gpt-5.1 baseline,0.3197574427511542,0.0260358294067101,28
micro,show_n_rounds,Show # rounds,False,Round eff,gpt-5.1 twin,0.20088041229921305,0.023102964856900825,12
micro,show_n_rounds,Show # rounds,True,Round eff,gpt-5.1 twin,0.2792429437055537,0.022667183629241427,28
micro,show_n_rounds,Show # rounds,False,Round-to-round contrib change,gpt-5-mini baseline,0.08607001927133767,0.013851908185003377,12
micro,show_n_rounds,Show # rounds,True,Round-to-round contrib change,gpt-5-mini baseline,0.10697789913600055,0.008496620131217967,28
micro,show_n_rounds,Show # rounds,False,Round-to-round contrib change,gpt-5-mini twin,0.0668771762099674,0.005262139114971616,12
micro,show_n_rounds,Show # rounds,True,Round-to-round contrib change,gpt-5-mini twin,0.09053396314852262,0.006619924757607971,28
