experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,0,alligator-yellow-2789,proposal,1736875038491,1736875067133,28642,28.642,53533.0,53.533,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,0,otter-green-8822,response,1736875067133,1736875079407.0,12274.0,12.274,53533.0,53.533,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,0,tiger-red-5171,response,1736875067133,1736875092024.0,24891.0,24.891,53533.0,53.533,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,1,otter-green-8822,proposal,1736875092024.0,1736875118026,26002.0,26.002,41966.0,41.966,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,1,alligator-yellow-2789,response,1736875118026,1736875124107.0,6081.0,6.081,41966.0,41.966,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,1,tiger-red-5171,response,1736875118026,1736875134167.0,16141.0,16.141,41966.0,41.966,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,2,tiger-red-5171,proposal,1736875134167.0,1736875166349,32182.0,32.182,36575.0,36.575,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,2,otter-green-8822,response,1736875166349,1736875170953.0,4604.0,4.604,36575.0,36.575,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,0,2,alligator-yellow-2789,response,1736875166349,1736875170259.0,3910.0,3.91,36575.0,36.575,132074.0,132.074,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,0,alligator-yellow-2789,proposal,1736875171143,1736875198626,27483,27.483,54771.0,54.771,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,0,tiger-red-5171,response,1736875198626,1736875225914.0,27288.0,27.288,54771.0,54.771,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,0,otter-green-8822,response,1736875198626,1736875205725.0,7099.0,7.099,54771.0,54.771,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,1,otter-green-8822,proposal,1736875225914.0,1736875246172,20258.0,20.258,31329.0,31.329,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,1,tiger-red-5171,response,1736875246172,1736875252366.0,6194.0,6.194,31329.0,31.329,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,1,alligator-yellow-2789,response,1736875246172,1736875257409.0,11237.0,11.237,31329.0,31.329,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,2,tiger-red-5171,proposal,1736875257409.0,1736875295426,38017.0,38.017,42894.0,42.894,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,2,alligator-yellow-2789,response,1736875295426,1736875300492.0,5066.0,5.066,42894.0,42.894,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,1,2,otter-green-8822,response,1736875295426,1736875298906.0,3480.0,3.48,42894.0,42.894,128994.0,128.994,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,0,alligator-yellow-2789,proposal,1736875300652,1736875325815,25163,25.163,32433.0,32.433,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,0,tiger-red-5171,response,1736875325815,1736875333085.0,7270.0,7.27,32433.0,32.433,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,0,otter-green-8822,response,1736875325815,1736875330689.0,4874.0,4.874,32433.0,32.433,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,1,otter-green-8822,proposal,1736875333085.0,1736875356517,23432.0,23.432,48040.0,48.04,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,1,alligator-yellow-2789,response,1736875356517,1736875381403.0,24886.0,24.886,48040.0,48.04,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,1,tiger-red-5171,response,1736875356517,1736875359574.0,3057.0,3.057,48040.0,48.04,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,2,tiger-red-5171,proposal,1736875381403.0,1736875401760,20357.0,20.357,34422.0,34.422,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,2,alligator-yellow-2789,response,1736875401760,1736875416045.0,14285.0,14.285,34422.0,34.422,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,2,otter-green-8822,response,1736875401760,1736875405958.0,4198.0,4.198,34422.0,34.422,114895.0,114.895,375963.0,375.963
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,0,dolphin-green-1598,proposal,1736874408222,1736874450985,42763,42.763,63574.0,63.574,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,0,frog-yellow-5901,response,1736874450985,1736874465012.0,14027.0,14.027,63574.0,63.574,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,0,pig-green-5362,response,1736874450985,1736874471796.0,20811.0,20.811,63574.0,63.574,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,1,frog-yellow-5901,proposal,1736874471796.0,1736874507073,35277.0,35.277,57153.0,57.153,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,1,pig-green-5362,response,1736874507073,1736874529116.0,22043.0,22.043,57153.0,57.153,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,1,dolphin-green-1598,response,1736874507073,1736874519990.0,12917.0,12.917,57153.0,57.153,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,2,pig-green-5362,proposal,1736874529116.0,1736874578613,49497.0,49.497,80795.0,80.795,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,2,dolphin-green-1598,response,1736874578613,1736874585157.0,6544.0,6.544,80795.0,80.795,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,0,2,frog-yellow-5901,response,1736874578613,1736874610079.0,31466.0,31.466,80795.0,80.795,201522.0,201.522,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,0,dolphin-green-1598,proposal,1736874610259,1736874634417,24158,24.158,38548.0,38.548,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,0,frog-yellow-5901,response,1736874634417,1736874648807.0,14390.0,14.39,38548.0,38.548,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,0,pig-green-5362,response,1736874634417,1736874641475.0,7058.0,7.058,38548.0,38.548,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,1,frog-yellow-5901,proposal,1736874648807.0,1736874697664,48857.0,48.857,81293.0,81.293,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,1,dolphin-green-1598,response,1736874697664,1736874730307.0,32643.0,32.643,81293.0,81.293,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,1,pig-green-5362,response,1736874697664,1736874703410.0,5746.0,5.746,81293.0,81.293,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,2,pig-green-5362,proposal,1736874730307.0,1736874786592,56285.0,56.285,63089.0,63.089,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,2,dolphin-green-1598,response,1736874786592,1736874793555.0,6963.0,6.963,63089.0,63.089,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,1,2,frog-yellow-5901,response,1736874786592,1736874793015.0,6423.0,6.423,63089.0,63.089,182930.0,182.93,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,0,dolphin-green-1598,proposal,1736874793716,1736874820013,26297,26.297,31673.0,31.673,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,0,frog-yellow-5901,response,1736874820013,1736874825389.0,5376.0,5.376,31673.0,31.673,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,0,pig-green-5362,response,1736874820013,1736874823290.0,3277.0,3.277,31673.0,31.673,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,1,frog-yellow-5901,proposal,1736874825389.0,1736874836330,10941.0,10.941,15222.0,15.222,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,1,dolphin-green-1598,response,1736874836330,1736874840802.0,4472.0,4.472,15222.0,15.222,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,1,pig-green-5362,response,1736874836330,1736874839588.0,3258.0,3.258,15222.0,15.222,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,2,pig-green-5362,proposal,1736874840802.0,1736874854505,13703.0,13.703,31454.0,31.454,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,2,dolphin-green-1598,response,1736874854505,1736874862200.0,7695.0,7.695,31454.0,31.454,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,First negotiation game-negotiation1,2,2,frog-yellow-5901,response,1736874854505,1736874872483.0,17978.0,17.978,31454.0,31.454,78349.0,78.349,462801.0,462.801
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-green-1598,proposal,1736874939284,1736874954941,15657,15.657,64701.0,64.701,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,0,frog-yellow-5901,response,1736874954941,1736874960928.0,5987.0,5.987,64701.0,64.701,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,0,pig-green-5362,response,1736874954941,1736875003985.0,49044.0,49.044,64701.0,64.701,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,1,frog-yellow-5901,proposal,1736875003985.0,1736875023532,19547.0,19.547,48429.0,48.429,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,1,dolphin-green-1598,response,1736875023532,1736875030288.0,6756.0,6.756,48429.0,48.429,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,1,pig-green-5362,response,1736875023532,1736875052584.0,29052.0,29.052,48429.0,48.429,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,2,pig-green-5362,proposal,1736875052584.0,1736875070372,17788.0,17.788,30662.0,30.662,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,2,frog-yellow-5901,response,1736875070372,1736875077639.0,7267.0,7.267,30662.0,30.662,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-green-1598,response,1736875070372,1736875083419.0,13047.0,13.047,30662.0,30.662,143792.0,143.792,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,0,dolphin-green-1598,proposal,1736875083573,1736875101192,17619,17.619,23631.0,23.631,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,0,pig-green-5362,response,1736875101192,1736875107204.0,6012.0,6.012,23631.0,23.631,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,0,frog-yellow-5901,response,1736875101192,1736875105498.0,4306.0,4.306,23631.0,23.631,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,1,frog-yellow-5901,proposal,1736875107204.0,1736875135405,28201.0,28.201,45556.0,45.556,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,1,dolphin-green-1598,response,1736875135405,1736875153403.0,17998.0,17.998,45556.0,45.556,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,1,pig-green-5362,response,1736875135405,1736875138400.0,2995.0,2.995,45556.0,45.556,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,2,pig-green-5362,proposal,1736875153403.0,1736875204698,51295.0,51.295,56002.0,56.002,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-green-1598,response,1736875204698,1736875207786.0,3088.0,3.088,56002.0,56.002,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,2,frog-yellow-5901,response,1736875204698,1736875209611.0,4913.0,4.913,56002.0,56.002,125189.0,125.189,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,0,dolphin-green-1598,proposal,1736875209818,1736875226846,17028,17.028,29618.0,29.618,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,0,pig-green-5362,response,1736875226846,1736875239436.0,12590.0,12.59,29618.0,29.618,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,0,frog-yellow-5901,response,1736875226846,1736875232033.0,5187.0,5.187,29618.0,29.618,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,1,frog-yellow-5901,proposal,1736875239436.0,1736875270834,31398.0,31.398,40563.0,40.563,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,1,dolphin-green-1598,response,1736875270834,1736875280196.0,9362.0,9.362,40563.0,40.563,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,1,pig-green-5362,response,1736875270834,1736875276706.0,5872.0,5.872,40563.0,40.563,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,2,pig-green-5362,proposal,1736875280196.0,1736875302344,22148.0,22.148,26230.0,26.23,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,2,dolphin-green-1598,response,1736875302344,1736875305311.0,2967.0,2.967,26230.0,26.23,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,2,frog-yellow-5901,response,1736875302344,1736875306679.0,4335.0,4.335,26230.0,26.23,96411.0,96.411,365392.0,365.392
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,0,iguana-blue-1059,proposal,1736874534027,1736874557197,23170,23.17,37671.0,37.671,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,0,squid-purple-9957,response,1736874557197,1736874571513.0,14316.0,14.316,37671.0,37.671,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,0,owl-green-168,response,1736874557197,1736874571698.0,14501.0,14.501,37671.0,37.671,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,1,owl-green-168,proposal,1736874571698.0,1736874596983,25285.0,25.285,38262.0,38.262,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,1,squid-purple-9957,response,1736874596983,1736874610141.0,13158.0,13.158,38262.0,38.262,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,1,iguana-blue-1059,response,1736874596983,1736874605660.0,8677.0,8.677,38262.0,38.262,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,2,squid-purple-9957,proposal,1736874610141.0,1736874647809,37668.0,37.668,46841.0,46.841,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,2,owl-green-168,response,1736874647809,1736874656084.0,8275.0,8.275,46841.0,46.841,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,0,2,iguana-blue-1059,response,1736874647809,1736874657160.0,9351.0,9.351,46841.0,46.841,122774.0,122.774,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,0,iguana-blue-1059,proposal,1736874657377,1736874678885,21508,21.508,35952.0,35.952,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,0,squid-purple-9957,response,1736874678885,1736874685475.0,6590.0,6.59,35952.0,35.952,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,0,owl-green-168,response,1736874678885,1736874693329.0,14444.0,14.444,35952.0,35.952,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,1,owl-green-168,proposal,1736874693329.0,1736874710158,16829.0,16.829,31102.0,31.102,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,1,iguana-blue-1059,response,1736874710158,1736874714466.0,4308.0,4.308,31102.0,31.102,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,1,squid-purple-9957,response,1736874710158,1736874724639.0,14481.0,14.481,31102.0,31.102,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,2,squid-purple-9957,proposal,1736874724639.0,1736874772260,47621.0,47.621,62590.0,62.59,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,2,iguana-blue-1059,response,1736874772260,1736874787462.0,15202.0,15.202,62590.0,62.59,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,1,2,owl-green-168,response,1736874772260,1736874780342.0,8082.0,8.082,62590.0,62.59,129644.0,129.644,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,0,iguana-blue-1059,proposal,1736874787646,1736874800803,13157,13.157,26415.0,26.415,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,0,squid-purple-9957,response,1736874800803,1736874814061.0,13258.0,13.258,26415.0,26.415,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,0,owl-green-168,response,1736874800803,1736874805286.0,4483.0,4.483,26415.0,26.415,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,1,owl-green-168,proposal,1736874814061.0,1736874826836,12775.0,12.775,18972.0,18.972,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,1,iguana-blue-1059,response,1736874826836,1736874832037.0,5201.0,5.201,18972.0,18.972,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,1,squid-purple-9957,response,1736874826836,1736874833210.0,6374.0,6.374,18972.0,18.972,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,2,squid-purple-9957,proposal,1736874833210.0,1736874877969,44759.0,44.759,48463.0,48.463,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,2,owl-green-168,response,1736874877969,1736874881875.0,3906.0,3.906,48463.0,48.463,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,First negotiation game-negotiation1,2,2,iguana-blue-1059,response,1736874877969,1736874880896.0,2927.0,2.927,48463.0,48.463,93850.0,93.85,346268.0,346.268
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-blue-1059,proposal,1736874961080,1736874982883,21803,21.803,35716.0,35.716,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,0,owl-green-168,response,1736874982883,1736874984681.0,1798.0,1.798,35716.0,35.716,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,0,squid-purple-9957,response,1736874982883,1736874996796.0,13913.0,13.913,35716.0,35.716,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,1,owl-green-168,proposal,1736874996796.0,1736875012682,15886.0,15.886,27946.0,27.946,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,1,squid-purple-9957,response,1736875012682,1736875024910.0,12228.0,12.228,27946.0,27.946,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,1,iguana-blue-1059,response,1736875012682,1736875015815.0,3133.0,3.133,27946.0,27.946,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,2,squid-purple-9957,proposal,1736875024910.0,1736875060345,35435.0,35.435,39450.0,39.45,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,2,owl-green-168,response,1736875060345,1736875064525.0,4180.0,4.18,39450.0,39.45,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,2,iguana-blue-1059,response,1736875060345,1736875063135.0,2790.0,2.79,39450.0,39.45,103112.0,103.112,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,0,iguana-blue-1059,proposal,1736875064713,1736875083170,18457,18.457,27614.0,27.614,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,0,owl-green-168,response,1736875083170,1736875085878.0,2708.0,2.708,27614.0,27.614,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,0,squid-purple-9957,response,1736875083170,1736875092327.0,9157.0,9.157,27614.0,27.614,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,1,owl-green-168,proposal,1736875092327.0,1736875109464,17137.0,17.137,27929.0,27.929,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,1,squid-purple-9957,response,1736875109464,1736875120433.0,10969.0,10.969,27929.0,27.929,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,1,iguana-blue-1059,response,1736875109464,1736875112135.0,2671.0,2.671,27929.0,27.929,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,2,squid-purple-9957,proposal,1736875120433.0,1736875170057,49624.0,49.624,62625.0,62.625,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,2,iguana-blue-1059,response,1736875170057,1736875174450.0,4393.0,4.393,62625.0,62.625,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,2,owl-green-168,response,1736875170057,1736875183370.0,13313.0,13.313,62625.0,62.625,118168.0,118.168,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,0,iguana-blue-1059,proposal,1736875183555,1736875204998,21443,21.443,27811.0,27.811,80621.0,80.621,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,0,squid-purple-9957,response,1736875204998,1736875211366.0,6368.0,6.368,27811.0,27.811,80621.0,80.621,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,0,owl-green-168,response,1736875204998,1736875208231.0,3233.0,3.233,27811.0,27.811,80621.0,80.621,301901.0,301.901
🔵 3p1 (N= 54),g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,1,owl-green-168,proposal,1736875211366.0,1736875229758,18392.0,18.392,25500.0,25.5,80621.0,80.621,301901.0,301.901
