iteration,total_top1,candidate_identities,selected_identities,selected_identity_share,never_selected_identities,never_selected_identity_share,entropy_effective_n,entropy_effective_n_share,simpson_effective_n,simpson_effective_n_share,hhi,gini,top_1pct_share,top_5pct_share,top_10pct_share
6252,1536.0,144.0,144.0,1.0,0.0,0.0,139.0186982025565,0.9654076264066423,134.35626423690206,0.9330296127562643,0.007442898220486111,0.14825665509259256,0.024739583333333332,0.09244791666666667,0.158203125
6253,1536.0,144.0,144.0,1.0,0.0,0.0,138.62772953435774,0.9626925662108177,134.14236979758928,0.9315442347054811,0.007454766167534722,0.15380859375,0.022135416666666668,0.08463541666666667,0.15299479166666666
6254,1536.0,144.0,144.0,1.0,0.0,0.0,138.70581744381062,0.9632348433597959,134.3256661352767,0.9328171259394215,0.007444593641493056,0.1509150752314814,0.022135416666666668,0.0859375,0.15169270833333334
6255,1536.0,144.0,144.0,1.0,0.0,0.0,140.1335110401351,0.9731493822231604,136.6123914302258,0.9486971627099015,0.007319980197482639,0.12821903935185186,0.022786458333333332,0.08463541666666667,0.15104166666666666
6256,1536.0,144.0,144.0,1.0,0.0,0.0,139.63812632914608,0.96970921061907,135.81026939903293,0.9431268708266176,0.007363213433159722,0.13787615740740744,0.022786458333333332,0.083984375,0.14973958333333334
6257,1536.0,144.0,144.0,1.0,0.0,0.0,140.3895067029212,0.9749271298813973,137.2002791346825,0.9527797162130729,0.007288614908854167,0.12528935185185186,0.021484375,0.080078125,0.14388020833333334
6258,1536.0,144.0,144.0,1.0,0.0,0.0,139.77716554777723,0.9706747607484529,136.1079958463136,0.9451944155994,0.00734710693359375,0.13622142650462976,0.021484375,0.08138020833333333,0.146484375
6259,1536.0,144.0,144.0,1.0,0.0,0.0,139.0975459631688,0.9659551802997834,134.8785730619712,0.9366567573747999,0.007414076063368055,0.14640299479166674,0.021484375,0.08333333333333333,0.15169270833333334
6260,1536.0,144.0,144.0,1.0,0.0,0.0,139.79041472450479,0.9707667689201721,135.93546900207423,0.9439963125144044,0.007356431749131944,0.13672779224537046,0.022786458333333332,0.08463541666666667,0.15104166666666666
6261,1536.0,144.0,144.0,1.0,0.0,0.0,139.32252015971218,0.9675175011091124,135.11029664414156,0.9382659489176497,0.007401360405815972,0.14269567418981488,0.024088541666666668,0.08723958333333333,0.15364583333333334
6262,1536.0,144.0,144.0,1.0,0.0,0.0,139.57368881131734,0.9692617278563704,135.65409383624655,0.9420423183072677,0.007371690538194445,0.13809317129629628,0.024088541666666668,0.08268229166666667,0.146484375
6263,1536.0,144.0,144.0,1.0,0.0,0.0,139.21616607319703,0.9667789310638683,134.95572588948633,0.9371925408992107,0.007409837510850695,0.14621310763888884,0.022786458333333332,0.08333333333333333,0.15169270833333334
6264,1536.0,144.0,144.0,1.0,0.0,0.0,139.9027549832754,0.9715469096060791,136.28096118299445,0.9463955637707948,0.007337782118055556,0.13213433159722232,0.022786458333333332,0.083984375,0.14908854166666666
6265,1536.0,144.0,144.0,1.0,0.0,0.0,138.6203911019122,0.9626416048743902,134.2492318197337,0.932286332081484,0.007448832194010417,0.15076135706018512,0.024088541666666668,0.083984375,0.15169270833333334
6266,1536.0,144.0,144.0,1.0,0.0,0.0,138.88310580680474,0.9644660125472551,134.46346745697025,0.9337740795622934,0.007436964246961806,0.1484736689814814,0.022786458333333332,0.0859375,0.15625
6267,1536.0,144.0,144.0,1.0,0.0,0.0,139.5575369936907,0.9691495624561853,135.5761406734858,0.941500976899207,0.007375929090711806,0.14022714120370372,0.022135416666666668,0.08528645833333333,0.15169270833333334
6268,1536.0,144.0,144.0,1.0,0.0,0.0,139.81203498111583,0.9709169095910821,136.17084150986958,0.9456308438185387,0.007343716091579861,0.13604962384259256,0.021484375,0.080078125,0.14583333333333334
6269,1536.0,144.0,144.0,1.0,0.0,0.0,139.2265454081548,0.9668510097788529,135.03296703296704,0.9377289377289377,0.007405598958333333,0.14293981481481488,0.0234375,0.087890625,0.15494791666666666
6270,1536.0,144.0,144.0,1.0,0.0,0.0,139.6143753026923,0.9695442729353633,135.81026939903293,0.9431268708266176,0.007363213433159722,0.1384458188657407,0.022786458333333332,0.08203125,0.146484375
6271,1536.0,144.0,144.0,1.0,0.0,0.0,138.52858707744528,0.9620040769267033,133.7621045470008,0.9289035037986166,0.007475958930121528,0.15632233796296302,0.024088541666666668,0.0859375,0.154296875
6272,1536.0,144.0,144.0,1.0,0.0,0.0,139.65727562444522,0.9698421918364252,135.79463566248415,0.9430183032116956,0.007364061143663195,0.1393500434027779,0.022786458333333332,0.08268229166666667,0.14778645833333334
6273,1536.0,144.0,144.0,1.0,0.0,0.0,139.77179203557313,0.9706374446914801,135.9354690020742,0.9439963125144042,0.007356431749131945,0.13580548321759256,0.022786458333333332,0.08463541666666667,0.15169270833333334
6274,1536.0,144.0,144.0,1.0,0.0,0.0,139.80844146312168,0.9708919546050117,136.09229349330872,0.9450853714813106,0.007347954644097222,0.1349916811342593,0.021484375,0.08268229166666667,0.14973958333333334
6275,1536.0,144.0,144.0,1.0,0.0,0.0,139.55775653566815,0.969151087053251,135.65409383624655,0.9420423183072677,0.007371690538194444,0.13762297453703698,0.022786458333333332,0.08528645833333333,0.15299479166666666
6276,1536.0,144.0,144.0,1.0,0.0,0.0,140.31222793925787,0.9743904718004018,136.94543765962388,0.951009983747388,0.007302178276909722,0.1271430121527779,0.022135416666666668,0.08268229166666667,0.14713541666666666
6277,1536.0,144.0,144.0,1.0,0.0,0.0,139.35506691802718,0.9677435202640776,135.3428178063332,0.9398806792106471,0.007388644748263889,0.14394350405092604,0.020833333333333332,0.08268229166666667,0.1484375
6278,1536.0,144.0,144.0,1.0,0.0,0.0,140.35163276515055,0.9746641164246567,136.99314829868771,0.9513413076297758,0.007299635145399306,0.1261845341435186,0.022786458333333332,0.08333333333333333,0.14713541666666666
6279,1536.0,144.0,144.0,1.0,0.0,0.0,137.00970405689458,0.951456278172879,131.29081803005008,0.9117417918753478,0.007616678873697917,0.1748408564814814,0.024739583333333332,0.091796875,0.16276041666666666
6280,1536.0,144.0,144.0,1.0,0.0,0.0,139.7515258379225,0.970496707207795,136.1394114252741,0.9454125793421811,0.007345411512586806,0.13581452546296302,0.021484375,0.08072916666666667,0.14518229166666666
6281,1536.0,144.0,144.0,1.0,0.0,0.0,139.46247437259177,0.9684894053652207,135.48271505685082,0.9408521878947974,0.007381015353732639,0.14211697048611116,0.022786458333333332,0.08333333333333333,0.14908854166666666
6282,1536.0,144.0,144.0,1.0,0.0,0.0,138.24536057526433,0.9600372262171134,133.45944111324812,0.9268016743975563,0.007492913140190972,0.15749782986111116,0.025390625,0.08658854166666667,0.15364583333333334
6283,1536.0,144.0,144.0,1.0,0.0,0.0,140.033294201116,0.9724534319521945,136.4385843164469,0.9474901688642147,0.007329305013020833,0.1317997685185186,0.022786458333333332,0.083984375,0.14778645833333334
6284,1536.0,144.0,144.0,1.0,0.0,0.0,139.75414221304203,0.9705148764794586,135.888492109204,0.9436700840916945,0.007358974880642361,0.13827401620370372,0.022135416666666668,0.08268229166666667,0.15104166666666666
6285,1536.0,144.0,144.0,1.0,0.0,0.0,139.41029173677845,0.9681270259498503,135.43605051664753,0.9405281285878301,0.007383558485243056,0.1406430844907407,0.0234375,0.08528645833333333,0.14973958333333334
6286,1536.0,144.0,144.0,1.0,0.0,0.0,140.332278055469,0.9745297087185347,137.05681422098291,0.9517834320901591,0.007296244303385417,0.12692599826388884,0.021484375,0.08072916666666667,0.14453125
6287,1536.0,144.0,144.0,1.0,0.0,0.0,139.9860711108374,0.9721254938252597,136.45436668594564,0.9475997686524003,0.007328457302517361,0.13094075520833326,0.022786458333333332,0.08203125,0.14778645833333334
6288,1536.0,144.0,144.0,1.0,0.0,0.0,140.07776615844995,0.9727622649892358,136.58075720736366,0.9484774806066921,0.007321675618489583,0.12783022280092604,0.0234375,0.08528645833333333,0.150390625
6289,1536.0,144.0,144.0,1.0,0.0,0.0,138.68036875044905,0.9630581163225629,134.1271176805003,0.9314383172256966,0.007455613878038194,0.1532660590277779,0.022786458333333332,0.0859375,0.154296875
6290,1536.0,144.0,144.0,1.0,0.0,0.0,138.6608685558776,0.9629226983047057,134.03567776389048,0.930803317804795,0.007460700141059028,0.1520634403935186,0.0234375,0.08854166666666667,0.158203125
6291,1536.0,144.0,144.0,1.0,0.0,0.0,138.85783554743242,0.9642905246349474,134.34096344379913,0.9329233572486051,0.007443745930989583,0.14902524594907418,0.025390625,0.087890625,0.15625
6292,1536.0,144.0,144.0,1.0,0.0,0.0,139.79057391735978,0.9707678744261096,136.18656199492034,0.9457400138536135,0.007342868381076389,0.13396086516203698,0.022135416666666668,0.08268229166666667,0.14713541666666666
6293,1536.0,144.0,144.0,1.0,0.0,0.0,140.1638373352386,0.9733599814947126,136.78664192949907,0.9499072356215214,0.007310655381944444,0.12914134837962976,0.021484375,0.08138020833333333,0.146484375
6294,1536.0,144.0,144.0,1.0,0.0,0.0,139.2702960027239,0.9671548333522494,135.14125329361897,0.9384809256501317,0.007399664984809028,0.1442328559027779,0.022786458333333332,0.083984375,0.15234375
6295,1536.0,144.0,144.0,1.0,0.0,0.0,138.4308327800329,0.9613252276391173,133.74693877551022,0.9287981859410431,0.007476806640625,0.15542715567129628,0.024739583333333332,0.08658854166666667,0.15364583333333334
6296,1536.0,144.0,144.0,1.0,0.0,0.0,140.12807328349973,0.9731116200243037,136.73907499710214,0.9495769097020982,0.007313198513454861,0.12664568865740744,0.024088541666666668,0.08203125,0.14583333333333334
6297,1536.0,144.0,144.0,1.0,0.0,0.0,139.7849889581977,0.970729089987484,136.01383604289174,0.944540528075637,0.007352193196614583,0.13661928530092604,0.022135416666666668,0.08333333333333333,0.14973958333333334
6298,1536.0,144.0,144.0,1.0,0.0,0.0,138.3625693943414,0.960851176349593,133.42925008483203,0.9265920144780002,0.007494608561197917,0.15681061921296302,0.024739583333333332,0.09114583333333333,0.15950520833333334
6299,1536.0,144.0,144.0,1.0,0.0,0.0,139.37242817180257,0.9678640845264067,135.49827705031015,0.9409602572938205,0.007380167643229166,0.14151114004629628,0.020833333333333332,0.08203125,0.14778645833333334
6300,1536.0,144.0,144.0,1.0,0.0,0.0,140.80661978066956,0.9778237484768719,137.79324845228362,0.956897558696414,0.007257249620225694,0.11913158275462976,0.022135416666666668,0.08072916666666667,0.14453125
6301,1536.0,144.0,144.0,1.0,0.0,0.0,139.74276135309134,0.970435842729801,135.85719221467235,0.9434527237130025,0.007360670301649306,0.13681821469907418,0.024088541666666668,0.083984375,0.150390625
6302,1536.0,144.0,144.0,1.0,0.0,0.0,139.60271372917273,0.9694632897859218,135.66969522714203,0.9421506612995975,0.007370842827690972,0.13707139756944442,0.024739583333333332,0.08658854166666667,0.150390625
6303,1536.0,144.0,144.0,1.0,0.0,0.0,139.68584115576664,0.9700405635817128,135.888492109204,0.9436700840916945,0.007358974880642361,0.13512731481481488,0.022786458333333332,0.08528645833333333,0.15169270833333334
6304,1536.0,144.0,144.0,1.0,0.0,0.0,139.71659920005027,0.9702541611114602,135.8259067357513,0.9432354634427172,0.00736236572265625,0.13517252604166674,0.0234375,0.08658854166666667,0.15494791666666666
6305,1536.0,144.0,144.0,1.0,0.0,0.0,138.97468750794044,0.9651019965829197,134.6937656999315,0.935373372916191,0.007424248589409722,0.14553493923611116,0.022786458333333332,0.0859375,0.15559895833333334
6306,1536.0,144.0,144.0,1.0,0.0,0.0,138.33392373220008,0.9606522481402783,133.4896458074007,0.9270114292180605,0.007491217719184028,0.15781430844907418,0.024088541666666668,0.08723958333333333,0.15690104166666666
6307,1536.0,144.0,144.0,1.0,0.0,0.0,139.60391093879403,0.9694716037416252,135.74775604142692,0.942692750287687,0.007366604275173611,0.13803891782407418,0.022786458333333332,0.08333333333333333,0.150390625
6308,1536.0,144.0,144.0,1.0,0.0,0.0,140.14277308209623,0.9732137019590016,136.6440403104367,0.9489169466002549,0.007318284776475694,0.1294126157407407,0.0234375,0.08333333333333333,0.1484375
6309,1536.0,144.0,144.0,1.0,0.0,0.0,139.17345700323713,0.9664823403002578,135.17222413200412,0.9386960009166953,0.007397969563802083,0.14338288483796302,0.022786458333333332,0.083984375,0.14778645833333334
6310,1536.0,144.0,144.0,1.0,0.0,0.0,139.80845429109297,0.9708920436881456,135.90414746543777,0.9437788018433179,0.007358127170138889,0.1354618778935186,0.0234375,0.08658854166666667,0.15364583333333334
6311,1536.0,144.0,144.0,1.0,0.0,0.0,139.28797099752305,0.9672775763716879,135.24971336849347,0.939234120614538,0.007393731011284722,0.14405201099537046,0.022135416666666668,0.08138020833333333,0.1484375
6312,1536.0,144.0,144.0,1.0,0.0,0.0,139.8630624321954,0.9712712668902458,136.29670710571924,0.9465049104563836,0.007336934407552083,0.13453052662037046,0.020833333333333332,0.08072916666666667,0.14518229166666666
6313,1536.0,144.0,144.0,1.0,0.0,0.0,139.5888852892625,0.9693672589532117,135.6073111851937,0.9417174387860674,0.007374233669704861,0.13950376157407418,0.022786458333333332,0.08463541666666667,0.15234375
6314,1536.0,144.0,144.0,1.0,0.0,0.0,139.2273851679698,0.9668568414442347,134.89399656946827,0.9367638650657519,0.007413228352864583,0.14462167245370372,0.024739583333333332,0.08658854166666667,0.15494791666666666
6315,1536.0,144.0,144.0,1.0,0.0,0.0,139.53978664233819,0.9690262961273485,135.66969522714203,0.9421506612995975,0.007370842827690972,0.1356879340277779,0.0234375,0.08658854166666667,0.15234375
6316,1536.0,144.0,144.0,1.0,0.0,0.0,139.78210455154695,0.9707090593857427,135.98247838616714,0.9443227665706052,0.007353888617621528,0.13827401620370372,0.022135416666666668,0.08138020833333333,0.14778645833333334
6317,1536.0,144.0,144.0,1.0,0.0,0.0,140.37310212889895,0.9748132092284649,137.10460251046024,0.9521152952115295,0.007293701171875,0.12556061921296302,0.022135416666666668,0.08072916666666667,0.14583333333333334
6318,1536.0,144.0,144.0,1.0,0.0,0.0,138.84783313249395,0.9642210634200968,134.3256661352767,0.9328171259394215,0.007444593641493056,0.15200918692129628,0.022786458333333332,0.08463541666666667,0.15299479166666666
6319,1536.0,144.0,144.0,1.0,0.0,0.0,139.33167069293873,0.9675810464787412,135.31176875430145,0.9396650607937601,0.007390340169270833,0.13995587384259256,0.024739583333333332,0.08528645833333333,0.15104166666666666
6320,1536.0,144.0,144.0,1.0,0.0,0.0,138.13865223501958,0.9592961960765248,133.1431151241535,0.9246049661399548,0.007510715060763889,0.16146737557870372,0.024088541666666668,0.08658854166666667,0.15625
6321,1536.0,144.0,144.0,1.0,0.0,0.0,139.90867267981844,0.9715880047209614,136.45436668594564,0.9475997686524003,0.007328457302517361,0.13151945891203698,0.022135416666666668,0.08203125,0.14583333333333334
6322,1536.0,144.0,144.0,1.0,0.0,0.0,139.6355326763272,0.969691199141161,135.70090877717703,0.9423674220637294,0.007369147406684028,0.140380859375,0.022135416666666668,0.08333333333333333,0.150390625
6323,1536.0,144.0,144.0,1.0,0.0,0.0,138.88759890179043,0.9644972145957669,134.47879616963064,0.9338805289557683,0.007436116536458334,0.14950448495370372,0.022786458333333332,0.087890625,0.15299479166666666
6324,1536.0,144.0,144.0,1.0,0.0,0.0,139.46303347004778,0.9684932879864429,135.42050281253586,0.940420158420388,0.007384406195746528,0.14095052083333326,0.022786458333333332,0.08528645833333333,0.15234375
6325,1536.0,144.0,144.0,1.0,0.0,0.0,139.77966988050954,0.970692151947983,136.09229349330872,0.9450853714813106,0.007347954644097222,0.13605866608796302,0.022135416666666668,0.08203125,0.14713541666666666
6326,1536.0,144.0,144.0,1.0,0.0,0.0,140.12082527929311,0.9730612866617577,136.62821403752605,0.9488070419272643,0.007319132486979167,0.13101309317129628,0.022135416666666668,0.08138020833333333,0.14713541666666666
6327,1536.0,144.0,144.0,1.0,0.0,0.0,139.5702851029216,0.969238090992511,135.49827705031012,0.9409602572938203,0.007380167643229167,0.14110423900462976,0.022786458333333332,0.08463541666666667,0.15104166666666666
6328,1536.0,144.0,144.0,1.0,0.0,0.0,139.90067733316198,0.9715324814802915,136.26521889800162,0.9462862423472335,0.007338629828559028,0.1338252314814814,0.022135416666666668,0.08268229166666667,0.1484375
6329,1536.0,144.0,144.0,1.0,0.0,0.0,138.96228380182896,0.9650158597349233,134.70914696813978,0.9354801872787485,0.00742340087890625,0.14767795138888884,0.022135416666666668,0.08463541666666667,0.15299479166666666
6330,1536.0,144.0,144.0,1.0,0.0,0.0,140.65098392677479,0.976742943935936,137.61642557162855,0.9556696220251983,0.007266574435763889,0.1203070746527779,0.020833333333333332,0.07942708333333333,0.14453125
6331,1536.0,144.0,144.0,1.0,0.0,0.0,139.51655772547528,0.9688649842046895,135.68530020703935,0.942259029215551,0.0073699951171875,0.13873517071759256,0.022786458333333332,0.08268229166666667,0.14908854166666666
6332,1536.0,144.0,144.0,1.0,0.0,0.0,139.4590455145419,0.9684655938509855,135.66969522714203,0.9421506612995975,0.007370842827690972,0.1394404658564814,0.022135416666666668,0.08138020833333333,0.14778645833333334
6333,1536.0,144.0,144.0,1.0,0.0,0.0,139.07427785475892,0.9657935962136036,134.97116704805492,0.9372997711670481,0.007408989800347222,0.146484375,0.020833333333333332,0.08333333333333333,0.14908854166666666
6334,1536.0,144.0,144.0,1.0,0.0,0.0,140.07515480073678,0.9727441305606721,136.6598702502317,0.9490268767377201,0.007317437065972222,0.13046151620370372,0.020833333333333332,0.07942708333333333,0.14583333333333334
6335,1536.0,144.0,144.0,1.0,0.0,0.0,139.61033625142025,0.9695162239681961,135.888492109204,0.9436700840916945,0.007358974880642361,0.13703522858796302,0.022786458333333332,0.08203125,0.14713541666666666
6336,1536.0,144.0,144.0,1.0,0.0,0.0,139.40953732569324,0.9681217869839808,135.51384261918437,0.9410683515221137,0.007379319932725694,0.13929578993055558,0.022135416666666668,0.08463541666666667,0.15104166666666666
6337,1536.0,144.0,144.0,1.0,0.0,0.0,139.34980865489567,0.9677070045478866,135.21870701513066,0.9390187987161851,0.007395426432291667,0.14397967303240744,0.022786458333333332,0.08463541666666667,0.150390625
6338,1536.0,144.0,144.0,1.0,0.0,0.0,139.47352705161254,0.9685661600806426,135.65409383624655,0.9420423183072677,0.007371690538194445,0.13796657986111116,0.0234375,0.08333333333333333,0.14778645833333334
6339,1536.0,144.0,144.0,1.0,0.0,0.0,139.1112570611107,0.9660503962577133,134.84773662551441,0.9364426154549612,0.007415771484375,0.14592375578703698,0.024739583333333332,0.0859375,0.150390625
6340,1536.0,144.0,144.0,1.0,0.0,0.0,139.67769527239275,0.9699839949471719,136.02952029520296,0.944649446494465,0.007351345486111111,0.13543475115740744,0.022135416666666668,0.08203125,0.146484375
6341,1536.0,144.0,144.0,1.0,0.0,0.0,139.38727476757242,0.9679671858859196,135.18771487508596,0.9388035755214302,0.007397121853298611,0.14134837962962976,0.024739583333333332,0.087890625,0.15494791666666666
6342,1536.0,144.0,144.0,1.0,0.0,0.0,138.72037384896686,0.9633359295067143,134.27979510529312,0.9324985771200911,0.007447136773003472,0.15147569444444442,0.024088541666666668,0.08528645833333333,0.150390625
6343,1536.0,144.0,144.0,1.0,0.0,0.0,139.72377096720453,0.9703039650500315,135.9668049792531,0.9442139234670355,0.007354736328125,0.13776765046296302,0.021484375,0.08138020833333333,0.14778645833333334
6344,1536.0,144.0,144.0,1.0,0.0,0.0,139.57999809006813,0.9693055422921398,135.70090877717703,0.9423674220637294,0.007369147406684028,0.1396122685185186,0.022786458333333332,0.08333333333333333,0.1484375
6345,1536.0,144.0,144.0,1.0,0.0,0.0,138.95465317684284,0.9649628692836308,134.52480328429695,0.9342000228076177,0.007433573404947917,0.14992947048611116,0.0234375,0.0859375,0.154296875
6346,1536.0,144.0,144.0,1.0,0.0,0.0,139.41679483102203,0.9681721863265419,135.48271505685082,0.9408521878947974,0.007381015353732639,0.14216218171296302,0.022135416666666668,0.08268229166666667,0.14778645833333334
6347,1536.0,144.0,144.0,1.0,0.0,0.0,140.28546418814483,0.9742046124176724,136.97724105898746,0.9512308406874129,0.007300482855902778,0.12686270254629628,0.021484375,0.08138020833333333,0.14518229166666666
6348,1536.0,144.0,144.0,1.0,0.0,0.0,140.3761844867764,0.9748346144915028,137.13647988839804,0.9523366658916531,0.007292005750868056,0.12290219907407418,0.0234375,0.08268229166666667,0.146484375
6349,1536.0,144.0,144.0,1.0,0.0,0.0,139.61512046177418,0.9695494476512097,135.6073111851937,0.9417174387860674,0.007374233669704861,0.1393862123842593,0.022786458333333332,0.0859375,0.15234375
6350,1536.0,144.0,144.0,1.0,0.0,0.0,138.86350332347246,0.9643298841907809,134.52480328429695,0.9342000228076177,0.007433573404947917,0.14934172453703698,0.021484375,0.083984375,0.15234375
6351,1536.0,144.0,144.0,1.0,0.0,0.0,139.40054290905306,0.9680593257573129,135.3428178063332,0.9398806792106471,0.007388644748263889,0.14365415219907418,0.022135416666666668,0.08333333333333333,0.14973958333333334
6352,1536.0,144.0,144.0,1.0,0.0,0.0,140.51584979926756,0.9758045124949136,137.32805587892898,0.9536670547147845,0.007281833224826389,0.12353515625,0.020833333333333332,0.08072916666666667,0.146484375
6353,1536.0,144.0,144.0,1.0,0.0,0.0,137.46727407706308,0.9546338477573825,132.08464897547867,0.9172545067741574,0.007570902506510417,0.17075376157407418,0.0234375,0.087890625,0.15755208333333334
6354,1536.0,144.0,144.0,1.0,0.0,0.0,140.226166759902,0.9737928247215416,136.6598702502317,0.9490268767377201,0.007317437065972222,0.12904188368055558,0.0234375,0.083984375,0.14908854166666666
6355,1536.0,144.0,144.0,1.0,0.0,0.0,138.7165841092916,0.9633096118700806,134.09662384903945,0.9312265545072184,0.007457309299045139,0.15438729745370372,0.022135416666666668,0.08658854166666667,0.154296875
6356,1536.0,144.0,144.0,1.0,0.0,0.0,139.53350318286402,0.9689826609921113,135.73213669313083,0.9425842825911863,0.007367451985677083,0.14050745081018512,0.020833333333333332,0.07942708333333333,0.14518229166666666
6357,1536.0,144.0,144.0,1.0,0.0,0.0,138.70715216364266,0.9632441122475185,134.29508196721312,0.9326047358834244,0.0074462890625,0.15149377893518512,0.022786458333333332,0.08528645833333333,0.15299479166666666
6358,1536.0,144.0,144.0,1.0,0.0,0.0,140.02959285281736,0.972427728144565,136.48594238111767,0.9478190443133171,0.007326761881510417,0.13311993634259256,0.021484375,0.08072916666666667,0.14583333333333334
6359,1536.0,144.0,144.0,1.0,0.0,0.0,140.65317661704478,0.9767581709516998,137.58432470258924,0.9554466993235364,0.007268269856770833,0.12110279224537046,0.022135416666666668,0.08072916666666667,0.14388020833333334
6360,1536.0,144.0,144.0,1.0,0.0,0.0,140.26700842035004,0.9740764473635419,136.94543765962388,0.951009983747388,0.007302178276909722,0.12604890046296302,0.022135416666666668,0.08268229166666667,0.146484375
6361,1536.0,144.0,144.0,1.0,0.0,0.0,138.67848181898657,0.9630450126318512,134.21868244396404,0.9320741836386391,0.007450527615017361,0.1520634403935186,0.021484375,0.083984375,0.15364583333333334
6362,1536.0,144.0,144.0,1.0,0.0,0.0,139.40317654585857,0.9680776149017957,135.42050281253586,0.940420158420388,0.007384406195746528,0.14292173032407418,0.021484375,0.08268229166666667,0.1484375
6363,1536.0,144.0,144.0,1.0,0.0,0.0,138.86076010615096,0.9643108340704928,134.7399200456882,0.935693889206168,0.007421705457899305,0.14756944444444442,0.022135416666666668,0.08268229166666667,0.1484375
6364,1536.0,144.0,144.0,1.0,0.0,0.0,139.9582116482587,0.9719320253351298,136.3754913294798,0.9470520231213874,0.007332695855034722,0.1323603877314814,0.022135416666666668,0.08463541666666667,0.14713541666666666
6365,1536.0,144.0,144.0,1.0,0.0,0.0,140.41856672017582,0.9751289355567765,137.36003726129482,0.9538891476478807,0.007280137803819445,0.12462926793981488,0.01953125,0.07486979166666667,0.138671875
6366,1536.0,144.0,144.0,1.0,0.0,0.0,139.57840880685805,0.9692945056031809,135.65409383624655,0.9420423183072677,0.007371690538194444,0.1396846064814814,0.022786458333333332,0.083984375,0.150390625
6367,1536.0,144.0,144.0,1.0,0.0,0.0,139.13597638919006,0.9662220582582643,134.92485416904952,0.9369781539517328,0.007411532931857639,0.14607747395833326,0.022135416666666668,0.0859375,0.15104166666666666
6368,1536.0,144.0,144.0,1.0,0.0,0.0,139.28009865764668,0.9672229073447686,135.15673693858847,0.9385884509624199,0.007398817274305555,0.1445493344907407,0.022135416666666668,0.083984375,0.15169270833333334
6369,1536.0,144.0,144.0,1.0,0.0,0.0,139.66619264435946,0.9699041155858296,135.91980642931213,0.943887544648001,0.007357279459635417,0.13744212962962976,0.022135416666666668,0.08203125,0.14713541666666666
6370,1536.0,144.0,144.0,1.0,0.0,0.0,139.0045719506169,0.9653095274348397,134.7553118574366,0.9358007767877541,0.007420857747395833,0.1459418402777779,0.0234375,0.08463541666666667,0.15299479166666666
6371,1536.0,144.0,144.0,1.0,0.0,0.0,138.4565231594529,0.9615036330517562,133.7621045470008,0.9289035037986166,0.007475958930121528,0.15676540798611116,0.022135416666666668,0.08528645833333333,0.15559895833333334
6372,1536.0,144.0,144.0,1.0,0.0,0.0,139.29959365309787,0.9673582892576241,135.23420841453628,0.9391264473231686,0.007394578721788194,0.14211697048611116,0.022135416666666668,0.08528645833333333,0.15299479166666666
6373,1536.0,144.0,144.0,1.0,0.0,0.0,138.62545274941894,0.9626767552042982,133.8683613254653,0.929641398093509,0.007470024956597222,0.15540002893518512,0.0234375,0.08854166666666667,0.15690104166666666
6374,1536.0,144.0,144.0,1.0,0.0,0.0,139.8108119192463,0.9709084161058771,136.20228611014895,0.9458492090982565,0.007342020670572917,0.1338071469907407,0.022135416666666668,0.08203125,0.14778645833333334
6375,1536.0,144.0,144.0,1.0,0.0,0.0,139.5251826639961,0.9689248796110841,135.46715663757465,0.9407441433164906,0.007381863064236111,0.1379032841435186,0.025390625,0.08723958333333333,0.15234375
6376,1536.0,144.0,144.0,1.0,0.0,0.0,138.39958755500575,0.9611082469097622,133.580341977126,0.9276412637300417,0.007486131456163195,0.15691912615740744,0.0234375,0.08854166666666667,0.15755208333333334
6377,1536.0,144.0,144.0,1.0,0.0,0.0,140.6998840674529,0.9770825282462007,137.69674331738065,0.9562273841484767,0.007262335883246528,0.1208134403935186,0.020182291666666668,0.07877604166666667,0.14322916666666666
6378,1536.0,144.0,144.0,1.0,0.0,0.0,139.91812665336636,0.9716536573150442,136.23374523617045,0.9460676752511836,0.007340325249565972,0.1347113715277779,0.022135416666666668,0.08268229166666667,0.14713541666666666
6379,1536.0,144.0,144.0,1.0,0.0,0.0,139.40708684362707,0.9681047697474102,135.3428178063332,0.9398806792106471,0.007388644748263889,0.1435366030092593,0.022135416666666668,0.08333333333333333,0.150390625
6380,1536.0,144.0,144.0,1.0,0.0,0.0,138.78617702756821,0.9637928960247792,134.40218753560444,0.9333485245528086,0.007440355088975694,0.15031828703703698,0.0234375,0.08658854166666667,0.15234375
6381,1536.0,144.0,144.0,1.0,0.0,0.0,139.98303020898612,0.9721043764512926,136.26521889800162,0.9462862423472335,0.007338629828559028,0.1312934027777779,0.024088541666666668,0.083984375,0.14908854166666666
6382,1536.0,144.0,144.0,1.0,0.0,0.0,138.3791441343548,0.9609662787107971,133.8076225045372,0.9292196007259528,0.007473415798611111,0.15522822627314814,0.022135416666666668,0.08528645833333333,0.154296875
6383,1536.0,144.0,144.0,1.0,0.0,0.0,138.24680759697895,0.9600472749790205,133.8683613254653,0.929641398093509,0.007470024956597222,0.15446867766203698,0.022786458333333332,0.08333333333333333,0.150390625
6384,1536.0,144.0,144.0,1.0,0.0,0.0,140.34604943345235,0.9746253432878635,137.07273994887288,0.9518940274227283,0.007295396592881945,0.12854456018518512,0.01953125,0.07682291666666667,0.140625
