tag,cluster_id,cluster_title,config_feature,config_value_0,config_value_1,n_rows_0,n_rows_1,dominant_outcome_0,dominant_outcome_1,dominant_share_0,dominant_share_1,dominant_outcome_changes,total_variation_distance,always_full_gap,always_zero_gap,binary_0_20_gap,other_gap
PUNISHMENT,4,Selective Punishers with High Thresholds,CONFIG_showNRounds,False,True,148,117,other,other,0.4527027027027027,0.452991452991453,False,0.018422268422268427,0.016343266343266355,0.0017902517902517907,-0.018422268422268406,0.00028875028875030573
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_allOrNothing,False,True,93,72,other,binary_0_20,0.8494623655913979,0.6527777777777778,True,0.8494623655913979,0.2150537634408602,0.013888888888888888,0.6205197132616488,-0.8494623655913979
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_allOrNothing,False,True,172,176,other,binary_0_20,0.7906976744186046,0.5397727272727273,True,0.7906976744186046,0.2522463002114165,0.05100422832980972,0.4874471458773785,-0.7906976744186046
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_allOrNothing,False,True,125,182,other,binary_0_20,0.776,0.510989010989011,True,0.776,0.26105494505494503,0.04395604395604396,0.47098901098901097,-0.776
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_allOrNothing,False,True,83,112,other,always_full,0.7349397590361446,0.5,True,0.7349397590361446,0.24698795180722893,0.03571428571428571,0.45223752151463,-0.7349397590361446
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_allOrNothing,False,True,94,101,other,binary_0_20,0.6702127659574468,0.6039603960396039,True,0.6702127659574468,0.10259111017484729,0.02749104697703813,0.5401306088055614,-0.6702127659574468
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_allOrNothing,False,True,59,69,other,always_full,0.6440677966101694,0.5507246376811594,True,0.6440677966101694,0.19479243429132892,0.0,0.4492753623188406,-0.6440677966101694
REWARD,5,Disengaged from Reward Dynamics,CONFIG_allOrNothing,False,True,183,157,other,always_full,0.5792349726775956,0.5414012738853503,True,0.5792349726775956,0.19167449792906616,0.03456197138978803,0.35299850335874144,-0.5792349726775956
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_showOtherSummaries,False,True,194,154,binary_0_20,other,0.4072164948453608,0.5909090909090909,True,0.358950328022493,-0.08066675592448788,-0.0334047395903066,-0.24487883250769849,0.358950328022493
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_showOtherSummaries,False,True,174,133,always_full,other,0.42528735632183906,0.48872180451127817,True,0.3119004407570651,-0.19972344654740298,0.007086682222798374,-0.1121769942096621,0.3048137585342667
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_chat,False,True,55,140,other,binary_0_20,0.4727272727272727,0.36428571428571427,True,0.2707792207792208,0.1974025974025974,-0.062337662337662345,0.07337662337662337,-0.20844155844155843
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_showOtherSummaries,False,True,65,100,binary_0_20,other,0.4153846153846154,0.58,True,0.2569230769230769,-0.056153846153846165,-0.015384615384615385,-0.1853846153846154,0.25692307692307687
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_chat,False,True,72,123,other,always_full,0.4166666666666667,0.4634146341463415,True,0.19613821138211385,0.1856368563685637,0.010501355013550137,-0.0315040650406504,-0.16463414634146345
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_punishmentExists,False,True,168,27,binary_0_20,always_full,0.3630952380952381,0.4074074074074074,True,0.19444444444444442,0.13955026455026454,-0.05357142857142857,-0.14087301587301587,0.054894179894179884
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_showRewardId,False,True,54,74,always_full,always_full,0.37037037037037035,0.527027027027027,False,0.18968968968968966,0.15665665665665662,0.0,-0.1896896896896897,0.03303303303303301
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_showPunishmentId,False,True,54,74,always_full,always_full,0.37037037037037035,0.527027027027027,False,0.18968968968968966,0.15665665665665662,0.0,-0.1896896896896897,0.03303303303303301
REWARD,5,Disengaged from Reward Dynamics,CONFIG_chat,False,True,95,245,other,always_full,0.37894736842105264,0.4897959183673469,True,0.1845327604726101,0.18453276047261008,-0.05735767991407088,-0.03394199785177229,-0.09323308270676695
REWARD,5,Disengaged from Reward Dynamics,CONFIG_showOtherSummaries,False,True,180,160,always_full,always_full,0.46111111111111114,0.4125,False,0.1791666666666667,-0.04861111111111116,-0.002083333333333333,0.17916666666666667,-0.12847222222222224
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_chat,False,True,203,104,other,always_full,0.3448275862068966,0.4519230769230769,True,0.17113489958317546,0.17113489958317546,-0.010325881015536185,-0.07559681697612736,-0.08521220159151194
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_defaultContribProp,0,1,87,78,other,other,0.5172413793103449,0.4358974358974359,False,0.1675508399646331,-0.08620689655172417,0.01282051282051282,0.15473032714412027,-0.08134394341290896
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_chat,False,True,270,78,other,other,0.35555555555555557,0.5128205128205128,False,0.1615384615384615,0.004273504273504258,-0.024216524216524215,-0.1373219373219373,0.1572649572649572
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_showOtherSummaries,False,True,66,129,other,always_full,0.3939393939393939,0.40310077519379844,True,0.13742071881606766,0.02431289640591966,-0.014799154334038056,0.113107822410148,-0.1226215644820296
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_showNRounds,False,True,92,103,always_full,binary_0_20,0.34782608695652173,0.3883495145631068,True,0.13032925284930347,-0.11481637821865764,-0.015512874630645844,0.09487125369354155,0.03545799915576192
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_showRewardId,False,True,90,75,other,other,0.4444444444444444,0.52,False,0.1266666666666667,0.05111111111111111,-0.011111111111111112,-0.11555555555555558,0.0755555555555556
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_showPunishmentId,False,True,90,75,other,other,0.4444444444444444,0.52,False,0.1266666666666667,0.05111111111111111,-0.011111111111111112,-0.11555555555555558,0.0755555555555556
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_defaultContribProp,0,1,68,60,always_full,always_full,0.4264705882352941,0.5,False,0.11960784313725492,0.0735294117647059,0.0,0.04607843137254902,-0.11960784313725492
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_showRewardId,False,True,203,145,other,other,0.3448275862068966,0.45517241379310347,False,0.11527093596059111,-0.016748768472906406,0.004926108374384237,-0.09852216748768469,0.1103448275862069
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_showPunishmentId,False,True,203,145,other,other,0.3448275862068966,0.45517241379310347,False,0.11527093596059111,-0.016748768472906406,0.004926108374384237,-0.09852216748768469,0.1103448275862069
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_showOtherSummaries,False,True,75,120,other,binary_0_20,0.36,0.38333333333333336,True,0.11333333333333334,-0.053333333333333344,0.010000000000000002,0.10333333333333333,-0.06
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_punishmentExists,False,True,171,177,other,other,0.4269005847953216,0.3559322033898305,False,0.11230052532461096,0.05362275745861833,-0.04133214391911983,0.05867776786599266,-0.07096838140549111
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_showNRounds,False,True,88,107,always_full,always_full,0.4090909090909091,0.38317757009345793,False,0.11045029736618522,-0.025913338997451185,0.01667374681393373,-0.08453695836873407,0.09377655055225148
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_defaultContribProp,0,1,95,100,binary_0_20,other,0.3684210526315789,0.35,True,0.10421052631578945,-0.0557894736842105,0.04894736842105264,-0.04842105263157892,0.05526315789473685
REWARD,5,Disengaged from Reward Dynamics,CONFIG_punishmentExists,False,True,116,224,always_full,always_full,0.3706896551724138,0.4732142857142857,False,0.10252463054187191,0.10252463054187189,-0.04248768472906404,-0.02293719211822659,-0.037099753694581294
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_punishmentExists,False,True,222,85,always_full,other,0.35585585585585583,0.38823529411764707,True,0.09994700582935877,-0.06173820879703229,-0.0034976152623211465,-0.03471118177000532,0.09994700582935878
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_punishmentExists,False,True,122,43,other,other,0.45901639344262296,0.5348837209302325,False,0.09912314144109796,-0.09817003431185664,0.023255813953488372,-0.0009531071292413484,0.07586732748760955
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_showNRounds,False,True,182,166,other,other,0.36813186813186816,0.41566265060240964,False,0.09810671256454388,-0.09526016152522179,-0.0028465510393221247,0.05057593009400235,0.04753078247054149
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_showNRounds,False,True,95,70,other,other,0.5157894736842106,0.42857142857142855,False,0.09774436090225569,0.0037593984962406013,-0.010526315789473684,0.09398496240601506,-0.08721804511278203
REWARD,2,Selective Rewarding for Strategic Cooperation,CONFIG_chat,False,True,126,39,other,other,0.5,0.41025641025641024,False,0.09768009768009771,0.024420024420024444,-0.007936507936507936,0.07326007326007328,-0.08974358974358976
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_showRewardId,False,True,103,92,other,binary_0_20,0.3106796116504854,0.3804347826086957,True,0.09603208104685523,-0.04981004643309411,-0.04622203461376108,0.06975517095821027,0.026276910088645022
REWARD,6,Reluctant Non-Participants in Reward Systems,CONFIG_showPunishmentId,False,True,103,92,other,binary_0_20,0.3106796116504854,0.3804347826086957,True,0.09603208104685523,-0.04981004643309411,-0.04622203461376108,0.06975517095821027,0.026276910088645022
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_defaultContribProp,0,1,151,156,other,binary_0_20,0.36423841059602646,0.36538461538461536,True,0.09585668194939717,0.0019952453727288266,-0.0008490405841399228,0.09386143657666834,-0.09500764136525724
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_chat,False,True,55,73,always_full,always_full,0.45454545454545453,0.4657534246575342,False,0.08518057285180572,0.01120797011207969,0.0,0.073972602739726,-0.08518057285180575
REWARD,5,Disengaged from Reward Dynamics,CONFIG_defaultContribProp,0,1,165,175,always_full,always_full,0.4727272727272727,0.4057142857142857,False,0.07982683982683984,-0.06701298701298702,0.0039826839826839835,-0.012813852813852805,0.07584415584415588
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_showRewardId,False,True,83,112,always_full,always_full,0.42168674698795183,0.375,False,0.07465576592082618,-0.04668674698795183,-0.027216006884681582,0.07465576592082615,-0.0007530120481927804
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_showPunishmentId,False,True,83,112,always_full,always_full,0.42168674698795183,0.375,False,0.07465576592082618,-0.04668674698795183,-0.027216006884681582,0.07465576592082615,-0.0007530120481927804
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_punishmentExists,False,True,61,134,always_full,always_full,0.4262295081967213,0.3805970149253731,False,0.07352581355517493,-0.04563249327134816,-0.01786151211157328,-0.010031808172253465,0.07352581355517496
REWARD,5,Disengaged from Reward Dynamics,CONFIG_showNRounds,False,True,145,195,always_full,always_full,0.4,0.4666666666666667,False,0.06666666666666665,0.06666666666666665,-0.015738284703801945,-0.0053050397877983935,-0.045623342175066306
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_showNRounds,False,True,42,86,always_full,always_full,0.4523809523809524,0.46511627906976744,False,0.06478405315614616,0.012735326688815052,0.0,-0.06478405315614616,0.05204872646733111
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_showRewardId,False,True,126,181,always_full,other,0.373015873015873,0.3370165745856354,True,0.058098745944049866,-0.058098745944049845,0.003814785582741384,0.002981671489958815,0.05130228887134969
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_showPunishmentId,False,True,126,181,always_full,other,0.373015873015873,0.3370165745856354,True,0.058098745944049866,-0.058098745944049845,0.003814785582741384,0.002981671489958815,0.05130228887134969
REWARD,5,Disengaged from Reward Dynamics,CONFIG_showRewardId,False,True,156,184,always_full,always_full,0.44871794871794873,0.42934782608695654,False,0.05546265328874024,-0.019370122630992193,0.012402452619843927,-0.036092530657748034,0.04306020066889632
REWARD,5,Disengaged from Reward Dynamics,CONFIG_showPunishmentId,False,True,156,184,always_full,always_full,0.44871794871794873,0.42934782608695654,False,0.05546265328874024,-0.019370122630992193,0.012402452619843927,-0.036092530657748034,0.04306020066889632
REWARD,3,Negative Reinforcement Over Positive Incentives,CONFIG_showOtherSummaries,False,True,52,76,always_full,always_full,0.4807692307692308,0.4473684210526316,False,0.05161943319838057,-0.0334008097165992,0.0,0.051619433198380554,-0.018218623481781382
REWARD,1,Selective Rewarding for Cooperative Behavior,CONFIG_defaultContribProp,0,1,96,99,always_full,always_full,0.40625,0.3838383838383838,False,0.041666666666666644,-0.022411616161616188,-0.0006313131313131284,-0.018623737373737348,0.04166666666666663
REWARD,4,Passive Observers of Reward Dynamics,CONFIG_defaultContribProp,0,1,193,155,other,other,0.40414507772020725,0.3741935483870968,False,0.03369547049974929,0.03252548888517465,0.0011699816145746278,-0.0037439411666388422,-0.02995152933311046
REWARD,0,Generous Rewarding for Cooperative Engagement,CONFIG_showNRounds,False,True,170,137,always_full,always_full,0.32941176470588235,0.35036496350364965,False,0.020953198797767286,0.020953198797767303,-0.007513954486904249,-0.009660798626019762,-0.003778445684843257
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_allOrNothing,False,True,197,120,other,binary_0_20,0.9644670050761421,0.9916666666666667,True,0.9644670050761421,0.008333333333333333,0.0,0.9561336717428088,-0.9644670050761421
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_allOrNothing,False,True,156,103,other,binary_0_20,0.9423076923076923,0.9805825242718447,True,0.9487179487179487,-0.00641025641025641,0.019417475728155338,0.9293004729897933,-0.9423076923076923
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_allOrNothing,False,True,94,123,other,binary_0_20,0.7446808510638298,0.7560975609756098,True,0.7553191489361701,-0.010638297872340425,0.137519460300986,0.6177996886351842,-0.7446808510638298
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_allOrNothing,False,True,92,68,other,binary_0_20,0.7391304347826086,0.7352941176470589,True,0.7391304347826088,0.03260869565217392,0.014705882352941176,0.6918158567774937,-0.7391304347826086
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_allOrNothing,False,True,81,108,other,always_full,0.6296296296296297,0.6203703703703703,True,0.6296296296296297,0.2623456790123457,0.027777777777777776,0.3395061728395062,-0.6296296296296297
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_allOrNothing,False,True,137,204,other,always_full,0.48175182481751827,0.6225490196078431,True,0.48175182481751827,0.14809646486331762,0.0,0.33365535995420065,-0.48175182481751827
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_allOrNothing,False,True,142,191,always_full,always_full,0.5563380281690141,0.7277486910994765,False,0.4154929577464789,0.17141066293046237,0.019135756950077427,0.2249465378659391,-0.4154929577464789
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_chat,False,True,4,156,other,other,0.75,0.4166666666666667,False,0.3333333333333333,0.23717948717948717,0.00641025641025641,0.08974358974358976,-0.3333333333333333
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_defaultContribProp,0,1,121,96,other,binary_0_20,0.4214876033057851,0.5729166666666666,True,0.2318353994490358,-0.008264462809917356,0.08040633608815426,0.15142906336088152,-0.22357093663911845
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_showOtherSummaries,False,True,88,72,other,other,0.3977272727272727,0.4583333333333333,False,0.2297979797979798,-0.21843434343434343,-0.011363636363636364,0.16919191919191923,0.06060606060606061
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_chat,False,True,164,177,always_full,always_full,0.4878048780487805,0.632768361581921,False,0.22416287722199257,0.14496348353314048,0.0,-0.22416287722199255,0.07919939368885215
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_showRewardId,False,True,123,136,binary_0_20,other,0.5203252032520326,0.6544117647058824,True,0.19757293161166908,-0.008130081300813009,0.014705882352941176,-0.18944285031085611,0.18286704925872788
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_showPunishmentId,False,True,123,136,binary_0_20,other,0.5203252032520326,0.6544117647058824,True,0.19757293161166908,-0.008130081300813009,0.014705882352941176,-0.18944285031085611,0.18286704925872788
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_rewardExists,False,True,79,81,other,binary_0_20,0.5189873417721519,0.345679012345679,True,0.18565400843881857,0.15674324113142676,0.012345679012345678,0.016565088295046104,-0.18565400843881857
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_chat,False,True,103,114,binary_0_20,binary_0_20,0.5825242718446602,0.40350877192982454,False,0.17901549991483562,0.008771929824561403,0.0921478453415091,-0.17901549991483562,0.07809572474876514
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_rewardExists,False,True,116,143,binary_0_20,other,0.5086206896551724,0.6363636363636364,True,0.16059802266698817,0.006993006993006993,-0.0016276826621654207,-0.15897034000482274,0.15360501567398116
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_rewardExists,False,True,208,109,other,other,0.6490384615384616,0.5045871559633027,False,0.14925899788285113,-0.004807692307692308,0.0,0.14925899788285113,-0.14445130557515884
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_showRewardId,False,True,54,106,other,other,0.37037037037037035,0.4528301886792453,False,0.1446540880503145,-0.12613556953179594,-0.018518518518518517,0.062194269741439545,0.08245981830887494
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_showPunishmentId,False,True,54,106,other,other,0.37037037037037035,0.4528301886792453,False,0.1446540880503145,-0.12613556953179594,-0.018518518518518517,0.062194269741439545,0.08245981830887494
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_showOtherSummaries,False,True,103,156,binary_0_20,other,0.5048543689320388,0.6217948717948718,True,0.14276823500124472,0.00641025641025641,-0.003298481453821259,-0.13946975354742347,0.1363579785909883
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_defaultContribProp,0,1,181,136,other,other,0.6574585635359116,0.5220588235294118,False,0.1353997400064998,0.007352941176470588,0.0,0.12804679883002923,-0.1353997400064998
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_defaultContribProp,0,1,91,98,always_full,always_full,0.4725274725274725,0.5408163265306123,False,0.1318681318681319,0.06828885400313978,0.009419152276295131,-0.1318681318681319,0.05416012558869701
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_defaultContribProp,0,1,169,172,always_full,always_full,0.6035502958579881,0.5232558139534884,False,0.12563643869547267,-0.08029448190449973,0.0,-0.045341956790972915,0.1256364386954727
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_showRewardId,False,True,168,149,other,other,0.5476190476190477,0.6577181208053692,False,0.11681048258229465,0.006711409395973154,0.0,-0.11681048258229465,0.1100990731863215
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_showPunishmentId,False,True,168,149,other,other,0.5476190476190477,0.6577181208053692,False,0.11681048258229465,0.006711409395973154,0.0,-0.11681048258229465,0.1100990731863215
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_punishmentExists,False,True,212,105,other,other,0.5613207547169812,0.6761904761904762,False,0.11486972147349506,-0.0047169811320754715,0.0,-0.11015274034141959,0.11486972147349506
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_chat,False,True,89,100,always_full,always_full,0.449438202247191,0.56,False,0.11056179775280901,0.11056179775280905,-0.033707865168539325,-0.0347191011235955,-0.04213483146067415
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_punishmentExists,False,True,153,180,always_full,always_full,0.6339869281045751,0.6722222222222223,False,0.11045751633986932,0.038235294117647145,-0.0029411764705882353,0.07222222222222222,-0.10751633986928105
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_chat,False,True,154,105,other,other,0.6038961038961039,0.5142857142857142,False,0.10909090909090913,-0.006493506493506494,-0.012987012987012988,0.10909090909090907,-0.0896103896103897
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_rewardExists,False,True,202,139,always_full,always_full,0.6039603960396039,0.5035971223021583,False,0.10036327373744569,-0.10036327373744569,0.0,0.014174798774841513,0.08618847496260418
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_defaultContribProp,0,1,135,124,other,other,0.6148148148148148,0.5161290322580645,False,0.0986857825567503,0.008064516129032258,0.0006571087216248502,0.08996415770609317,-0.09868578255675031
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_punishmentExists,False,True,221,120,always_full,always_full,0.5972850678733032,0.5,False,0.09728506787330317,-0.09728506787330315,0.0,0.061613876319758676,0.03567119155354451
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_showOtherSummaries,False,True,67,122,always_full,always_full,0.5671641791044776,0.47540983606557374,False,0.09175434303890383,-0.09175434303890384,0.0014680694886224626,0.06532909224369954,0.02495718130658181
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_showOtherSummaries,False,True,149,184,always_full,always_full,0.6845637583892618,0.6304347826086957,False,0.08954625036475052,-0.05412897578056608,-0.02812226437117012,0.08954625036475053,-0.007295010213014291
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_chat,False,True,121,212,always_full,always_full,0.6198347107438017,0.6745283018867925,False,0.08634804303757991,0.05469359114299077,-0.03660533291751131,-0.04974271012006862,0.031654451894589125
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_defaultContribProp,0,1,175,158,always_full,always_full,0.6685714285714286,0.6392405063291139,False,0.0862206148282098,-0.029330922242314705,0.013887884267631103,-0.0568896925858951,0.07233273056057868
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_rewardExists,False,True,117,216,always_full,always_full,0.6153846153846154,0.6759259259259259,False,0.08475783475783473,0.06054131054131051,0.0014245014245014218,-0.08475783475783476,0.022792022792022776
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_defaultContribProp,0,1,80,80,other,other,0.3875,0.4625,False,0.075,-0.012499999999999983,-0.0125,-0.04999999999999999,0.07500000000000001
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_showOtherSummaries,False,True,208,133,always_full,always_full,0.5817307692307693,0.5338345864661654,False,0.06481347599768653,-0.047896182764603834,0.0,-0.01691729323308272,0.0648134759976865
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_showRewardId,False,True,85,104,always_full,always_full,0.5294117647058824,0.49038461538461536,False,0.061764705882352944,-0.039027149321266996,0.007466063348416291,0.05429864253393665,-0.022737556561085948
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_showPunishmentId,False,True,85,104,always_full,always_full,0.5294117647058824,0.49038461538461536,False,0.061764705882352944,-0.039027149321266996,0.007466063348416291,0.05429864253393665,-0.022737556561085948
RESPONSE_TO_END_GAME,3,Consistent Cooperation in Final Phases,CONFIG_punishmentExists,False,True,86,74,other,other,0.4069767441860465,0.44594594594594594,False,0.061282212445003134,0.022313010685103718,-0.011627906976744186,-0.04965430546825894,0.03896920175989943
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_showOtherSummaries,False,True,178,139,other,other,0.5786516853932584,0.6258992805755396,False,0.04724759518228116,-0.0056179775280898875,0.0,-0.041629617654191264,0.047247595182281166
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_punishmentExists,False,True,145,72,binary_0_20,binary_0_20,0.503448275862069,0.4583333333333333,False,0.04511494252873563,0.013888888888888888,0.015134099616858243,-0.04511494252873566,0.016091954022988464
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_showRewardId,False,True,180,161,always_full,always_full,0.5722222222222222,0.5527950310559007,False,0.044858523119392646,-0.019427191166321522,0.0,0.0448585231193927,-0.025431331953071068
RESPONSE_TO_END_GAME,0,Unyielding Commitment to Cooperation,CONFIG_showPunishmentId,False,True,180,161,always_full,always_full,0.5722222222222222,0.5527950310559007,False,0.044858523119392646,-0.019427191166321522,0.0,0.0448585231193927,-0.025431331953071068
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_showRewardId,False,True,149,184,always_full,always_full,0.6778523489932886,0.6358695652173914,False,0.04198278377589726,-0.04198278377589726,0.020462503647505105,0.004522906332068866,0.016997373796323295
RESPONSE_TO_END_GAME,2,Unyielding Cooperation in Final Stages,CONFIG_showPunishmentId,False,True,149,184,always_full,always_full,0.6778523489932886,0.6358695652173914,False,0.04198278377589726,-0.04198278377589726,0.020462503647505105,0.004522906332068866,0.016997373796323295
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_showRewardId,False,True,119,98,binary_0_20,binary_0_20,0.4789915966386555,0.5,False,0.028211284513805515,-0.008403361344537815,-0.019807923169267716,0.02100840336134452,0.007202881152460983
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_showPunishmentId,False,True,119,98,binary_0_20,binary_0_20,0.4789915966386555,0.5,False,0.028211284513805515,-0.008403361344537815,-0.019807923169267716,0.02100840336134452,0.007202881152460983
RESPONSE_TO_END_GAME,4,Consistent Contributions Near Game's End,CONFIG_punishmentExists,False,True,126,133,other,other,0.5714285714285714,0.5639097744360902,False,0.023391812865497047,0.007518796992481203,-0.015873015873015872,0.015873015873015872,-0.007518796992481147
RESPONSE_TO_END_GAME,6,Unwavering Commitment to Collective Success,CONFIG_rewardExists,False,True,81,108,always_full,always_full,0.5061728395061729,0.5092592592592593,False,0.021604938271604958,0.0030864197530864335,-0.015432098765432098,-0.006172839506172839,0.018518518518518545
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_rewardExists,False,True,149,68,binary_0_20,binary_0_20,0.4899328859060403,0.4852941176470588,False,0.011350177654954626,-0.006711409395973154,0.009968416896960125,-0.004638768258981463,0.0013817607579945101
RESPONSE_TO_END_GAME,1,Dynamic Cooperation in Final Phases,CONFIG_chat,False,True,226,91,other,other,0.6017699115044248,0.5934065934065934,False,0.010989010989011026,0.01098901098901099,0.0,-0.002625692891179643,-0.008363318097831418
RESPONSE_TO_END_GAME,5,Consistent Defection in Final Game Phases,CONFIG_showOtherSummaries,False,True,103,114,binary_0_20,binary_0_20,0.4854368932038835,0.49122807017543857,False,0.009964230965763906,-0.009708737864077669,-0.00025549310168626604,0.005791176971555068,0.0041730539942088085
RESPONSE_TO_OTHERS_OUTCOME,6,Opportunistic Players in Contribution Dynamics,CONFIG_allOrNothing,False,True,120,127,other,binary_0_20,0.925,0.9212598425196851,True,0.925,0.007874015748031496,0.04586614173228346,0.871259842519685,-0.925
RESPONSE_TO_OTHERS_OUTCOME,3,Attentive Contributors to Reward Dynamics,CONFIG_allOrNothing,False,True,167,80,other,binary_0_20,0.8682634730538922,0.675,True,0.8682634730538922,0.1797155688622754,0.0375,0.6510479041916168,-0.8682634730538922
