bootstrap_iter,metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr,score
1,behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.088,0.07999999999999997,0.02194943684420577,0.088
1,behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.079,0.08499999999999996,0.012862520921049826,0.079
1,behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.124,0.12,0.027936435786342615,0.124
1,behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.124,0.12,0.027936435786342615,0.124
1,behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.07800000000000001,0.06400000000000002,0.013508844839174399,0.07800000000000001
1,behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.0704,0.067,0.008103771412812127,0.0704
1,behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.06280000000000001,0.064,0.006053098380168624,0.06280000000000001
1,behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.066,0.06,0.014922019523732927,0.066
1,behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.066,0.06,0.014922019523732927,0.066
1,behavior_distribution_distance,distribution,trustworthiness_return_wd,wasserstein_1d,6,0.04866666666666667,0.045000000000000005,0.005425135829214981,0.04866666666666667
1,behavior_distribution_distance,distribution,trustworthiness_wd,mean_wasserstein_1d,6,0.04866666666666667,0.045000000000000005,0.005425135829214981,0.04866666666666667
1,delegation_distribution_distance,distribution,C_delegated,wasserstein_1d,4,0.10499999999999995,0.06999999999999995,0.047169905660283035,0.10499999999999995
1,delegation_distribution_distance,distribution,PD_delegated,wasserstein_1d,4,0.07500000000000001,0.07,0.00957427107756336,0.07500000000000001
1,delegation_distribution_distance,distribution,SH_delegated,wasserstein_1d,4,0.04000000000000001,0.030000000000000027,0.021602468994692862,0.04000000000000001
1,delegation_distribution_distance,distribution,TGReceiver_delegated,wasserstein_1d,4,0.12499999999999999,0.10999999999999999,0.04349329450233297,0.12499999999999999
1,delegation_distribution_distance,distribution,TGSender_delegated,wasserstein_1d,4,0.12,0.13999999999999999,0.02708012801545321,0.12
1,delegation_distribution_distance,distribution,UGProposer_delegated,wasserstein_1d,4,0.095,0.08000000000000002,0.045000000000000026,0.095
1,delegation_distribution_distance,distribution,UGResponder_delegated,wasserstein_1d,4,0.09000000000000001,0.11000000000000001,0.031091263510296053,0.09000000000000001
1,delegation_distribution_distance,distribution,mean_delegation_wd,mean_wasserstein_1d,4,0.09285714285714285,0.09571428571428571,0.011923794310046582,0.09285714285714285
1,paper_index_distribution_distance,distribution,delegation_index_wd,wasserstein_1d,4,0.09857142857142856,0.10285714285714287,0.0074230748895809055,0.09857142857142856
1,paper_index_distribution_distance,distribution,equality_index_wd,wasserstein_1d,6,0.06900392626075699,0.05800000000000001,0.011376726801309881,0.06900392626075699
1,paper_index_distribution_distance,distribution,intentions_index_wd,wasserstein_1d,6,0.03912351360513124,0.03583333333333334,0.00427085867383615,0.03912351360513124
1,paper_index_distribution_distance,distribution,kindness_index_wd,wasserstein_1d,6,0.07234872178143249,0.06099773242630386,0.011143395946952945,0.07234872178143249
1,paper_index_distribution_distance,distribution,payoff_index_wd,wasserstein_1d,6,0.04767880237633408,0.04276190476190475,0.004910611336579972,0.04767880237633408
1,paper_index_distribution_distance,distribution,predictability_index_wd,wasserstein_1d,6,0.1281400459962166,0.12,0.02124198850258677,0.1281400459962166
1,paper_index_distribution_distance,distribution,prosociality_index_wd,wasserstein_1d,6,0.04816882461213304,0.047008029008029015,0.0052238322307473495,0.04816882461213304
1,scenario_direct_value_distance,distribution,TGReceiver_decision_direct,wasserstein_1d,6,0.3343845154001404,0.27,0.036829854027194985,0.3343845154001404
1,scenario_direct_value_distance,distribution,UGProposer_decision_direct,wasserstein_1d,6,0.345019631303785,0.29000000000000004,0.0568836340065494,0.345019631303785
1,scenario_direct_value_distance,distribution,UGResponder_decision_direct,wasserstein_1d,6,0.297858614884477,0.30000000000000004,0.031700817333400313,0.297858614884477
1,scenario_direct_value_distance,distribution,mean_numeric_direct_value_wd,mean_wasserstein_1d,6,0.3257542538628008,0.32624090149952223,0.0294487988914977,0.3257542538628008
1,scenario_state_distribution_distance,distribution,C_decision_state,total_variation,6,0.165,0.17999999999999994,0.016380883167074155,0.165
1,scenario_state_distribution_distance,distribution,PD_decision_state,total_variation,6,0.08125,0.09,0.009031195934094221,0.08125
1,scenario_state_distribution_distance,distribution,SH_decision_state,total_variation,6,0.0875,0.06999999999999997,0.02064582282206258,0.0875
1,scenario_state_distribution_distance,distribution,TGReceiver_decision_state,total_variation,6,0.17875,0.18,0.012445715460885864,0.17875
1,scenario_state_distribution_distance,distribution,TGSender_decision_state,total_variation,6,0.08499999999999999,0.060000000000000026,0.014200938936093862,0.08499999999999999
1,scenario_state_distribution_distance,distribution,UGProposer_decision_state,total_variation,6,0.12125,0.10000000000000002,0.014079388007533094,0.12125
1,scenario_state_distribution_distance,distribution,UGResponder_decision_state,total_variation,6,0.14875,0.14,0.013658788379647737,0.14875
1,scenario_state_distribution_distance,distribution,mean_role_state_tv,total_variation,6,0.12392857142857143,0.12142857142857141,0.006835655819026474,0.12392857142857143
