Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Negotiation experience,Highest education level completed,Deception,Charitable giving,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
630f3d7382125b5a2d01801d,5af9d543672ea800010d8e0f,AWAITING REVIEW,2022-08-31T10:52:38.282000Z,2022-08-31T11:06:27.993000Z,,2022-08-31T11:06:28.360874Z,830,4BC08866,1828,4,100,Not Applicable,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3d7458561395958b397c,62b0c2e6bbb517b6acd0d241,AWAITING REVIEW,2022-08-31T10:52:39.771000Z,2022-08-31T11:03:45.908000Z,,2022-08-31T11:03:46.322689Z,667,4BC08866,122,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
630f3d7481eb7a944229a964,5ca48653ed23650001328d9d,AWAITING REVIEW,2022-08-31T10:52:38.092000Z,2022-08-31T11:02:31.011000Z,,2022-08-31T11:02:31.415576Z,593,4BC08866,1107,3,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£50-£75,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f3d77138a6746fd6b9450,5d06743eac143b000118ce79,AWAITING REVIEW,2022-08-31T10:52:39.802000Z,2022-08-31T11:01:58.814000Z,,2022-08-31T11:01:59.322196Z,560,4BC08866,783,2,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£201-£500,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f3d7ce659487193fbb973,5b97a746aa172900019310b0,AWAITING REVIEW,2022-08-31T10:52:49.390000Z,2022-08-31T10:59:14.316000Z,,2022-08-31T10:59:14.812747Z,385,4BC08866,748,14,96,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,50,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3d7d9de76189b2eee947,5ed39d114858d002a0691781,AWAITING REVIEW,2022-08-31T10:53:39.224000Z,2022-08-31T11:03:43.591000Z,,2022-08-31T11:03:43.965085Z,605,4BC08866,859,1,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£501+,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3d85396934b55b8b39ee,60ba1735865861614dda255b,AWAITING REVIEW,2022-08-31T10:53:17.482000Z,2022-08-31T11:00:26.917000Z,,2022-08-31T11:00:27.320663Z,430,4BC08866,276,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d87b1e2eddefbcff1f4,5c56159a9194d30001a4c498,AWAITING REVIEW,2022-08-31T10:52:57.591000Z,2022-08-31T10:59:05.451000Z,,2022-08-31T10:59:05.918032Z,368,4BC08866,678,11,98,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3d8e2ec493174b199fa0,5bcb80ed682ec100018b7f7e,AWAITING REVIEW,2022-08-31T10:53:05.512000Z,2022-08-31T11:02:46.055000Z,,2022-08-31T11:02:46.462696Z,581,4BC08866,311,4,99,Not Applicable,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,28,Female,Black,Somalia,United Kingdom,United Kingdom,Arabic,Yes,Full-Time
630f3d8e77aa3d2c99162dfb,62718143dbf8c13a6c3fe3e2,AWAITING REVIEW,2022-08-31T10:53:02.044000Z,2022-08-31T11:02:46.078000Z,,2022-08-31T11:02:46.790493Z,585,4BC08866,282,10,95,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,51,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d94540d0013da6b5a3d,62974e9e2c78ea924179b26f,AWAITING REVIEW,2022-08-31T10:53:11.247000Z,2022-08-31T11:03:35.083000Z,,2022-08-31T11:03:35.482901Z,624,4BC08866,116,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d96c7252a7d76eed00f,609e78ca78dfdfbdfad792d2,AWAITING REVIEW,2022-08-31T11:01:27.559000Z,2022-08-31T11:09:58.458000Z,,2022-08-31T11:09:58.942897Z,511,4BC08866,420,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d982a20832273fbb9b3,62e17900c4ff2316a7297ce6,AWAITING REVIEW,2022-08-31T10:53:15.122000Z,2022-08-31T10:59:44.434000Z,,2022-08-31T10:59:44.874680Z,390,4BC08866,53,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£75-£100,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d99941f0aa522bbbd0d,60c0c4c7e7c4dcf67241ed76,AWAITING REVIEW,2022-08-31T10:53:13.989000Z,2022-08-31T11:01:48.647000Z,,2022-08-31T11:01:48.999667Z,515,4BC08866,551,2,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d99e52e41f9ebafeb6f,5fa92f3172de7e02d5d77656,AWAITING REVIEW,2022-08-31T10:53:21.248000Z,2022-08-31T11:09:18.842000Z,,2022-08-31T11:09:19.206353Z,958,4BC08866,558,1,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,47,Female,White,Netherlands,United Kingdom,Netherlands,English,No,Part-Time
630f3d9a02333cc70c8b397e,5f91dbe69b8f970b4c91629d,AWAITING REVIEW,2022-08-31T10:53:17.526000Z,2022-08-31T10:59:57.073000Z,,2022-08-31T10:59:57.488969Z,400,4BC08866,569,3,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,30,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,Spanish,No,Full-Time
630f3d9b4834e73588bcff51,59d8ef5a498aef0001d6fe2d,AWAITING REVIEW,2022-08-31T10:53:18.767000Z,2022-08-31T11:01:15.872000Z,,2022-08-31T11:01:16.284618Z,478,4BC08866,842,0,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£0,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f3d9bbd420cd864ea0689,5be92cf1ba2782000117743e,AWAITING REVIEW,2022-08-31T10:53:19.550000Z,2022-08-31T10:59:40.935000Z,,2022-08-31T10:59:41.330471Z,382,4BC08866,564,4,100,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£101-£200,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3d9fbcbdfbe1e1cff1da,5a1ad0b80fff620001a6d7ac,AWAITING REVIEW,2022-08-31T10:53:23.550000Z,2022-08-31T11:01:07.727000Z,,2022-08-31T11:01:08.112138Z,465,4BC08866,1168,2,100,Yes,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£75-£100,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f3da10e7af79f1a738c01,5dee265613911c4bb3c0ac7e,AWAITING REVIEW,2022-08-31T10:53:48.788000Z,2022-08-31T11:08:16.265000Z,,2022-08-31T11:08:16.620037Z,868,4BC08866,804,7,98,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3da2c841f0dde5bcff2b,601c2a9251c0bc6ca76c8d75,AWAITING REVIEW,2022-08-31T10:53:24.052000Z,2022-08-31T11:02:09.636000Z,,2022-08-31T11:02:10.012138Z,526,4BC08866,141,0,100,No,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£1-£50,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3da44a2e057c48f0a8a6,5a460b57b77a5000014a890c,AWAITING REVIEW,2022-08-31T10:53:53.586000Z,2022-08-31T11:08:49.786000Z,,2022-08-31T11:08:50.222800Z,897,4BC08866,1427,0,100,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f3da692cda912a5c82d5f,62ea83ca983737891e4a162f,AWAITING REVIEW,2022-08-31T10:53:33.839000Z,2022-08-31T11:02:35.398000Z,,2022-08-31T11:02:35.877695Z,542,4BC08866,35,1,99,No,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£1-£50,29,Male,White,Australia,United Kingdom,Australia,English,No,Full-Time
630f3da792cda912a5c82d60,5dcf1031b039ab061db5243e,AWAITING REVIEW,2022-08-31T10:53:30.233000Z,2022-08-31T11:11:05.653000Z,,2022-08-31T11:11:06.059584Z,1056,4BC08866,1283,1,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3da89bde5e94f646e15e,567ed8824f0ef30006dbb844,AWAITING REVIEW,2022-08-31T10:53:32.981000Z,2022-08-31T11:08:59.859000Z,,2022-08-31T11:09:00.214094Z,927,4BC08866,1233,15,98,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3daba6fc28a1bbafeb81,60d231c540445bcebd259c03,AWAITING REVIEW,2022-08-31T10:53:45.447000Z,2022-08-31T11:04:55.206000Z,,2022-08-31T11:04:55.530183Z,670,4BC08866,418,1,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,20,Female,Mixed,Hong Kong,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
630f3dac138a6746fd6b9454,5ca9f8926025570001c872f3,AWAITING REVIEW,2022-08-31T10:53:35.414000Z,2022-08-31T11:11:10.523000Z,,2022-08-31T11:11:10.936713Z,1056,4BC08866,1390,3,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dad93124b1d60ab5f23,62ac732b8821aff238c19748,AWAITING REVIEW,2022-08-31T10:57:27.406000Z,2022-08-31T11:13:37.508000Z,,2022-08-31T11:13:37.921957Z,971,4BC08866,92,2,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£75-£100,30,Female,Asian,Pakistan,United Kingdom,Pakistan,Urdu,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3db09e2f9b48cfdba575,5fba54733359979ab9a16056,AWAITING REVIEW,2022-08-31T10:54:23.030000Z,2022-08-31T11:12:50.381000Z,,2022-08-31T11:12:50.756558Z,1108,4BC08866,480,2,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£75-£100,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f3db1bda10746c4108e53,57deea8589fea700017296dc,AWAITING REVIEW,2022-08-31T10:53:40.178000Z,2022-08-31T11:00:41.989000Z,,2022-08-31T11:00:42.385903Z,422,4BC08866,1595,8,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3db1d5ec2dbee5cc411d,61688134f5d3687e2c5c1ce4,AWAITING REVIEW,2022-08-31T10:53:41.363000Z,2022-08-31T11:06:55.204000Z,,2022-08-31T11:06:55.618088Z,794,4BC08866,436,4,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3db9c0ccf3fccd3aaef9,6306ae3d2b596900d1f503b8,AWAITING REVIEW,2022-08-31T10:53:54.269000Z,2022-08-31T11:08:57.729000Z,,2022-08-31T11:08:58.143098Z,904,4BC08866,5,0,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,62,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dba0c7464d097ab5f16,5ef9987d3139e872c3e7e7aa,AWAITING REVIEW,2022-08-31T10:53:50.543000Z,2022-08-31T11:01:53.673000Z,,2022-08-31T11:01:54.037022Z,484,4BC08866,484,2,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dbcc59656f2c76b94a2,57b71e418f963300014c8eaf,AWAITING REVIEW,2022-08-31T10:53:52.586000Z,2022-08-31T11:13:42.536000Z,,2022-08-31T11:13:42.894179Z,1190,4BC08866,1606,8,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dbd189d11618735ce6f,597e0aa515837000016ae8db,AWAITING REVIEW,2022-08-31T10:53:49.949000Z,2022-08-31T11:09:07.412000Z,,2022-08-31T11:09:07.789589Z,918,4BC08866,1488,24,97,Not Applicable,Technical/community college,"Yes, I would be comfortable to take part in such a study",£75-£100,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dbf1610b25b826b5a35,5eabe44a67ba8f1d5f7ef0c0,AWAITING REVIEW,2022-08-31T10:53:54.015000Z,2022-08-31T11:02:42.512000Z,,2022-08-31T11:02:42.834614Z,529,4BC08866,353,5,98,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,59,Male,White,Australia,United Kingdom,Greece,Greek,No,Part-Time
630f3dc1b32fc96d2846e159,6027cc78c597e0049f3e455d,AWAITING REVIEW,2022-08-31T10:54:06.151000Z,2022-08-31T11:03:35.665000Z,,2022-08-31T11:03:36.020995Z,570,4BC08866,625,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3dc1c59656f2c76b94a3,59d3966ed704ba0001fe7e01,AWAITING REVIEW,2022-08-31T10:53:56.487000Z,2022-08-31T11:04:03.709000Z,,2022-08-31T11:04:04.116283Z,608,4BC08866,1371,7,100,Yes,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£0,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dc39a987d0e41cb9f27,5f57be602095072bb238a7ab,AWAITING REVIEW,2022-08-31T10:54:02.465000Z,2022-08-31T11:02:22.168000Z,,2022-08-31T11:02:22.591718Z,500,4BC08866,736,4,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3dc3b280d9575ca40acd,5bfd2d6b8acfed00011a5c89,AWAITING REVIEW,2022-08-31T10:54:19.695000Z,2022-08-31T11:05:39.573000Z,,2022-08-31T11:05:39.948998Z,680,4BC08866,896,4,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3dc8c0b89a68c1d56f21,5e88a4f92d6f5c0008b31b3c,AWAITING REVIEW,2022-08-31T10:55:03.010000Z,2022-08-31T11:00:54.086000Z,,2022-08-31T11:00:54.440830Z,352,4BC08866,755,3,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,21,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f3dc9f67a124fa903b4d5,5e1ce5942923360769c7af3a,AWAITING REVIEW,2022-08-31T10:54:06.323000Z,2022-08-31T11:03:19.872000Z,,2022-08-31T11:03:20.220559Z,554,4BC08866,990,4,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3dca3fff375018bbbd17,60534c39d754d351333bdd7c,AWAITING REVIEW,2022-08-31T10:54:08.422000Z,2022-08-31T11:02:21.920000Z,,2022-08-31T11:02:22.283383Z,494,4BC08866,532,11,96,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3dcabda10746c4108e59,5ef0ff8017f678488a2e62b2,AWAITING REVIEW,2022-08-31T10:54:02.255000Z,2022-08-31T11:02:03.564000Z,,2022-08-31T11:02:03.935929Z,482,4BC08866,870,3,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f3dcb9a215c935f7d535b,5ea159434ac916016387488e,AWAITING REVIEW,2022-08-31T10:54:07.081000Z,2022-08-31T11:03:02.527000Z,,2022-08-31T11:03:02.919533Z,536,4BC08866,643,2,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3dcd22383ebe69f0a8c4,62eba7852953fb874b43110a,AWAITING REVIEW,2022-08-31T10:54:33.053000Z,2022-08-31T11:04:21.831000Z,,2022-08-31T11:04:22.240959Z,589,4BC08866,42,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
630f3dceac8739ffd8cea7d7,5a6600bd35f26b000149402e,AWAITING REVIEW,2022-08-31T10:54:06.276000Z,2022-08-31T11:02:45.612000Z,,2022-08-31T11:02:46.052292Z,520,4BC08866,57,0,100,No,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£0,27,Female,White,Portugal,United Kingdom,Portugal,Portuguese,Yes,Other
630f3dd00590c3663ecb9f46,60e074644d4c7314b8dd0c41,AWAITING REVIEW,2022-08-31T10:54:13.012000Z,2022-08-31T11:00:48.893000Z,,2022-08-31T11:00:49.270467Z,396,4BC08866,355,1,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
630f3dd29325928297242038,62c53f664da5cdfd9ec3668a,AWAITING REVIEW,2022-08-31T10:55:10.053000Z,2022-08-31T11:04:28.310000Z,,2022-08-31T11:04:28.818589Z,559,4BC08866,110,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,34,Male,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
630f3dd3396fee29b2b92935,5c18d147a0e75400011e3a1a,AWAITING REVIEW,2022-08-31T10:54:14.740000Z,2022-08-31T11:03:16.326000Z,,2022-08-31T11:03:16.866006Z,542,4BC08866,129,0,100,Not Applicable,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3dd35837b93d0bd6cdf0,5a384471e7bc8000010a8df2,AWAITING REVIEW,2022-08-31T10:54:11.724000Z,2022-08-31T11:12:14.873000Z,,2022-08-31T11:12:15.280290Z,1084,4BC08866,1101,6,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3dda9de76189b2eee94b,5991b5cd7d29e700017303bb,AWAITING REVIEW,2022-08-31T10:54:21.810000Z,2022-08-31T11:01:21.184000Z,,2022-08-31T11:01:21.612679Z,420,4BC08866,1294,10,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3ddb2ea7772c517483ec,5f4cc54c57230502cd1ec6a5,AWAITING REVIEW,2022-08-31T10:54:23.333000Z,2022-08-31T11:11:50.417000Z,,2022-08-31T11:11:56.042387Z,1048,4BC08866,738,1,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£50-£75,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3ddc2a20832273fbb9ba,62ac24c9af89f1f28aea1d11,AWAITING REVIEW,2022-08-31T10:54:26.614000Z,2022-08-31T11:04:57.851000Z,,2022-08-31T11:04:58.241018Z,632,4BC08866,157,0,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3ddc489c0cfee9b3624f,62b055a21e169809861b173d,AWAITING REVIEW,2022-08-31T10:54:20.409000Z,2022-08-31T11:01:35.589000Z,,2022-08-31T11:01:35.928150Z,436,4BC08866,113,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3ddc87bd2163f5fbb985,5ace82e135eccf0001a11c96,AWAITING REVIEW,2022-08-31T10:54:27.532000Z,2022-08-31T11:13:06.271000Z,,2022-08-31T11:13:06.700908Z,1119,4BC08866,1368,3,100,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3ddd2ea7772c517483ef,5ea092b264603e06e32eb1e0,AWAITING REVIEW,2022-08-31T10:54:25.018000Z,2022-08-31T11:05:26.313000Z,,2022-08-31T11:05:26.730284Z,662,4BC08866,114,1,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£50-£75,65,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3ddf12df32e9c529a96d,5e1e26bc677d6f1913ec0111,AWAITING REVIEW,2022-08-31T10:54:23.169000Z,2022-08-31T11:01:04.745000Z,,2022-08-31T11:01:05.163295Z,402,4BC08866,1126,3,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£0,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3ddff87cbf19e3ea066a,60fe68fa593d2cfead3f8bba,AWAITING REVIEW,2022-08-31T10:54:58.816000Z,2022-08-31T11:10:05.531000Z,,2022-08-31T11:10:06.243697Z,907,4BC08866,313,2,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3de1cfc6f65752eee917,5ea18fb96205ad04eae7342c,AWAITING REVIEW,2022-08-31T10:55:34.012000Z,2022-08-31T11:16:47.539000Z,,2022-08-31T11:16:47.909926Z,1274,4BC08866,466,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£501+,49,Female,White,Latvia,United Kingdom,United Kingdom,Latvian,No,Unemployed (and job seeking)
630f3de24834e73588bcff5c,5f6e3b7b65c55c34a0b447ac,AWAITING REVIEW,2022-08-31T10:54:28.744000Z,2022-08-31T11:06:46.441000Z,,2022-08-31T11:06:46.809783Z,738,4BC08866,401,4,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,29,Female,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,DATA_EXPIRED,DATA_EXPIRED
630f3df0f67a124fa903b4d8,55885582fdf99b4021921fbd,AWAITING REVIEW,2022-08-31T10:54:40.313000Z,2022-08-31T11:10:24.493000Z,,2022-08-31T11:10:25.024765Z,945,4BC08866,2858,4,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f3df1c487271accd101c5,6115325a9e1fb1964cb3d2cf,AWAITING REVIEW,2022-08-31T10:54:44.396000Z,2022-08-31T11:06:57.219000Z,,2022-08-31T11:06:57.629853Z,733,4BC08866,302,4,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,33,Female,Asian,Philippines,United Kingdom,Philippines,Tagalog-Filipino,Yes,Full-Time
630f3df455d68ec0ac92f52c,5900dfba92947200019aaa22,AWAITING REVIEW,2022-08-31T10:54:52.761000Z,2022-08-31T11:11:28.129000Z,,2022-08-31T11:11:28.542000Z,996,4BC08866,665,3,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,52,Female,Mixed,South Africa,United Kingdom,United Kingdom,English,No,Part-Time
630f3df57be5046b98cee129,5ba0181462e04c0001f76d2b,AWAITING REVIEW,2022-08-31T10:54:59.967000Z,2022-08-31T11:06:01.292000Z,,2022-08-31T11:06:01.719011Z,662,4BC08866,1218,8,99,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£101-£200,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f3df622383ebe69f0a8c6,5df7552e451be54ec34ff402,AWAITING REVIEW,2022-08-31T10:54:49.171000Z,2022-08-31T11:01:49.742000Z,,2022-08-31T11:01:50.142445Z,421,4BC08866,297,4,98,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
630f3df8c8d203afcacee11e,62ec16be1961cd31dc644dc9,AWAITING REVIEW,2022-08-31T10:54:57.458000Z,2022-08-31T11:03:00.144000Z,,2022-08-31T11:03:00.490159Z,483,4BC08866,38,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,32,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f3df97e91a0c73cd56f3a,5b97f2375612b30001acc4c9,AWAITING REVIEW,2022-08-31T10:54:52.895000Z,2022-08-31T11:03:18.018000Z,,2022-08-31T11:03:18.429929Z,506,4BC08866,1152,4,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£201-£500,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
