experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,1,1,badger-purple-9216,response,1742059160019,1742059172682.0,12663.0,12.663,135078.0,135.078,280490.0,280.49,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,1,2,badger-purple-9216,proposal,1742059172682.0,1742059204702,32020.0,32.02,59791.0,59.791,280490.0,280.49,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,1,2,hedgehog-purple-9301,response,1742059204702,1742059232717.0,28015.0,28.015,59791.0,59.791,280490.0,280.49,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,1,2,frog-orange-3732,response,1742059204702,1742059213703.0,9001.0,9.001,59791.0,59.791,280490.0,280.49,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,0,frog-orange-3732,proposal,1742059232939,1742059275119,42180,42.18,223461.0,223.461,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,0,hedgehog-purple-9301,response,1742059275119,1742059456400.0,181281.0,181.281,223461.0,223.461,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,0,badger-purple-9216,response,1742059275119,1742059370361.0,95242.0,95.242,223461.0,223.461,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,1,hedgehog-purple-9301,proposal,1742059456400.0,1742059471216,14816.0,14.816,35657.0,35.657,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,1,badger-purple-9216,response,1742059471216,1742059492309.0,21093.0,21.093,35657.0,35.657,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,1,frog-orange-3732,response,1742059471216,1742059486118.0,14902.0,14.902,35657.0,35.657,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,2,badger-purple-9216,proposal,1742059492309.0,1742059529245,36936.0,36.936,147894.0,147.894,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,2,frog-orange-3732,response,1742059529245,1742059583589.0,54344.0,54.344,147894.0,147.894,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,First negotiation game-negotiation1,2,2,hedgehog-purple-9301,response,1742059529245,1742059640422.0,111177.0,111.177,147894.0,147.894,407012.0,407.012,1063962.0,1063.962
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,hedgehog-purple-9301,proposal,1742059697492,1742059751974,54482,54.482,83887.0,83.887,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,frog-orange-3732,response,1742059751974,1742059781379.0,29405.0,29.405,83887.0,83.887,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,badger-purple-9216,response,1742059751974,1742059756358.0,4384.0,4.384,83887.0,83.887,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,frog-orange-3732,proposal,1742059781379.0,1742059859452,78073.0,78.073,139863.0,139.863,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,hedgehog-purple-9301,response,1742059859452,1742059921449.0,61997.0,61.997,139863.0,139.863,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,badger-purple-9216,response,1742059859452,1742059868951.0,9499.0,9.499,139863.0,139.863,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,badger-purple-9216,proposal,1742059921449.0,1742059945205,23756.0,23.756,71124.0,71.124,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,hedgehog-purple-9301,response,1742059945205,1742059950429.0,5224.0,5.224,71124.0,71.124,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,frog-orange-3732,response,1742059945205,1742059992776.0,47571.0,47.571,71124.0,71.124,294874.0,294.874,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,hedgehog-purple-9301,proposal,1742059992976,1742060043235,50259,50.259,74771.0,74.771,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,frog-orange-3732,response,1742060043235,1742060067747.0,24512.0,24.512,74771.0,74.771,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,badger-purple-9216,response,1742060043235,1742060051374.0,8139.0,8.139,74771.0,74.771,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,frog-orange-3732,proposal,1742060067747.0,1742060195548,127801.0,127.801,137739.0,137.739,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,badger-purple-9216,response,1742060195548,1742060205755.0,10207.0,10.207,137739.0,137.739,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,hedgehog-purple-9301,response,1742060195548,1742060203909.0,8361.0,8.361,137739.0,137.739,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,badger-purple-9216,proposal,1742060205755.0,1742060259544,53789.0,53.789,76793.0,76.793,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,hedgehog-purple-9301,response,1742060259544,1742060268718.0,9174.0,9.174,76793.0,76.793,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,frog-orange-3732,response,1742060259544,1742060282763.0,23219.0,23.219,76793.0,76.793,289303.0,289.303,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,hedgehog-purple-9301,proposal,1742060283006,1742060305231,22225,22.225,42455.0,42.455,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,frog-orange-3732,response,1742060305231,1742060325461.0,20230.0,20.23,42455.0,42.455,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,badger-purple-9216,response,1742060305231,1742060311238.0,6007.0,6.007,42455.0,42.455,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,frog-orange-3732,proposal,1742060325461.0,1742060376932,51471.0,51.471,80687.0,80.687,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,hedgehog-purple-9301,response,1742060376932,1742060383679.0,6747.0,6.747,80687.0,80.687,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,badger-purple-9216,response,1742060376932,1742060406356.0,29424.0,29.424,80687.0,80.687,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,badger-purple-9216,proposal,1742060406356.0,1742060425268,18912.0,18.912,51018.0,51.018,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,hedgehog-purple-9301,response,1742060425268,1742060457581.0,32313.0,32.313,51018.0,51.018,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,frog-orange-3732,response,1742060425268,1742060439835.0,14567.0,14.567,51018.0,51.018,174160.0,174.16,758337.0,758.337
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,0,tiger-red-2074,proposal,1742058299204,1742058337661,38457,38.457,73850.0,73.85,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,0,unicorn-red-4526,response,1742058337661,1742058366418.0,28757.0,28.757,73850.0,73.85,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,0,mouse-blue-9609,response,1742058337661,1742058373054.0,35393.0,35.393,73850.0,73.85,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,1,mouse-blue-9609,proposal,1742058373054.0,1742058458518,85464.0,85.464,130824.0,130.824,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,1,unicorn-red-4526,response,1742058458518,1742058465519.0,7001.0,7.001,130824.0,130.824,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,1,tiger-red-2074,response,1742058458518,1742058504077.0,45559.0,45.559,130824.0,130.824,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,2,unicorn-red-4526,proposal,1742058504077.0,1742058543748,39671.0,39.671,68085.0,68.085,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,2,tiger-red-2074,response,1742058543748,1742058572358.0,28610.0,28.61,68085.0,68.085,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,0,2,mouse-blue-9609,response,1742058543748,1742058551657.0,7909.0,7.909,68085.0,68.085,272759.0,272.759,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,0,tiger-red-2074,proposal,1742058572606,1742058625228,52622,52.622,61729.0,61.729,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,0,unicorn-red-4526,response,1742058625228,1742058631775.0,6547.0,6.547,61729.0,61.729,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,0,mouse-blue-9609,response,1742058625228,1742058634335.0,9107.0,9.107,61729.0,61.729,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,1,mouse-blue-9609,proposal,1742058634335.0,1742058696466,62131.0,62.131,101337.0,101.337,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,1,tiger-red-2074,response,1742058696466,1742058735874.0,39408.0,39.408,101337.0,101.337,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,1,unicorn-red-4526,response,1742058696466,1742058709343.0,12877.0,12.877,101337.0,101.337,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,2,unicorn-red-4526,proposal,1742058735874.0,1742058755718,19844.0,19.844,41303.0,41.303,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,2,mouse-blue-9609,response,1742058755718,1742058762784.0,7066.0,7.066,41303.0,41.303,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,1,2,tiger-red-2074,response,1742058755718,1742058777374.0,21656.0,21.656,41303.0,41.303,204369.0,204.369,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,0,tiger-red-2074,proposal,1742058777571,1742058796514,18943,18.943,27696.0,27.696,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,0,mouse-blue-9609,response,1742058796514,1742058802524.0,6010.0,6.01,27696.0,27.696,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,0,unicorn-red-4526,response,1742058796514,1742058805267.0,8753.0,8.753,27696.0,27.696,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,1,mouse-blue-9609,proposal,1742058805267.0,1742058828520,23253.0,23.253,60118.0,60.118,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,1,unicorn-red-4526,response,1742058828520,1742058849471.0,20951.0,20.951,60118.0,60.118,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,1,tiger-red-2074,response,1742058828520,1742058865587.0,37067.0,37.067,60118.0,60.118,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,2,unicorn-red-4526,proposal,1742058865587.0,1742058879402,13815.0,13.815,38508.0,38.508,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,2,tiger-red-2074,response,1742058879402,1742058904283.0,24881.0,24.881,38508.0,38.508,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,First negotiation game-negotiation1,2,2,mouse-blue-9609,response,1742058879402,1742058883939.0,4537.0,4.537,38508.0,38.508,126322.0,126.322,603450.0,603.45
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,mouse-blue-9609,proposal,1742059021311,1742059055654,34343,34.343,148239.0,148.239,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,tiger-red-2074,response,1742059055654,1742059169550.0,113896.0,113.896,148239.0,148.239,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,0,unicorn-red-4526,response,1742059055654,1742059066872.0,11218.0,11.218,148239.0,148.239,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,tiger-red-2074,proposal,1742059169550.0,1742059218720,49170.0,49.17,55220.0,55.22,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,unicorn-red-4526,response,1742059218720,1742059225042.0,6322.0,6.322,55220.0,55.22,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,1,mouse-blue-9609,response,1742059218720,1742059223888.0,5168.0,5.168,55220.0,55.22,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,unicorn-red-4526,proposal,1742059225042.0,1742059243443,18401.0,18.401,229960.0,229.96,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,tiger-red-2074,response,1742059243443,1742059455220.0,211777.0,211.777,229960.0,229.96,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,0,2,mouse-blue-9609,response,1742059243443,1742059252276.0,8833.0,8.833,229960.0,229.96,433419.0,433.419,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,mouse-blue-9609,proposal,1742059455477,1742059484405,28928,28.928,36502.0,36.502,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,tiger-red-2074,response,1742059484405,1742059490957.0,6552.0,6.552,36502.0,36.502,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,0,unicorn-red-4526,response,1742059484405,1742059491979.0,7574.0,7.574,36502.0,36.502,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,tiger-red-2074,proposal,1742059491979.0,1742059508721,16742.0,16.742,25236.0,25.236,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,unicorn-red-4526,response,1742059508721,1742059514267.0,5546.0,5.546,25236.0,25.236,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,1,mouse-blue-9609,response,1742059508721,1742059517408.0,8687.0,8.687,25236.0,25.236,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,unicorn-red-4526,proposal,1742059517408.0,1742059548361,30953.0,30.953,129896.0,129.896,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,mouse-blue-9609,response,1742059548361,1742059552949.0,4588.0,4.588,129896.0,129.896,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,1,2,tiger-red-2074,response,1742059548361,1742059647479.0,99118.0,99.118,129896.0,129.896,191634.0,191.634,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,mouse-blue-9609,proposal,1742059647711,1742059675616,27905,27.905,36379.0,36.379,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,tiger-red-2074,response,1742059675616,1742059681733.0,6117.0,6.117,36379.0,36.379,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,0,unicorn-red-4526,response,1742059675616,1742059684090.0,8474.0,8.474,36379.0,36.379,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,tiger-red-2074,proposal,1742059684090.0,1742059734840,50750.0,50.75,67742.0,67.742,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,mouse-blue-9609,response,1742059734840,1742059752111.0,17271.0,17.271,67742.0,67.742,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,1,unicorn-red-4526,response,1742059734840,1742059743580.0,8740.0,8.74,67742.0,67.742,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,unicorn-red-4526,proposal,1742059752111.0,1742059767593,15482.0,15.482,26291.0,26.291,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,tiger-red-2074,response,1742059767593,1742059773010.0,5417.0,5.417,26291.0,26.291,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,2,2,mouse-blue-9609,response,1742059767593,1742059778606.0,11013.0,11.013,26291.0,26.291,130412.0,130.412,755465.0,755.465
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,0,parrot-blue-2249,proposal,1742058506187,1742058539292,33105,33.105,177742.0,177.742,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,0,fox-orange-371,response,1742058539292,1742058683929.0,144637.0,144.637,177742.0,177.742,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,0,bear-orange-314,response,1742058539292,1742058546215.0,6923.0,6.923,177742.0,177.742,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,1,fox-orange-371,proposal,1742058683929.0,1742058769252,85323.0,85.323,99295.0,99.295,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,1,bear-orange-314,response,1742058769252,1742058782240.0,12988.0,12.988,99295.0,99.295,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,1,parrot-blue-2249,response,1742058769252,1742058783409.0,14157.0,14.157,99295.0,99.295,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,2,bear-orange-314,proposal,1742058783409.0,1742058803269,19860.0,19.86,34886.0,34.886,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,2,parrot-blue-2249,response,1742058803269,1742058811822.0,8553.0,8.553,34886.0,34.886,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,0,2,fox-orange-371,response,1742058803269,1742058818514.0,15245.0,15.245,34886.0,34.886,311923.0,311.923,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,0,parrot-blue-2249,proposal,1742058818712,1742058858821,40109,40.109,56915.0,56.915,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,0,bear-orange-314,response,1742058858821,1742058865388.0,6567.0,6.567,56915.0,56.915,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,0,fox-orange-371,response,1742058858821,1742058875627.0,16806.0,16.806,56915.0,56.915,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,1,fox-orange-371,proposal,1742058875627.0,1742058924790,49163.0,49.163,64803.0,64.803,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,1,bear-orange-314,response,1742058924790,1742058930025.0,5235.0,5.235,64803.0,64.803,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,1,parrot-blue-2249,response,1742058924790,1742058940654.0,15864.0,15.864,64803.0,64.803,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,2,bear-orange-314,proposal,1742058940654.0,1742058957946,17292.0,17.292,31287.0,31.287,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,2,parrot-blue-2249,response,1742058957946,1742058960483.0,2537.0,2.537,31287.0,31.287,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,1,2,fox-orange-371,response,1742058957946,1742058972126.0,14180.0,14.18,31287.0,31.287,153005.0,153.005,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,0,parrot-blue-2249,proposal,1742058972340,1742059001920,29580,29.58,51908.0,51.908,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,0,bear-orange-314,response,1742059001920,1742059024248.0,22328.0,22.328,51908.0,51.908,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,0,fox-orange-371,response,1742059001920,1742059016004.0,14084.0,14.084,51908.0,51.908,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,1,fox-orange-371,proposal,1742059024248.0,1742059085783,61535.0,61.535,73394.0,73.394,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,1,bear-orange-314,response,1742059085783,1742059097185.0,11402.0,11.402,73394.0,73.394,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,1,parrot-blue-2249,response,1742059085783,1742059097954.0,12171.0,12.171,73394.0,73.394,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,2,bear-orange-314,proposal,1742059097954.0,1742059115382,17428.0,17.428,25342.0,25.342,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,2,parrot-blue-2249,response,1742059115382,1742059122948.0,7566.0,7.566,25342.0,25.342,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,First negotiation game-negotiation1,2,2,fox-orange-371,response,1742059115382,1742059123524.0,8142.0,8.142,25342.0,25.342,150644.0,150.644,615572.0,615.572
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,parrot-blue-2249,proposal,1742059186026,1742059211137,25111,25.111,41014.0,41.014,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,fox-orange-371,response,1742059211137,1742059227040.0,15903.0,15.903,41014.0,41.014,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,0,bear-orange-314,response,1742059211137,1742059222223.0,11086.0,11.086,41014.0,41.014,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,fox-orange-371,proposal,1742059227040.0,1742059296708,69668.0,69.668,77267.0,77.267,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,bear-orange-314,response,1742059296708,1742059304518.0,7810.0,7.81,77267.0,77.267,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,1,parrot-blue-2249,response,1742059296708,1742059302864.0,6156.0,6.156,77267.0,77.267,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,bear-orange-314,proposal,1742059304518.0,1742059325048,20530.0,20.53,33712.0,33.712,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,parrot-blue-2249,response,1742059325048,1742059338455.0,13407.0,13.407,33712.0,33.712,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,0,2,fox-orange-371,response,1742059325048,1742059334801.0,9753.0,9.753,33712.0,33.712,151993.0,151.993,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,parrot-blue-2249,proposal,1742059338714,1742059387153,48439,48.439,64026.0,64.026,221037.0,221.037,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,bear-orange-314,response,1742059387153,1742059392601.0,5448.0,5.448,64026.0,64.026,221037.0,221.037,517819.0,517.819
🟢 2p3,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,1,0,fox-orange-371,response,1742059387153,1742059402740.0,15587.0,15.587,64026.0,64.026,221037.0,221.037,517819.0,517.819
