Cohort,Stage ID,Round,Turn (player number),Turn (sender ID),Turn (sender name),Turn (avatar),Offer (timestamp),Buy offer (RED),Buy offer (GREEN),Sell offer (RED),Sell offer (GREEN),Offer status,Offer recipient,Sender payout before turn,Sender payout after turn,Recipient payout before turn,Recipient payout after turn,player 1,player 2,player 3,player 1 (is sender),player 1 (is selected recipient),player 1 offer timestamp,player 1 offer response,player 1 RED before turn,player 1 RED after turn,player 1 GREEN before turn,player 1 GREEN after turn,player 1 RED value,player 1 GREEN value,player 1 payout before turn,player 1 payout after turn,player 2 (is sender),player 2 (is selected recipient),player 2 offer timestamp,player 2 offer response,player 2 RED before turn,player 2 RED after turn,player 2 GREEN before turn,player 2 GREEN after turn,player 2 RED value,player 2 GREEN value,player 2 payout before turn,player 2 payout after turn,player 3 (is sender),player 3 (is selected recipient),player 3 offer timestamp,player 3 offer response,player 3 RED before turn,player 3 RED after turn,player 3 GREEN before turn,player 3 GREEN after turn,player 3 RED value,player 3 GREEN value,player 3 payout before turn,player 3 payout after turn
Cohort 04-m7xjm0,Second negotiation game-negotiation2_alternate_profile,2,2,butterfly-green-7685,Butterfly,🦋,2025-03-06 08:26:29.000,0,4,3,0,DECLINED,,10.5,10.5,,,ram-green-8863,alligator-red-1535,butterfly-green-7685,false,false,2025-03-06 08:26:40.000,false,10,10,7,7,0.4,0.5,7.5,7.5,false,false,2025-03-06 08:26:33.000,false,7,7,15,15,0.2,0.5,8.9,8.9,true,false,n/a,n/a,13,13,8,8,0.5,0.5,10.5,10.5
Cohort 05-m7xjzy,First negotiation game-negotiation1,0,0,owl-yellow-7660,Owl,🦉,2025-03-06 08:23:58.000,0,3,4,0,ACCEPTED,whale-blue-4588,8,8.31,13,14.7,owl-yellow-7660,iguana-red-1137,whale-blue-4588,true,false,n/a,n/a,10,6,10,13,0.3,0.5,8,8.31,false,false,2025-03-06 08:24:23.000,false,10,10,10,10,0.1,0.5,6,6,false,true,2025-03-06 08:24:06.000,true,10,14,10,7,0.8,0.5,13,14.7
Cohort 05-m7xjzy,First negotiation game-negotiation1,0,1,iguana-red-1137,Iguana,🦎,2025-03-06 08:24:39.000,5,0,0,2,DECLINED,,6,6,,,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,false,2025-03-06 08:24:50.000,false,6,6,13,13,0.3,0.5,8.31,8.31,true,false,n/a,n/a,10,10,10,10,0.1,0.5,6,6,false,false,2025-03-06 08:24:49.000,false,14,14,7,7,0.8,0.5,14.7,14.7
Cohort 05-m7xjzy,First negotiation game-negotiation1,0,2,whale-blue-4588,Whale,🐳,2025-03-06 08:25:24.000,5,0,0,3,DECLINED,,14.7,14.7,,,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,false,2025-03-06 08:25:39.000,false,6,6,13,13,0.3,0.5,8.31,8.31,false,false,2025-03-06 08:25:40.000,false,10,10,10,10,0.1,0.5,6,6,true,false,n/a,n/a,14,14,7,7,0.8,0.5,14.7,14.7
Cohort 05-m7xjzy,First negotiation game-negotiation1,1,0,owl-yellow-7660,Owl,🦉,2025-03-06 08:26:00.000,0,2,2,0,ACCEPTED,iguana-red-1137,8.31,8.7,6,5.2,owl-yellow-7660,iguana-red-1137,whale-blue-4588,true,false,n/a,n/a,6,4,13,15,0.3,0.5,8.31,8.7,false,true,2025-03-06 08:26:15.000,true,10,12,10,8,0.1,0.5,6,5.2,false,false,2025-03-06 08:26:21.000,false,14,14,7,7,0.8,0.5,14.7,14.7
Cohort 05-m7xjzy,First negotiation game-negotiation1,1,1,iguana-red-1137,Iguana,🦎,2025-03-06 08:26:46.000,0,7,7,0,ACCEPTED,whale-blue-4588,5.2,8,14.7,16.8,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,false,2025-03-06 08:26:49.000,false,4,4,15,15,0.3,0.5,8.7,8.7,true,false,n/a,n/a,12,5,8,15,0.1,0.5,5.2,8,false,true,2025-03-06 08:26:53.000,true,14,21,7,0,0.8,0.5,14.7,16.8
Cohort 05-m7xjzy,First negotiation game-negotiation1,1,2,whale-blue-4588,Whale,🐳,2025-03-06 08:28:15.000,0,1,1,0,DECLINED,,16.8,16.8,,,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,false,2025-03-06 08:28:19.000,false,4,4,15,15,0.3,0.5,8.7,8.7,false,false,2025-03-06 08:28:34.000,false,5,5,15,15,0.1,0.5,8,8,true,false,n/a,n/a,21,21,0,0,0.8,0.5,16.8,16.8
Cohort 05-m7xjzy,First negotiation game-negotiation1,2,0,owl-yellow-7660,Owl,🦉,2025-03-06 08:28:52.000,0,4,2,0,DECLINED,,8.7,8.7,,,owl-yellow-7660,iguana-red-1137,whale-blue-4588,true,false,n/a,n/a,4,4,15,15,0.3,0.5,8.7,8.7,false,false,2025-03-06 08:29:01.000,false,5,5,15,15,0.1,0.5,8,8,false,false,2025-03-06 08:28:58.000,false,21,21,0,0,0.8,0.5,16.8,16.8
Cohort 05-m7xjzy,First negotiation game-negotiation1,2,1,iguana-red-1137,Iguana,🦎,2025-03-06 08:29:16.000,0,2,4,0,ACCEPTED,owl-yellow-7660,8,8.6,8.7,8.9,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,true,2025-03-06 08:29:20.000,true,4,8,15,13,0.3,0.5,8.7,8.9,true,false,n/a,n/a,5,1,15,17,0.1,0.5,8,8.6,false,false,2025-03-06 08:29:21.000,false,21,21,0,0,0.8,0.5,16.8,16.8
Cohort 05-m7xjzy,First negotiation game-negotiation1,2,2,whale-blue-4588,Whale,🐳,2025-03-06 08:29:32.000,0,1,1,0,DECLINED,,16.8,16.8,,,owl-yellow-7660,iguana-red-1137,whale-blue-4588,false,false,2025-03-06 08:29:35.000,false,8,8,13,13,0.3,0.5,8.9,8.9,false,false,2025-03-06 08:29:45.000,false,1,1,17,17,0.1,0.5,8.6,8.6,true,false,n/a,n/a,21,21,0,0,0.8,0.5,16.8,16.8
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-red-1137,Iguana,🦎,2025-03-06 08:30:56.000,10,0,0,5,DECLINED,,13,13,,,iguana-red-1137,owl-yellow-7660,whale-blue-4588,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:31:00.000,false,10,10,10,10,0.6,0.5,11,11,false,false,2025-03-06 08:31:03.000,false,10,10,10,10,0.1,0.5,6,6
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,0,1,owl-yellow-7660,Owl,🦉,2025-03-06 08:31:22.000,3,0,0,2,ACCEPTED,whale-blue-4588,11,11.8,6,6.7,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,false,2025-03-06 08:31:28.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,13,10,8,0.6,0.5,11,11.8,false,true,2025-03-06 08:31:28.000,true,10,7,10,12,0.1,0.5,6,6.7
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,0,2,whale-blue-4588,Whale,🐳,2025-03-06 08:31:47.000,0,5,3,0,DECLINED,,6.7,6.7,,,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,false,2025-03-06 08:31:55.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:31:51.000,false,13,13,8,8,0.6,0.5,11.8,11.8,true,false,n/a,n/a,7,7,12,12,0.1,0.5,6.7,6.7
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,1,0,iguana-red-1137,Iguana,🦎,2025-03-06 08:32:25.000,10,0,0,8,DECLINED,,13,13,,,iguana-red-1137,owl-yellow-7660,whale-blue-4588,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:32:27.000,false,13,13,8,8,0.6,0.5,11.8,11.8,false,false,2025-03-06 08:32:34.000,false,7,7,12,12,0.1,0.5,6.7,6.7
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,1,1,owl-yellow-7660,Owl,🦉,2025-03-06 08:32:49.000,3,0,0,2,ACCEPTED,whale-blue-4588,11.8,12.6,6.7,7.4,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,false,2025-03-06 08:32:55.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,13,16,8,6,0.6,0.5,11.8,12.6,false,true,2025-03-06 08:32:55.000,true,7,4,12,14,0.1,0.5,6.7,7.4
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,1,2,whale-blue-4588,Whale,🐳,2025-03-06 08:33:08.000,0,3,4,0,ACCEPTED,iguana-red-1137,7.4,8.5,13,14.7,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,true,2025-03-06 08:33:14.000,true,10,14,10,7,0.8,0.5,13,14.7,false,false,2025-03-06 08:33:18.000,true,16,16,6,6,0.6,0.5,12.6,12.6,true,false,n/a,n/a,4,0,14,17,0.1,0.5,7.4,8.5
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,2,0,iguana-red-1137,Iguana,🦎,2025-03-06 08:33:55.000,4,0,0,6,ACCEPTED,owl-yellow-7660,14.7,14.9,12.6,13.2,iguana-red-1137,owl-yellow-7660,whale-blue-4588,true,false,n/a,n/a,14,18,7,1,0.8,0.5,14.7,14.9,false,true,2025-03-06 08:33:58.000,true,16,12,6,12,0.6,0.5,12.6,13.2,false,false,2025-03-06 08:34:00.000,false,0,0,17,17,0.1,0.5,8.5,8.5
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,2,1,owl-yellow-7660,Owl,🦉,2025-03-06 08:34:14.000,3,0,0,2,DECLINED,,13.2,13.2,,,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,false,2025-03-06 08:34:21.000,false,18,18,1,1,0.8,0.5,14.9,14.9,true,false,n/a,n/a,12,12,12,12,0.6,0.5,13.2,13.2,false,false,2025-03-06 08:34:18.000,false,0,0,17,17,0.1,0.5,8.5,8.5
Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,2,2,whale-blue-4588,Whale,🐳,2025-03-06 08:34:37.000,1,0,0,1,DECLINED,,8.5,8.5,,,iguana-red-1137,owl-yellow-7660,whale-blue-4588,false,false,2025-03-06 08:34:46.000,false,18,18,1,1,0.8,0.5,14.9,14.9,false,false,2025-03-06 08:34:42.000,false,12,12,12,12,0.6,0.5,13.2,13.2,true,false,n/a,n/a,0,0,17,17,0.1,0.5,8.5,8.5
Cohort 06-m7xk99,First negotiation game-negotiation1,0,0,duck-yellow-281,Duck,🦆,2025-03-06 08:29:32.000,4,0,0,2,DECLINED,,13,13,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:29:46.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:29:47.000,false,10,10,10,10,0.8,0.5,13,13
Cohort 06-m7xk99,First negotiation game-negotiation1,0,1,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:30:28.000,4,0,0,2,DECLINED,,13,13,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:30:36.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:30:34.000,false,10,10,10,10,0.8,0.5,13,13
Cohort 06-m7xk99,First negotiation game-negotiation1,0,2,swan-blue-7512,Swan,🦢,2025-03-06 08:31:13.000,0,4,2,0,DECLINED,,13,13,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:31:28.000,false,10,10,10,10,0.8,0.5,13,13,false,false,2025-03-06 08:31:27.000,false,10,10,10,10,0.8,0.5,13,13,true,false,n/a,n/a,10,10,10,10,0.8,0.5,13,13
Cohort 06-m7xk99,First negotiation game-negotiation1,1,0,duck-yellow-281,Duck,🦆,2025-03-06 08:32:01.000,3,0,0,3,ACCEPTED,swan-blue-7512,13,13.9,13,12.11,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,true,false,n/a,n/a,10,13,10,7,0.8,0.5,13,13.9,false,false,2025-03-06 08:32:12.000,false,10,10,10,10,0.8,0.5,13,13,false,true,2025-03-06 08:32:14.000,true,10,7,10,13,0.8,0.5,13,12.11
Cohort 06-m7xk99,First negotiation game-negotiation1,1,1,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:33:07.000,4,0,0,6,ACCEPTED,swan-blue-7512,13,13.2,12.11,11.9,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:33:22.000,false,13,13,7,7,0.8,0.5,13.9,13.9,true,false,n/a,n/a,10,14,10,4,0.8,0.5,13,13.2,false,true,2025-03-06 08:33:15.000,true,7,3,13,19,0.8,0.5,12.11,11.9
Cohort 06-m7xk99,First negotiation game-negotiation1,1,2,swan-blue-7512,Swan,🦢,2025-03-06 08:33:45.000,0,3,3,0,ACCEPTED,dolphin-blue-4630,11.9,11,13.2,14.11,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:34:04.000,true,13,13,7,7,0.8,0.5,13.9,13.9,false,true,2025-03-06 08:33:52.000,true,14,17,4,1,0.8,0.5,13.2,14.11,true,false,n/a,n/a,3,0,19,22,0.8,0.5,11.9,11
Cohort 06-m7xk99,First negotiation game-negotiation1,2,0,duck-yellow-281,Duck,🦆,2025-03-06 08:34:58.000,5,0,0,5,DECLINED,,13.9,13.9,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,true,false,n/a,n/a,13,13,7,7,0.8,0.5,13.9,13.9,false,false,2025-03-06 08:35:04.000,false,17,17,1,1,0.8,0.5,14.11,14.11,false,false,2025-03-06 08:35:07.000,false,0,0,22,22,0.8,0.5,11,11
Cohort 06-m7xk99,First negotiation game-negotiation1,2,1,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:35:32.000,2,0,0,1,DECLINED,,14.11,14.11,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:35:36.000,false,13,13,7,7,0.8,0.5,13.9,13.9,true,false,n/a,n/a,17,17,1,1,0.8,0.5,14.11,14.11,false,false,2025-03-06 08:35:37.000,false,0,0,22,22,0.8,0.5,11,11
Cohort 06-m7xk99,First negotiation game-negotiation1,2,2,swan-blue-7512,Swan,🦢,2025-03-06 08:35:59.000,4,0,0,2,DECLINED,,11,11,,,duck-yellow-281,dolphin-blue-4630,swan-blue-7512,false,false,2025-03-06 08:36:06.000,false,13,13,7,7,0.8,0.5,13.9,13.9,false,false,2025-03-06 08:36:05.000,false,17,17,1,1,0.8,0.5,14.11,14.11,true,false,n/a,n/a,0,0,22,22,0.8,0.5,11,11
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,0,0,swan-blue-7512,Swan,🦢,2025-03-06 08:37:25.000,0,5,2,0,DECLINED,,12,12,,,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,true,false,n/a,n/a,10,10,10,10,0.7,0.5,12,12,false,false,2025-03-06 08:37:35.000,false,10,10,10,10,1,0.5,15,15,false,false,2025-03-06 08:37:31.000,false,10,10,10,10,0.2,0.5,7,7
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,0,1,duck-yellow-281,Duck,🦆,2025-03-06 08:37:53.000,4,0,0,4,ACCEPTED,swan-blue-7512,15,17,12,11.2,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,true,2025-03-06 08:38:01.000,true,10,6,10,14,0.7,0.5,12,11.2,true,false,n/a,n/a,10,14,10,6,1,0.5,15,17,false,false,2025-03-06 08:38:09.000,true,10,10,10,10,0.2,0.5,7,7
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:38:47.000,0,4,4,0,ACCEPTED,duck-yellow-281,7,8.2,17,19,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,false,2025-03-06 08:38:52.000,false,6,6,14,14,0.7,0.5,11.2,11.2,false,true,2025-03-06 08:38:55.000,true,14,18,6,2,1,0.5,17,19,true,false,n/a,n/a,10,6,10,14,0.2,0.5,7,8.2
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,1,0,swan-blue-7512,Swan,🦢,2025-03-06 08:39:13.000,0,6,2,0,DECLINED,,11.2,11.2,,,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,true,false,n/a,n/a,6,6,14,14,0.7,0.5,11.2,11.2,false,false,2025-03-06 08:39:27.000,false,18,18,2,2,1,0.5,19,19,false,false,2025-03-06 08:39:18.000,false,6,6,14,14,0.2,0.5,8.2,8.2
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,1,1,duck-yellow-281,Duck,🦆,2025-03-06 08:39:54.000,2,0,0,1,ACCEPTED,dolphin-blue-4630,19,20.5,8.2,8.31,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,false,2025-03-06 08:39:59.000,false,6,6,14,14,0.7,0.5,11.2,11.2,true,false,n/a,n/a,18,20,2,1,1,0.5,19,20.5,false,true,2025-03-06 08:40:02.000,true,6,4,14,15,0.2,0.5,8.2,8.31
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:40:37.000,0,4,4,0,DECLINED,,8.31,8.31,,,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,false,2025-03-06 08:40:42.000,false,6,6,14,14,0.7,0.5,11.2,11.2,false,false,2025-03-06 08:40:41.000,false,20,20,1,1,1,0.5,20.5,20.5,true,false,n/a,n/a,4,4,15,15,0.2,0.5,8.31,8.31
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,2,0,swan-blue-7512,Swan,🦢,2025-03-06 08:41:05.000,0,4,2,0,DECLINED,,11.2,11.2,,,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,true,false,n/a,n/a,6,6,14,14,0.7,0.5,11.2,11.2,false,false,2025-03-06 08:41:09.000,false,20,20,1,1,1,0.5,20.5,20.5,false,false,2025-03-06 08:41:13.000,false,4,4,15,15,0.2,0.5,8.31,8.31
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,2,1,duck-yellow-281,Duck,🦆,2025-03-06 08:41:57.000,2,0,0,1,ACCEPTED,dolphin-blue-4630,20.5,22,8.31,8.4,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,false,2025-03-06 08:42:09.000,false,6,6,14,14,0.7,0.5,11.2,11.2,true,false,n/a,n/a,20,22,1,0,1,0.5,20.5,22,false,true,2025-03-06 08:42:05.000,true,4,2,15,16,0.2,0.5,8.31,8.4
Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,2,2,dolphin-blue-4630,Dolphin,🐬,2025-03-06 08:42:36.000,0,4,2,0,DECLINED,,8.4,8.4,,,swan-blue-7512,duck-yellow-281,dolphin-blue-4630,false,false,2025-03-06 08:42:44.000,false,6,6,14,14,0.7,0.5,11.2,11.2,false,false,2025-03-06 08:42:41.000,false,22,22,0,0,1,0.5,22,22,true,false,n/a,n/a,2,2,16,16,0.2,0.5,8.4,8.4
Cohort 01-m8aexq,First negotiation game-negotiation1,0,0,otter-yellow-8375,Otter,🦦,2025-03-15 09:39:06.000,0,3,3,0,ACCEPTED,badger-purple-4937,8,8.6,13,13.9,otter-yellow-8375,badger-purple-4937,goose-purple-9353,true,false,n/a,n/a,10,7,10,13,0.3,0.5,8,8.6,false,true,2025-03-15 09:39:14.000,true,10,13,10,7,0.8,0.5,13,13.9,false,false,2025-03-15 09:39:19.000,true,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,0,1,badger-purple-4937,Badger,🦡,2025-03-15 09:39:55.000,6,0,0,4,ACCEPTED,otter-yellow-8375,13.9,16.71,8.6,8.81,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,true,2025-03-15 09:40:01.000,true,7,1,13,17,0.3,0.5,8.6,8.81,true,false,n/a,n/a,13,19,7,3,0.8,0.5,13.9,16.71,false,false,2025-03-15 09:40:05.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,0,2,goose-purple-9353,Goose,🪿,2025-03-15 09:40:31.000,10,0,0,7,DECLINED,,8,8,,,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,false,2025-03-15 09:40:41.000,false,1,1,17,17,0.3,0.5,8.81,8.81,false,false,2025-03-15 09:40:42.000,false,19,19,3,3,0.8,0.5,16.71,16.71,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,1,0,otter-yellow-8375,Otter,🦦,2025-03-15 09:41:09.000,10,0,0,6,DECLINED,,8.81,8.81,,,otter-yellow-8375,badger-purple-4937,goose-purple-9353,true,false,n/a,n/a,1,1,17,17,0.3,0.5,8.81,8.81,false,false,2025-03-15 09:41:14.000,false,19,19,3,3,0.8,0.5,16.71,16.71,false,false,2025-03-15 09:41:22.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,1,1,badger-purple-4937,Badger,🦡,2025-03-15 09:41:55.000,1,0,0,1,ACCEPTED,otter-yellow-8375,16.71,17,8.81,9,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,true,2025-03-15 09:42:00.000,true,1,0,17,18,0.3,0.5,8.81,9,true,false,n/a,n/a,19,20,3,2,0.8,0.5,16.71,17,false,false,2025-03-15 09:42:14.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,1,2,goose-purple-9353,Goose,🪿,2025-03-15 09:42:36.000,10,0,0,8,DECLINED,,8,8,,,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,false,2025-03-15 09:42:42.000,false,0,0,18,18,0.3,0.5,9,9,false,false,2025-03-15 09:42:44.000,false,20,20,2,2,0.8,0.5,17,17,true,false,n/a,n/a,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,2,0,otter-yellow-8375,Otter,🦦,2025-03-15 09:42:58.000,4,0,0,2,DECLINED,,9,9,,,otter-yellow-8375,badger-purple-4937,goose-purple-9353,true,false,n/a,n/a,0,0,18,18,0.3,0.5,9,9,false,false,2025-03-15 09:43:06.000,false,20,20,2,2,0.8,0.5,17,17,false,false,2025-03-15 09:43:22.000,false,10,10,10,10,0.3,0.5,8,8
Cohort 01-m8aexq,First negotiation game-negotiation1,2,1,badger-purple-4937,Badger,🦡,2025-03-15 09:43:49.000,0,4,2,0,ACCEPTED,goose-purple-9353,17,17.4,8,6.6,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,false,2025-03-15 09:43:57.000,false,0,0,18,18,0.3,0.5,9,9,true,false,n/a,n/a,20,18,2,6,0.8,0.5,17,17.4,false,true,2025-03-15 09:44:00.000,true,10,12,10,6,0.3,0.5,8,6.6
Cohort 01-m8aexq,First negotiation game-negotiation1,2,2,goose-purple-9353,Goose,🪿,2025-03-15 09:44:13.000,1,0,0,2,ACCEPTED,badger-purple-4937,6.6,5.9,17.4,17.61,otter-yellow-8375,badger-purple-4937,goose-purple-9353,false,false,2025-03-15 09:44:18.000,false,0,0,18,18,0.3,0.5,9,9,false,true,2025-03-15 09:44:20.000,true,18,17,6,8,0.8,0.5,17.4,17.61,true,false,n/a,n/a,12,13,6,4,0.3,0.5,6.6,5.9
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,badger-purple-4937,Badger,🦡,2025-03-15 09:45:37.000,0,5,5,0,DECLINED,,9,9,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,true,false,n/a,n/a,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 09:45:53.000,false,10,10,10,10,0.4,0.5,9,9,false,false,2025-03-15 09:45:45.000,false,10,10,10,10,0.4,0.5,9,9
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,goose-purple-9353,Goose,🪿,2025-03-15 09:46:10.000,4,0,0,5,ACCEPTED,badger-purple-4937,9,8.11,9,9.9,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,true,2025-03-15 09:46:20.000,true,10,6,10,15,0.4,0.5,9,9.9,true,false,n/a,n/a,10,14,10,5,0.4,0.5,9,8.11,false,false,2025-03-15 09:46:15.000,true,10,10,10,10,0.4,0.5,9,9
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,otter-yellow-8375,Otter,🦦,2025-03-15 09:46:49.000,0,3,2,0,ACCEPTED,goose-purple-9353,9,9.7,8.11,7.4,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,false,2025-03-15 09:46:52.000,false,6,6,15,15,0.4,0.5,9.9,9.9,false,true,2025-03-15 09:47:01.000,true,14,16,5,2,0.4,0.5,8.11,7.4,true,false,n/a,n/a,10,8,10,13,0.4,0.5,9,9.7
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,badger-purple-4937,Badger,🦡,2025-03-15 09:47:18.000,0,4,2,0,DECLINED,,9.9,9.9,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,true,false,n/a,n/a,6,6,15,15,0.4,0.5,9.9,9.9,false,false,2025-03-15 09:47:31.000,false,16,16,2,2,0.4,0.5,7.4,7.4,false,false,2025-03-15 09:47:20.000,false,8,8,13,13,0.4,0.5,9.7,9.7
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,goose-purple-9353,Goose,🪿,2025-03-15 09:47:50.000,3,0,0,2,ACCEPTED,otter-yellow-8375,7.4,7.6,9.7,9.5,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,false,2025-03-15 09:48:01.000,false,6,6,15,15,0.4,0.5,9.9,9.9,true,false,n/a,n/a,16,19,2,0,0.4,0.5,7.4,7.6,false,true,2025-03-15 09:48:00.000,true,8,5,13,15,0.4,0.5,9.7,9.5
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,otter-yellow-8375,Otter,🦦,2025-03-15 09:48:28.000,0,4,3,0,DECLINED,,9.5,9.5,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,false,2025-03-15 09:48:29.000,false,6,6,15,15,0.4,0.5,9.9,9.9,false,false,2025-03-15 09:48:37.000,false,19,19,0,0,0.4,0.5,7.6,7.6,true,false,n/a,n/a,5,5,15,15,0.4,0.5,9.5,9.5
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,badger-purple-4937,Badger,🦡,2025-03-15 09:49:04.000,0,6,6,0,DECLINED,,9.9,9.9,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,true,false,n/a,n/a,6,6,15,15,0.4,0.5,9.9,9.9,false,false,2025-03-15 09:49:09.000,false,19,19,0,0,0.4,0.5,7.6,7.6,false,false,2025-03-15 09:49:10.000,false,5,5,15,15,0.4,0.5,9.5,9.5
Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,goose-purple-9353,Goose,🪿,2025-03-15 09:49:35.000,0,8,1,0,DECLINED,,7.6,7.6,,,badger-purple-4937,goose-purple-9353,otter-yellow-8375,false,false,2025-03-15 09:49:49.000,false,6,6,15,15,0.4,0.5,9.9,9.9,true,false,n/a,n/a,19,19,0,0,0.4,0.5,7.6,7.6,false,false,2025-03-15 09:49:45.000,false,5,5,15,15,0.4,0.5,9.5,9.5
