treatment_name,metric,generated_game_count,human_game_count,wasserstein_distance,run_name,run_label,treatment_label,score,family_name
VALIDATION_6_C,mean_total_contribution_rate,12,12,0.3938887067793318,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,6-C,0.3938887067793318,gpt-5-mini
VALIDATION_6_T,mean_total_contribution_rate,11,11,0.2781609252489934,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,6-T,0.2781609252489934,gpt-5-mini
VALIDATION_7_C,mean_total_contribution_rate,11,11,0.5151428761297182,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,7-C,0.5151428761297182,gpt-5-mini
VALIDATION_7_T,mean_total_contribution_rate,12,12,0.1968804824561403,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,7-T,0.1968804824561403,gpt-5-mini
VALIDATION_8_C,mean_total_contribution_rate,12,12,0.0502777777777778,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,8-C,0.0502777777777778,gpt-5-mini
VALIDATION_8_T,mean_total_contribution_rate,11,11,0.0728787878787878,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,8-T,0.0728787878787878,gpt-5-mini
VALIDATION_9_C,mean_total_contribution_rate,11,11,0.1180368705368705,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,9-C,0.1180368705368705,gpt-5-mini
VALIDATION_9_T,mean_total_contribution_rate,11,11,0.1249015084242357,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,9-T,0.1249015084242357,gpt-5-mini
VALIDATION_0_C,mean_round_normalized_efficiency,10,10,0.2122315671551479,baseline_gpt_5_1,Baseline,0-C,0.2122315671551479,gpt-5.1
VALIDATION_0_T,mean_round_normalized_efficiency,12,12,0.1101809344895225,baseline_gpt_5_1,Baseline,0-T,0.1101809344895225,gpt-5.1
VALIDATION_10_C,mean_round_normalized_efficiency,10,10,0.2322337462786901,baseline_gpt_5_1,Baseline,10-C,0.2322337462786901,gpt-5.1
VALIDATION_10_T,mean_round_normalized_efficiency,10,10,0.2797944876596562,baseline_gpt_5_1,Baseline,10-T,0.2797944876596562,gpt-5.1
VALIDATION_11_C,mean_round_normalized_efficiency,10,10,0.2009448209419019,baseline_gpt_5_1,Baseline,11-C,0.2009448209419019,gpt-5.1
VALIDATION_11_T,mean_round_normalized_efficiency,11,11,0.3732740807925386,baseline_gpt_5_1,Baseline,11-T,0.3732740807925386,gpt-5.1
VALIDATION_12_C,mean_round_normalized_efficiency,12,12,0.2956969246031746,baseline_gpt_5_1,Baseline,12-C,0.2956969246031746,gpt-5.1
VALIDATION_12_T,mean_round_normalized_efficiency,12,12,0.1933832335486747,baseline_gpt_5_1,Baseline,12-T,0.1933832335486747,gpt-5.1
VALIDATION_13_C,mean_round_normalized_efficiency,10,10,0.2149807595057733,baseline_gpt_5_1,Baseline,13-C,0.2149807595057733,gpt-5.1
VALIDATION_13_T,mean_round_normalized_efficiency,11,11,0.2232529596951395,baseline_gpt_5_1,Baseline,13-T,0.2232529596951395,gpt-5.1
VALIDATION_14_C,mean_round_normalized_efficiency,12,12,0.3447733918128654,baseline_gpt_5_1,Baseline,14-C,0.3447733918128654,gpt-5.1
VALIDATION_14_T,mean_round_normalized_efficiency,10,10,0.3341885964912281,baseline_gpt_5_1,Baseline,14-T,0.3341885964912281,gpt-5.1
VALIDATION_15_C,mean_round_normalized_efficiency,11,11,0.097627442903417,baseline_gpt_5_1,Baseline,15-C,0.097627442903417,gpt-5.1
VALIDATION_15_T,mean_round_normalized_efficiency,9,9,0.0613789616468187,baseline_gpt_5_1,Baseline,15-T,0.0613789616468187,gpt-5.1
VALIDATION_16_C,mean_round_normalized_efficiency,10,10,0.6786371833695776,baseline_gpt_5_1,Baseline,16-C,0.6786371833695776,gpt-5.1
VALIDATION_16_T,mean_round_normalized_efficiency,8,8,0.1745269802576139,baseline_gpt_5_1,Baseline,16-T,0.1745269802576139,gpt-5.1
VALIDATION_17_C,mean_round_normalized_efficiency,11,11,0.3844522889030807,baseline_gpt_5_1,Baseline,17-C,0.3844522889030807,gpt-5.1
VALIDATION_17_T,mean_round_normalized_efficiency,8,8,0.3156695901240836,baseline_gpt_5_1,Baseline,17-T,0.3156695901240836,gpt-5.1
VALIDATION_18_C,mean_round_normalized_efficiency,12,12,0.1430672646863243,baseline_gpt_5_1,Baseline,18-C,0.1430672646863243,gpt-5.1
VALIDATION_18_T,mean_round_normalized_efficiency,10,10,0.1967848472840889,baseline_gpt_5_1,Baseline,18-T,0.1967848472840889,gpt-5.1
VALIDATION_19_C,mean_round_normalized_efficiency,10,10,0.1202098727422003,baseline_gpt_5_1,Baseline,19-C,0.1202098727422003,gpt-5.1
VALIDATION_19_T,mean_round_normalized_efficiency,10,10,0.3778171182266009,baseline_gpt_5_1,Baseline,19-T,0.3778171182266009,gpt-5.1
VALIDATION_1_C,mean_round_normalized_efficiency,8,8,0.3956528465346534,baseline_gpt_5_1,Baseline,1-C,0.3956528465346534,gpt-5.1
VALIDATION_1_T,mean_round_normalized_efficiency,8,8,0.4574354494272955,baseline_gpt_5_1,Baseline,1-T,0.4574354494272955,gpt-5.1
VALIDATION_2_C,mean_round_normalized_efficiency,9,9,0.0679012345679012,baseline_gpt_5_1,Baseline,2-C,0.0679012345679012,gpt-5.1
VALIDATION_2_T,mean_round_normalized_efficiency,11,11,0.0985900673400673,baseline_gpt_5_1,Baseline,2-T,0.0985900673400673,gpt-5.1
VALIDATION_3_C,mean_round_normalized_efficiency,9,9,0.2487282061022243,baseline_gpt_5_1,Baseline,3-C,0.2487282061022243,gpt-5.1
VALIDATION_3_T,mean_round_normalized_efficiency,10,10,0.1010930361256611,baseline_gpt_5_1,Baseline,3-T,0.1010930361256611,gpt-5.1
VALIDATION_4_C,mean_round_normalized_efficiency,12,12,0.2365582761354877,baseline_gpt_5_1,Baseline,4-C,0.2365582761354877,gpt-5.1
VALIDATION_4_T,mean_round_normalized_efficiency,9,9,0.2294838528599741,baseline_gpt_5_1,Baseline,4-T,0.2294838528599741,gpt-5.1
VALIDATION_5_C,mean_round_normalized_efficiency,9,9,0.4228395061728396,baseline_gpt_5_1,Baseline,5-C,0.4228395061728396,gpt-5.1
VALIDATION_5_T,mean_round_normalized_efficiency,12,12,0.2280092592592592,baseline_gpt_5_1,Baseline,5-T,0.2280092592592592,gpt-5.1
VALIDATION_6_C,mean_round_normalized_efficiency,12,12,0.4522745283707601,baseline_gpt_5_1,Baseline,6-C,0.4522745283707601,gpt-5.1
VALIDATION_6_T,mean_round_normalized_efficiency,11,11,0.1160918237745822,baseline_gpt_5_1,Baseline,6-T,0.1160918237745822,gpt-5.1
VALIDATION_7_C,mean_round_normalized_efficiency,11,11,0.5761613191924243,baseline_gpt_5_1,Baseline,7-C,0.5761613191924243,gpt-5.1
VALIDATION_7_T,mean_round_normalized_efficiency,12,12,0.0877953857979164,baseline_gpt_5_1,Baseline,7-T,0.0877953857979164,gpt-5.1
VALIDATION_8_C,mean_round_normalized_efficiency,12,12,0.1230251526840244,baseline_gpt_5_1,Baseline,8-C,0.1230251526840244,gpt-5.1
VALIDATION_8_T,mean_round_normalized_efficiency,11,11,0.177726396072587,baseline_gpt_5_1,Baseline,8-T,0.177726396072587,gpt-5.1
VALIDATION_9_C,mean_round_normalized_efficiency,11,11,0.0372791055745601,baseline_gpt_5_1,Baseline,9-C,0.0372791055745601,gpt-5.1
VALIDATION_9_T,mean_round_normalized_efficiency,11,11,0.0617206306600246,baseline_gpt_5_1,Baseline,9-T,0.0617206306600246,gpt-5.1
VALIDATION_0_C,mean_total_contribution_rate,10,10,0.1531481481481481,baseline_gpt_5_1,Baseline,0-C,0.1531481481481481,gpt-5.1
VALIDATION_0_T,mean_total_contribution_rate,12,12,0.0918595679012345,baseline_gpt_5_1,Baseline,0-T,0.0918595679012345,gpt-5.1
VALIDATION_10_C,mean_total_contribution_rate,10,10,0.1141666666666667,baseline_gpt_5_1,Baseline,10-C,0.1141666666666667,gpt-5.1
VALIDATION_10_T,mean_total_contribution_rate,10,10,0.1508333333333333,baseline_gpt_5_1,Baseline,10-T,0.1508333333333333,gpt-5.1
VALIDATION_11_C,mean_total_contribution_rate,10,10,0.1183916083916084,baseline_gpt_5_1,Baseline,11-C,0.1183916083916084,gpt-5.1
VALIDATION_11_T,mean_total_contribution_rate,11,11,0.3153846153846155,baseline_gpt_5_1,Baseline,11-T,0.3153846153846155,gpt-5.1
VALIDATION_12_C,mean_total_contribution_rate,12,12,0.2743055555555555,baseline_gpt_5_1,Baseline,12-C,0.2743055555555555,gpt-5.1
VALIDATION_12_T,mean_total_contribution_rate,12,12,0.0555555555555555,baseline_gpt_5_1,Baseline,12-T,0.0555555555555555,gpt-5.1
VALIDATION_13_C,mean_total_contribution_rate,10,10,0.1331388439991381,baseline_gpt_5_1,Baseline,13-C,0.1331388439991381,gpt-5.1
VALIDATION_13_T,mean_total_contribution_rate,11,11,0.2077322065189712,baseline_gpt_5_1,Baseline,13-T,0.2077322065189712,gpt-5.1
VALIDATION_14_C,mean_total_contribution_rate,12,12,0.1654605263157894,baseline_gpt_5_1,Baseline,14-C,0.1654605263157894,gpt-5.1
VALIDATION_14_T,mean_total_contribution_rate,10,10,0.1991666666666666,baseline_gpt_5_1,Baseline,14-T,0.1991666666666666,gpt-5.1
VALIDATION_15_C,mean_total_contribution_rate,11,11,0.0491849060030878,baseline_gpt_5_1,Baseline,15-C,0.0491849060030878,gpt-5.1
VALIDATION_15_T,mean_total_contribution_rate,9,9,0.0959223492556826,baseline_gpt_5_1,Baseline,15-T,0.0959223492556826,gpt-5.1
VALIDATION_16_C,mean_total_contribution_rate,10,10,0.4752063492063492,baseline_gpt_5_1,Baseline,16-C,0.4752063492063492,gpt-5.1
VALIDATION_16_T,mean_total_contribution_rate,8,8,0.0360185185185185,baseline_gpt_5_1,Baseline,16-T,0.0360185185185185,gpt-5.1
VALIDATION_17_C,mean_total_contribution_rate,11,11,0.370017512587172,baseline_gpt_5_1,Baseline,17-C,0.370017512587172,gpt-5.1
VALIDATION_17_T,mean_total_contribution_rate,8,8,0.3271980290091745,baseline_gpt_5_1,Baseline,17-T,0.3271980290091745,gpt-5.1
VALIDATION_18_C,mean_total_contribution_rate,12,12,0.0923913043478261,baseline_gpt_5_1,Baseline,18-C,0.0923913043478261,gpt-5.1
VALIDATION_18_T,mean_total_contribution_rate,10,10,0.1572463768115942,baseline_gpt_5_1,Baseline,18-T,0.1572463768115942,gpt-5.1
VALIDATION_19_C,mean_total_contribution_rate,10,10,0.078117816091954,baseline_gpt_5_1,Baseline,19-C,0.078117816091954,gpt-5.1
VALIDATION_19_T,mean_total_contribution_rate,10,10,0.2022988505747126,baseline_gpt_5_1,Baseline,19-T,0.2022988505747126,gpt-5.1
VALIDATION_1_C,mean_total_contribution_rate,8,8,0.4002604166666667,baseline_gpt_5_1,Baseline,1-C,0.4002604166666667,gpt-5.1
VALIDATION_1_T,mean_total_contribution_rate,8,8,0.151171875,baseline_gpt_5_1,Baseline,1-T,0.151171875,gpt-5.1
VALIDATION_2_C,mean_total_contribution_rate,9,9,0.0888888888888889,baseline_gpt_5_1,Baseline,2-C,0.0888888888888889,gpt-5.1
VALIDATION_2_T,mean_total_contribution_rate,11,11,0.0789772727272727,baseline_gpt_5_1,Baseline,2-T,0.0789772727272727,gpt-5.1
VALIDATION_3_C,mean_total_contribution_rate,9,9,0.2031125356125356,baseline_gpt_5_1,Baseline,3-C,0.2031125356125356,gpt-5.1
VALIDATION_3_T,mean_total_contribution_rate,10,10,0.0279166666666667,baseline_gpt_5_1,Baseline,3-T,0.0279166666666667,gpt-5.1
VALIDATION_4_C,mean_total_contribution_rate,12,12,0.2591765873015873,baseline_gpt_5_1,Baseline,4-C,0.2591765873015873,gpt-5.1
VALIDATION_4_T,mean_total_contribution_rate,9,9,0.2301587301587301,baseline_gpt_5_1,Baseline,4-T,0.2301587301587301,gpt-5.1
VALIDATION_5_C,mean_total_contribution_rate,9,9,0.2129629629629629,baseline_gpt_5_1,Baseline,5-C,0.2129629629629629,gpt-5.1
VALIDATION_5_T,mean_total_contribution_rate,12,12,0.2708333333333333,baseline_gpt_5_1,Baseline,5-T,0.2708333333333333,gpt-5.1
VALIDATION_6_C,mean_total_contribution_rate,12,12,0.4001587388306137,baseline_gpt_5_1,Baseline,6-C,0.4001587388306137,gpt-5.1
VALIDATION_6_T,mean_total_contribution_rate,11,11,0.1349403673977537,baseline_gpt_5_1,Baseline,6-T,0.1349403673977537,gpt-5.1
VALIDATION_7_C,mean_total_contribution_rate,11,11,0.532535220627326,baseline_gpt_5_1,Baseline,7-C,0.532535220627326,gpt-5.1
VALIDATION_7_T,mean_total_contribution_rate,12,12,0.0387676656920078,baseline_gpt_5_1,Baseline,7-T,0.0387676656920078,gpt-5.1
VALIDATION_8_C,mean_total_contribution_rate,12,12,0.1090277777777777,baseline_gpt_5_1,Baseline,8-C,0.1090277777777777,gpt-5.1
VALIDATION_8_T,mean_total_contribution_rate,11,11,0.1406818181818181,baseline_gpt_5_1,Baseline,8-T,0.1406818181818181,gpt-5.1
VALIDATION_9_C,mean_total_contribution_rate,11,11,0.0641307766307766,baseline_gpt_5_1,Baseline,9-C,0.0641307766307766,gpt-5.1
VALIDATION_9_T,mean_total_contribution_rate,11,11,0.0617798153025425,baseline_gpt_5_1,Baseline,9-T,0.0617798153025425,gpt-5.1
VALIDATION_0_C,mean_round_normalized_efficiency,10,10,0.1154366953602761,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,0-C,0.1154366953602761,gpt-5.1
VALIDATION_0_T,mean_round_normalized_efficiency,12,12,0.1174993105578986,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,0-T,0.1174993105578986,gpt-5.1
VALIDATION_10_C,mean_round_normalized_efficiency,10,10,0.2281763180639585,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,10-C,0.2281763180639585,gpt-5.1
VALIDATION_10_T,mean_round_normalized_efficiency,10,10,0.2492077211178334,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,10-T,0.2492077211178334,gpt-5.1
VALIDATION_11_C,mean_round_normalized_efficiency,10,10,0.2349907838442478,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,11-C,0.2349907838442478,gpt-5.1
VALIDATION_11_T,mean_round_normalized_efficiency,10,11,0.4480428404017236,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,11-T,0.4480428404017236,gpt-5.1
VALIDATION_12_C,mean_round_normalized_efficiency,12,12,0.2696978096794273,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,12-C,0.2696978096794273,gpt-5.1
VALIDATION_12_T,mean_round_normalized_efficiency,12,12,0.2006170298449709,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,12-T,0.2006170298449709,gpt-5.1
VALIDATION_13_C,mean_round_normalized_efficiency,10,10,0.3364310637654082,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,13-C,0.3364310637654082,gpt-5.1
VALIDATION_13_T,mean_round_normalized_efficiency,11,11,0.3156510788173966,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,13-T,0.3156510788173966,gpt-5.1
VALIDATION_14_C,mean_round_normalized_efficiency,12,12,0.4769005847953216,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,14-C,0.4769005847953216,gpt-5.1
VALIDATION_14_T,mean_round_normalized_efficiency,10,10,0.3973464912280702,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,14-T,0.3973464912280702,gpt-5.1
VALIDATION_15_C,mean_round_normalized_efficiency,11,11,0.1478896806656547,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,15-C,0.1478896806656547,gpt-5.1
VALIDATION_15_T,mean_round_normalized_efficiency,9,9,0.1004632239453667,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,15-T,0.1004632239453667,gpt-5.1
VALIDATION_16_C,mean_round_normalized_efficiency,10,10,0.5971557018880961,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,16-C,0.5971557018880961,gpt-5.1
VALIDATION_16_T,mean_round_normalized_efficiency,8,8,0.2073973506279844,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,16-T,0.2073973506279844,gpt-5.1
VALIDATION_17_C,mean_round_normalized_efficiency,11,11,0.2829448479154398,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,17-C,0.2829448479154398,gpt-5.1
VALIDATION_17_T,mean_round_normalized_efficiency,8,8,0.1952351146865772,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,17-T,0.1952351146865772,gpt-5.1
VALIDATION_18_C,mean_round_normalized_efficiency,12,12,0.2218348910082985,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,18-C,0.2218348910082985,gpt-5.1
VALIDATION_18_T,mean_round_normalized_efficiency,10,10,0.144884836808497,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,18-T,0.144884836808497,gpt-5.1
VALIDATION_19_C,mean_round_normalized_efficiency,10,10,0.088110632183908,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,19-C,0.088110632183908,gpt-5.1
VALIDATION_19_T,mean_round_normalized_efficiency,10,10,0.3858451354679802,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,19-T,0.3858451354679802,gpt-5.1
VALIDATION_1_C,mean_round_normalized_efficiency,8,8,0.3331270627062705,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,1-C,0.3331270627062705,gpt-5.1
VALIDATION_1_T,mean_round_normalized_efficiency,8,8,0.46310789167152,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,1-T,0.46310789167152,gpt-5.1
VALIDATION_2_C,mean_round_normalized_efficiency,9,9,0.0802469135802469,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,2-C,0.0802469135802469,gpt-5.1
VALIDATION_2_T,mean_round_normalized_efficiency,11,11,0.1109006734006734,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,2-T,0.1109006734006734,gpt-5.1
VALIDATION_3_C,mean_round_normalized_efficiency,9,9,0.2130236868315347,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,3-C,0.2130236868315347,gpt-5.1
VALIDATION_3_T,mean_round_normalized_efficiency,10,10,0.0874357472876796,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,3-T,0.0874357472876796,gpt-5.1
VALIDATION_4_C,mean_round_normalized_efficiency,12,12,0.3135291162810109,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,4-C,0.3135291162810109,gpt-5.1
VALIDATION_4_T,mean_round_normalized_efficiency,9,9,0.300427797334695,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,4-T,0.300427797334695,gpt-5.1
VALIDATION_5_C,mean_round_normalized_efficiency,9,9,0.2854938271604939,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,5-C,0.2854938271604939,gpt-5.1
VALIDATION_5_T,mean_round_normalized_efficiency,12,12,0.1171875,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,5-T,0.1171875,gpt-5.1
VALIDATION_6_C,mean_round_normalized_efficiency,12,12,0.4916094188697795,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,6-C,0.4916094188697795,gpt-5.1
VALIDATION_6_T,mean_round_normalized_efficiency,11,11,0.151824504691399,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,6-T,0.151824504691399,gpt-5.1
VALIDATION_7_C,mean_round_normalized_efficiency,11,11,0.5962313807098543,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,7-C,0.5962313807098543,gpt-5.1
VALIDATION_7_T,mean_round_normalized_efficiency,12,12,0.1030671485462661,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,7-T,0.1030671485462661,gpt-5.1
VALIDATION_8_C,mean_round_normalized_efficiency,12,12,0.0715110361084324,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,8-C,0.0715110361084324,gpt-5.1
VALIDATION_8_T,mean_round_normalized_efficiency,11,11,0.1370532713830689,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,8-T,0.1370532713830689,gpt-5.1
VALIDATION_9_C,mean_round_normalized_efficiency,11,11,0.1201229732669126,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,9-C,0.1201229732669126,gpt-5.1
VALIDATION_9_T,mean_round_normalized_efficiency,9,11,0.0434860456914329,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,9-T,0.0434860456914329,gpt-5.1
VALIDATION_0_C,mean_total_contribution_rate,10,10,0.0564814814814814,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,0-C,0.0564814814814814,gpt-5.1
VALIDATION_0_T,mean_total_contribution_rate,12,12,0.1043595679012345,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,0-T,0.1043595679012345,gpt-5.1
VALIDATION_10_C,mean_total_contribution_rate,10,10,0.1061111111111111,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,10-C,0.1061111111111111,gpt-5.1
VALIDATION_10_T,mean_total_contribution_rate,10,10,0.0875,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,10-T,0.0875,gpt-5.1
VALIDATION_11_C,mean_total_contribution_rate,10,10,0.1509236596736597,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,11-C,0.1509236596736597,gpt-5.1
VALIDATION_11_T,mean_total_contribution_rate,10,11,0.3846445221445221,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,11-T,0.3846445221445221,gpt-5.1
VALIDATION_12_C,mean_total_contribution_rate,12,12,0.2488425925925926,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,12-C,0.2488425925925926,gpt-5.1
VALIDATION_12_T,mean_total_contribution_rate,12,12,0.0546296296296296,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,12-T,0.0546296296296296,gpt-5.1
VALIDATION_13_C,mean_total_contribution_rate,10,10,0.255013843999138,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,13-C,0.255013843999138,gpt-5.1
VALIDATION_13_T,mean_total_contribution_rate,11,11,0.3056934364654952,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,13-T,0.3056934364654952,gpt-5.1
VALIDATION_14_C,mean_total_contribution_rate,12,12,0.2954312865497076,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,14-C,0.2954312865497076,gpt-5.1
VALIDATION_14_T,mean_total_contribution_rate,10,10,0.280219298245614,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,14-T,0.280219298245614,gpt-5.1
VALIDATION_15_C,mean_total_contribution_rate,11,11,0.0961379529561348,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,15-C,0.0961379529561348,gpt-5.1
VALIDATION_15_T,mean_total_contribution_rate,9,9,0.053737990404657,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,15-T,0.053737990404657,gpt-5.1
VALIDATION_16_C,mean_total_contribution_rate,10,10,0.3925396825396826,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,16-C,0.3925396825396826,gpt-5.1
VALIDATION_16_T,mean_total_contribution_rate,8,8,0.0504629629629629,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,16-T,0.0504629629629629,gpt-5.1
VALIDATION_17_C,mean_total_contribution_rate,11,11,0.2871526409606904,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,17-C,0.2871526409606904,gpt-5.1
VALIDATION_17_T,mean_total_contribution_rate,8,8,0.1853701136324974,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,17-T,0.1853701136324974,gpt-5.1
VALIDATION_18_C,mean_total_contribution_rate,12,12,0.1634963768115942,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,18-C,0.1634963768115942,gpt-5.1
VALIDATION_18_T,mean_total_contribution_rate,10,10,0.0938405797101449,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,18-T,0.0938405797101449,gpt-5.1
VALIDATION_19_C,mean_total_contribution_rate,10,10,0.0510201149425287,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,19-C,0.0510201149425287,gpt-5.1
VALIDATION_19_T,mean_total_contribution_rate,10,10,0.2613936781609196,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,19-T,0.2613936781609196,gpt-5.1
VALIDATION_1_C,mean_total_contribution_rate,8,8,0.3355468749999999,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,1-C,0.3355468749999999,gpt-5.1
VALIDATION_1_T,mean_total_contribution_rate,8,8,0.1591145833333333,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,1-T,0.1591145833333333,gpt-5.1
VALIDATION_2_C,mean_total_contribution_rate,9,9,0.0916666666666666,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,2-C,0.0916666666666666,gpt-5.1
VALIDATION_2_T,mean_total_contribution_rate,11,11,0.0874999999999999,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,2-T,0.0874999999999999,gpt-5.1
VALIDATION_3_C,mean_total_contribution_rate,9,9,0.1375213675213675,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,3-C,0.1375213675213675,gpt-5.1
VALIDATION_3_T,mean_total_contribution_rate,10,10,0.0817948717948717,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,3-T,0.0817948717948717,gpt-5.1
VALIDATION_4_C,mean_total_contribution_rate,12,12,0.2812996031746032,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,4-C,0.2812996031746032,gpt-5.1
VALIDATION_4_T,mean_total_contribution_rate,9,9,0.3591269841269841,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,4-T,0.3591269841269841,gpt-5.1
VALIDATION_5_C,mean_total_contribution_rate,9,9,0.111111111111111,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,5-C,0.111111111111111,gpt-5.1
VALIDATION_5_T,mean_total_contribution_rate,12,12,0.1909722222222222,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,5-T,0.1909722222222222,gpt-5.1
VALIDATION_6_C,mean_total_contribution_rate,12,12,0.4394215593434343,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,6-C,0.4394215593434343,gpt-5.1
VALIDATION_6_T,mean_total_contribution_rate,11,11,0.1715225352299215,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,6-T,0.1715225352299215,gpt-5.1
VALIDATION_7_C,mean_total_contribution_rate,11,11,0.5525830675172781,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,7-C,0.5525830675172781,gpt-5.1
VALIDATION_7_T,mean_total_contribution_rate,12,12,0.0941392543859648,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,7-T,0.0941392543859648,gpt-5.1
VALIDATION_8_C,mean_total_contribution_rate,12,12,0.061111111111111,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,8-C,0.061111111111111,gpt-5.1
VALIDATION_8_T,mean_total_contribution_rate,11,11,0.1107575757575757,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,8-T,0.1107575757575757,gpt-5.1
VALIDATION_9_C,mean_total_contribution_rate,11,11,0.0707156732156732,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,9-C,0.0707156732156732,gpt-5.1
VALIDATION_9_T,mean_total_contribution_rate,9,11,0.0637335817007534,demographic_only_row_resampled_seed_0_gpt_5_1,Demographic Only,9-T,0.0637335817007534,gpt-5.1
