target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,synthetic,game,,linear,10,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.403365775770808,0.31292621941736204,0.24509992298622735,-0.07249792409668654,0.008190066947730834,0.0020040310195886535,0,0,104,102,0.18883096926122192,0.10752420946696409
itt_relative_efficiency,synthetic,game,,linear,6,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.4114599270918251,0.31382734958508307,0.2429782667748693,-0.08059207541770363,0.009091197115451866,-0.00011762519176938824,0,0,104,102,0.20615851546067265,0.13849164100299569
itt_relative_efficiency,synthetic,game,,linear,8,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.4371653207175863,0.31667215479431216,0.24536149231898421,-0.10629746904346482,0.01193600232468095,0.0022656003523455204,0,0,104,102,0.18993591470311147,0.11655707495001891
itt_relative_efficiency,synthetic,game,,linear,12,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.48216638017928837,0.3215918186787788,0.2548954030408373,-0.1512985285051669,0.01685566620914758,0.011799511074198604,0,0,104,102,0.15810544092924247,0.08703406465355017
itt_relative_efficiency,synthetic,game,,ridge,16,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.21811613857619538,0.2915418204570043,0.23361734309281096,0.05846889424362001,-0.006914916753082645,-0.0047091912780952705,0,0,104,102,0.14445719155780087,0.07684521368880487
itt_relative_efficiency,synthetic,game,,ridge,4,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.24725061493859224,0.29500771660975145,0.23609595629178465,0.02933441788122315,-0.003449020600335473,-0.0022305780791215812,0,0,104,102,0.24731852529315163,0.1756062818031912
itt_relative_efficiency,synthetic,game,,ridge,6,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.2687086820977165,0.2975345945185941,0.23315883796219314,0.007876350722098913,-0.0009221426914928221,-0.0051676964087130906,0,0,104,102,0.20615851546067265,0.13849164100299569
itt_relative_efficiency,synthetic,game,,ridge,8,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.2956849230484371,0.30068115882623725,0.23305175555310556,-0.019099890228621685,0.0022244216161503294,-0.005274778817800668,0,0,104,102,0.18993591470311147,0.11655707495001891
itt_relative_efficiency,synthetic,game,,ridge,10,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.3064497500082637,0.3019276368105709,0.23587189573825723,-0.029864717188448298,0.0034708996004839676,-0.0024546386326489977,0,0,104,102,0.18883096926122192,0.10752420946696409
itt_relative_efficiency,synthetic,game,,ridge,12,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.3184213012771122,0.30330782748057755,0.2406500411173853,-0.04183626845729682,0.004851090270490632,0.002323506746479076,0,0,104,102,0.15810544092924247,0.08703406465355017
